"Step","clutrr_finetuning_7.5k_encoder_1 - val_accuracy","clutrr_finetuning_7.5k_encoder_1 - val_accuracy__MIN","clutrr_finetuning_7.5k_encoder_1 - val_accuracy__MAX","clutrr_finetuning_7.5k_encoder_0 - val_accuracy","clutrr_finetuning_7.5k_encoder_0 - val_accuracy__MIN","clutrr_finetuning_7.5k_encoder_0 - val_accuracy__MAX","clutrr_finetuning_7.5k_decoder_2 - val_accuracy","clutrr_finetuning_7.5k_decoder_2 - val_accuracy__MIN","clutrr_finetuning_7.5k_decoder_2 - val_accuracy__MAX","clutrr_finetuning_7.5k_decoder_1 - val_accuracy","clutrr_finetuning_7.5k_decoder_1 - val_accuracy__MIN","clutrr_finetuning_7.5k_decoder_1 - val_accuracy__MAX","clutrr_finetuning_7.5k_decoder_0 - val_accuracy","clutrr_finetuning_7.5k_decoder_0 - val_accuracy__MIN","clutrr_finetuning_7.5k_decoder_0 - val_accuracy__MAX","clutrr_finetuning_5k_encoder_2 - val_accuracy","clutrr_finetuning_5k_encoder_2 - val_accuracy__MIN","clutrr_finetuning_5k_encoder_2 - val_accuracy__MAX","clutrr_finetuning_5k_encoder_1 - val_accuracy","clutrr_finetuning_5k_encoder_1 - val_accuracy__MIN","clutrr_finetuning_5k_encoder_1 - val_accuracy__MAX","clutrr_finetuning_5k_encoder_0 - val_accuracy","clutrr_finetuning_5k_encoder_0 - val_accuracy__MIN","clutrr_finetuning_5k_encoder_0 - val_accuracy__MAX","clutrr_finetuning_5k_decoder_2 - val_accuracy","clutrr_finetuning_5k_decoder_2 - val_accuracy__MIN","clutrr_finetuning_5k_decoder_2 - val_accuracy__MAX","clutrr_finetuning_5k_decoder_1 - val_accuracy","clutrr_finetuning_5k_decoder_1 - val_accuracy__MIN","clutrr_finetuning_5k_decoder_1 - val_accuracy__MAX","clutrr_finetuning_5k_decoder_0 - val_accuracy","clutrr_finetuning_5k_decoder_0 - val_accuracy__MIN","clutrr_finetuning_5k_decoder_0 - val_accuracy__MAX","clutrr_finetuning_2.5k_encoder_2 - val_accuracy","clutrr_finetuning_2.5k_encoder_2 - val_accuracy__MIN","clutrr_finetuning_2.5k_encoder_2 - val_accuracy__MAX","clutrr_finetuning_2.5k_encoder_1 - val_accuracy","clutrr_finetuning_2.5k_encoder_1 - val_accuracy__MIN","clutrr_finetuning_2.5k_encoder_1 - val_accuracy__MAX","clutrr_finetuning_2.5k_encoder_0 - val_accuracy","clutrr_finetuning_2.5k_encoder_0 - val_accuracy__MIN","clutrr_finetuning_2.5k_encoder_0 - val_accuracy__MAX","clutrr_finetuning_2.5k_decoder_2 - val_accuracy","clutrr_finetuning_2.5k_decoder_2 - val_accuracy__MIN","clutrr_finetuning_2.5k_decoder_2 - val_accuracy__MAX","clutrr_finetuning_2.5k_decoder_1 - val_accuracy","clutrr_finetuning_2.5k_decoder_1 - val_accuracy__MIN","clutrr_finetuning_2.5k_decoder_1 - val_accuracy__MAX","clutrr_finetuning_2.5k_decoder_0 - val_accuracy","clutrr_finetuning_2.5k_decoder_0 - val_accuracy__MIN","clutrr_finetuning_2.5k_decoder_0 - val_accuracy__MAX","clutrr_finetuning_1.25k_encoder_2 - val_accuracy","clutrr_finetuning_1.25k_encoder_2 - val_accuracy__MIN","clutrr_finetuning_1.25k_encoder_2 - val_accuracy__MAX","clutrr_finetuning_1.25k_encoder_1 - val_accuracy","clutrr_finetuning_1.25k_encoder_1 - val_accuracy__MIN","clutrr_finetuning_1.25k_encoder_1 - val_accuracy__MAX","clutrr_finetuning_1.25k_encoder_0 - val_accuracy","clutrr_finetuning_1.25k_encoder_0 - val_accuracy__MIN","clutrr_finetuning_1.25k_encoder_0 - val_accuracy__MAX","clutrr_finetuning_1.25k_decoder_2 - val_accuracy","clutrr_finetuning_1.25k_decoder_2 - val_accuracy__MIN","clutrr_finetuning_1.25k_decoder_2 - val_accuracy__MAX","clutrr_finetuning_1.25k_decoder_1 - val_accuracy","clutrr_finetuning_1.25k_decoder_1 - val_accuracy__MIN","clutrr_finetuning_1.25k_decoder_1 - val_accuracy__MAX","clutrr_finetuning_1.25k_decoder_0 - val_accuracy","clutrr_finetuning_1.25k_decoder_0 - val_accuracy__MIN","clutrr_finetuning_1.25k_decoder_0 - val_accuracy__MAX","clutrr_finetuning_10k_encoder_2 - val_accuracy","clutrr_finetuning_10k_encoder_2 - val_accuracy__MIN","clutrr_finetuning_10k_encoder_2 - val_accuracy__MAX","clutrr_finetuning_10k_encoder_1 - val_accuracy","clutrr_finetuning_10k_encoder_1 - val_accuracy__MIN","clutrr_finetuning_10k_encoder_1 - val_accuracy__MAX","clutrr_finetuning_10k_encoder_0 - val_accuracy","clutrr_finetuning_10k_encoder_0 - val_accuracy__MIN","clutrr_finetuning_10k_encoder_0 - val_accuracy__MAX","clutrr_finetuning_10k_decoder_2 - val_accuracy","clutrr_finetuning_10k_decoder_2 - val_accuracy__MIN","clutrr_finetuning_10k_decoder_2 - val_accuracy__MAX","clutrr_finetuning_10k_decoder_1 - val_accuracy","clutrr_finetuning_10k_decoder_1 - val_accuracy__MIN","clutrr_finetuning_10k_decoder_1 - val_accuracy__MAX","clutrr_finetuning_10k_decoder_0 - val_accuracy","clutrr_finetuning_10k_decoder_0 - val_accuracy__MIN","clutrr_finetuning_10k_decoder_0 - val_accuracy__MAX"
"6650","0.87362442314519","0.87362442314519","0.87362442314519","0.8722044728434505","0.8722044728434505","0.8722044728434505","0.8690095846645367","0.8690095846645367","0.8690095846645367","0.8725594604188853","0.8725594604188853","0.8725594604188853","0.8704295349662762","0.8704295349662762","0.8704295349662762","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9925452609158679","0.9925452609158679","0.9925452609158679","0.9921902733404331","0.9921902733404331","0.9921902733404331","0.9886403975860845","0.9886403975860845","0.9886403975860845","0.9865104721334753","0.9865104721334753","0.9865104721334753","0.9850905218317358","0.9850905218317358","0.9850905218317358","0.9879304224352148","0.9879304224352148","0.9879304224352148"
"6700","0.8771742988995385","0.8771742988995385","0.8771742988995385","0.87362442314519","0.87362442314519","0.87362442314519","0.8675896343627973","0.8675896343627973","0.8675896343627973","0.8757543485977991","0.8757543485977991","0.8757543485977991","0.8711395101171459","0.8711395101171459","0.8711395101171459","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9914802981895634","0.9914802981895634","0.9914802981895634","0.9929002484913028","0.9929002484913028","0.9929002484913028","0.9929002484913028","0.9929002484913028","0.9929002484913028","0.9858004969826056","0.9858004969826056","0.9858004969826056","0.9801206957756479","0.9801206957756479","0.9801206957756479","0.9879304224352148","0.9879304224352148","0.9879304224352148"
"6750","0.8693645722399717","0.8693645722399717","0.8693645722399717","0.8743343982960596","0.8743343982960596","0.8743343982960596","0.8647497337593184","0.8647497337593184","0.8647497337593184","0.873269435569755","0.873269435569755","0.873269435569755","0.87362442314519","0.87362442314519","0.87362442314519","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9925452609158679","0.9925452609158679","0.9925452609158679","0.9911253106141285","0.9911253106141285","0.9911253106141285","0.9918352857649982","0.9918352857649982","0.9918352857649982","0.9886403975860845","0.9886403975860845","0.9886403975860845","0.9826056088036919","0.9826056088036919","0.9826056088036919","0.9875754348597799","0.9875754348597799","0.9875754348597799"
"6800","0.8690095846645367","0.8690095846645367","0.8690095846645367","0.8739794107206248","0.8739794107206248","0.8739794107206248","0.8661696840610579","0.8661696840610579","0.8661696840610579","0.8764643237486688","0.8764643237486688","0.8764643237486688","0.8739794107206248","0.8739794107206248","0.8739794107206248","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9929002484913028","0.9929002484913028","0.9929002484913028","0.9932552360667377","0.9932552360667377","0.9932552360667377","0.9911253106141285","0.9911253106141285","0.9911253106141285","0.9865104721334753","0.9865104721334753","0.9865104721334753","0.9833155839545616","0.9833155839545616","0.9833155839545616","0.9858004969826056","0.9858004969826056","0.9858004969826056"
"6850","0.8704295349662762","0.8704295349662762","0.8704295349662762","0.8746893858714945","0.8746893858714945","0.8746893858714945","0.8675896343627973","0.8675896343627973","0.8675896343627973","0.8757543485977991","0.8757543485977991","0.8757543485977991","0.873269435569755","0.873269435569755","0.873269435569755","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9932552360667377","0.9932552360667377","0.9932552360667377","0.9914802981895634","0.9914802981895634","0.9914802981895634","0.9893503727369543","0.9893503727369543","0.9893503727369543","0.9840255591054313","0.9840255591054313","0.9840255591054313","0.9858004969826056","0.9858004969826056","0.9858004969826056","0.9882854100106496","0.9882854100106496","0.9882854100106496"
"6900","0.870784522541711","0.870784522541711","0.870784522541711","0.8764643237486688","0.8764643237486688","0.8764643237486688","0.8661696840610579","0.8661696840610579","0.8661696840610579","0.8789492367767128","0.8789492367767128","0.8789492367767128","0.8739794107206248","0.8739794107206248","0.8739794107206248","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9932552360667377","0.9932552360667377","0.9932552360667377","0.9904153354632588","0.9904153354632588","0.9904153354632588","0.9918352857649982","0.9918352857649982","0.9918352857649982","0.9865104721334753","0.9865104721334753","0.9865104721334753","0.9840255591054313","0.9840255591054313","0.9840255591054313","0.9868654597089102","0.9868654597089102","0.9868654597089102"
"6950","0.8722044728434505","0.8722044728434505","0.8722044728434505","0.8782392616258431","0.8782392616258431","0.8782392616258431","0.8629747958821441","0.8629747958821441","0.8629747958821441","0.8771742988995385","0.8771742988995385","0.8771742988995385","0.8729144479943202","0.8729144479943202","0.8729144479943202","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9921902733404331","0.9921902733404331","0.9921902733404331","0.9925452609158679","0.9925452609158679","0.9925452609158679","0.9925452609158679","0.9925452609158679","0.9925452609158679","0.9868654597089102","0.9868654597089102","0.9868654597089102","0.9861554845580405","0.9861554845580405","0.9861554845580405","0.9889953851615193","0.9889953851615193","0.9889953851615193"
"7000","0.87362442314519","0.87362442314519","0.87362442314519","0.8782392616258431","0.8782392616258431","0.8782392616258431","0.8601348952786653","0.8601348952786653","0.8601348952786653","0.8785942492012779","0.8785942492012779","0.8785942492012779","0.873269435569755","0.873269435569755","0.873269435569755","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9932552360667377","0.9932552360667377","0.9932552360667377","0.9929002484913028","0.9929002484913028","0.9929002484913028","0.9929002484913028","0.9929002484913028","0.9929002484913028","0.9882854100106496","0.9882854100106496","0.9882854100106496","0.984735534256301","0.984735534256301","0.984735534256301","0.9865104721334753","0.9865104721334753","0.9865104721334753"
"7050","0.8750443734469293","0.8750443734469293","0.8750443734469293","0.8796592119275826","0.8796592119275826","0.8796592119275826","0.8633297834575789","0.8633297834575789","0.8633297834575789","0.8743343982960596","0.8743343982960596","0.8743343982960596","0.8626198083067093","0.8626198083067093","0.8626198083067093","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9929002484913028","0.9929002484913028","0.9929002484913028","0.9932552360667377","0.9932552360667377","0.9932552360667377","0.9914802981895634","0.9914802981895634","0.9914802981895634","0.9858004969826056","0.9858004969826056","0.9858004969826056","0.9868654597089102","0.9868654597089102","0.9868654597089102","0.9865104721334753","0.9865104721334753","0.9865104721334753"
"7100","0.8743343982960596","0.8743343982960596","0.8743343982960596","0.8796592119275826","0.8796592119275826","0.8796592119275826","0.8654597089101882","0.8654597089101882","0.8654597089101882","0.8746893858714945","0.8746893858714945","0.8746893858714945","0.8714944976925808","0.8714944976925808","0.8714944976925808","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9936102236421726","0.9936102236421726","0.9936102236421726","0.9925452609158679","0.9925452609158679","0.9925452609158679","0.9925452609158679","0.9925452609158679","0.9925452609158679","0.9875754348597799","0.9875754348597799","0.9875754348597799","0.9858004969826056","0.9858004969826056","0.9858004969826056","0.9897053603123891","0.9897053603123891","0.9897053603123891"
"7150","0.8775292864749734","0.8775292864749734","0.8775292864749734","0.8750443734469293","0.8750443734469293","0.8750443734469293","0.8643947461838836","0.8643947461838836","0.8643947461838836","0.8768193113241036","0.8768193113241036","0.8768193113241036","0.8711395101171459","0.8711395101171459","0.8711395101171459","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9921902733404331","0.9921902733404331","0.9921902733404331","0.9943201987930422","0.9943201987930422","0.9943201987930422","0.9918352857649982","0.9918352857649982","0.9918352857649982","0.9868654597089102","0.9868654597089102","0.9868654597089102","0.9858004969826056","0.9858004969826056","0.9858004969826056","0.9886403975860845","0.9886403975860845","0.9886403975860845"
"7200","0.8757543485977991","0.8757543485977991","0.8757543485977991","0.8746893858714945","0.8746893858714945","0.8746893858714945","0.8661696840610579","0.8661696840610579","0.8661696840610579","0.8768193113241036","0.8768193113241036","0.8768193113241036","0.8768193113241036","0.8768193113241036","0.8768193113241036","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9925452609158679","0.9925452609158679","0.9925452609158679","0.9936102236421726","0.9936102236421726","0.9936102236421726","0.9932552360667377","0.9932552360667377","0.9932552360667377","0.9875754348597799","0.9875754348597799","0.9875754348597799","0.9865104721334753","0.9865104721334753","0.9865104721334753","0.9865104721334753","0.9865104721334753","0.9865104721334753"
"7250","0.8750443734469293","0.8750443734469293","0.8750443734469293","0.87362442314519","0.87362442314519","0.87362442314519","0.8640397586084487","0.8640397586084487","0.8640397586084487","0.8775292864749734","0.8775292864749734","0.8775292864749734","0.8722044728434505","0.8722044728434505","0.8722044728434505","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9925452609158679","0.9925452609158679","0.9925452609158679","0.9921902733404331","0.9921902733404331","0.9921902733404331","0.9911253106141285","0.9911253106141285","0.9911253106141285","0.9875754348597799","0.9875754348597799","0.9875754348597799","0.9886403975860845","0.9886403975860845","0.9886403975860845","0.9889953851615193","0.9889953851615193","0.9889953851615193"
"7300","0.87362442314519","0.87362442314519","0.87362442314519","0.8810791622293219","0.8810791622293219","0.8810791622293219","0.8654597089101882","0.8654597089101882","0.8654597089101882","0.8800141995030174","0.8800141995030174","0.8800141995030174","0.8743343982960596","0.8743343982960596","0.8743343982960596","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9907703230386936","0.9907703230386936","0.9907703230386936","0.9929002484913028","0.9929002484913028","0.9929002484913028","0.9897053603123891","0.9897053603123891","0.9897053603123891","0.9879304224352148","0.9879304224352148","0.9879304224352148","0.9850905218317358","0.9850905218317358","0.9850905218317358","0.9893503727369543","0.9893503727369543","0.9893503727369543"
"7350","0.8746893858714945","0.8746893858714945","0.8746893858714945","0.8778842740504083","0.8778842740504083","0.8778842740504083","0.8686545970891019","0.8686545970891019","0.8686545970891019","0.8746893858714945","0.8746893858714945","0.8746893858714945","0.873269435569755","0.873269435569755","0.873269435569755","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9921902733404331","0.9921902733404331","0.9921902733404331","0.9950301739439119","0.9950301739439119","0.9950301739439119","0.9932552360667377","0.9932552360667377","0.9932552360667377","0.9865104721334753","0.9865104721334753","0.9865104721334753","0.9858004969826056","0.9858004969826056","0.9858004969826056","0.9875754348597799","0.9875754348597799","0.9875754348597799"
"7400","0.8768193113241036","0.8768193113241036","0.8768193113241036","0.8775292864749734","0.8775292864749734","0.8775292864749734","0.8665246716364927","0.8665246716364927","0.8665246716364927","0.8764643237486688","0.8764643237486688","0.8764643237486688","0.8768193113241036","0.8768193113241036","0.8768193113241036","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9932552360667377","0.9932552360667377","0.9932552360667377","0.9939652112176074","0.9939652112176074","0.9939652112176074","0.9921902733404331","0.9921902733404331","0.9921902733404331","0.987220447284345","0.987220447284345","0.987220447284345","0.987220447284345","0.987220447284345","0.987220447284345","0.9907703230386936","0.9907703230386936","0.9907703230386936"
"7450","0.8743343982960596","0.8743343982960596","0.8743343982960596","0.8810791622293219","0.8810791622293219","0.8810791622293219","0.8700745473908413","0.8700745473908413","0.8700745473908413","0.8757543485977991","0.8757543485977991","0.8757543485977991","0.8771742988995385","0.8771742988995385","0.8771742988995385","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9897053603123891","0.9897053603123891","0.9897053603123891","0.9932552360667377","0.9932552360667377","0.9932552360667377","0.9932552360667377","0.9932552360667377","0.9932552360667377","0.9868654597089102","0.9868654597089102","0.9868654597089102","0.9889953851615193","0.9889953851615193","0.9889953851615193","0.9886403975860845","0.9886403975860845","0.9886403975860845"
"7500","0.8768193113241036","0.8768193113241036","0.8768193113241036","0.8803691870784522","0.8803691870784522","0.8803691870784522","0.8700745473908413","0.8700745473908413","0.8700745473908413","0.8761093361732339","0.8761093361732339","0.8761093361732339","0.8768193113241036","0.8768193113241036","0.8768193113241036","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9925452609158679","0.9925452609158679","0.9925452609158679","0.9939652112176074","0.9939652112176074","0.9939652112176074","0.9907703230386936","0.9907703230386936","0.9907703230386936","0.987220447284345","0.987220447284345","0.987220447284345","0.9854455094071708","0.9854455094071708","0.9854455094071708","0.9886403975860845","0.9886403975860845","0.9886403975860845"
"7550","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9925452609158679","0.9925452609158679","0.9925452609158679","0.9939652112176074","0.9939652112176074","0.9939652112176074","0.9921902733404331","0.9921902733404331","0.9921902733404331","0.9854455094071708","0.9854455094071708","0.9854455094071708","0.9882854100106496","0.9882854100106496","0.9882854100106496","0.9886403975860845","0.9886403975860845","0.9886403975860845"
"7600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9900603478878239","0.9900603478878239","0.9900603478878239","0.9925452609158679","0.9925452609158679","0.9925452609158679","0.9914802981895634","0.9914802981895634","0.9914802981895634","0.987220447284345","0.987220447284345","0.987220447284345","0.984735534256301","0.984735534256301","0.984735534256301","0.9893503727369543","0.9893503727369543","0.9893503727369543"
"7650","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9900603478878239","0.9900603478878239","0.9900603478878239","0.9929002484913028","0.9929002484913028","0.9929002484913028","0.9925452609158679","0.9925452609158679","0.9925452609158679","0.9893503727369543","0.9893503727369543","0.9893503727369543","0.987220447284345","0.987220447284345","0.987220447284345","0.9893503727369543","0.9893503727369543","0.9893503727369543"
"7700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9911253106141285","0.9911253106141285","0.9911253106141285","0.9914802981895634","0.9914802981895634","0.9914802981895634","0.9925452609158679","0.9925452609158679","0.9925452609158679","0.9897053603123891","0.9897053603123891","0.9897053603123891","0.9889953851615193","0.9889953851615193","0.9889953851615193","0.9889953851615193","0.9889953851615193","0.9889953851615193"
"7750","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9900603478878239","0.9900603478878239","0.9900603478878239","0.9929002484913028","0.9929002484913028","0.9929002484913028","0.9932552360667377","0.9932552360667377","0.9932552360667377","0.9879304224352148","0.9879304224352148","0.9879304224352148","0.9889953851615193","0.9889953851615193","0.9889953851615193","0.9882854100106496","0.9882854100106496","0.9882854100106496"
"7800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9911253106141285","0.9911253106141285","0.9911253106141285","0.9939652112176074","0.9939652112176074","0.9939652112176074","0.9914802981895634","0.9914802981895634","0.9914802981895634","0.9893503727369543","0.9893503727369543","0.9893503727369543","0.987220447284345","0.987220447284345","0.987220447284345","0.9868654597089102","0.9868654597089102","0.9868654597089102"
"7850","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9900603478878239","0.9900603478878239","0.9900603478878239","0.9925452609158679","0.9925452609158679","0.9925452609158679","0.9936102236421726","0.9936102236421726","0.9936102236421726","0.9900603478878239","0.9900603478878239","0.9900603478878239","0.9879304224352148","0.9879304224352148","0.9879304224352148","0.9907703230386936","0.9907703230386936","0.9907703230386936"
"7900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9929002484913028","0.9929002484913028","0.9929002484913028","0.9921902733404331","0.9921902733404331","0.9921902733404331","0.9939652112176074","0.9939652112176074","0.9939652112176074","0.9879304224352148","0.9879304224352148","0.9879304224352148","0.9836705715299965","0.9836705715299965","0.9836705715299965","0.9893503727369543","0.9893503727369543","0.9893503727369543"
"7950","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9904153354632588","0.9904153354632588","0.9904153354632588","0.9925452609158679","0.9925452609158679","0.9925452609158679","0.9929002484913028","0.9929002484913028","0.9929002484913028","0.9893503727369543","0.9893503727369543","0.9893503727369543","0.9861554845580405","0.9861554845580405","0.9861554845580405","0.9893503727369543","0.9893503727369543","0.9893503727369543"
"8000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9929002484913028","0.9929002484913028","0.9929002484913028","0.9918352857649982","0.9918352857649982","0.9918352857649982","0.9925452609158679","0.9925452609158679","0.9925452609158679","0.9875754348597799","0.9875754348597799","0.9875754348597799","0.9879304224352148","0.9879304224352148","0.9879304224352148","0.9900603478878239","0.9900603478878239","0.9900603478878239"
"8050","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9900603478878239","0.9900603478878239","0.9900603478878239","0.9936102236421726","0.9936102236421726","0.9936102236421726","0.9925452609158679","0.9925452609158679","0.9925452609158679","0.9900603478878239","0.9900603478878239","0.9900603478878239","0.9893503727369543","0.9893503727369543","0.9893503727369543","0.9889953851615193","0.9889953851615193","0.9889953851615193"
"8100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9907703230386936","0.9907703230386936","0.9907703230386936","0.9953851615193469","0.9953851615193469","0.9953851615193469","0.9918352857649982","0.9918352857649982","0.9918352857649982","0.9897053603123891","0.9897053603123891","0.9897053603123891","0.9854455094071708","0.9854455094071708","0.9854455094071708","0.9882854100106496","0.9882854100106496","0.9882854100106496"
"8150","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9914802981895634","0.9914802981895634","0.9914802981895634","0.9936102236421726","0.9936102236421726","0.9936102236421726","0.9932552360667377","0.9932552360667377","0.9932552360667377","0.9886403975860845","0.9886403975860845","0.9886403975860845","0.9882854100106496","0.9882854100106496","0.9882854100106496","0.9889953851615193","0.9889953851615193","0.9889953851615193"
"8200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9921902733404331","0.9921902733404331","0.9921902733404331","0.9918352857649982","0.9918352857649982","0.9918352857649982","0.9907703230386936","0.9907703230386936","0.9907703230386936","0.9868654597089102","0.9868654597089102","0.9868654597089102","0.9882854100106496","0.9882854100106496","0.9882854100106496","0.9889953851615193","0.9889953851615193","0.9889953851615193"
"8250","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9911253106141285","0.9911253106141285","0.9911253106141285","0.9929002484913028","0.9929002484913028","0.9929002484913028","0.9914802981895634","0.9914802981895634","0.9914802981895634","0.9882854100106496","0.9882854100106496","0.9882854100106496","0.9868654597089102","0.9868654597089102","0.9868654597089102","0.9886403975860845","0.9886403975860845","0.9886403975860845"
"8300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9929002484913028","0.9929002484913028","0.9929002484913028","0.9907703230386936","0.9907703230386936","0.9907703230386936","0.9918352857649982","0.9918352857649982","0.9918352857649982","0.9868654597089102","0.9868654597089102","0.9868654597089102","0.9861554845580405","0.9861554845580405","0.9861554845580405","0.9886403975860845","0.9886403975860845","0.9886403975860845"
"8350","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9904153354632588","0.9904153354632588","0.9904153354632588","0.9918352857649982","0.9918352857649982","0.9918352857649982","0.9914802981895634","0.9914802981895634","0.9914802981895634","0.9889953851615193","0.9889953851615193","0.9889953851615193","0.9868654597089102","0.9868654597089102","0.9868654597089102","0.9875754348597799","0.9875754348597799","0.9875754348597799"
"8400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9936102236421726","0.9936102236421726","0.9936102236421726","0.9939652112176074","0.9939652112176074","0.9939652112176074","0.9932552360667377","0.9932552360667377","0.9932552360667377","0.9897053603123891","0.9897053603123891","0.9897053603123891","0.9882854100106496","0.9882854100106496","0.9882854100106496","0.9900603478878239","0.9900603478878239","0.9900603478878239"
"8450","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9914802981895634","0.9914802981895634","0.9914802981895634","0.9932552360667377","0.9932552360667377","0.9932552360667377","0.9925452609158679","0.9925452609158679","0.9925452609158679","0.9886403975860845","0.9886403975860845","0.9886403975860845","0.987220447284345","0.987220447284345","0.987220447284345","0.9875754348597799","0.9875754348597799","0.9875754348597799"
"8500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9925452609158679","0.9925452609158679","0.9925452609158679","0.9932552360667377","0.9932552360667377","0.9932552360667377","0.9929002484913028","0.9929002484913028","0.9929002484913028","0.9889953851615193","0.9889953851615193","0.9889953851615193","0.9868654597089102","0.9868654597089102","0.9868654597089102","0.9904153354632588","0.9904153354632588","0.9904153354632588"
"8550","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9918352857649982","0.9918352857649982","0.9918352857649982","0.9914802981895634","0.9914802981895634","0.9914802981895634","0.9932552360667377","0.9932552360667377","0.9932552360667377","0.9911253106141285","0.9911253106141285","0.9911253106141285","0.9879304224352148","0.9879304224352148","0.9879304224352148","0.9897053603123891","0.9897053603123891","0.9897053603123891"
