"Step","shakespeare_medium_encoder_no_wpe_0 - train_loss","shakespeare_medium_encoder_no_wpe_0 - train_loss__MIN","shakespeare_medium_encoder_no_wpe_0 - train_loss__MAX"
"2239","2.196373462677002","2.196373462677002","2.196373462677002"
"2240","2.1258819103240967","2.1258819103240967","2.1258819103240967"
"2241","2.1490652561187744","2.1490652561187744","2.1490652561187744"
"2242","2.168693780899048","2.168693780899048","2.168693780899048"
"2243","2.1244308948516846","2.1244308948516846","2.1244308948516846"
"2244","2.1479265689849854","2.1479265689849854","2.1479265689849854"
"2245","2.14823055267334","2.14823055267334","2.14823055267334"
"2246","2.145693778991699","2.145693778991699","2.145693778991699"
"2247","2.145393133163452","2.145393133163452","2.145393133163452"
"2248","2.13358211517334","2.13358211517334","2.13358211517334"
"2249","2.058574914932251","2.058574914932251","2.058574914932251"
"2250","2.115823745727539","2.115823745727539","2.115823745727539"
"2251","2.1385624408721924","2.1385624408721924","2.1385624408721924"
"2252","2.0872225761413574","2.0872225761413574","2.0872225761413574"
"2253","2.0817039012908936","2.0817039012908936","2.0817039012908936"
"2254","2.1380834579467773","2.1380834579467773","2.1380834579467773"
"2255","2.1034700870513916","2.1034700870513916","2.1034700870513916"
"2256","2.1148934364318848","2.1148934364318848","2.1148934364318848"
"2257","2.15954327583313","2.15954327583313","2.15954327583313"
"2258","2.124917984008789","2.124917984008789","2.124917984008789"
"2259","2.1136956214904785","2.1136956214904785","2.1136956214904785"
"2260","2.1370742321014404","2.1370742321014404","2.1370742321014404"
"2261","2.1527774333953857","2.1527774333953857","2.1527774333953857"
"2262","2.0801024436950684","2.0801024436950684","2.0801024436950684"
"2263","2.1919667720794678","2.1919667720794678","2.1919667720794678"
"2264","2.1701135635375977","2.1701135635375977","2.1701135635375977"
"2265","2.1940174102783203","2.1940174102783203","2.1940174102783203"
"2266","2.136643409729004","2.136643409729004","2.136643409729004"
"2267","2.0312395095825195","2.0312395095825195","2.0312395095825195"
"2268","2.1468665599823","2.1468665599823","2.1468665599823"
"2269","2.188857078552246","2.188857078552246","2.188857078552246"
"2270","2.1372034549713135","2.1372034549713135","2.1372034549713135"
"2271","2.117107391357422","2.117107391357422","2.117107391357422"
"2272","2.167111873626709","2.167111873626709","2.167111873626709"
"2273","2.061166763305664","2.061166763305664","2.061166763305664"
"2274","2.1345276832580566","2.1345276832580566","2.1345276832580566"
"2275","2.156759023666382","2.156759023666382","2.156759023666382"
"2276","2.1366488933563232","2.1366488933563232","2.1366488933563232"
"2277","2.111783504486084","2.111783504486084","2.111783504486084"
"2278","2.0631229877471924","2.0631229877471924","2.0631229877471924"
"2279","2.138606071472168","2.138606071472168","2.138606071472168"
"2280","2.1336421966552734","2.1336421966552734","2.1336421966552734"
"2281","2.1757824420928955","2.1757824420928955","2.1757824420928955"
"2282","2.1068241596221924","2.1068241596221924","2.1068241596221924"
"2283","2.172884941101074","2.172884941101074","2.172884941101074"
"2284","2.1231203079223633","2.1231203079223633","2.1231203079223633"
"2285","2.1399035453796387","2.1399035453796387","2.1399035453796387"
"2286","2.0739636421203613","2.0739636421203613","2.0739636421203613"
"2287","2.0826447010040283","2.0826447010040283","2.0826447010040283"
"2288","2.1899094581604004","2.1899094581604004","2.1899094581604004"
"2289","2.1730220317840576","2.1730220317840576","2.1730220317840576"
"2290","2.2042653560638428","2.2042653560638428","2.2042653560638428"
"2291","2.0692381858825684","2.0692381858825684","2.0692381858825684"
"2292","2.1595990657806396","2.1595990657806396","2.1595990657806396"
"2293","2.1480631828308105","2.1480631828308105","2.1480631828308105"
"2294","2.1129748821258545","2.1129748821258545","2.1129748821258545"
"2295","2.1330454349517822","2.1330454349517822","2.1330454349517822"
"2296","2.189150333404541","2.189150333404541","2.189150333404541"
"2297","2.1087145805358887","2.1087145805358887","2.1087145805358887"
"2298","2.1317288875579834","2.1317288875579834","2.1317288875579834"
"2299","2.1393399238586426","2.1393399238586426","2.1393399238586426"
"2300","2.1819756031036377","2.1819756031036377","2.1819756031036377"
"2301","2.174957275390625","2.174957275390625","2.174957275390625"
"2302","2.1098382472991943","2.1098382472991943","2.1098382472991943"
"2303","2.1496710777282715","2.1496710777282715","2.1496710777282715"
"2304","2.1481070518493652","2.1481070518493652","2.1481070518493652"
"2305","2.1730542182922363","2.1730542182922363","2.1730542182922363"
"2306","2.087815523147583","2.087815523147583","2.087815523147583"
"2307","2.1296119689941406","2.1296119689941406","2.1296119689941406"
"2308","2.1223268508911133","2.1223268508911133","2.1223268508911133"
"2309","2.0806422233581543","2.0806422233581543","2.0806422233581543"
"2310","2.145214557647705","2.145214557647705","2.145214557647705"
"2311","2.1061182022094727","2.1061182022094727","2.1061182022094727"
"2312","2.12106990814209","2.12106990814209","2.12106990814209"
"2313","2.1108787059783936","2.1108787059783936","2.1108787059783936"
"2314","2.125380516052246","2.125380516052246","2.125380516052246"
"2315","2.115885019302368","2.115885019302368","2.115885019302368"
"2316","2.1195366382598877","2.1195366382598877","2.1195366382598877"
"2317","2.160222053527832","2.160222053527832","2.160222053527832"
"2318","2.0876376628875732","2.0876376628875732","2.0876376628875732"
"2319","2.117770195007324","2.117770195007324","2.117770195007324"
"2320","2.153964042663574","2.153964042663574","2.153964042663574"
"2321","2.1139602661132812","2.1139602661132812","2.1139602661132812"
"2322","2.140486717224121","2.140486717224121","2.140486717224121"
"2323","2.085780620574951","2.085780620574951","2.085780620574951"
"2324","2.0890696048736572","2.0890696048736572","2.0890696048736572"
"2325","2.1632490158081055","2.1632490158081055","2.1632490158081055"
"2326","2.1761558055877686","2.1761558055877686","2.1761558055877686"
"2327","2.1358377933502197","2.1358377933502197","2.1358377933502197"
"2328","2.1177990436553955","2.1177990436553955","2.1177990436553955"
"2329","2.190722942352295","2.190722942352295","2.190722942352295"
"2330","2.1334266662597656","2.1334266662597656","2.1334266662597656"
"2331","2.154463529586792","2.154463529586792","2.154463529586792"
"2332","2.112853527069092","2.112853527069092","2.112853527069092"
"2333","2.118405342102051","2.118405342102051","2.118405342102051"
"2334","2.1239471435546875","2.1239471435546875","2.1239471435546875"
"2335","2.1309618949890137","2.1309618949890137","2.1309618949890137"
"2336","2.1287424564361572","2.1287424564361572","2.1287424564361572"
"2337","2.1121487617492676","2.1121487617492676","2.1121487617492676"
"2338","2.1046996116638184","2.1046996116638184","2.1046996116638184"
"2339","2.139585494995117","2.139585494995117","2.139585494995117"
"2340","2.120013952255249","2.120013952255249","2.120013952255249"
"2341","2.1088600158691406","2.1088600158691406","2.1088600158691406"
"2342","2.13169264793396","2.13169264793396","2.13169264793396"
"2343","2.133298397064209","2.133298397064209","2.133298397064209"
"2344","2.1629695892333984","2.1629695892333984","2.1629695892333984"
"2345","2.1501364707946777","2.1501364707946777","2.1501364707946777"
"2346","2.1014676094055176","2.1014676094055176","2.1014676094055176"
"2347","2.0892295837402344","2.0892295837402344","2.0892295837402344"
"2348","2.1526427268981934","2.1526427268981934","2.1526427268981934"
"2349","2.193053960800171","2.193053960800171","2.193053960800171"
"2350","2.1403417587280273","2.1403417587280273","2.1403417587280273"
"2351","2.1768975257873535","2.1768975257873535","2.1768975257873535"
"2352","2.1291542053222656","2.1291542053222656","2.1291542053222656"
"2353","2.089515447616577","2.089515447616577","2.089515447616577"
"2354","2.120378255844116","2.120378255844116","2.120378255844116"
"2355","2.1381912231445312","2.1381912231445312","2.1381912231445312"
"2356","2.1315886974334717","2.1315886974334717","2.1315886974334717"
"2357","2.1188457012176514","2.1188457012176514","2.1188457012176514"
"2358","2.093330144882202","2.093330144882202","2.093330144882202"
"2359","2.155463695526123","2.155463695526123","2.155463695526123"
"2360","2.1407124996185303","2.1407124996185303","2.1407124996185303"
"2361","2.1115705966949463","2.1115705966949463","2.1115705966949463"
"2362","2.150930404663086","2.150930404663086","2.150930404663086"
"2363","2.1395421028137207","2.1395421028137207","2.1395421028137207"
"2364","2.166799306869507","2.166799306869507","2.166799306869507"
"2365","2.1080996990203857","2.1080996990203857","2.1080996990203857"
"2366","2.174420118331909","2.174420118331909","2.174420118331909"
"2367","2.041407585144043","2.041407585144043","2.041407585144043"
"2368","2.1036057472229004","2.1036057472229004","2.1036057472229004"
"2369","2.085193634033203","2.085193634033203","2.085193634033203"
"2370","2.134974479675293","2.134974479675293","2.134974479675293"
"2371","2.163956642150879","2.163956642150879","2.163956642150879"
"2372","2.1210904121398926","2.1210904121398926","2.1210904121398926"
"2373","2.1443557739257812","2.1443557739257812","2.1443557739257812"
"2374","2.1149725914001465","2.1149725914001465","2.1149725914001465"
"2375","2.1211352348327637","2.1211352348327637","2.1211352348327637"
"2376","2.113456964492798","2.113456964492798","2.113456964492798"
"2377","2.2135121822357178","2.2135121822357178","2.2135121822357178"
"2378","2.1567649841308594","2.1567649841308594","2.1567649841308594"
"2379","2.11967396736145","2.11967396736145","2.11967396736145"
"2380","2.0844926834106445","2.0844926834106445","2.0844926834106445"
"2381","2.1426773071289062","2.1426773071289062","2.1426773071289062"
"2382","2.123913049697876","2.123913049697876","2.123913049697876"
"2383","2.0566563606262207","2.0566563606262207","2.0566563606262207"
"2384","2.179730176925659","2.179730176925659","2.179730176925659"
"2385","2.125702142715454","2.125702142715454","2.125702142715454"
"2386","2.1905765533447266","2.1905765533447266","2.1905765533447266"
"2387","2.151352643966675","2.151352643966675","2.151352643966675"
"2388","2.1116552352905273","2.1116552352905273","2.1116552352905273"
"2389","2.0876853466033936","2.0876853466033936","2.0876853466033936"
"2390","2.0735626220703125","2.0735626220703125","2.0735626220703125"
"2391","2.115356922149658","2.115356922149658","2.115356922149658"
"2392","2.1512513160705566","2.1512513160705566","2.1512513160705566"
"2393","2.097883701324463","2.097883701324463","2.097883701324463"
"2394","2.1040382385253906","2.1040382385253906","2.1040382385253906"
"2395","2.1360373497009277","2.1360373497009277","2.1360373497009277"
"2396","2.149707078933716","2.149707078933716","2.149707078933716"
"2397","2.1631715297698975","2.1631715297698975","2.1631715297698975"
"2398","2.172747850418091","2.172747850418091","2.172747850418091"
"2399","2.132904052734375","2.132904052734375","2.132904052734375"
"2400","2.0796902179718018","2.0796902179718018","2.0796902179718018"
"2401","2.1388721466064453","2.1388721466064453","2.1388721466064453"
"2402","2.0569727420806885","2.0569727420806885","2.0569727420806885"
"2403","2.111886978149414","2.111886978149414","2.111886978149414"
"2404","2.17506742477417","2.17506742477417","2.17506742477417"
"2405","2.1012425422668457","2.1012425422668457","2.1012425422668457"
"2406","2.051673650741577","2.051673650741577","2.051673650741577"
"2407","2.1149213314056396","2.1149213314056396","2.1149213314056396"
"2408","2.1180546283721924","2.1180546283721924","2.1180546283721924"
"2409","2.186002016067505","2.186002016067505","2.186002016067505"
"2410","2.1569342613220215","2.1569342613220215","2.1569342613220215"
"2411","2.180647850036621","2.180647850036621","2.180647850036621"
"2412","2.1480531692504883","2.1480531692504883","2.1480531692504883"
"2413","2.139374256134033","2.139374256134033","2.139374256134033"
"2414","2.1030476093292236","2.1030476093292236","2.1030476093292236"
"2415","2.1536378860473633","2.1536378860473633","2.1536378860473633"
"2416","2.142080783843994","2.142080783843994","2.142080783843994"
"2417","2.121082067489624","2.121082067489624","2.121082067489624"
"2418","2.0566418170928955","2.0566418170928955","2.0566418170928955"
"2419","2.1367359161376953","2.1367359161376953","2.1367359161376953"
"2420","2.125962972640991","2.125962972640991","2.125962972640991"
"2421","2.1841018199920654","2.1841018199920654","2.1841018199920654"
"2422","2.1023919582366943","2.1023919582366943","2.1023919582366943"
"2423","2.1206791400909424","2.1206791400909424","2.1206791400909424"
"2424","2.135594129562378","2.135594129562378","2.135594129562378"
"2425","2.163322925567627","2.163322925567627","2.163322925567627"
"2426","2.123823881149292","2.123823881149292","2.123823881149292"
"2427","2.074155569076538","2.074155569076538","2.074155569076538"
"2428","2.080805778503418","2.080805778503418","2.080805778503418"
"2429","2.1295907497406006","2.1295907497406006","2.1295907497406006"
"2430","2.1068100929260254","2.1068100929260254","2.1068100929260254"
"2431","2.1138529777526855","2.1138529777526855","2.1138529777526855"
"2432","2.162855863571167","2.162855863571167","2.162855863571167"
"2433","2.091907501220703","2.091907501220703","2.091907501220703"
"2434","2.1832237243652344","2.1832237243652344","2.1832237243652344"
"2435","2.06080961227417","2.06080961227417","2.06080961227417"
"2436","2.0439727306365967","2.0439727306365967","2.0439727306365967"
"2437","2.1111624240875244","2.1111624240875244","2.1111624240875244"
"2438","2.1387434005737305","2.1387434005737305","2.1387434005737305"
"2439","2.108299732208252","2.108299732208252","2.108299732208252"
"2440","2.134817123413086","2.134817123413086","2.134817123413086"
"2441","2.150010824203491","2.150010824203491","2.150010824203491"
"2442","2.1003434658050537","2.1003434658050537","2.1003434658050537"
"2443","2.0872998237609863","2.0872998237609863","2.0872998237609863"
"2444","2.103904962539673","2.103904962539673","2.103904962539673"
"2445","2.0851428508758545","2.0851428508758545","2.0851428508758545"
"2446","2.0783040523529053","2.0783040523529053","2.0783040523529053"
"2447","2.1122395992279053","2.1122395992279053","2.1122395992279053"
"2448","2.149193048477173","2.149193048477173","2.149193048477173"
"2449","2.118436098098755","2.118436098098755","2.118436098098755"
"2450","2.1646976470947266","2.1646976470947266","2.1646976470947266"
"2451","2.144400119781494","2.144400119781494","2.144400119781494"
"2452","2.1395883560180664","2.1395883560180664","2.1395883560180664"
"2453","2.1185097694396973","2.1185097694396973","2.1185097694396973"
"2454","2.085625171661377","2.085625171661377","2.085625171661377"
"2455","2.175929546356201","2.175929546356201","2.175929546356201"
"2456","2.110527515411377","2.110527515411377","2.110527515411377"
"2457","2.0907816886901855","2.0907816886901855","2.0907816886901855"
"2458","2.191944122314453","2.191944122314453","2.191944122314453"
"2459","2.0854053497314453","2.0854053497314453","2.0854053497314453"
"2460","2.102792501449585","2.102792501449585","2.102792501449585"
"2461","2.1460490226745605","2.1460490226745605","2.1460490226745605"
"2462","2.1865365505218506","2.1865365505218506","2.1865365505218506"
"2463","2.101658344268799","2.101658344268799","2.101658344268799"
"2464","2.1747539043426514","2.1747539043426514","2.1747539043426514"
"2465","2.110833168029785","2.110833168029785","2.110833168029785"
"2466","2.106590986251831","2.106590986251831","2.106590986251831"
"2467","2.0856006145477295","2.0856006145477295","2.0856006145477295"
"2468","2.1424710750579834","2.1424710750579834","2.1424710750579834"
"2469","2.118364095687866","2.118364095687866","2.118364095687866"
"2470","2.093177556991577","2.093177556991577","2.093177556991577"
"2471","2.1467220783233643","2.1467220783233643","2.1467220783233643"
"2472","2.142008066177368","2.142008066177368","2.142008066177368"
"2473","2.0931217670440674","2.0931217670440674","2.0931217670440674"
"2474","2.157594680786133","2.157594680786133","2.157594680786133"
"2475","2.1462619304656982","2.1462619304656982","2.1462619304656982"
"2476","2.1001853942871094","2.1001853942871094","2.1001853942871094"
"2477","2.1402969360351562","2.1402969360351562","2.1402969360351562"
"2478","2.1127803325653076","2.1127803325653076","2.1127803325653076"
"2479","2.1676247119903564","2.1676247119903564","2.1676247119903564"
"2480","2.1517601013183594","2.1517601013183594","2.1517601013183594"
"2481","2.1317005157470703","2.1317005157470703","2.1317005157470703"
"2482","2.137364149093628","2.137364149093628","2.137364149093628"
"2483","2.120492696762085","2.120492696762085","2.120492696762085"
"2484","2.114219903945923","2.114219903945923","2.114219903945923"
"2485","2.172609806060791","2.172609806060791","2.172609806060791"
"2486","2.160390853881836","2.160390853881836","2.160390853881836"
"2487","2.1281073093414307","2.1281073093414307","2.1281073093414307"
"2488","2.104386806488037","2.104386806488037","2.104386806488037"
"2489","2.1365935802459717","2.1365935802459717","2.1365935802459717"
"2490","2.1215896606445312","2.1215896606445312","2.1215896606445312"
"2491","2.116931438446045","2.116931438446045","2.116931438446045"
"2492","2.132408380508423","2.132408380508423","2.132408380508423"
"2493","2.178004026412964","2.178004026412964","2.178004026412964"
"2494","2.1613056659698486","2.1613056659698486","2.1613056659698486"
"2495","2.1288321018218994","2.1288321018218994","2.1288321018218994"
"2496","2.1028945446014404","2.1028945446014404","2.1028945446014404"
"2497","2.089785099029541","2.089785099029541","2.089785099029541"
"2498","2.137613296508789","2.137613296508789","2.137613296508789"
"2499","2.075363874435425","2.075363874435425","2.075363874435425"
"2500","2.1390814781188965","2.1390814781188965","2.1390814781188965"
"2501","2.165459156036377","2.165459156036377","2.165459156036377"
"2502","2.1442980766296387","2.1442980766296387","2.1442980766296387"
"2503","2.0725340843200684","2.0725340843200684","2.0725340843200684"
"2504","2.1057348251342773","2.1057348251342773","2.1057348251342773"
"2505","2.1592066287994385","2.1592066287994385","2.1592066287994385"
"2506","2.1287682056427","2.1287682056427","2.1287682056427"
"2507","2.139200210571289","2.139200210571289","2.139200210571289"
"2508","2.0652847290039062","2.0652847290039062","2.0652847290039062"
"2509","2.0713050365448","2.0713050365448","2.0713050365448"
"2510","2.15614914894104","2.15614914894104","2.15614914894104"
"2511","2.141810417175293","2.141810417175293","2.141810417175293"
"2512","2.145674228668213","2.145674228668213","2.145674228668213"
"2513","2.122694730758667","2.122694730758667","2.122694730758667"
"2514","2.090564727783203","2.090564727783203","2.090564727783203"
"2515","2.1759462356567383","2.1759462356567383","2.1759462356567383"
"2516","2.0827748775482178","2.0827748775482178","2.0827748775482178"
"2517","2.121317148208618","2.121317148208618","2.121317148208618"
"2518","2.094454050064087","2.094454050064087","2.094454050064087"
"2519","2.069214105606079","2.069214105606079","2.069214105606079"
"2520","2.0647785663604736","2.0647785663604736","2.0647785663604736"
"2521","2.113908052444458","2.113908052444458","2.113908052444458"
"2522","2.1049234867095947","2.1049234867095947","2.1049234867095947"
"2523","2.097121477127075","2.097121477127075","2.097121477127075"
"2524","2.104306221008301","2.104306221008301","2.104306221008301"
"2525","2.150225877761841","2.150225877761841","2.150225877761841"
"2526","2.159123182296753","2.159123182296753","2.159123182296753"
"2527","2.158536672592163","2.158536672592163","2.158536672592163"
"2528","2.1397228240966797","2.1397228240966797","2.1397228240966797"
"2529","2.075345039367676","2.075345039367676","2.075345039367676"
"2530","2.1098110675811768","2.1098110675811768","2.1098110675811768"
"2531","2.1403634548187256","2.1403634548187256","2.1403634548187256"
"2532","2.067674160003662","2.067674160003662","2.067674160003662"
"2533","2.049640655517578","2.049640655517578","2.049640655517578"
"2534","2.117556095123291","2.117556095123291","2.117556095123291"
"2535","2.1217710971832275","2.1217710971832275","2.1217710971832275"
"2536","2.18660831451416","2.18660831451416","2.18660831451416"
"2537","2.126008987426758","2.126008987426758","2.126008987426758"
"2538","2.094343423843384","2.094343423843384","2.094343423843384"
"2539","2.149271249771118","2.149271249771118","2.149271249771118"
"2540","2.2115206718444824","2.2115206718444824","2.2115206718444824"
"2541","2.127958059310913","2.127958059310913","2.127958059310913"
"2542","2.1478753089904785","2.1478753089904785","2.1478753089904785"
"2543","2.1588640213012695","2.1588640213012695","2.1588640213012695"
"2544","2.101332187652588","2.101332187652588","2.101332187652588"
"2545","2.1135103702545166","2.1135103702545166","2.1135103702545166"
"2546","2.1272919178009033","2.1272919178009033","2.1272919178009033"
"2547","2.1108036041259766","2.1108036041259766","2.1108036041259766"
"2548","2.1481287479400635","2.1481287479400635","2.1481287479400635"
"2549","2.0749146938323975","2.0749146938323975","2.0749146938323975"
"2550","2.1028995513916016","2.1028995513916016","2.1028995513916016"
"2551","2.136152744293213","2.136152744293213","2.136152744293213"
"2552","2.117957592010498","2.117957592010498","2.117957592010498"
"2553","2.172355890274048","2.172355890274048","2.172355890274048"
"2554","2.1612839698791504","2.1612839698791504","2.1612839698791504"
"2555","2.09389591217041","2.09389591217041","2.09389591217041"
"2556","2.140279531478882","2.140279531478882","2.140279531478882"
"2557","2.1278698444366455","2.1278698444366455","2.1278698444366455"
"2558","2.0710771083831787","2.0710771083831787","2.0710771083831787"
"2559","2.105748176574707","2.105748176574707","2.105748176574707"
"2560","2.163252830505371","2.163252830505371","2.163252830505371"
"2561","2.071150064468384","2.071150064468384","2.071150064468384"
"2562","2.064173698425293","2.064173698425293","2.064173698425293"
"2563","2.1017262935638428","2.1017262935638428","2.1017262935638428"
"2564","2.2066586017608643","2.2066586017608643","2.2066586017608643"
"2565","2.080259323120117","2.080259323120117","2.080259323120117"
"2566","2.0785341262817383","2.0785341262817383","2.0785341262817383"
"2567","2.044673204421997","2.044673204421997","2.044673204421997"
"2568","2.1179451942443848","2.1179451942443848","2.1179451942443848"
"2569","2.121607780456543","2.121607780456543","2.121607780456543"
"2570","2.0429863929748535","2.0429863929748535","2.0429863929748535"
"2571","2.0763752460479736","2.0763752460479736","2.0763752460479736"
"2572","2.1465256214141846","2.1465256214141846","2.1465256214141846"
"2573","2.133211612701416","2.133211612701416","2.133211612701416"
"2574","2.0842015743255615","2.0842015743255615","2.0842015743255615"
"2575","2.1204426288604736","2.1204426288604736","2.1204426288604736"
"2576","2.1317131519317627","2.1317131519317627","2.1317131519317627"
"2577","2.0855753421783447","2.0855753421783447","2.0855753421783447"
"2578","2.1667895317077637","2.1667895317077637","2.1667895317077637"
"2579","2.0933938026428223","2.0933938026428223","2.0933938026428223"
"2580","2.0349061489105225","2.0349061489105225","2.0349061489105225"
"2581","2.0482919216156006","2.0482919216156006","2.0482919216156006"
"2582","2.0735740661621094","2.0735740661621094","2.0735740661621094"
"2583","2.1343679428100586","2.1343679428100586","2.1343679428100586"
"2584","2.1251602172851562","2.1251602172851562","2.1251602172851562"
"2585","2.1099679470062256","2.1099679470062256","2.1099679470062256"
"2586","2.078430652618408","2.078430652618408","2.078430652618408"
"2587","2.0868330001831055","2.0868330001831055","2.0868330001831055"
"2588","2.048704147338867","2.048704147338867","2.048704147338867"
"2589","2.151564121246338","2.151564121246338","2.151564121246338"
"2590","2.1319684982299805","2.1319684982299805","2.1319684982299805"
"2591","2.1095545291900635","2.1095545291900635","2.1095545291900635"
"2592","2.1281237602233887","2.1281237602233887","2.1281237602233887"
"2593","2.1315250396728516","2.1315250396728516","2.1315250396728516"
"2594","2.108398199081421","2.108398199081421","2.108398199081421"
"2595","2.1070303916931152","2.1070303916931152","2.1070303916931152"
"2596","2.120392084121704","2.120392084121704","2.120392084121704"
"2597","2.129615545272827","2.129615545272827","2.129615545272827"
"2598","2.115156650543213","2.115156650543213","2.115156650543213"
"2599","2.182013750076294","2.182013750076294","2.182013750076294"
"2600","2.144569158554077","2.144569158554077","2.144569158554077"
"2601","2.100778102874756","2.100778102874756","2.100778102874756"
"2602","2.1111457347869873","2.1111457347869873","2.1111457347869873"
"2603","2.0852584838867188","2.0852584838867188","2.0852584838867188"
"2604","2.1619749069213867","2.1619749069213867","2.1619749069213867"
"2605","2.1238670349121094","2.1238670349121094","2.1238670349121094"
"2606","2.1092944145202637","2.1092944145202637","2.1092944145202637"
"2607","2.1403889656066895","2.1403889656066895","2.1403889656066895"
"2608","2.131319046020508","2.131319046020508","2.131319046020508"
"2609","2.1045382022857666","2.1045382022857666","2.1045382022857666"
"2610","2.0564980506896973","2.0564980506896973","2.0564980506896973"
"2611","2.1834030151367188","2.1834030151367188","2.1834030151367188"
"2612","2.129462718963623","2.129462718963623","2.129462718963623"
"2613","2.1264708042144775","2.1264708042144775","2.1264708042144775"
"2614","2.1270015239715576","2.1270015239715576","2.1270015239715576"
"2615","2.1185810565948486","2.1185810565948486","2.1185810565948486"
"2616","2.0783958435058594","2.0783958435058594","2.0783958435058594"
"2617","2.138174057006836","2.138174057006836","2.138174057006836"
"2618","2.0787193775177","2.0787193775177","2.0787193775177"
"2619","2.13966965675354","2.13966965675354","2.13966965675354"
"2620","2.1709084510803223","2.1709084510803223","2.1709084510803223"
"2621","2.1121110916137695","2.1121110916137695","2.1121110916137695"
"2622","2.13993501663208","2.13993501663208","2.13993501663208"
"2623","2.1260786056518555","2.1260786056518555","2.1260786056518555"
"2624","2.083399534225464","2.083399534225464","2.083399534225464"
"2625","2.0771610736846924","2.0771610736846924","2.0771610736846924"
"2626","2.1536238193511963","2.1536238193511963","2.1536238193511963"
"2627","2.140361785888672","2.140361785888672","2.140361785888672"
"2628","2.1670188903808594","2.1670188903808594","2.1670188903808594"
"2629","2.1675634384155273","2.1675634384155273","2.1675634384155273"
"2630","2.161348581314087","2.161348581314087","2.161348581314087"
"2631","2.101879119873047","2.101879119873047","2.101879119873047"
"2632","2.1752424240112305","2.1752424240112305","2.1752424240112305"
"2633","2.054875135421753","2.054875135421753","2.054875135421753"
"2634","2.1297450065612793","2.1297450065612793","2.1297450065612793"
"2635","2.110886335372925","2.110886335372925","2.110886335372925"
"2636","2.126328468322754","2.126328468322754","2.126328468322754"
"2637","2.0741007328033447","2.0741007328033447","2.0741007328033447"
"2638","2.111614227294922","2.111614227294922","2.111614227294922"
"2639","2.1178929805755615","2.1178929805755615","2.1178929805755615"
"2640","2.079768180847168","2.079768180847168","2.079768180847168"
"2641","2.101181745529175","2.101181745529175","2.101181745529175"
"2642","2.1443018913269043","2.1443018913269043","2.1443018913269043"
"2643","2.1654863357543945","2.1654863357543945","2.1654863357543945"
"2644","2.174917459487915","2.174917459487915","2.174917459487915"
"2645","2.165928363800049","2.165928363800049","2.165928363800049"
"2646","2.139674425125122","2.139674425125122","2.139674425125122"
"2647","2.0983805656433105","2.0983805656433105","2.0983805656433105"
"2648","2.1060550212860107","2.1060550212860107","2.1060550212860107"
"2649","2.129169225692749","2.129169225692749","2.129169225692749"
"2650","2.084085702896118","2.084085702896118","2.084085702896118"
"2651","2.1026909351348877","2.1026909351348877","2.1026909351348877"
"2652","2.080815315246582","2.080815315246582","2.080815315246582"
"2653","2.1359920501708984","2.1359920501708984","2.1359920501708984"
"2654","2.137598752975464","2.137598752975464","2.137598752975464"
"2655","2.1648452281951904","2.1648452281951904","2.1648452281951904"
"2656","2.1245477199554443","2.1245477199554443","2.1245477199554443"
"2657","2.0856330394744873","2.0856330394744873","2.0856330394744873"
"2658","2.089841604232788","2.089841604232788","2.089841604232788"
"2659","2.106415271759033","2.106415271759033","2.106415271759033"
"2660","2.1421866416931152","2.1421866416931152","2.1421866416931152"
"2661","2.074446678161621","2.074446678161621","2.074446678161621"
"2662","2.101353883743286","2.101353883743286","2.101353883743286"
"2663","2.1671040058135986","2.1671040058135986","2.1671040058135986"
"2664","2.0931878089904785","2.0931878089904785","2.0931878089904785"
"2665","2.0584170818328857","2.0584170818328857","2.0584170818328857"
"2666","2.143766164779663","2.143766164779663","2.143766164779663"
"2667","2.093297004699707","2.093297004699707","2.093297004699707"
"2668","2.128830671310425","2.128830671310425","2.128830671310425"
"2669","2.0793981552124023","2.0793981552124023","2.0793981552124023"
"2670","2.0350966453552246","2.0350966453552246","2.0350966453552246"
"2671","2.117177724838257","2.117177724838257","2.117177724838257"
"2672","2.0950374603271484","2.0950374603271484","2.0950374603271484"
"2673","2.1196489334106445","2.1196489334106445","2.1196489334106445"
"2674","2.076387643814087","2.076387643814087","2.076387643814087"
"2675","2.109001636505127","2.109001636505127","2.109001636505127"
"2676","2.1491050720214844","2.1491050720214844","2.1491050720214844"
"2677","2.0934770107269287","2.0934770107269287","2.0934770107269287"
"2678","2.1228506565093994","2.1228506565093994","2.1228506565093994"
"2679","2.0550408363342285","2.0550408363342285","2.0550408363342285"
"2680","2.122875690460205","2.122875690460205","2.122875690460205"
"2681","2.061906576156616","2.061906576156616","2.061906576156616"
"2682","2.0662949085235596","2.0662949085235596","2.0662949085235596"
"2683","2.1729114055633545","2.1729114055633545","2.1729114055633545"
"2684","2.153658866882324","2.153658866882324","2.153658866882324"
"2685","2.129405975341797","2.129405975341797","2.129405975341797"
"2686","2.0816564559936523","2.0816564559936523","2.0816564559936523"
"2687","2.111506938934326","2.111506938934326","2.111506938934326"
"2688","2.08534836769104","2.08534836769104","2.08534836769104"
"2689","2.1410248279571533","2.1410248279571533","2.1410248279571533"
"2690","2.095977783203125","2.095977783203125","2.095977783203125"
"2691","2.0978517532348633","2.0978517532348633","2.0978517532348633"
