"Step","shakespeare_small_decoder_no_wpe_0 - train_loss","shakespeare_small_decoder_no_wpe_0 - train_loss__MIN","shakespeare_small_decoder_no_wpe_0 - train_loss__MAX"
"1707","1.6224511861801147","1.6224511861801147","1.6224511861801147"
"1708","1.573470115661621","1.573470115661621","1.573470115661621"
"1709","1.6573965549468994","1.6573965549468994","1.6573965549468994"
"1710","1.5851004123687744","1.5851004123687744","1.5851004123687744"
"1711","1.6338274478912354","1.6338274478912354","1.6338274478912354"
"1712","1.6387876272201538","1.6387876272201538","1.6387876272201538"
"1713","1.600508689880371","1.600508689880371","1.600508689880371"
"1714","1.6194133758544922","1.6194133758544922","1.6194133758544922"
"1715","1.6334712505340576","1.6334712505340576","1.6334712505340576"
"1716","1.623388409614563","1.623388409614563","1.623388409614563"
"1717","1.6524442434310913","1.6524442434310913","1.6524442434310913"
"1718","1.5810226202011108","1.5810226202011108","1.5810226202011108"
"1719","1.6138508319854736","1.6138508319854736","1.6138508319854736"
"1720","1.5557037591934204","1.5557037591934204","1.5557037591934204"
"1721","1.658154845237732","1.658154845237732","1.658154845237732"
"1722","1.5827494859695435","1.5827494859695435","1.5827494859695435"
"1723","1.6184983253479004","1.6184983253479004","1.6184983253479004"
"1724","1.5439143180847168","1.5439143180847168","1.5439143180847168"
"1725","1.6400384902954102","1.6400384902954102","1.6400384902954102"
"1726","1.5672203302383423","1.5672203302383423","1.5672203302383423"
"1727","1.6411705017089844","1.6411705017089844","1.6411705017089844"
"1728","1.5652029514312744","1.5652029514312744","1.5652029514312744"
"1729","1.606655240058899","1.606655240058899","1.606655240058899"
"1730","1.5790547132492065","1.5790547132492065","1.5790547132492065"
"1731","1.6049418449401855","1.6049418449401855","1.6049418449401855"
"1732","1.635454773902893","1.635454773902893","1.635454773902893"
"1733","1.604878544807434","1.604878544807434","1.604878544807434"
"1734","1.625414252281189","1.625414252281189","1.625414252281189"
"1735","1.560070276260376","1.560070276260376","1.560070276260376"
"1736","1.613818645477295","1.613818645477295","1.613818645477295"
"1737","1.5557323694229126","1.5557323694229126","1.5557323694229126"
"1738","1.6498490571975708","1.6498490571975708","1.6498490571975708"
"1739","1.6043204069137573","1.6043204069137573","1.6043204069137573"
"1740","1.6542550325393677","1.6542550325393677","1.6542550325393677"
"1741","1.6334655284881592","1.6334655284881592","1.6334655284881592"
"1742","1.6284384727478027","1.6284384727478027","1.6284384727478027"
"1743","1.6334621906280518","1.6334621906280518","1.6334621906280518"
"1744","1.6256077289581299","1.6256077289581299","1.6256077289581299"
"1745","1.572540283203125","1.572540283203125","1.572540283203125"
"1746","1.6334086656570435","1.6334086656570435","1.6334086656570435"
"1747","1.5554003715515137","1.5554003715515137","1.5554003715515137"
"1748","1.6177904605865479","1.6177904605865479","1.6177904605865479"
"1749","1.5976014137268066","1.5976014137268066","1.5976014137268066"
"1750","1.6060800552368164","1.6060800552368164","1.6060800552368164"
"1751","1.6144863367080688","1.6144863367080688","1.6144863367080688"
"1752","1.568054437637329","1.568054437637329","1.568054437637329"
"1753","1.623724341392517","1.623724341392517","1.623724341392517"
"1754","1.588313341140747","1.588313341140747","1.588313341140747"
"1755","1.6011008024215698","1.6011008024215698","1.6011008024215698"
"1756","1.5808674097061157","1.5808674097061157","1.5808674097061157"
"1757","1.5817532539367676","1.5817532539367676","1.5817532539367676"
"1758","1.6511948108673096","1.6511948108673096","1.6511948108673096"
"1759","1.580697774887085","1.580697774887085","1.580697774887085"
"1760","1.6406996250152588","1.6406996250152588","1.6406996250152588"
"1761","1.6015552282333374","1.6015552282333374","1.6015552282333374"
"1762","1.57846999168396","1.57846999168396","1.57846999168396"
"1763","1.6198203563690186","1.6198203563690186","1.6198203563690186"
"1764","1.6677041053771973","1.6677041053771973","1.6677041053771973"
"1765","1.5821621417999268","1.5821621417999268","1.5821621417999268"
"1766","1.6262786388397217","1.6262786388397217","1.6262786388397217"
"1767","1.5868663787841797","1.5868663787841797","1.5868663787841797"
"1768","1.5936750173568726","1.5936750173568726","1.5936750173568726"
"1769","1.622778296470642","1.622778296470642","1.622778296470642"
"1770","1.6223814487457275","1.6223814487457275","1.6223814487457275"
"1771","1.5729397535324097","1.5729397535324097","1.5729397535324097"
"1772","1.6015452146530151","1.6015452146530151","1.6015452146530151"
"1773","1.5866608619689941","1.5866608619689941","1.5866608619689941"
"1774","1.5937069654464722","1.5937069654464722","1.5937069654464722"
"1775","1.6036064624786377","1.6036064624786377","1.6036064624786377"
"1776","1.5870141983032227","1.5870141983032227","1.5870141983032227"
"1777","1.644958734512329","1.644958734512329","1.644958734512329"
"1778","1.6206848621368408","1.6206848621368408","1.6206848621368408"
"1779","1.5533615350723267","1.5533615350723267","1.5533615350723267"
"1780","1.5996705293655396","1.5996705293655396","1.5996705293655396"
"1781","1.6185177564620972","1.6185177564620972","1.6185177564620972"
"1782","1.642210841178894","1.642210841178894","1.642210841178894"
"1783","1.6347546577453613","1.6347546577453613","1.6347546577453613"
"1784","1.6246798038482666","1.6246798038482666","1.6246798038482666"
"1785","1.6005864143371582","1.6005864143371582","1.6005864143371582"
"1786","1.607157826423645","1.607157826423645","1.607157826423645"
"1787","1.6392654180526733","1.6392654180526733","1.6392654180526733"
"1788","1.6297082901000977","1.6297082901000977","1.6297082901000977"
"1789","1.5622352361679077","1.5622352361679077","1.5622352361679077"
"1790","1.6251863241195679","1.6251863241195679","1.6251863241195679"
"1791","1.649176001548767","1.649176001548767","1.649176001548767"
"1792","1.659772276878357","1.659772276878357","1.659772276878357"
"1793","1.6580723524093628","1.6580723524093628","1.6580723524093628"
"1794","1.6362873315811157","1.6362873315811157","1.6362873315811157"
"1795","1.6459643840789795","1.6459643840789795","1.6459643840789795"
"1796","1.574527621269226","1.574527621269226","1.574527621269226"
"1797","1.5621331930160522","1.5621331930160522","1.5621331930160522"
"1798","1.6324158906936646","1.6324158906936646","1.6324158906936646"
"1799","1.5627917051315308","1.5627917051315308","1.5627917051315308"
"1800","1.551085352897644","1.551085352897644","1.551085352897644"
"1801","1.6138324737548828","1.6138324737548828","1.6138324737548828"
"1802","1.592824101448059","1.592824101448059","1.592824101448059"
"1803","1.6186274290084839","1.6186274290084839","1.6186274290084839"
"1804","1.5856107473373413","1.5856107473373413","1.5856107473373413"
"1805","1.6134241819381714","1.6134241819381714","1.6134241819381714"
"1806","1.591113567352295","1.591113567352295","1.591113567352295"
"1807","1.6112256050109863","1.6112256050109863","1.6112256050109863"
"1808","1.5820876359939575","1.5820876359939575","1.5820876359939575"
"1809","1.6367478370666504","1.6367478370666504","1.6367478370666504"
"1810","1.6327306032180786","1.6327306032180786","1.6327306032180786"
"1811","1.6106762886047363","1.6106762886047363","1.6106762886047363"
"1812","1.6040894985198975","1.6040894985198975","1.6040894985198975"
"1813","1.639321208000183","1.639321208000183","1.639321208000183"
"1814","1.5925660133361816","1.5925660133361816","1.5925660133361816"
"1815","1.5752007961273193","1.5752007961273193","1.5752007961273193"
"1816","1.6120682954788208","1.6120682954788208","1.6120682954788208"
"1817","1.5743608474731445","1.5743608474731445","1.5743608474731445"
"1818","1.6076430082321167","1.6076430082321167","1.6076430082321167"
"1819","1.5907193422317505","1.5907193422317505","1.5907193422317505"
"1820","1.6177146434783936","1.6177146434783936","1.6177146434783936"
"1821","1.58821439743042","1.58821439743042","1.58821439743042"
"1822","1.5344676971435547","1.5344676971435547","1.5344676971435547"
"1823","1.5635713338851929","1.5635713338851929","1.5635713338851929"
"1824","1.5868064165115356","1.5868064165115356","1.5868064165115356"
"1825","1.5915920734405518","1.5915920734405518","1.5915920734405518"
"1826","1.618307113647461","1.618307113647461","1.618307113647461"
"1827","1.5701730251312256","1.5701730251312256","1.5701730251312256"
"1828","1.518528699874878","1.518528699874878","1.518528699874878"
"1829","1.6280022859573364","1.6280022859573364","1.6280022859573364"
"1830","1.5943233966827393","1.5943233966827393","1.5943233966827393"
"1831","1.589948296546936","1.589948296546936","1.589948296546936"
"1832","1.577343463897705","1.577343463897705","1.577343463897705"
"1833","1.6233975887298584","1.6233975887298584","1.6233975887298584"
"1834","1.5236244201660156","1.5236244201660156","1.5236244201660156"
"1835","1.620725393295288","1.620725393295288","1.620725393295288"
"1836","1.5397353172302246","1.5397353172302246","1.5397353172302246"
"1837","1.602113127708435","1.602113127708435","1.602113127708435"
"1838","1.6373670101165771","1.6373670101165771","1.6373670101165771"
"1839","1.6365768909454346","1.6365768909454346","1.6365768909454346"
"1840","1.5770949125289917","1.5770949125289917","1.5770949125289917"
"1841","1.5514074563980103","1.5514074563980103","1.5514074563980103"
"1842","1.579490065574646","1.579490065574646","1.579490065574646"
"1843","1.6198383569717407","1.6198383569717407","1.6198383569717407"
"1844","1.5831388235092163","1.5831388235092163","1.5831388235092163"
"1845","1.5854682922363281","1.5854682922363281","1.5854682922363281"
"1846","1.5448448657989502","1.5448448657989502","1.5448448657989502"
"1847","1.6168502569198608","1.6168502569198608","1.6168502569198608"
"1848","1.6059491634368896","1.6059491634368896","1.6059491634368896"
"1849","1.5298659801483154","1.5298659801483154","1.5298659801483154"
"1850","1.606607437133789","1.606607437133789","1.606607437133789"
"1851","1.5770841836929321","1.5770841836929321","1.5770841836929321"
"1852","1.6752113103866577","1.6752113103866577","1.6752113103866577"
"1853","1.590895414352417","1.590895414352417","1.590895414352417"
"1854","1.6235146522521973","1.6235146522521973","1.6235146522521973"
"1855","1.6121042966842651","1.6121042966842651","1.6121042966842651"
"1856","1.5746495723724365","1.5746495723724365","1.5746495723724365"
"1857","1.591150164604187","1.591150164604187","1.591150164604187"
"1858","1.5554510354995728","1.5554510354995728","1.5554510354995728"
"1859","1.574855923652649","1.574855923652649","1.574855923652649"
"1860","1.5939218997955322","1.5939218997955322","1.5939218997955322"
"1861","1.6479920148849487","1.6479920148849487","1.6479920148849487"
"1862","1.5757231712341309","1.5757231712341309","1.5757231712341309"
"1863","1.5956062078475952","1.5956062078475952","1.5956062078475952"
"1864","1.5474661588668823","1.5474661588668823","1.5474661588668823"
"1865","1.5947537422180176","1.5947537422180176","1.5947537422180176"
"1866","1.606743335723877","1.606743335723877","1.606743335723877"
"1867","1.5785186290740967","1.5785186290740967","1.5785186290740967"
"1868","1.6033260822296143","1.6033260822296143","1.6033260822296143"
"1869","1.5480659008026123","1.5480659008026123","1.5480659008026123"
"1870","1.585161566734314","1.585161566734314","1.585161566734314"
"1871","1.5718004703521729","1.5718004703521729","1.5718004703521729"
"1872","1.5794395208358765","1.5794395208358765","1.5794395208358765"
"1873","1.5734645128250122","1.5734645128250122","1.5734645128250122"
"1874","1.6009162664413452","1.6009162664413452","1.6009162664413452"
"1875","1.5604186058044434","1.5604186058044434","1.5604186058044434"
"1876","1.6038546562194824","1.6038546562194824","1.6038546562194824"
"1877","1.5545181035995483","1.5545181035995483","1.5545181035995483"
"1878","1.5577839612960815","1.5577839612960815","1.5577839612960815"
"1879","1.583308458328247","1.583308458328247","1.583308458328247"
"1880","1.6502608060836792","1.6502608060836792","1.6502608060836792"
"1881","1.6219735145568848","1.6219735145568848","1.6219735145568848"
"1882","1.5804107189178467","1.5804107189178467","1.5804107189178467"
"1883","1.5746326446533203","1.5746326446533203","1.5746326446533203"
"1884","1.589278221130371","1.589278221130371","1.589278221130371"
"1885","1.5974701642990112","1.5974701642990112","1.5974701642990112"
"1886","1.5369549989700317","1.5369549989700317","1.5369549989700317"
"1887","1.5374945402145386","1.5374945402145386","1.5374945402145386"
"1888","1.6131573915481567","1.6131573915481567","1.6131573915481567"
"1889","1.5680859088897705","1.5680859088897705","1.5680859088897705"
"1890","1.5961650609970093","1.5961650609970093","1.5961650609970093"
"1891","1.557266116142273","1.557266116142273","1.557266116142273"
"1892","1.6238781213760376","1.6238781213760376","1.6238781213760376"
"1893","1.5371192693710327","1.5371192693710327","1.5371192693710327"
"1894","1.6053316593170166","1.6053316593170166","1.6053316593170166"
"1895","1.6182833909988403","1.6182833909988403","1.6182833909988403"
"1896","1.5530555248260498","1.5530555248260498","1.5530555248260498"
"1897","1.5773305892944336","1.5773305892944336","1.5773305892944336"
"1898","1.6093167066574097","1.6093167066574097","1.6093167066574097"
"1899","1.6077806949615479","1.6077806949615479","1.6077806949615479"
"1900","1.575067400932312","1.575067400932312","1.575067400932312"
"1901","1.6100807189941406","1.6100807189941406","1.6100807189941406"
"1902","1.563936710357666","1.563936710357666","1.563936710357666"
"1903","1.5132662057876587","1.5132662057876587","1.5132662057876587"
"1904","1.5795339345932007","1.5795339345932007","1.5795339345932007"
"1905","1.5128440856933594","1.5128440856933594","1.5128440856933594"
"1906","1.5597364902496338","1.5597364902496338","1.5597364902496338"
"1907","1.6202690601348877","1.6202690601348877","1.6202690601348877"
"1908","1.6119201183319092","1.6119201183319092","1.6119201183319092"
"1909","1.6160564422607422","1.6160564422607422","1.6160564422607422"
"1910","1.5671333074569702","1.5671333074569702","1.5671333074569702"
"1911","1.590487003326416","1.590487003326416","1.590487003326416"
"1912","1.5907678604125977","1.5907678604125977","1.5907678604125977"
"1913","1.5745108127593994","1.5745108127593994","1.5745108127593994"
"1914","1.6279518604278564","1.6279518604278564","1.6279518604278564"
"1915","1.5679891109466553","1.5679891109466553","1.5679891109466553"
"1916","1.6291208267211914","1.6291208267211914","1.6291208267211914"
"1917","1.5762948989868164","1.5762948989868164","1.5762948989868164"
"1918","1.542242169380188","1.542242169380188","1.542242169380188"
"1919","1.5571528673171997","1.5571528673171997","1.5571528673171997"
"1920","1.577794075012207","1.577794075012207","1.577794075012207"
"1921","1.630763292312622","1.630763292312622","1.630763292312622"
"1922","1.5825258493423462","1.5825258493423462","1.5825258493423462"
"1923","1.6072624921798706","1.6072624921798706","1.6072624921798706"
"1924","1.5939737558364868","1.5939737558364868","1.5939737558364868"
"1925","1.6139861345291138","1.6139861345291138","1.6139861345291138"
"1926","1.585105061531067","1.585105061531067","1.585105061531067"
"1927","1.6129724979400635","1.6129724979400635","1.6129724979400635"
"1928","1.6028181314468384","1.6028181314468384","1.6028181314468384"
"1929","1.612733244895935","1.612733244895935","1.612733244895935"
"1930","1.5419002771377563","1.5419002771377563","1.5419002771377563"
"1931","1.655845046043396","1.655845046043396","1.655845046043396"
"1932","1.5827606916427612","1.5827606916427612","1.5827606916427612"
"1933","1.5975134372711182","1.5975134372711182","1.5975134372711182"
"1934","1.584537386894226","1.584537386894226","1.584537386894226"
"1935","1.6301002502441406","1.6301002502441406","1.6301002502441406"
"1936","1.618260383605957","1.618260383605957","1.618260383605957"
"1937","1.5859293937683105","1.5859293937683105","1.5859293937683105"
"1938","1.5898146629333496","1.5898146629333496","1.5898146629333496"
"1939","1.5502128601074219","1.5502128601074219","1.5502128601074219"
"1940","1.600244402885437","1.600244402885437","1.600244402885437"
"1941","1.6189581155776978","1.6189581155776978","1.6189581155776978"
"1942","1.5870606899261475","1.5870606899261475","1.5870606899261475"
"1943","1.5882803201675415","1.5882803201675415","1.5882803201675415"
"1944","1.5524344444274902","1.5524344444274902","1.5524344444274902"
"1945","1.6638293266296387","1.6638293266296387","1.6638293266296387"
"1946","1.5359195470809937","1.5359195470809937","1.5359195470809937"
"1947","1.5448157787322998","1.5448157787322998","1.5448157787322998"
"1948","1.556031584739685","1.556031584739685","1.556031584739685"
"1949","1.5582671165466309","1.5582671165466309","1.5582671165466309"
"1950","1.5467140674591064","1.5467140674591064","1.5467140674591064"
"1951","1.605594277381897","1.605594277381897","1.605594277381897"
"1952","1.4976814985275269","1.4976814985275269","1.4976814985275269"
"1953","1.5531541109085083","1.5531541109085083","1.5531541109085083"
"1954","1.4605792760849","1.4605792760849","1.4605792760849"
"1955","1.6228370666503906","1.6228370666503906","1.6228370666503906"
"1956","1.5336809158325195","1.5336809158325195","1.5336809158325195"
"1957","1.6003140211105347","1.6003140211105347","1.6003140211105347"
"1958","1.5996425151824951","1.5996425151824951","1.5996425151824951"
"1959","1.6016489267349243","1.6016489267349243","1.6016489267349243"
"1960","1.6367427110671997","1.6367427110671997","1.6367427110671997"
"1961","1.6112985610961914","1.6112985610961914","1.6112985610961914"
"1962","1.539441466331482","1.539441466331482","1.539441466331482"
"1963","1.5950219631195068","1.5950219631195068","1.5950219631195068"
"1964","1.532191276550293","1.532191276550293","1.532191276550293"
"1965","1.5619269609451294","1.5619269609451294","1.5619269609451294"
"1966","1.5248280763626099","1.5248280763626099","1.5248280763626099"
"1967","1.5812788009643555","1.5812788009643555","1.5812788009643555"
"1968","1.5829415321350098","1.5829415321350098","1.5829415321350098"
"1969","1.554139494895935","1.554139494895935","1.554139494895935"
"1970","1.5874520540237427","1.5874520540237427","1.5874520540237427"
"1971","1.523496150970459","1.523496150970459","1.523496150970459"
"1972","1.5302962064743042","1.5302962064743042","1.5302962064743042"
"1973","1.5776926279067993","1.5776926279067993","1.5776926279067993"
"1974","1.5547728538513184","1.5547728538513184","1.5547728538513184"
"1975","1.5665292739868164","1.5665292739868164","1.5665292739868164"
"1976","1.5331189632415771","1.5331189632415771","1.5331189632415771"
"1977","1.5620275735855103","1.5620275735855103","1.5620275735855103"
"1978","1.5924469232559204","1.5924469232559204","1.5924469232559204"
"1979","1.6127656698226929","1.6127656698226929","1.6127656698226929"
"1980","1.5158690214157104","1.5158690214157104","1.5158690214157104"
"1981","1.536860466003418","1.536860466003418","1.536860466003418"
"1982","1.6162818670272827","1.6162818670272827","1.6162818670272827"
"1983","1.5725347995758057","1.5725347995758057","1.5725347995758057"
"1984","1.5556635856628418","1.5556635856628418","1.5556635856628418"
"1985","1.5656949281692505","1.5656949281692505","1.5656949281692505"
"1986","1.5911601781845093","1.5911601781845093","1.5911601781845093"
"1987","1.606770634651184","1.606770634651184","1.606770634651184"
"1988","1.5586292743682861","1.5586292743682861","1.5586292743682861"
"1989","1.6001440286636353","1.6001440286636353","1.6001440286636353"
"1990","1.5571138858795166","1.5571138858795166","1.5571138858795166"
"1991","1.5457751750946045","1.5457751750946045","1.5457751750946045"
"1992","1.6014765501022339","1.6014765501022339","1.6014765501022339"
"1993","1.6014317274093628","1.6014317274093628","1.6014317274093628"
"1994","1.6118179559707642","1.6118179559707642","1.6118179559707642"
"1995","1.6150790452957153","1.6150790452957153","1.6150790452957153"
"1996","1.5372868776321411","1.5372868776321411","1.5372868776321411"
"1997","1.60804283618927","1.60804283618927","1.60804283618927"
"1998","1.5669254064559937","1.5669254064559937","1.5669254064559937"
"1999","1.5616360902786255","1.5616360902786255","1.5616360902786255"
"2000","1.6038455963134766","1.6038455963134766","1.6038455963134766"
"2001","1.5719348192214966","1.5719348192214966","1.5719348192214966"
"2002","1.6085612773895264","1.6085612773895264","1.6085612773895264"
"2003","1.6012678146362305","1.6012678146362305","1.6012678146362305"
"2004","1.584001898765564","1.584001898765564","1.584001898765564"
"2005","1.5757017135620117","1.5757017135620117","1.5757017135620117"
"2006","1.5691481828689575","1.5691481828689575","1.5691481828689575"
"2007","1.5981405973434448","1.5981405973434448","1.5981405973434448"
"2008","1.5748786926269531","1.5748786926269531","1.5748786926269531"
"2009","1.5922424793243408","1.5922424793243408","1.5922424793243408"
"2010","1.549119234085083","1.549119234085083","1.549119234085083"
"2011","1.5361049175262451","1.5361049175262451","1.5361049175262451"
"2012","1.5762134790420532","1.5762134790420532","1.5762134790420532"
"2013","1.5733197927474976","1.5733197927474976","1.5733197927474976"
"2014","1.5757585763931274","1.5757585763931274","1.5757585763931274"
"2015","1.536064624786377","1.536064624786377","1.536064624786377"
"2016","1.5987498760223389","1.5987498760223389","1.5987498760223389"
"2017","1.5426300764083862","1.5426300764083862","1.5426300764083862"
"2018","1.5252327919006348","1.5252327919006348","1.5252327919006348"
"2019","1.516906976699829","1.516906976699829","1.516906976699829"
"2020","1.528663158416748","1.528663158416748","1.528663158416748"
"2021","1.5691183805465698","1.5691183805465698","1.5691183805465698"
"2022","1.6098966598510742","1.6098966598510742","1.6098966598510742"
"2023","1.5723414421081543","1.5723414421081543","1.5723414421081543"
"2024","1.577779769897461","1.577779769897461","1.577779769897461"
"2025","1.62669837474823","1.62669837474823","1.62669837474823"
"2026","1.5402544736862183","1.5402544736862183","1.5402544736862183"
"2027","1.5607364177703857","1.5607364177703857","1.5607364177703857"
"2028","1.588598370552063","1.588598370552063","1.588598370552063"
"2029","1.5587390661239624","1.5587390661239624","1.5587390661239624"
"2030","1.6168055534362793","1.6168055534362793","1.6168055534362793"
"2031","1.5414701700210571","1.5414701700210571","1.5414701700210571"
"2032","1.5459343194961548","1.5459343194961548","1.5459343194961548"
"2033","1.6020784378051758","1.6020784378051758","1.6020784378051758"
"2034","1.5971866846084595","1.5971866846084595","1.5971866846084595"
"2035","1.6025923490524292","1.6025923490524292","1.6025923490524292"
"2036","1.5721895694732666","1.5721895694732666","1.5721895694732666"
"2037","1.5863614082336426","1.5863614082336426","1.5863614082336426"
"2038","1.5813629627227783","1.5813629627227783","1.5813629627227783"
"2039","1.567531943321228","1.567531943321228","1.567531943321228"
"2040","1.5737310647964478","1.5737310647964478","1.5737310647964478"
"2041","1.5811114311218262","1.5811114311218262","1.5811114311218262"
"2042","1.5926581621170044","1.5926581621170044","1.5926581621170044"
"2043","1.5332024097442627","1.5332024097442627","1.5332024097442627"
"2044","1.564613699913025","1.564613699913025","1.564613699913025"
"2045","1.5823235511779785","1.5823235511779785","1.5823235511779785"
"2046","1.6260701417922974","1.6260701417922974","1.6260701417922974"
"2047","1.5449011325836182","1.5449011325836182","1.5449011325836182"
"2048","1.5319989919662476","1.5319989919662476","1.5319989919662476"
"2049","1.524591088294983","1.524591088294983","1.524591088294983"
"2050","1.5261752605438232","1.5261752605438232","1.5261752605438232"
"2051","1.5670450925827026","1.5670450925827026","1.5670450925827026"
"2052","1.5422075986862183","1.5422075986862183","1.5422075986862183"
"2053","1.590656042098999","1.590656042098999","1.590656042098999"
"2054","1.5953822135925293","1.5953822135925293","1.5953822135925293"
"2055","1.5409616231918335","1.5409616231918335","1.5409616231918335"
"2056","1.5615832805633545","1.5615832805633545","1.5615832805633545"
"2057","1.6218775510787964","1.6218775510787964","1.6218775510787964"
"2058","1.5274908542633057","1.5274908542633057","1.5274908542633057"
"2059","1.5875911712646484","1.5875911712646484","1.5875911712646484"
"2060","1.551969051361084","1.551969051361084","1.551969051361084"
"2061","1.5493849515914917","1.5493849515914917","1.5493849515914917"
"2062","1.5890926122665405","1.5890926122665405","1.5890926122665405"
"2063","1.5534194707870483","1.5534194707870483","1.5534194707870483"
"2064","1.5268069505691528","1.5268069505691528","1.5268069505691528"
"2065","1.5282657146453857","1.5282657146453857","1.5282657146453857"
"2066","1.5244220495224","1.5244220495224","1.5244220495224"
"2067","1.5040266513824463","1.5040266513824463","1.5040266513824463"
"2068","1.5785791873931885","1.5785791873931885","1.5785791873931885"
"2069","1.544695258140564","1.544695258140564","1.544695258140564"
"2070","1.5667569637298584","1.5667569637298584","1.5667569637298584"
"2071","1.5713915824890137","1.5713915824890137","1.5713915824890137"
"2072","1.611793041229248","1.611793041229248","1.611793041229248"
"2073","1.5134471654891968","1.5134471654891968","1.5134471654891968"
"2074","1.5285148620605469","1.5285148620605469","1.5285148620605469"
"2075","1.5687251091003418","1.5687251091003418","1.5687251091003418"
"2076","1.547146201133728","1.547146201133728","1.547146201133728"
"2077","1.5800155401229858","1.5800155401229858","1.5800155401229858"
"2078","1.568122148513794","1.568122148513794","1.568122148513794"
"2079","1.5792087316513062","1.5792087316513062","1.5792087316513062"
"2080","1.562657117843628","1.562657117843628","1.562657117843628"
"2081","1.5705618858337402","1.5705618858337402","1.5705618858337402"
"2082","1.5646907091140747","1.5646907091140747","1.5646907091140747"
"2083","1.5593713521957397","1.5593713521957397","1.5593713521957397"
"2084","1.5516843795776367","1.5516843795776367","1.5516843795776367"
"2085","1.6032823324203491","1.6032823324203491","1.6032823324203491"
"2086","1.5952975749969482","1.5952975749969482","1.5952975749969482"
"2087","1.5553159713745117","1.5553159713745117","1.5553159713745117"
"2088","1.6045751571655273","1.6045751571655273","1.6045751571655273"
"2089","1.5964642763137817","1.5964642763137817","1.5964642763137817"
"2090","1.574292540550232","1.574292540550232","1.574292540550232"
"2091","1.547114372253418","1.547114372253418","1.547114372253418"
"2092","1.5228731632232666","1.5228731632232666","1.5228731632232666"
"2093","1.5454723834991455","1.5454723834991455","1.5454723834991455"
"2094","1.5491105318069458","1.5491105318069458","1.5491105318069458"
"2095","1.5164380073547363","1.5164380073547363","1.5164380073547363"
"2096","1.573817491531372","1.573817491531372","1.573817491531372"
"2097","1.5897847414016724","1.5897847414016724","1.5897847414016724"
"2098","1.5648454427719116","1.5648454427719116","1.5648454427719116"
"2099","1.596782922744751","1.596782922744751","1.596782922744751"
"2100","1.5930858850479126","1.5930858850479126","1.5930858850479126"
"2101","1.5268075466156006","1.5268075466156006","1.5268075466156006"
"2102","1.524895429611206","1.524895429611206","1.524895429611206"
"2103","1.5574499368667603","1.5574499368667603","1.5574499368667603"
"2104","1.562119483947754","1.562119483947754","1.562119483947754"
"2105","1.518762230873108","1.518762230873108","1.518762230873108"
"2106","1.546312689781189","1.546312689781189","1.546312689781189"
"2107","1.5651075839996338","1.5651075839996338","1.5651075839996338"
"2108","1.5735398530960083","1.5735398530960083","1.5735398530960083"
"2109","1.5831232070922852","1.5831232070922852","1.5831232070922852"
"2110","1.5054446458816528","1.5054446458816528","1.5054446458816528"
"2111","1.5130422115325928","1.5130422115325928","1.5130422115325928"
"2112","1.606701135635376","1.606701135635376","1.606701135635376"
"2113","1.564907431602478","1.564907431602478","1.564907431602478"
"2114","1.5563791990280151","1.5563791990280151","1.5563791990280151"
"2115","1.5447311401367188","1.5447311401367188","1.5447311401367188"
"2116","1.569326639175415","1.569326639175415","1.569326639175415"
"2117","1.5428067445755005","1.5428067445755005","1.5428067445755005"
"2118","1.5699033737182617","1.5699033737182617","1.5699033737182617"
"2119","1.6072686910629272","1.6072686910629272","1.6072686910629272"
"2120","1.564264178276062","1.564264178276062","1.564264178276062"
"2121","1.5581833124160767","1.5581833124160767","1.5581833124160767"
"2122","1.5155763626098633","1.5155763626098633","1.5155763626098633"
"2123","1.5353124141693115","1.5353124141693115","1.5353124141693115"
"2124","1.5665217638015747","1.5665217638015747","1.5665217638015747"
"2125","1.573828935623169","1.573828935623169","1.573828935623169"
"2126","1.5827099084854126","1.5827099084854126","1.5827099084854126"
"2127","1.516520619392395","1.516520619392395","1.516520619392395"
"2128","1.5734188556671143","1.5734188556671143","1.5734188556671143"
"2129","1.587206482887268","1.587206482887268","1.587206482887268"
"2130","1.5313695669174194","1.5313695669174194","1.5313695669174194"
"2131","1.5799404382705688","1.5799404382705688","1.5799404382705688"
"2132","1.5621888637542725","1.5621888637542725","1.5621888637542725"
"2133","1.5933505296707153","1.5933505296707153","1.5933505296707153"
"2134","1.5698397159576416","1.5698397159576416","1.5698397159576416"
"2135","1.5375210046768188","1.5375210046768188","1.5375210046768188"
"2136","1.537795066833496","1.537795066833496","1.537795066833496"
"2137","1.54526686668396","1.54526686668396","1.54526686668396"
"2138","1.5441776514053345","1.5441776514053345","1.5441776514053345"
"2139","1.5801266431808472","1.5801266431808472","1.5801266431808472"
"2140","1.5659966468811035","1.5659966468811035","1.5659966468811035"
"2141","1.5577218532562256","1.5577218532562256","1.5577218532562256"
"2142","1.5154645442962646","1.5154645442962646","1.5154645442962646"
"2143","1.5384211540222168","1.5384211540222168","1.5384211540222168"
"2144","1.5929094552993774","1.5929094552993774","1.5929094552993774"
"2145","1.5841166973114014","1.5841166973114014","1.5841166973114014"
"2146","1.5946896076202393","1.5946896076202393","1.5946896076202393"
"2147","1.5308294296264648","1.5308294296264648","1.5308294296264648"
"2148","1.5280570983886719","1.5280570983886719","1.5280570983886719"
"2149","1.5256913900375366","1.5256913900375366","1.5256913900375366"
"2150","1.5278844833374023","1.5278844833374023","1.5278844833374023"
