"Step","reversed_addition_small_encoder_0 - train_loss","reversed_addition_small_encoder_0 - train_loss__MIN","reversed_addition_small_encoder_0 - train_loss__MAX"
"715","1.45904541015625","1.45904541015625","1.45904541015625"
"716","1.4806418418884277","1.4806418418884277","1.4806418418884277"
"717","1.4499027729034424","1.4499027729034424","1.4499027729034424"
"718","1.475338339805603","1.475338339805603","1.475338339805603"
"719","1.4851711988449097","1.4851711988449097","1.4851711988449097"
"720","1.4715718030929565","1.4715718030929565","1.4715718030929565"
"721","1.491276502609253","1.491276502609253","1.491276502609253"
"722","1.4698739051818848","1.4698739051818848","1.4698739051818848"
"723","1.470096230506897","1.470096230506897","1.470096230506897"
"724","1.4705086946487427","1.4705086946487427","1.4705086946487427"
"725","1.484885334968567","1.484885334968567","1.484885334968567"
"726","1.4545878171920776","1.4545878171920776","1.4545878171920776"
"727","1.4733357429504395","1.4733357429504395","1.4733357429504395"
"728","1.4658609628677368","1.4658609628677368","1.4658609628677368"
"729","1.4528392553329468","1.4528392553329468","1.4528392553329468"
"730","1.4625747203826904","1.4625747203826904","1.4625747203826904"
"731","1.4734278917312622","1.4734278917312622","1.4734278917312622"
"732","1.4362564086914062","1.4362564086914062","1.4362564086914062"
"733","1.487023949623108","1.487023949623108","1.487023949623108"
"734","1.4517145156860352","1.4517145156860352","1.4517145156860352"
"735","1.4653688669204712","1.4653688669204712","1.4653688669204712"
"736","1.472858190536499","1.472858190536499","1.472858190536499"
"737","1.4814115762710571","1.4814115762710571","1.4814115762710571"
"738","1.4732626676559448","1.4732626676559448","1.4732626676559448"
"739","1.4561711549758911","1.4561711549758911","1.4561711549758911"
"740","1.4827767610549927","1.4827767610549927","1.4827767610549927"
"741","1.433594822883606","1.433594822883606","1.433594822883606"
"742","1.470919132232666","1.470919132232666","1.470919132232666"
"743","1.4599683284759521","1.4599683284759521","1.4599683284759521"
"744","1.4729081392288208","1.4729081392288208","1.4729081392288208"
"745","1.448082685470581","1.448082685470581","1.448082685470581"
"746","1.451698899269104","1.451698899269104","1.451698899269104"
"747","1.474087119102478","1.474087119102478","1.474087119102478"
"748","1.4560949802398682","1.4560949802398682","1.4560949802398682"
"749","1.4622653722763062","1.4622653722763062","1.4622653722763062"
"750","1.4728538990020752","1.4728538990020752","1.4728538990020752"
"751","1.4589884281158447","1.4589884281158447","1.4589884281158447"
"752","1.4540437459945679","1.4540437459945679","1.4540437459945679"
"753","1.4570438861846924","1.4570438861846924","1.4570438861846924"
"754","1.4553232192993164","1.4553232192993164","1.4553232192993164"
"755","1.4492552280426025","1.4492552280426025","1.4492552280426025"
"756","1.4412308931350708","1.4412308931350708","1.4412308931350708"
"757","1.4626282453536987","1.4626282453536987","1.4626282453536987"
"758","1.4614875316619873","1.4614875316619873","1.4614875316619873"
"759","1.4447842836380005","1.4447842836380005","1.4447842836380005"
"760","1.447188377380371","1.447188377380371","1.447188377380371"
"761","1.4518405199050903","1.4518405199050903","1.4518405199050903"
"762","1.4364724159240723","1.4364724159240723","1.4364724159240723"
"763","1.454494833946228","1.454494833946228","1.454494833946228"
"764","1.440616250038147","1.440616250038147","1.440616250038147"
"765","1.4483449459075928","1.4483449459075928","1.4483449459075928"
"766","1.4474201202392578","1.4474201202392578","1.4474201202392578"
"767","1.4596548080444336","1.4596548080444336","1.4596548080444336"
"768","1.4420982599258423","1.4420982599258423","1.4420982599258423"
"769","1.4409641027450562","1.4409641027450562","1.4409641027450562"
"770","1.450759768486023","1.450759768486023","1.450759768486023"
"771","1.456575632095337","1.456575632095337","1.456575632095337"
"772","1.4470101594924927","1.4470101594924927","1.4470101594924927"
"773","1.4235531091690063","1.4235531091690063","1.4235531091690063"
"774","1.4286686182022095","1.4286686182022095","1.4286686182022095"
"775","1.4620972871780396","1.4620972871780396","1.4620972871780396"
"776","1.4269975423812866","1.4269975423812866","1.4269975423812866"
"777","1.4316154718399048","1.4316154718399048","1.4316154718399048"
"778","1.4577345848083496","1.4577345848083496","1.4577345848083496"
"779","1.4497414827346802","1.4497414827346802","1.4497414827346802"
"780","1.4482719898223877","1.4482719898223877","1.4482719898223877"
"781","1.448440670967102","1.448440670967102","1.448440670967102"
"782","1.4615508317947388","1.4615508317947388","1.4615508317947388"
"783","1.42349374294281","1.42349374294281","1.42349374294281"
"784","1.4369175434112549","1.4369175434112549","1.4369175434112549"
"785","1.4388394355773926","1.4388394355773926","1.4388394355773926"
"786","1.4320640563964844","1.4320640563964844","1.4320640563964844"
"787","1.4335004091262817","1.4335004091262817","1.4335004091262817"
"788","1.440227746963501","1.440227746963501","1.440227746963501"
"789","1.434709072113037","1.434709072113037","1.434709072113037"
"790","1.4330708980560303","1.4330708980560303","1.4330708980560303"
"791","1.4386168718338013","1.4386168718338013","1.4386168718338013"
"792","1.45073401927948","1.45073401927948","1.45073401927948"
"793","1.440595030784607","1.440595030784607","1.440595030784607"
"794","1.4226561784744263","1.4226561784744263","1.4226561784744263"
"795","1.4313400983810425","1.4313400983810425","1.4313400983810425"
"796","1.4325246810913086","1.4325246810913086","1.4325246810913086"
"797","1.4209181070327759","1.4209181070327759","1.4209181070327759"
"798","1.4136196374893188","1.4136196374893188","1.4136196374893188"
"799","1.4376726150512695","1.4376726150512695","1.4376726150512695"
"800","1.4219712018966675","1.4219712018966675","1.4219712018966675"
"801","1.4207172393798828","1.4207172393798828","1.4207172393798828"
"802","1.4316654205322266","1.4316654205322266","1.4316654205322266"
"803","1.417798399925232","1.417798399925232","1.417798399925232"
"804","1.4290251731872559","1.4290251731872559","1.4290251731872559"
"805","1.4189350605010986","1.4189350605010986","1.4189350605010986"
"806","1.4305508136749268","1.4305508136749268","1.4305508136749268"
"807","1.4110013246536255","1.4110013246536255","1.4110013246536255"
"808","1.4284998178482056","1.4284998178482056","1.4284998178482056"
"809","1.4240825176239014","1.4240825176239014","1.4240825176239014"
"810","1.430195927619934","1.430195927619934","1.430195927619934"
"811","1.4162132740020752","1.4162132740020752","1.4162132740020752"
"812","1.403536081314087","1.403536081314087","1.403536081314087"
"813","1.408272624015808","1.408272624015808","1.408272624015808"
"814","1.4067089557647705","1.4067089557647705","1.4067089557647705"
"815","1.4266165494918823","1.4266165494918823","1.4266165494918823"
"816","1.4221092462539673","1.4221092462539673","1.4221092462539673"
"817","1.4217995405197144","1.4217995405197144","1.4217995405197144"
"818","1.40645432472229","1.40645432472229","1.40645432472229"
"819","1.3928941488265991","1.3928941488265991","1.3928941488265991"
"820","1.418164610862732","1.418164610862732","1.418164610862732"
"821","1.4102634191513062","1.4102634191513062","1.4102634191513062"
"822","1.414383888244629","1.414383888244629","1.414383888244629"
"823","1.4115145206451416","1.4115145206451416","1.4115145206451416"
"824","1.39311683177948","1.39311683177948","1.39311683177948"
"825","1.4244860410690308","1.4244860410690308","1.4244860410690308"
"826","1.4025614261627197","1.4025614261627197","1.4025614261627197"
"827","1.4030369520187378","1.4030369520187378","1.4030369520187378"
"828","1.4136801958084106","1.4136801958084106","1.4136801958084106"
"829","1.4004900455474854","1.4004900455474854","1.4004900455474854"
"830","1.3914694786071777","1.3914694786071777","1.3914694786071777"
"831","1.4029852151870728","1.4029852151870728","1.4029852151870728"
"832","1.3921818733215332","1.3921818733215332","1.3921818733215332"
"833","1.4182074069976807","1.4182074069976807","1.4182074069976807"
"834","1.397898554801941","1.397898554801941","1.397898554801941"
"835","1.3917031288146973","1.3917031288146973","1.3917031288146973"
"836","1.3936115503311157","1.3936115503311157","1.3936115503311157"
"837","1.3997726440429688","1.3997726440429688","1.3997726440429688"
"838","1.4133998155593872","1.4133998155593872","1.4133998155593872"
"839","1.418599009513855","1.418599009513855","1.418599009513855"
"840","1.4026260375976562","1.4026260375976562","1.4026260375976562"
"841","1.4090850353240967","1.4090850353240967","1.4090850353240967"
"842","1.4019248485565186","1.4019248485565186","1.4019248485565186"
"843","1.399752140045166","1.399752140045166","1.399752140045166"
"844","1.4074499607086182","1.4074499607086182","1.4074499607086182"
"845","1.4109675884246826","1.4109675884246826","1.4109675884246826"
"846","1.4044755697250366","1.4044755697250366","1.4044755697250366"
"847","1.3933436870574951","1.3933436870574951","1.3933436870574951"
"848","1.394395351409912","1.394395351409912","1.394395351409912"
"849","1.4035608768463135","1.4035608768463135","1.4035608768463135"
"850","1.3964076042175293","1.3964076042175293","1.3964076042175293"
"851","1.3860481977462769","1.3860481977462769","1.3860481977462769"
"852","1.3966624736785889","1.3966624736785889","1.3966624736785889"
"853","1.4004602432250977","1.4004602432250977","1.4004602432250977"
"854","1.3885008096694946","1.3885008096694946","1.3885008096694946"
"855","1.4074010848999023","1.4074010848999023","1.4074010848999023"
"856","1.4256079196929932","1.4256079196929932","1.4256079196929932"
"857","1.402245283126831","1.402245283126831","1.402245283126831"
"858","1.398158311843872","1.398158311843872","1.398158311843872"
"859","1.395261526107788","1.395261526107788","1.395261526107788"
"860","1.4059478044509888","1.4059478044509888","1.4059478044509888"
"861","1.3991700410842896","1.3991700410842896","1.3991700410842896"
"862","1.4052530527114868","1.4052530527114868","1.4052530527114868"
"863","1.4123809337615967","1.4123809337615967","1.4123809337615967"
"864","1.4075953960418701","1.4075953960418701","1.4075953960418701"
"865","1.3975032567977905","1.3975032567977905","1.3975032567977905"
"866","1.4002199172973633","1.4002199172973633","1.4002199172973633"
"867","1.3925503492355347","1.3925503492355347","1.3925503492355347"
"868","1.406677484512329","1.406677484512329","1.406677484512329"
"869","1.3840259313583374","1.3840259313583374","1.3840259313583374"
"870","1.3984733819961548","1.3984733819961548","1.3984733819961548"
"871","1.398554801940918","1.398554801940918","1.398554801940918"
"872","1.3909685611724854","1.3909685611724854","1.3909685611724854"
"873","1.3989356756210327","1.3989356756210327","1.3989356756210327"
"874","1.4078443050384521","1.4078443050384521","1.4078443050384521"
"875","1.3923444747924805","1.3923444747924805","1.3923444747924805"
"876","1.3978811502456665","1.3978811502456665","1.3978811502456665"
"877","1.3851513862609863","1.3851513862609863","1.3851513862609863"
"878","1.387844443321228","1.387844443321228","1.387844443321228"
"879","1.4037582874298096","1.4037582874298096","1.4037582874298096"
"880","1.4145410060882568","1.4145410060882568","1.4145410060882568"
"881","1.3970307111740112","1.3970307111740112","1.3970307111740112"
"882","1.3876664638519287","1.3876664638519287","1.3876664638519287"
"883","1.4079952239990234","1.4079952239990234","1.4079952239990234"
"884","1.402082085609436","1.402082085609436","1.402082085609436"
"885","1.4037898778915405","1.4037898778915405","1.4037898778915405"
"886","1.4007786512374878","1.4007786512374878","1.4007786512374878"
"887","1.4034878015518188","1.4034878015518188","1.4034878015518188"
"888","1.384483814239502","1.384483814239502","1.384483814239502"
"889","1.4060029983520508","1.4060029983520508","1.4060029983520508"
"890","1.3746169805526733","1.3746169805526733","1.3746169805526733"
"891","1.3727236986160278","1.3727236986160278","1.3727236986160278"
"892","1.3999007940292358","1.3999007940292358","1.3999007940292358"
"893","1.36387038230896","1.36387038230896","1.36387038230896"
"894","1.383293867111206","1.383293867111206","1.383293867111206"
"895","1.4075047969818115","1.4075047969818115","1.4075047969818115"
"896","1.3972750902175903","1.3972750902175903","1.3972750902175903"
"897","1.3703360557556152","1.3703360557556152","1.3703360557556152"
"898","1.391757845878601","1.391757845878601","1.391757845878601"
"899","1.390547513961792","1.390547513961792","1.390547513961792"
"900","1.389633059501648","1.389633059501648","1.389633059501648"
"901","1.3659303188323975","1.3659303188323975","1.3659303188323975"
"902","1.389526605606079","1.389526605606079","1.389526605606079"
"903","1.379421591758728","1.379421591758728","1.379421591758728"
"904","1.375887393951416","1.375887393951416","1.375887393951416"
"905","1.3543511629104614","1.3543511629104614","1.3543511629104614"
"906","1.3742696046829224","1.3742696046829224","1.3742696046829224"
"907","1.3928766250610352","1.3928766250610352","1.3928766250610352"
"908","1.375770926475525","1.375770926475525","1.375770926475525"
"909","1.3979243040084839","1.3979243040084839","1.3979243040084839"
"910","1.3815547227859497","1.3815547227859497","1.3815547227859497"
"911","1.3835325241088867","1.3835325241088867","1.3835325241088867"
"912","1.3800861835479736","1.3800861835479736","1.3800861835479736"
"913","1.387717366218567","1.387717366218567","1.387717366218567"
"914","1.3898658752441406","1.3898658752441406","1.3898658752441406"
"915","1.3878459930419922","1.3878459930419922","1.3878459930419922"
"916","1.3870360851287842","1.3870360851287842","1.3870360851287842"
"917","1.3820608854293823","1.3820608854293823","1.3820608854293823"
"918","1.3863071203231812","1.3863071203231812","1.3863071203231812"
"919","1.378543496131897","1.378543496131897","1.378543496131897"
"920","1.3790327310562134","1.3790327310562134","1.3790327310562134"
"921","1.3854188919067383","1.3854188919067383","1.3854188919067383"
"922","1.3668465614318848","1.3668465614318848","1.3668465614318848"
"923","1.3975117206573486","1.3975117206573486","1.3975117206573486"
"924","1.375397801399231","1.375397801399231","1.375397801399231"
"925","1.3572540283203125","1.3572540283203125","1.3572540283203125"
"926","1.3606637716293335","1.3606637716293335","1.3606637716293335"
"927","1.359845757484436","1.359845757484436","1.359845757484436"
"928","1.3916518688201904","1.3916518688201904","1.3916518688201904"
"929","1.4076099395751953","1.4076099395751953","1.4076099395751953"
"930","1.3891122341156006","1.3891122341156006","1.3891122341156006"
"931","1.3668222427368164","1.3668222427368164","1.3668222427368164"
"932","1.3793985843658447","1.3793985843658447","1.3793985843658447"
"933","1.371713638305664","1.371713638305664","1.371713638305664"
"934","1.3742603063583374","1.3742603063583374","1.3742603063583374"
"935","1.3626325130462646","1.3626325130462646","1.3626325130462646"
"936","1.381687879562378","1.381687879562378","1.381687879562378"
"937","1.372053623199463","1.372053623199463","1.372053623199463"
"938","1.3799034357070923","1.3799034357070923","1.3799034357070923"
"939","1.3864260911941528","1.3864260911941528","1.3864260911941528"
"940","1.3652936220169067","1.3652936220169067","1.3652936220169067"
"941","1.4017679691314697","1.4017679691314697","1.4017679691314697"
"942","1.362679123878479","1.362679123878479","1.362679123878479"
"943","1.3602027893066406","1.3602027893066406","1.3602027893066406"
"944","1.3798161745071411","1.3798161745071411","1.3798161745071411"
"945","1.3719152212142944","1.3719152212142944","1.3719152212142944"
"946","1.401643991470337","1.401643991470337","1.401643991470337"
"947","1.3823481798171997","1.3823481798171997","1.3823481798171997"
"948","1.3723819255828857","1.3723819255828857","1.3723819255828857"
"949","1.3756344318389893","1.3756344318389893","1.3756344318389893"
"950","1.379125714302063","1.379125714302063","1.379125714302063"
"951","1.3698596954345703","1.3698596954345703","1.3698596954345703"
"952","1.383678674697876","1.383678674697876","1.383678674697876"
"953","1.3944839239120483","1.3944839239120483","1.3944839239120483"
"954","1.3721290826797485","1.3721290826797485","1.3721290826797485"
"955","1.3930929899215698","1.3930929899215698","1.3930929899215698"
"956","1.3610610961914062","1.3610610961914062","1.3610610961914062"
"957","1.3710395097732544","1.3710395097732544","1.3710395097732544"
"958","1.3518187999725342","1.3518187999725342","1.3518187999725342"
"959","1.36865234375","1.36865234375","1.36865234375"
"960","1.3755459785461426","1.3755459785461426","1.3755459785461426"
"961","1.35799241065979","1.35799241065979","1.35799241065979"
"962","1.360765814781189","1.360765814781189","1.360765814781189"
"963","1.373565435409546","1.373565435409546","1.373565435409546"
"964","1.3658853769302368","1.3658853769302368","1.3658853769302368"
"965","1.3760228157043457","1.3760228157043457","1.3760228157043457"
"966","1.3805851936340332","1.3805851936340332","1.3805851936340332"
"967","1.3507308959960938","1.3507308959960938","1.3507308959960938"
"968","1.3809013366699219","1.3809013366699219","1.3809013366699219"
"969","1.3763502836227417","1.3763502836227417","1.3763502836227417"
"970","1.3484959602355957","1.3484959602355957","1.3484959602355957"
"971","1.3879722356796265","1.3879722356796265","1.3879722356796265"
"972","1.36307692527771","1.36307692527771","1.36307692527771"
"973","1.3646045923233032","1.3646045923233032","1.3646045923233032"
"974","1.3639163970947266","1.3639163970947266","1.3639163970947266"
"975","1.3830662965774536","1.3830662965774536","1.3830662965774536"
"976","1.3662073612213135","1.3662073612213135","1.3662073612213135"
"977","1.3805485963821411","1.3805485963821411","1.3805485963821411"
"978","1.3732671737670898","1.3732671737670898","1.3732671737670898"
"979","1.3572884798049927","1.3572884798049927","1.3572884798049927"
"980","1.3731788396835327","1.3731788396835327","1.3731788396835327"
"981","1.3734005689620972","1.3734005689620972","1.3734005689620972"
"982","1.3893208503723145","1.3893208503723145","1.3893208503723145"
"983","1.3520835638046265","1.3520835638046265","1.3520835638046265"
"984","1.3750985860824585","1.3750985860824585","1.3750985860824585"
"985","1.3661009073257446","1.3661009073257446","1.3661009073257446"
"986","1.357415795326233","1.357415795326233","1.357415795326233"
"987","1.364996314048767","1.364996314048767","1.364996314048767"
"988","1.3715496063232422","1.3715496063232422","1.3715496063232422"
"989","1.3638298511505127","1.3638298511505127","1.3638298511505127"
"990","1.3647054433822632","1.3647054433822632","1.3647054433822632"
"991","1.3789101839065552","1.3789101839065552","1.3789101839065552"
"992","1.3755606412887573","1.3755606412887573","1.3755606412887573"
"993","1.3558595180511475","1.3558595180511475","1.3558595180511475"
"994","1.3790185451507568","1.3790185451507568","1.3790185451507568"
"995","1.3624391555786133","1.3624391555786133","1.3624391555786133"
"996","1.3651255369186401","1.3651255369186401","1.3651255369186401"
"997","1.3672980070114136","1.3672980070114136","1.3672980070114136"
"998","1.3756715059280396","1.3756715059280396","1.3756715059280396"
"999","1.3809735774993896","1.3809735774993896","1.3809735774993896"
"1000","1.365710973739624","1.365710973739624","1.365710973739624"
"1001","1.356378436088562","1.356378436088562","1.356378436088562"
"1002","1.3787903785705566","1.3787903785705566","1.3787903785705566"
"1003","1.380204200744629","1.380204200744629","1.380204200744629"
"1004","1.3663270473480225","1.3663270473480225","1.3663270473480225"
"1005","1.3708432912826538","1.3708432912826538","1.3708432912826538"
"1006","1.3665648698806763","1.3665648698806763","1.3665648698806763"
"1007","1.380513310432434","1.380513310432434","1.380513310432434"
"1008","1.3605645895004272","1.3605645895004272","1.3605645895004272"
"1009","1.3724125623703003","1.3724125623703003","1.3724125623703003"
"1010","1.367768406867981","1.367768406867981","1.367768406867981"
"1011","1.3485386371612549","1.3485386371612549","1.3485386371612549"
"1012","1.370522141456604","1.370522141456604","1.370522141456604"
"1013","1.3726093769073486","1.3726093769073486","1.3726093769073486"
"1014","1.3637349605560303","1.3637349605560303","1.3637349605560303"
"1015","1.369612455368042","1.369612455368042","1.369612455368042"
"1016","1.3886638879776","1.3886638879776","1.3886638879776"
"1017","1.3699965476989746","1.3699965476989746","1.3699965476989746"
"1018","1.3721712827682495","1.3721712827682495","1.3721712827682495"
"1019","1.3809540271759033","1.3809540271759033","1.3809540271759033"
"1020","1.3844927549362183","1.3844927549362183","1.3844927549362183"
"1021","1.369446039199829","1.369446039199829","1.369446039199829"
"1022","1.373745322227478","1.373745322227478","1.373745322227478"
"1023","1.361370325088501","1.361370325088501","1.361370325088501"
"1024","1.3614143133163452","1.3614143133163452","1.3614143133163452"
"1025","1.3593908548355103","1.3593908548355103","1.3593908548355103"
"1026","1.365526795387268","1.365526795387268","1.365526795387268"
"1027","1.3806599378585815","1.3806599378585815","1.3806599378585815"
"1028","1.3720548152923584","1.3720548152923584","1.3720548152923584"
"1029","1.3607559204101562","1.3607559204101562","1.3607559204101562"
"1030","1.3698698282241821","1.3698698282241821","1.3698698282241821"
"1031","1.349884033203125","1.349884033203125","1.349884033203125"
"1032","1.3597726821899414","1.3597726821899414","1.3597726821899414"
"1033","1.3521783351898193","1.3521783351898193","1.3521783351898193"
"1034","1.3903107643127441","1.3903107643127441","1.3903107643127441"
"1035","1.3737819194793701","1.3737819194793701","1.3737819194793701"
"1036","1.3813252449035645","1.3813252449035645","1.3813252449035645"
"1037","1.3753588199615479","1.3753588199615479","1.3753588199615479"
"1038","1.3570530414581299","1.3570530414581299","1.3570530414581299"
"1039","1.3676100969314575","1.3676100969314575","1.3676100969314575"
"1040","1.3525949716567993","1.3525949716567993","1.3525949716567993"
"1041","1.360804796218872","1.360804796218872","1.360804796218872"
"1042","1.3685665130615234","1.3685665130615234","1.3685665130615234"
"1043","1.367009162902832","1.367009162902832","1.367009162902832"
"1044","1.336083173751831","1.336083173751831","1.336083173751831"
"1045","1.3549230098724365","1.3549230098724365","1.3549230098724365"
"1046","1.3636600971221924","1.3636600971221924","1.3636600971221924"
"1047","1.3547056913375854","1.3547056913375854","1.3547056913375854"
"1048","1.3511524200439453","1.3511524200439453","1.3511524200439453"
"1049","1.339221715927124","1.339221715927124","1.339221715927124"
"1050","1.354562759399414","1.354562759399414","1.354562759399414"
"1051","1.3573108911514282","1.3573108911514282","1.3573108911514282"
"1052","1.3439891338348389","1.3439891338348389","1.3439891338348389"
"1053","1.3482950925827026","1.3482950925827026","1.3482950925827026"
"1054","1.378106951713562","1.378106951713562","1.378106951713562"
"1055","1.3598716259002686","1.3598716259002686","1.3598716259002686"
"1056","1.3376922607421875","1.3376922607421875","1.3376922607421875"
"1057","1.3490289449691772","1.3490289449691772","1.3490289449691772"
"1058","1.368438720703125","1.368438720703125","1.368438720703125"
"1059","1.3606520891189575","1.3606520891189575","1.3606520891189575"
"1060","1.3694267272949219","1.3694267272949219","1.3694267272949219"
"1061","1.3789781332015991","1.3789781332015991","1.3789781332015991"
"1062","1.347027063369751","1.347027063369751","1.347027063369751"
"1063","1.3620150089263916","1.3620150089263916","1.3620150089263916"
"1064","1.380293607711792","1.380293607711792","1.380293607711792"
"1065","1.3717249631881714","1.3717249631881714","1.3717249631881714"
"1066","1.3507106304168701","1.3507106304168701","1.3507106304168701"
"1067","1.3555899858474731","1.3555899858474731","1.3555899858474731"
"1068","1.3297216892242432","1.3297216892242432","1.3297216892242432"
"1069","1.359249472618103","1.359249472618103","1.359249472618103"
"1070","1.364389419555664","1.364389419555664","1.364389419555664"
"1071","1.3623923063278198","1.3623923063278198","1.3623923063278198"
"1072","1.3627593517303467","1.3627593517303467","1.3627593517303467"
"1073","1.3648086786270142","1.3648086786270142","1.3648086786270142"
"1074","1.3574622869491577","1.3574622869491577","1.3574622869491577"
"1075","1.3523337841033936","1.3523337841033936","1.3523337841033936"
"1076","1.3493058681488037","1.3493058681488037","1.3493058681488037"
"1077","1.3493729829788208","1.3493729829788208","1.3493729829788208"
"1078","1.3641507625579834","1.3641507625579834","1.3641507625579834"
"1079","1.3631067276000977","1.3631067276000977","1.3631067276000977"
"1080","1.3679355382919312","1.3679355382919312","1.3679355382919312"
"1081","1.3761255741119385","1.3761255741119385","1.3761255741119385"
"1082","1.3561168909072876","1.3561168909072876","1.3561168909072876"
"1083","1.3557897806167603","1.3557897806167603","1.3557897806167603"
"1084","1.3741624355316162","1.3741624355316162","1.3741624355316162"
"1085","1.3371459245681763","1.3371459245681763","1.3371459245681763"
"1086","1.354501485824585","1.354501485824585","1.354501485824585"
"1087","1.362751841545105","1.362751841545105","1.362751841545105"
"1088","1.355155348777771","1.355155348777771","1.355155348777771"
"1089","1.3624762296676636","1.3624762296676636","1.3624762296676636"
"1090","1.3541053533554077","1.3541053533554077","1.3541053533554077"
"1091","1.3572264909744263","1.3572264909744263","1.3572264909744263"
"1092","1.356429934501648","1.356429934501648","1.356429934501648"
"1093","1.3648167848587036","1.3648167848587036","1.3648167848587036"
"1094","1.3489158153533936","1.3489158153533936","1.3489158153533936"
"1095","1.3495543003082275","1.3495543003082275","1.3495543003082275"
"1096","1.3449918031692505","1.3449918031692505","1.3449918031692505"
"1097","1.3425564765930176","1.3425564765930176","1.3425564765930176"
"1098","1.3533377647399902","1.3533377647399902","1.3533377647399902"
"1099","1.338982105255127","1.338982105255127","1.338982105255127"
"1100","1.354907512664795","1.354907512664795","1.354907512664795"
"1101","1.3421118259429932","1.3421118259429932","1.3421118259429932"
"1102","1.3392372131347656","1.3392372131347656","1.3392372131347656"
"1103","1.360211730003357","1.360211730003357","1.360211730003357"
"1104","1.3633819818496704","1.3633819818496704","1.3633819818496704"
"1105","1.3700828552246094","1.3700828552246094","1.3700828552246094"
"1106","1.3591551780700684","1.3591551780700684","1.3591551780700684"
"1107","1.3623032569885254","1.3623032569885254","1.3623032569885254"
"1108","1.349820852279663","1.349820852279663","1.349820852279663"
"1109","1.3350656032562256","1.3350656032562256","1.3350656032562256"
"1110","1.3456065654754639","1.3456065654754639","1.3456065654754639"
"1111","1.3595671653747559","1.3595671653747559","1.3595671653747559"
"1112","1.371190071105957","1.371190071105957","1.371190071105957"
"1113","1.3815014362335205","1.3815014362335205","1.3815014362335205"
"1114","1.360798716545105","1.360798716545105","1.360798716545105"
"1115","1.3699355125427246","1.3699355125427246","1.3699355125427246"
"1116","1.3650851249694824","1.3650851249694824","1.3650851249694824"
"1117","1.3506380319595337","1.3506380319595337","1.3506380319595337"
"1118","1.3660950660705566","1.3660950660705566","1.3660950660705566"
"1119","1.3630666732788086","1.3630666732788086","1.3630666732788086"
"1120","1.3568074703216553","1.3568074703216553","1.3568074703216553"
"1121","1.3372795581817627","1.3372795581817627","1.3372795581817627"
"1122","1.3618985414505005","1.3618985414505005","1.3618985414505005"
"1123","1.3628686666488647","1.3628686666488647","1.3628686666488647"
"1124","1.3603641986846924","1.3603641986846924","1.3603641986846924"
"1125","1.3502777814865112","1.3502777814865112","1.3502777814865112"
"1126","1.3632057905197144","1.3632057905197144","1.3632057905197144"
"1127","1.3472435474395752","1.3472435474395752","1.3472435474395752"
"1128","1.3490239381790161","1.3490239381790161","1.3490239381790161"
"1129","1.370128870010376","1.370128870010376","1.370128870010376"
"1130","1.36286199092865","1.36286199092865","1.36286199092865"
"1131","1.3526802062988281","1.3526802062988281","1.3526802062988281"
"1132","1.3449773788452148","1.3449773788452148","1.3449773788452148"
"1133","1.3563885688781738","1.3563885688781738","1.3563885688781738"
"1134","1.347862958908081","1.347862958908081","1.347862958908081"
"1135","1.3634215593338013","1.3634215593338013","1.3634215593338013"
"1136","1.3351490497589111","1.3351490497589111","1.3351490497589111"
"1137","1.3604930639266968","1.3604930639266968","1.3604930639266968"
"1138","1.3489998579025269","1.3489998579025269","1.3489998579025269"
"1139","1.3344128131866455","1.3344128131866455","1.3344128131866455"
"1140","1.3589593172073364","1.3589593172073364","1.3589593172073364"
"1141","1.3626130819320679","1.3626130819320679","1.3626130819320679"
"1142","1.3580466508865356","1.3580466508865356","1.3580466508865356"
"1143","1.3541302680969238","1.3541302680969238","1.3541302680969238"
"1144","1.3455883264541626","1.3455883264541626","1.3455883264541626"
"1145","1.3701905012130737","1.3701905012130737","1.3701905012130737"
"1146","1.3567060232162476","1.3567060232162476","1.3567060232162476"
"1147","1.354864478111267","1.354864478111267","1.354864478111267"
"1148","1.3531842231750488","1.3531842231750488","1.3531842231750488"
"1149","1.366019606590271","1.366019606590271","1.366019606590271"
"1150","1.3221356868743896","1.3221356868743896","1.3221356868743896"
"1151","1.3406862020492554","1.3406862020492554","1.3406862020492554"
"1152","1.3464971780776978","1.3464971780776978","1.3464971780776978"
"1153","1.3581591844558716","1.3581591844558716","1.3581591844558716"
"1154","1.349591851234436","1.349591851234436","1.349591851234436"
"1155","1.362492322921753","1.362492322921753","1.362492322921753"
"1156","1.34926438331604","1.34926438331604","1.34926438331604"
"1157","1.35945463180542","1.35945463180542","1.35945463180542"
"1158","1.3496109247207642","1.3496109247207642","1.3496109247207642"
"1159","1.3353562355041504","1.3353562355041504","1.3353562355041504"
"1160","1.3666149377822876","1.3666149377822876","1.3666149377822876"
"1161","1.3586853742599487","1.3586853742599487","1.3586853742599487"
"1162","1.3603206872940063","1.3603206872940063","1.3603206872940063"
"1163","1.3445621728897095","1.3445621728897095","1.3445621728897095"
"1164","1.3402063846588135","1.3402063846588135","1.3402063846588135"
"1165","1.3510419130325317","1.3510419130325317","1.3510419130325317"
"1166","1.3384747505187988","1.3384747505187988","1.3384747505187988"
"1167","1.3430242538452148","1.3430242538452148","1.3430242538452148"
"1168","1.3418850898742676","1.3418850898742676","1.3418850898742676"
