"Step","count3_medium_encoder_0_resumed_2 - loss","count3_medium_encoder_0_resumed_2 - loss__MIN","count3_medium_encoder_0_resumed_2 - loss__MAX"
"144100","0.003508908771618735","0.003508908771618735","0.003508908771618735"
"144200","0.004741366002708674","0.004741366002708674","0.004741366002708674"
"144300","0.004567887983284891","0.004567887983284891","0.004567887983284891"
"144400","0.005610672135371714","0.005610672135371714","0.005610672135371714"
"144500","0.0059645355946850035","0.0059645355946850035","0.0059645355946850035"
"144600","0.07881942509266082","0.07881942509266082","0.07881942509266082"
"144700","0.008371414559078402","0.008371414559078402","0.008371414559078402"
"144800","0.0014806640229653566","0.0014806640229653566","0.0014806640229653566"
"144900","0.0016630596420145593","0.0016630596420145593","0.0016630596420145593"
"145000","0.0042028281383682045","0.0042028281383682045","0.0042028281383682045"
"145100","0.0034549203343340195","0.0034549203343340195","0.0034549203343340195"
"145200","0.006018335865810513","0.006018335865810513","0.006018335865810513"
"145300","0.005002123539452441","0.005002123539452441","0.005002123539452441"
"145400","0.00454157819156535","0.00454157819156535","0.00454157819156535"
"145500","0.006743787628365681","0.006743787628365681","0.006743787628365681"
"145600","0.005231484648538754","0.005231484648538754","0.005231484648538754"
"145700","0.003967496127879713","0.003967496127879713","0.003967496127879713"
"145800","0.07257628483115695","0.07257628483115695","0.07257628483115695"
"145900","0.001836464672232978","0.001836464672232978","0.001836464672232978"
"146000","0.0011856762701063417","0.0011856762701063417","0.0011856762701063417"
"146100","0.0023076153500005605","0.0023076153500005605","0.0023076153500005605"
"146200","0.0033115399663802237","0.0033115399663802237","0.0033115399663802237"
"146300","0.003318093671114184","0.003318093671114184","0.003318093671114184"
"146400","0.005405991834122687","0.005405991834122687","0.005405991834122687"
"146500","0.0046593484084587545","0.0046593484084587545","0.0046593484084587545"
"146600","0.08343154192378278","0.08343154192378278","0.08343154192378278"
"146700","0.010594528609653936","0.010594528609653936","0.010594528609653936"
"146800","0.0014038607073598541","0.0014038607073598541","0.0014038607073598541"
"146900","0.001518355630687438","0.001518355630687438","0.001518355630687438"
"147000","0.004512498833355494","0.004512498833355494","0.004512498833355494"
"147100","0.0035784085741033776","0.0035784085741033776","0.0035784085741033776"
"147200","0.004331005498534069","0.004331005498534069","0.004331005498534069"
"147300","0.007210845520021394","0.007210845520021394","0.007210845520021394"
"147400","0.0034996478576795197","0.0034996478576795197","0.0034996478576795197"
"147500","0.00475874183117412","0.00475874183117412","0.00475874183117412"
"147600","0.07138271342148073","0.07138271342148073","0.07138271342148073"
"147700","0.0020521221513627097","0.0020521221513627097","0.0020521221513627097"
"147800","0.0011577017797389998","0.0011577017797389998","0.0011577017797389998"
"147900","0.0020420600655779706","0.0020420600655779706","0.0020420600655779706"
"148000","0.002243724503496196","0.002243724503496196","0.002243724503496196"
"148100","0.0039045837792218664","0.0039045837792218664","0.0039045837792218664"
"148200","0.005669141944963485","0.005669141944963485","0.005669141944963485"
"148300","0.003944920434150845","0.003944920434150845","0.003944920434150845"
"148400","0.005107465067412704","0.005107465067412704","0.005107465067412704"
"148500","0.005500002420740202","0.005500002420740202","0.005500002420740202"
"148600","0.004901268595713191","0.004901268595713191","0.004901268595713191"
"148700","0.004346188990166411","0.004346188990166411","0.004346188990166411"
"148800","0.005803144347737543","0.005803144347737543","0.005803144347737543"
"148900","0.06750233149970881","0.06750233149970881","0.06750233149970881"
"149000","0.0012400850036647171","0.0012400850036647171","0.0012400850036647171"
"149100","0.0013416601791686844","0.0013416601791686844","0.0013416601791686844"
"149200","0.003408671595097985","0.003408671595097985","0.003408671595097985"
"149300","0.004933887601073366","0.004933887601073366","0.004933887601073366"
"149400","0.003402188424952328","0.003402188424952328","0.003402188424952328"
"149500","0.00510981118073687","0.00510981118073687","0.00510981118073687"
"149600","0.004548283395706676","0.004548283395706676","0.004548283395706676"
"149700","0.04468180556956213","0.04468180556956213","0.04468180556956213"
"149800","0.0018250986267230474","0.0018250986267230474","0.0018250986267230474"
"149900","0.001492413170344662","0.001492413170344662","0.001492413170344662"
"150000","0.005079517158737872","0.005079517158737872","0.005079517158737872"
