"Step","shakespeare_small_encoder_no_wpe_0 - train_loss","shakespeare_small_encoder_no_wpe_0 - train_loss__MIN","shakespeare_small_encoder_no_wpe_0 - train_loss__MAX"
"1963","2.207036018371582","2.207036018371582","2.207036018371582"
"1964","2.1544673442840576","2.1544673442840576","2.1544673442840576"
"1965","2.1676859855651855","2.1676859855651855","2.1676859855651855"
"1966","2.1378955841064453","2.1378955841064453","2.1378955841064453"
"1967","2.188541889190674","2.188541889190674","2.188541889190674"
"1968","2.197439670562744","2.197439670562744","2.197439670562744"
"1969","2.1328978538513184","2.1328978538513184","2.1328978538513184"
"1970","2.2046093940734863","2.2046093940734863","2.2046093940734863"
"1971","2.1507155895233154","2.1507155895233154","2.1507155895233154"
"1972","2.1430141925811768","2.1430141925811768","2.1430141925811768"
"1973","2.1448209285736084","2.1448209285736084","2.1448209285736084"
"1974","2.152509927749634","2.152509927749634","2.152509927749634"
"1975","2.1535801887512207","2.1535801887512207","2.1535801887512207"
"1976","2.162780284881592","2.162780284881592","2.162780284881592"
"1977","2.1373331546783447","2.1373331546783447","2.1373331546783447"
"1978","2.207249164581299","2.207249164581299","2.207249164581299"
"1979","2.2006850242614746","2.2006850242614746","2.2006850242614746"
"1980","2.136357307434082","2.136357307434082","2.136357307434082"
"1981","2.150726556777954","2.150726556777954","2.150726556777954"
"1982","2.251458168029785","2.251458168029785","2.251458168029785"
"1983","2.17720890045166","2.17720890045166","2.17720890045166"
"1984","2.115044355392456","2.115044355392456","2.115044355392456"
"1985","2.163323402404785","2.163323402404785","2.163323402404785"
"1986","2.2267343997955322","2.2267343997955322","2.2267343997955322"
"1987","2.187685012817383","2.187685012817383","2.187685012817383"
"1988","2.1349782943725586","2.1349782943725586","2.1349782943725586"
"1989","2.219054698944092","2.219054698944092","2.219054698944092"
"1990","2.1550087928771973","2.1550087928771973","2.1550087928771973"
"1991","2.137864351272583","2.137864351272583","2.137864351272583"
"1992","2.208799362182617","2.208799362182617","2.208799362182617"
"1993","2.171593189239502","2.171593189239502","2.171593189239502"
"1994","2.2020554542541504","2.2020554542541504","2.2020554542541504"
"1995","2.186058521270752","2.186058521270752","2.186058521270752"
"1996","2.140869140625","2.140869140625","2.140869140625"
"1997","2.205310583114624","2.205310583114624","2.205310583114624"
"1998","2.1658551692962646","2.1658551692962646","2.1658551692962646"
"1999","2.1605453491210938","2.1605453491210938","2.1605453491210938"
"2000","2.180631637573242","2.180631637573242","2.180631637573242"
"2001","2.1643097400665283","2.1643097400665283","2.1643097400665283"
"2002","2.2125437259674072","2.2125437259674072","2.2125437259674072"
"2003","2.20592999458313","2.20592999458313","2.20592999458313"
"2004","2.1602585315704346","2.1602585315704346","2.1602585315704346"
"2005","2.2111611366271973","2.2111611366271973","2.2111611366271973"
"2006","2.1899781227111816","2.1899781227111816","2.1899781227111816"
"2007","2.217731237411499","2.217731237411499","2.217731237411499"
"2008","2.1986193656921387","2.1986193656921387","2.1986193656921387"
"2009","2.2254533767700195","2.2254533767700195","2.2254533767700195"
"2010","2.183027744293213","2.183027744293213","2.183027744293213"
"2011","2.17718243598938","2.17718243598938","2.17718243598938"
"2012","2.1800549030303955","2.1800549030303955","2.1800549030303955"
"2013","2.197699785232544","2.197699785232544","2.197699785232544"
"2014","2.179133176803589","2.179133176803589","2.179133176803589"
"2015","2.154721260070801","2.154721260070801","2.154721260070801"
"2016","2.1875009536743164","2.1875009536743164","2.1875009536743164"
"2017","2.1491339206695557","2.1491339206695557","2.1491339206695557"
"2018","2.1273374557495117","2.1273374557495117","2.1273374557495117"
"2019","2.1578853130340576","2.1578853130340576","2.1578853130340576"
"2020","2.1539857387542725","2.1539857387542725","2.1539857387542725"
"2021","2.1695103645324707","2.1695103645324707","2.1695103645324707"
"2022","2.215214729309082","2.215214729309082","2.215214729309082"
"2023","2.1789863109588623","2.1789863109588623","2.1789863109588623"
"2024","2.2083072662353516","2.2083072662353516","2.2083072662353516"
"2025","2.211724281311035","2.211724281311035","2.211724281311035"
"2026","2.162616014480591","2.162616014480591","2.162616014480591"
"2027","2.188847541809082","2.188847541809082","2.188847541809082"
"2028","2.191619396209717","2.191619396209717","2.191619396209717"
"2029","2.1795692443847656","2.1795692443847656","2.1795692443847656"
"2030","2.2317416667938232","2.2317416667938232","2.2317416667938232"
"2031","2.1660408973693848","2.1660408973693848","2.1660408973693848"
"2032","2.157393455505371","2.157393455505371","2.157393455505371"
"2033","2.19889497756958","2.19889497756958","2.19889497756958"
"2034","2.1923635005950928","2.1923635005950928","2.1923635005950928"
"2035","2.21701717376709","2.21701717376709","2.21701717376709"
"2036","2.1905558109283447","2.1905558109283447","2.1905558109283447"
"2037","2.1954188346862793","2.1954188346862793","2.1954188346862793"
"2038","2.193687915802002","2.193687915802002","2.193687915802002"
"2039","2.1577088832855225","2.1577088832855225","2.1577088832855225"
"2040","2.191178321838379","2.191178321838379","2.191178321838379"
"2041","2.1824371814727783","2.1824371814727783","2.1824371814727783"
"2042","2.225459098815918","2.225459098815918","2.225459098815918"
"2043","2.1624844074249268","2.1624844074249268","2.1624844074249268"
"2044","2.1794447898864746","2.1794447898864746","2.1794447898864746"
"2045","2.2203516960144043","2.2203516960144043","2.2203516960144043"
"2046","2.2306065559387207","2.2306065559387207","2.2306065559387207"
"2047","2.144740581512451","2.144740581512451","2.144740581512451"
"2048","2.13602876663208","2.13602876663208","2.13602876663208"
"2049","2.144965171813965","2.144965171813965","2.144965171813965"
"2050","2.10600209236145","2.10600209236145","2.10600209236145"
"2051","2.1772377490997314","2.1772377490997314","2.1772377490997314"
"2052","2.1459004878997803","2.1459004878997803","2.1459004878997803"
"2053","2.1907806396484375","2.1907806396484375","2.1907806396484375"
"2054","2.211893081665039","2.211893081665039","2.211893081665039"
"2055","2.1690001487731934","2.1690001487731934","2.1690001487731934"
"2056","2.1787545680999756","2.1787545680999756","2.1787545680999756"
"2057","2.2028770446777344","2.2028770446777344","2.2028770446777344"
"2058","2.14778208732605","2.14778208732605","2.14778208732605"
"2059","2.204625368118286","2.204625368118286","2.204625368118286"
"2060","2.1740176677703857","2.1740176677703857","2.1740176677703857"
"2061","2.130802869796753","2.130802869796753","2.130802869796753"
"2062","2.167524576187134","2.167524576187134","2.167524576187134"
"2063","2.1602447032928467","2.1602447032928467","2.1602447032928467"
"2064","2.1613287925720215","2.1613287925720215","2.1613287925720215"
"2065","2.174522638320923","2.174522638320923","2.174522638320923"
"2066","2.1551826000213623","2.1551826000213623","2.1551826000213623"
"2067","2.1415011882781982","2.1415011882781982","2.1415011882781982"
"2068","2.163487672805786","2.163487672805786","2.163487672805786"
"2069","2.189525604248047","2.189525604248047","2.189525604248047"
"2070","2.161654472351074","2.161654472351074","2.161654472351074"
"2071","2.1761646270751953","2.1761646270751953","2.1761646270751953"
"2072","2.2032530307769775","2.2032530307769775","2.2032530307769775"
"2073","2.1449787616729736","2.1449787616729736","2.1449787616729736"
"2074","2.143409252166748","2.143409252166748","2.143409252166748"
"2075","2.168949604034424","2.168949604034424","2.168949604034424"
"2076","2.1612377166748047","2.1612377166748047","2.1612377166748047"
"2077","2.172839879989624","2.172839879989624","2.172839879989624"
"2078","2.181321859359741","2.181321859359741","2.181321859359741"
"2079","2.1733932495117188","2.1733932495117188","2.1733932495117188"
"2080","2.16679048538208","2.16679048538208","2.16679048538208"
"2081","2.1692287921905518","2.1692287921905518","2.1692287921905518"
"2082","2.171334743499756","2.171334743499756","2.171334743499756"
"2083","2.1869289875030518","2.1869289875030518","2.1869289875030518"
"2084","2.158918619155884","2.158918619155884","2.158918619155884"
"2085","2.2136576175689697","2.2136576175689697","2.2136576175689697"
"2086","2.216266393661499","2.216266393661499","2.216266393661499"
"2087","2.1970832347869873","2.1970832347869873","2.1970832347869873"
"2088","2.209108591079712","2.209108591079712","2.209108591079712"
"2089","2.1925864219665527","2.1925864219665527","2.1925864219665527"
"2090","2.174556016921997","2.174556016921997","2.174556016921997"
"2091","2.162036657333374","2.162036657333374","2.162036657333374"
"2092","2.120854139328003","2.120854139328003","2.120854139328003"
"2093","2.186314582824707","2.186314582824707","2.186314582824707"
"2094","2.1915318965911865","2.1915318965911865","2.1915318965911865"
"2095","2.13596510887146","2.13596510887146","2.13596510887146"
"2096","2.197053909301758","2.197053909301758","2.197053909301758"
"2097","2.1873655319213867","2.1873655319213867","2.1873655319213867"
"2098","2.2107033729553223","2.2107033729553223","2.2107033729553223"
"2099","2.2111613750457764","2.2111613750457764","2.2111613750457764"
"2100","2.2290396690368652","2.2290396690368652","2.2290396690368652"
"2101","2.1365373134613037","2.1365373134613037","2.1365373134613037"
"2102","2.1585805416107178","2.1585805416107178","2.1585805416107178"
"2103","2.1957592964172363","2.1957592964172363","2.1957592964172363"
"2104","2.177241802215576","2.177241802215576","2.177241802215576"
"2105","2.1280455589294434","2.1280455589294434","2.1280455589294434"
"2106","2.154003858566284","2.154003858566284","2.154003858566284"
"2107","2.2000412940979004","2.2000412940979004","2.2000412940979004"
"2108","2.2195680141448975","2.2195680141448975","2.2195680141448975"
"2109","2.19987416267395","2.19987416267395","2.19987416267395"
"2110","2.1419315338134766","2.1419315338134766","2.1419315338134766"
"2111","2.099370241165161","2.099370241165161","2.099370241165161"
"2112","2.2311952114105225","2.2311952114105225","2.2311952114105225"
"2113","2.1951045989990234","2.1951045989990234","2.1951045989990234"
"2114","2.1609535217285156","2.1609535217285156","2.1609535217285156"
"2115","2.1502532958984375","2.1502532958984375","2.1502532958984375"
"2116","2.1851038932800293","2.1851038932800293","2.1851038932800293"
"2117","2.140895128250122","2.140895128250122","2.140895128250122"
"2118","2.1934800148010254","2.1934800148010254","2.1934800148010254"
"2119","2.2202236652374268","2.2202236652374268","2.2202236652374268"
"2120","2.200859546661377","2.200859546661377","2.200859546661377"
"2121","2.198781967163086","2.198781967163086","2.198781967163086"
"2122","2.1658265590667725","2.1658265590667725","2.1658265590667725"
"2123","2.1965672969818115","2.1965672969818115","2.1965672969818115"
"2124","2.203899621963501","2.203899621963501","2.203899621963501"
"2125","2.1896467208862305","2.1896467208862305","2.1896467208862305"
"2126","2.193695306777954","2.193695306777954","2.193695306777954"
"2127","2.1432440280914307","2.1432440280914307","2.1432440280914307"
"2128","2.211273431777954","2.211273431777954","2.211273431777954"
"2129","2.221475601196289","2.221475601196289","2.221475601196289"
"2130","2.146084785461426","2.146084785461426","2.146084785461426"
"2131","2.213280200958252","2.213280200958252","2.213280200958252"
"2132","2.214799165725708","2.214799165725708","2.214799165725708"
"2133","2.212684392929077","2.212684392929077","2.212684392929077"
"2134","2.1827950477600098","2.1827950477600098","2.1827950477600098"
"2135","2.15092134475708","2.15092134475708","2.15092134475708"
"2136","2.1612377166748047","2.1612377166748047","2.1612377166748047"
"2137","2.167645215988159","2.167645215988159","2.167645215988159"
"2138","2.1771323680877686","2.1771323680877686","2.1771323680877686"
"2139","2.1550586223602295","2.1550586223602295","2.1550586223602295"
"2140","2.1771962642669678","2.1771962642669678","2.1771962642669678"
"2141","2.1769845485687256","2.1769845485687256","2.1769845485687256"
"2142","2.12939715385437","2.12939715385437","2.12939715385437"
"2143","2.1702985763549805","2.1702985763549805","2.1702985763549805"
"2144","2.1932547092437744","2.1932547092437744","2.1932547092437744"
"2145","2.207285165786743","2.207285165786743","2.207285165786743"
"2146","2.184349775314331","2.184349775314331","2.184349775314331"
"2147","2.1727750301361084","2.1727750301361084","2.1727750301361084"
"2148","2.1452484130859375","2.1452484130859375","2.1452484130859375"
"2149","2.1371846199035645","2.1371846199035645","2.1371846199035645"
"2150","2.1860132217407227","2.1860132217407227","2.1860132217407227"
"2151","2.181260824203491","2.181260824203491","2.181260824203491"
"2152","2.2008516788482666","2.2008516788482666","2.2008516788482666"
"2153","2.2206366062164307","2.2206366062164307","2.2206366062164307"
"2154","2.172153949737549","2.172153949737549","2.172153949737549"
"2155","2.1796717643737793","2.1796717643737793","2.1796717643737793"
"2156","2.1081976890563965","2.1081976890563965","2.1081976890563965"
"2157","2.2144336700439453","2.2144336700439453","2.2144336700439453"
"2158","2.1717584133148193","2.1717584133148193","2.1717584133148193"
"2159","2.1476855278015137","2.1476855278015137","2.1476855278015137"
"2160","2.211825132369995","2.211825132369995","2.211825132369995"
"2161","2.1544222831726074","2.1544222831726074","2.1544222831726074"
"2162","2.1854360103607178","2.1854360103607178","2.1854360103607178"
"2163","2.2172420024871826","2.2172420024871826","2.2172420024871826"
"2164","2.1511454582214355","2.1511454582214355","2.1511454582214355"
"2165","2.1874613761901855","2.1874613761901855","2.1874613761901855"
"2166","2.1999661922454834","2.1999661922454834","2.1999661922454834"
"2167","2.1827151775360107","2.1827151775360107","2.1827151775360107"
"2168","2.205010175704956","2.205010175704956","2.205010175704956"
"2169","2.1839194297790527","2.1839194297790527","2.1839194297790527"
"2170","2.1424508094787598","2.1424508094787598","2.1424508094787598"
"2171","2.2075533866882324","2.2075533866882324","2.2075533866882324"
"2172","2.1912131309509277","2.1912131309509277","2.1912131309509277"
"2173","2.196526288986206","2.196526288986206","2.196526288986206"
"2174","2.247878074645996","2.247878074645996","2.247878074645996"
"2175","2.157050609588623","2.157050609588623","2.157050609588623"
"2176","2.1134088039398193","2.1134088039398193","2.1134088039398193"
"2177","2.145134210586548","2.145134210586548","2.145134210586548"
"2178","2.1624698638916016","2.1624698638916016","2.1624698638916016"
"2179","2.185194492340088","2.185194492340088","2.185194492340088"
"2180","2.1584959030151367","2.1584959030151367","2.1584959030151367"
"2181","2.12565016746521","2.12565016746521","2.12565016746521"
"2182","2.148135185241699","2.148135185241699","2.148135185241699"
"2183","2.140509605407715","2.140509605407715","2.140509605407715"
"2184","2.1766974925994873","2.1766974925994873","2.1766974925994873"
"2185","2.1385865211486816","2.1385865211486816","2.1385865211486816"
"2186","2.192064046859741","2.192064046859741","2.192064046859741"
"2187","2.2052032947540283","2.2052032947540283","2.2052032947540283"
"2188","2.145078182220459","2.145078182220459","2.145078182220459"
"2189","2.226090908050537","2.226090908050537","2.226090908050537"
"2190","2.1456716060638428","2.1456716060638428","2.1456716060638428"
"2191","2.191175937652588","2.191175937652588","2.191175937652588"
"2192","2.1773736476898193","2.1773736476898193","2.1773736476898193"
"2193","2.1824123859405518","2.1824123859405518","2.1824123859405518"
"2194","2.1619317531585693","2.1619317531585693","2.1619317531585693"
"2195","2.1149072647094727","2.1149072647094727","2.1149072647094727"
"2196","2.2233269214630127","2.2233269214630127","2.2233269214630127"
"2197","2.173264741897583","2.173264741897583","2.173264741897583"
"2198","2.1405537128448486","2.1405537128448486","2.1405537128448486"
"2199","2.181750774383545","2.181750774383545","2.181750774383545"
"2200","2.1992735862731934","2.1992735862731934","2.1992735862731934"
"2201","2.173938035964966","2.173938035964966","2.173938035964966"
"2202","2.1563289165496826","2.1563289165496826","2.1563289165496826"
"2203","2.150672674179077","2.150672674179077","2.150672674179077"
"2204","2.19191312789917","2.19191312789917","2.19191312789917"
"2205","2.1650609970092773","2.1650609970092773","2.1650609970092773"
"2206","2.1605417728424072","2.1605417728424072","2.1605417728424072"
"2207","2.1412713527679443","2.1412713527679443","2.1412713527679443"
"2208","2.1844308376312256","2.1844308376312256","2.1844308376312256"
"2209","2.1928889751434326","2.1928889751434326","2.1928889751434326"
"2210","2.173255681991577","2.173255681991577","2.173255681991577"
"2211","2.099597215652466","2.099597215652466","2.099597215652466"
"2212","2.1656553745269775","2.1656553745269775","2.1656553745269775"
"2213","2.184469223022461","2.184469223022461","2.184469223022461"
"2214","2.1908085346221924","2.1908085346221924","2.1908085346221924"
"2215","2.172930955886841","2.172930955886841","2.172930955886841"
"2216","2.0998342037200928","2.0998342037200928","2.0998342037200928"
"2217","2.148860216140747","2.148860216140747","2.148860216140747"
"2218","2.204925537109375","2.204925537109375","2.204925537109375"
"2219","2.1526427268981934","2.1526427268981934","2.1526427268981934"
"2220","2.205289363861084","2.205289363861084","2.205289363861084"
"2221","2.1586856842041016","2.1586856842041016","2.1586856842041016"
"2222","2.1420540809631348","2.1420540809631348","2.1420540809631348"
"2223","2.1344058513641357","2.1344058513641357","2.1344058513641357"
"2224","2.1407430171966553","2.1407430171966553","2.1407430171966553"
"2225","2.1897878646850586","2.1897878646850586","2.1897878646850586"
"2226","2.131970167160034","2.131970167160034","2.131970167160034"
"2227","2.1590192317962646","2.1590192317962646","2.1590192317962646"
"2228","2.185187578201294","2.185187578201294","2.185187578201294"
"2229","2.16945219039917","2.16945219039917","2.16945219039917"
"2230","2.16567063331604","2.16567063331604","2.16567063331604"
"2231","2.187377452850342","2.187377452850342","2.187377452850342"
"2232","2.1184298992156982","2.1184298992156982","2.1184298992156982"
"2233","2.1399052143096924","2.1399052143096924","2.1399052143096924"
"2234","2.1503946781158447","2.1503946781158447","2.1503946781158447"
"2235","2.161067247390747","2.161067247390747","2.161067247390747"
"2236","2.2045328617095947","2.2045328617095947","2.2045328617095947"
"2237","2.201230525970459","2.201230525970459","2.201230525970459"
"2238","2.2353713512420654","2.2353713512420654","2.2353713512420654"
"2239","2.146444320678711","2.146444320678711","2.146444320678711"
"2240","2.1926193237304688","2.1926193237304688","2.1926193237304688"
"2241","2.1093292236328125","2.1093292236328125","2.1093292236328125"
"2242","2.1918909549713135","2.1918909549713135","2.1918909549713135"
"2243","2.1742351055145264","2.1742351055145264","2.1742351055145264"
"2244","2.1872005462646484","2.1872005462646484","2.1872005462646484"
"2245","2.1162078380584717","2.1162078380584717","2.1162078380584717"
"2246","2.2103052139282227","2.2103052139282227","2.2103052139282227"
"2247","2.1632235050201416","2.1632235050201416","2.1632235050201416"
"2248","2.1699891090393066","2.1699891090393066","2.1699891090393066"
"2249","2.1808817386627197","2.1808817386627197","2.1808817386627197"
"2250","2.223949432373047","2.223949432373047","2.223949432373047"
"2251","2.1292545795440674","2.1292545795440674","2.1292545795440674"
"2252","2.1621131896972656","2.1621131896972656","2.1621131896972656"
"2253","2.2007791996002197","2.2007791996002197","2.2007791996002197"
"2254","2.1509346961975098","2.1509346961975098","2.1509346961975098"
"2255","2.1806373596191406","2.1806373596191406","2.1806373596191406"
"2256","2.1753523349761963","2.1753523349761963","2.1753523349761963"
"2257","2.1574759483337402","2.1574759483337402","2.1574759483337402"
"2258","2.1263771057128906","2.1263771057128906","2.1263771057128906"
"2259","2.189922571182251","2.189922571182251","2.189922571182251"
"2260","2.1956076622009277","2.1956076622009277","2.1956076622009277"
"2261","2.172696352005005","2.172696352005005","2.172696352005005"
"2262","2.2095160484313965","2.2095160484313965","2.2095160484313965"
"2263","2.128906011581421","2.128906011581421","2.128906011581421"
"2264","2.168154001235962","2.168154001235962","2.168154001235962"
"2265","2.1623706817626953","2.1623706817626953","2.1623706817626953"
"2266","2.0951168537139893","2.0951168537139893","2.0951168537139893"
"2267","2.1380159854888916","2.1380159854888916","2.1380159854888916"
"2268","2.1997358798980713","2.1997358798980713","2.1997358798980713"
"2269","2.1769514083862305","2.1769514083862305","2.1769514083862305"
"2270","2.170196056365967","2.170196056365967","2.170196056365967"
"2271","2.198373317718506","2.198373317718506","2.198373317718506"
"2272","2.16534686088562","2.16534686088562","2.16534686088562"
"2273","2.2141900062561035","2.2141900062561035","2.2141900062561035"
"2274","2.1882877349853516","2.1882877349853516","2.1882877349853516"
"2275","2.1571314334869385","2.1571314334869385","2.1571314334869385"
"2276","2.184462070465088","2.184462070465088","2.184462070465088"
"2277","2.142383098602295","2.142383098602295","2.142383098602295"
"2278","2.1609256267547607","2.1609256267547607","2.1609256267547607"
"2279","2.1581780910491943","2.1581780910491943","2.1581780910491943"
"2280","2.196420907974243","2.196420907974243","2.196420907974243"
"2281","2.195002317428589","2.195002317428589","2.195002317428589"
"2282","2.180250406265259","2.180250406265259","2.180250406265259"
"2283","2.146132707595825","2.146132707595825","2.146132707595825"
"2284","2.103356122970581","2.103356122970581","2.103356122970581"
"2285","2.1285934448242188","2.1285934448242188","2.1285934448242188"
"2286","2.168100357055664","2.168100357055664","2.168100357055664"
"2287","2.1412734985351562","2.1412734985351562","2.1412734985351562"
"2288","2.17657208442688","2.17657208442688","2.17657208442688"
"2289","2.2153165340423584","2.2153165340423584","2.2153165340423584"
"2290","2.19978404045105","2.19978404045105","2.19978404045105"
"2291","2.1566953659057617","2.1566953659057617","2.1566953659057617"
"2292","2.203317165374756","2.203317165374756","2.203317165374756"
"2293","2.151203155517578","2.151203155517578","2.151203155517578"
"2294","2.115508794784546","2.115508794784546","2.115508794784546"
"2295","2.1923446655273438","2.1923446655273438","2.1923446655273438"
"2296","2.1747498512268066","2.1747498512268066","2.1747498512268066"
"2297","2.157710552215576","2.157710552215576","2.157710552215576"
"2298","2.169235944747925","2.169235944747925","2.169235944747925"
"2299","2.1813764572143555","2.1813764572143555","2.1813764572143555"
"2300","2.1641104221343994","2.1641104221343994","2.1641104221343994"
"2301","2.19795298576355","2.19795298576355","2.19795298576355"
"2302","2.1968729496002197","2.1968729496002197","2.1968729496002197"
"2303","2.1707634925842285","2.1707634925842285","2.1707634925842285"
"2304","2.1734652519226074","2.1734652519226074","2.1734652519226074"
"2305","2.229013442993164","2.229013442993164","2.229013442993164"
"2306","2.165304183959961","2.165304183959961","2.165304183959961"
"2307","2.1404623985290527","2.1404623985290527","2.1404623985290527"
"2308","2.2179625034332275","2.2179625034332275","2.2179625034332275"
"2309","2.1602377891540527","2.1602377891540527","2.1602377891540527"
"2310","2.149679183959961","2.149679183959961","2.149679183959961"
"2311","2.1939282417297363","2.1939282417297363","2.1939282417297363"
"2312","2.1768758296966553","2.1768758296966553","2.1768758296966553"
"2313","2.20615553855896","2.20615553855896","2.20615553855896"
"2314","2.157623291015625","2.157623291015625","2.157623291015625"
"2315","2.1786909103393555","2.1786909103393555","2.1786909103393555"
"2316","2.1481070518493652","2.1481070518493652","2.1481070518493652"
"2317","2.1462533473968506","2.1462533473968506","2.1462533473968506"
"2318","2.1796798706054688","2.1796798706054688","2.1796798706054688"
"2319","2.2019481658935547","2.2019481658935547","2.2019481658935547"
"2320","2.1978442668914795","2.1978442668914795","2.1978442668914795"
"2321","2.145333766937256","2.145333766937256","2.145333766937256"
"2322","2.198338031768799","2.198338031768799","2.198338031768799"
"2323","2.1342663764953613","2.1342663764953613","2.1342663764953613"
"2324","2.17113995552063","2.17113995552063","2.17113995552063"
"2325","2.1480002403259277","2.1480002403259277","2.1480002403259277"
"2326","2.114570379257202","2.114570379257202","2.114570379257202"
"2327","2.1889400482177734","2.1889400482177734","2.1889400482177734"
"2328","2.1396234035491943","2.1396234035491943","2.1396234035491943"
"2329","2.1424646377563477","2.1424646377563477","2.1424646377563477"
"2330","2.1817140579223633","2.1817140579223633","2.1817140579223633"
"2331","2.1612164974212646","2.1612164974212646","2.1612164974212646"
"2332","2.119593381881714","2.119593381881714","2.119593381881714"
"2333","2.1105663776397705","2.1105663776397705","2.1105663776397705"
"2334","2.1845107078552246","2.1845107078552246","2.1845107078552246"
"2335","2.1723403930664062","2.1723403930664062","2.1723403930664062"
"2336","2.1792919635772705","2.1792919635772705","2.1792919635772705"
"2337","2.0944302082061768","2.0944302082061768","2.0944302082061768"
"2338","2.1842072010040283","2.1842072010040283","2.1842072010040283"
"2339","2.1443424224853516","2.1443424224853516","2.1443424224853516"
"2340","2.1771762371063232","2.1771762371063232","2.1771762371063232"
"2341","2.1146037578582764","2.1146037578582764","2.1146037578582764"
"2342","2.1633753776550293","2.1633753776550293","2.1633753776550293"
"2343","2.2018682956695557","2.2018682956695557","2.2018682956695557"
"2344","2.168012857437134","2.168012857437134","2.168012857437134"
"2345","2.1643707752227783","2.1643707752227783","2.1643707752227783"
"2346","2.187262535095215","2.187262535095215","2.187262535095215"
"2347","2.148571729660034","2.148571729660034","2.148571729660034"
"2348","2.2188453674316406","2.2188453674316406","2.2188453674316406"
"2349","2.161296844482422","2.161296844482422","2.161296844482422"
"2350","2.1472811698913574","2.1472811698913574","2.1472811698913574"
"2351","2.153038501739502","2.153038501739502","2.153038501739502"
"2352","2.1623494625091553","2.1623494625091553","2.1623494625091553"
"2353","2.1784842014312744","2.1784842014312744","2.1784842014312744"
"2354","2.1539511680603027","2.1539511680603027","2.1539511680603027"
"2355","2.1523690223693848","2.1523690223693848","2.1523690223693848"
"2356","2.1570680141448975","2.1570680141448975","2.1570680141448975"
"2357","2.143484354019165","2.143484354019165","2.143484354019165"
"2358","2.165290594100952","2.165290594100952","2.165290594100952"
"2359","2.153515338897705","2.153515338897705","2.153515338897705"
"2360","2.11434006690979","2.11434006690979","2.11434006690979"
"2361","2.145325183868408","2.145325183868408","2.145325183868408"
"2362","2.210866689682007","2.210866689682007","2.210866689682007"
"2363","2.1820759773254395","2.1820759773254395","2.1820759773254395"
"2364","2.157217264175415","2.157217264175415","2.157217264175415"
"2365","2.23640513420105","2.23640513420105","2.23640513420105"
"2366","2.1604998111724854","2.1604998111724854","2.1604998111724854"
"2367","2.1741151809692383","2.1741151809692383","2.1741151809692383"
"2368","2.1602954864501953","2.1602954864501953","2.1602954864501953"
"2369","2.1871938705444336","2.1871938705444336","2.1871938705444336"
"2370","2.1990902423858643","2.1990902423858643","2.1990902423858643"
"2371","2.1676242351531982","2.1676242351531982","2.1676242351531982"
"2372","2.1520657539367676","2.1520657539367676","2.1520657539367676"
"2373","2.1782033443450928","2.1782033443450928","2.1782033443450928"
"2374","2.1943576335906982","2.1943576335906982","2.1943576335906982"
"2375","2.1888527870178223","2.1888527870178223","2.1888527870178223"
"2376","2.190887451171875","2.190887451171875","2.190887451171875"
"2377","2.1696128845214844","2.1696128845214844","2.1696128845214844"
"2378","2.210336923599243","2.210336923599243","2.210336923599243"
"2379","2.1623375415802","2.1623375415802","2.1623375415802"
"2380","2.1918227672576904","2.1918227672576904","2.1918227672576904"
"2381","2.1792287826538086","2.1792287826538086","2.1792287826538086"
"2382","2.181967258453369","2.181967258453369","2.181967258453369"
"2383","2.221531867980957","2.221531867980957","2.221531867980957"
"2384","2.1602566242218018","2.1602566242218018","2.1602566242218018"
"2385","2.1878859996795654","2.1878859996795654","2.1878859996795654"
"2386","2.167729139328003","2.167729139328003","2.167729139328003"
"2387","2.130906343460083","2.130906343460083","2.130906343460083"
"2388","2.1338913440704346","2.1338913440704346","2.1338913440704346"
"2389","2.1649057865142822","2.1649057865142822","2.1649057865142822"
"2390","2.1502504348754883","2.1502504348754883","2.1502504348754883"
"2391","2.173168420791626","2.173168420791626","2.173168420791626"
"2392","2.163759469985962","2.163759469985962","2.163759469985962"
"2393","2.1134231090545654","2.1134231090545654","2.1134231090545654"
"2394","2.116349935531616","2.116349935531616","2.116349935531616"
"2395","2.1483466625213623","2.1483466625213623","2.1483466625213623"
"2396","2.2045998573303223","2.2045998573303223","2.2045998573303223"
"2397","2.197540283203125","2.197540283203125","2.197540283203125"
"2398","2.1626720428466797","2.1626720428466797","2.1626720428466797"
"2399","2.16703200340271","2.16703200340271","2.16703200340271"
"2400","2.0993356704711914","2.0993356704711914","2.0993356704711914"
"2401","2.19592547416687","2.19592547416687","2.19592547416687"
"2402","2.142484664916992","2.142484664916992","2.142484664916992"
"2403","2.128514528274536","2.128514528274536","2.128514528274536"
"2404","2.1357181072235107","2.1357181072235107","2.1357181072235107"
"2405","2.1270864009857178","2.1270864009857178","2.1270864009857178"
"2406","2.09824275970459","2.09824275970459","2.09824275970459"
"2407","2.179959297180176","2.179959297180176","2.179959297180176"
"2408","2.1038506031036377","2.1038506031036377","2.1038506031036377"
"2409","2.1156105995178223","2.1156105995178223","2.1156105995178223"
"2410","2.0709874629974365","2.0709874629974365","2.0709874629974365"
"2411","2.1779890060424805","2.1779890060424805","2.1779890060424805"
"2412","2.2240633964538574","2.2240633964538574","2.2240633964538574"
"2413","2.0826311111450195","2.0826311111450195","2.0826311111450195"
"2414","2.160043716430664","2.160043716430664","2.160043716430664"
