"Step","memory_bound_extra_small_encoder_0_resumed - loss","memory_bound_extra_small_encoder_0_resumed - loss__MIN","memory_bound_extra_small_encoder_0_resumed - loss__MAX"
"87900","7.570210037231445","7.570210037231445","7.570210037231445"
"88000","7.565942225456237","7.565942225456237","7.565942225456237"
"88100","7.5192304658889775","7.5192304658889775","7.5192304658889775"
"88200","7.650047855377197","7.650047855377197","7.650047855377197"
"88300","7.545584378242492","7.545584378242492","7.545584378242492"
"88400","7.599591708183288","7.599591708183288","7.599591708183288"
"88500","7.54937168598175","7.54937168598175","7.54937168598175"
"88600","7.527947664260864","7.527947664260864","7.527947664260864"
"88700","7.52436206817627","7.52436206817627","7.52436206817627"
"88800","7.556369404792786","7.556369404792786","7.556369404792786"
"88900","7.493637709617615","7.493637709617615","7.493637709617615"
"89000","7.484800543785095","7.484800543785095","7.484800543785095"
"89100","7.446093974113464","7.446093974113464","7.446093974113464"
"89200","7.5492414855957035","7.5492414855957035","7.5492414855957035"
"89300","7.420608124732971","7.420608124732971","7.420608124732971"
"89400","7.457940168380738","7.457940168380738","7.457940168380738"
"89500","7.503057675361633","7.503057675361633","7.503057675361633"
"89600","7.488580994606018","7.488580994606018","7.488580994606018"
"89700","7.496954231262207","7.496954231262207","7.496954231262207"
"89800","7.520000147819519","7.520000147819519","7.520000147819519"
"89900","7.449402179718017","7.449402179718017","7.449402179718017"
"90000","7.393640141487122","7.393640141487122","7.393640141487122"
"90100","7.437692003250122","7.437692003250122","7.437692003250122"
"90200","7.377932925224304","7.377932925224304","7.377932925224304"
"90300","7.470876808166504","7.470876808166504","7.470876808166504"
"90400","7.364644336700439","7.364644336700439","7.364644336700439"
"90500","7.358687925338745","7.358687925338745","7.358687925338745"
"90600","7.364180874824524","7.364180874824524","7.364180874824524"
"90700","7.388777003288269","7.388777003288269","7.388777003288269"
"90800","7.520347361564636","7.520347361564636","7.520347361564636"
"90900","7.3563283348083495","7.3563283348083495","7.3563283348083495"
"91000","7.338166255950927","7.338166255950927","7.338166255950927"
"91100","7.370969119071961","7.370969119071961","7.370969119071961"
"91200","7.458089423179627","7.458089423179627","7.458089423179627"
"91300","7.3164953517913816","7.3164953517913816","7.3164953517913816"
"91400","7.341893787384033","7.341893787384033","7.341893787384033"
"91500","7.319321784973145","7.319321784973145","7.319321784973145"
"91600","7.345971307754517","7.345971307754517","7.345971307754517"
"91700","7.393939528465271","7.393939528465271","7.393939528465271"
"91800","7.315294852256775","7.315294852256775","7.315294852256775"
"91900","7.361003804206848","7.361003804206848","7.361003804206848"
"92000","7.323110437393188","7.323110437393188","7.323110437393188"
"92100","7.223410158157349","7.223410158157349","7.223410158157349"
"92200","7.290905127525329","7.290905127525329","7.290905127525329"
"92300","7.258992533683777","7.258992533683777","7.258992533683777"
"92400","7.289408040046692","7.289408040046692","7.289408040046692"
"92500","7.229721994400024","7.229721994400024","7.229721994400024"
"92600","7.356368594169616","7.356368594169616","7.356368594169616"
"92700","7.316613445281982","7.316613445281982","7.316613445281982"
"92800","7.247683224678039","7.247683224678039","7.247683224678039"
"92900","7.264022164344787","7.264022164344787","7.264022164344787"
"93000","7.28307891368866","7.28307891368866","7.28307891368866"
"93100","7.2406457424163815","7.2406457424163815","7.2406457424163815"
"93200","7.216299147605896","7.216299147605896","7.216299147605896"
"93300","7.204096298217774","7.204096298217774","7.204096298217774"
"93400","7.159769353866577","7.159769353866577","7.159769353866577"
"93500","7.231545805931091","7.231545805931091","7.231545805931091"
"93600","7.211777019500732","7.211777019500732","7.211777019500732"
"93700","7.227892990112305","7.227892990112305","7.227892990112305"
"93800","7.2087009191513065","7.2087009191513065","7.2087009191513065"
"93900","7.2104786777496335","7.2104786777496335","7.2104786777496335"
"94000","7.2011604452133176","7.2011604452133176","7.2011604452133176"
"94100","7.170053505897522","7.170053505897522","7.170053505897522"
"94200","7.191213011741638","7.191213011741638","7.191213011741638"
"94300","7.181591849327088","7.181591849327088","7.181591849327088"
"94400","7.25801390171051","7.25801390171051","7.25801390171051"
"94500","7.197140741348266","7.197140741348266","7.197140741348266"
"94600","7.1381920719146725","7.1381920719146725","7.1381920719146725"
"94700","7.203859910964966","7.203859910964966","7.203859910964966"
"94800","7.153107113838196","7.153107113838196","7.153107113838196"
"94900","7.1531240224838255","7.1531240224838255","7.1531240224838255"
"95000","7.151597213745117","7.151597213745117","7.151597213745117"
"95100","7.167937650680542","7.167937650680542","7.167937650680542"
"95200","7.095968837738037","7.095968837738037","7.095968837738037"
"95300","7.102475609779358","7.102475609779358","7.102475609779358"
"95400","7.065884656906128","7.065884656906128","7.065884656906128"
"95500","7.134659371376038","7.134659371376038","7.134659371376038"
"95600","7.053410239219666","7.053410239219666","7.053410239219666"
"95700","7.0589429378509525","7.0589429378509525","7.0589429378509525"
"95800","7.226784834861755","7.226784834861755","7.226784834861755"
"95900","7.102522397041321","7.102522397041321","7.102522397041321"
"96000","7.022360620498657","7.022360620498657","7.022360620498657"
"96100","7.1328415155410765","7.1328415155410765","7.1328415155410765"
"96200","7.053055047988892","7.053055047988892","7.053055047988892"
"96300","7.078061246871949","7.078061246871949","7.078061246871949"
"96400","7.052238984107971","7.052238984107971","7.052238984107971"
"96500","7.129218373298645","7.129218373298645","7.129218373298645"
"96600","6.971895995140076","6.971895995140076","6.971895995140076"
"96700","7.025145587921142","7.025145587921142","7.025145587921142"
"96800","7.068341150283813","7.068341150283813","7.068341150283813"
"96900","6.988059234619141","6.988059234619141","6.988059234619141"
"97000","6.990558652877808","6.990558652877808","6.990558652877808"
"97100","7.024616456031799","7.024616456031799","7.024616456031799"
"97200","7.005167565345764","7.005167565345764","7.005167565345764"
"97300","7.0183389949798585","7.0183389949798585","7.0183389949798585"
"97400","7.044511246681213","7.044511246681213","7.044511246681213"
"97500","6.910499806404114","6.910499806404114","6.910499806404114"
"97600","7.0002237319946286","7.0002237319946286","7.0002237319946286"
"97700","6.965172333717346","6.965172333717346","6.965172333717346"
"97800","6.977230405807495","6.977230405807495","6.977230405807495"
"97900","6.962742600440979","6.962742600440979","6.962742600440979"
"98000","6.884672465324402","6.884672465324402","6.884672465324402"
"98100","6.933976774215698","6.933976774215698","6.933976774215698"
"98200","6.911404495239258","6.911404495239258","6.911404495239258"
"98300","6.963193573951721","6.963193573951721","6.963193573951721"
"98400","6.952746033668518","6.952746033668518","6.952746033668518"
"98500","6.915722670555115","6.915722670555115","6.915722670555115"
"98600","6.889763197898865","6.889763197898865","6.889763197898865"
"98700","6.91702253818512","6.91702253818512","6.91702253818512"
"98800","6.908616232872009","6.908616232872009","6.908616232872009"
"98900","6.873140687942505","6.873140687942505","6.873140687942505"
"99000","6.984418454170227","6.984418454170227","6.984418454170227"
"99100","6.854212827682495","6.854212827682495","6.854212827682495"
"99200","6.883466200828552","6.883466200828552","6.883466200828552"
"99300","6.961034359931946","6.961034359931946","6.961034359931946"
"99400","6.852365460395813","6.852365460395813","6.852365460395813"
"99500","6.866684761047363","6.866684761047363","6.866684761047363"
"99600","6.917818379402161","6.917818379402161","6.917818379402161"
"99700","6.803247690200806","6.803247690200806","6.803247690200806"
"99800","6.883130631446838","6.883130631446838","6.883130631446838"
"99900","6.81045135974884","6.81045135974884","6.81045135974884"
"100000","6.827763843536377","6.827763843536377","6.827763843536377"
