"Step","plain_addition_medium_decoder_0 - train_loss","plain_addition_medium_decoder_0 - train_loss__MIN","plain_addition_medium_decoder_0 - train_loss__MAX"
"1791","0.2910672724246979","0.2910672724246979","0.2910672724246979"
"1792","0.29241111874580383","0.29241111874580383","0.29241111874580383"
"1793","0.27935853600502014","0.27935853600502014","0.27935853600502014"
"1794","0.2764953672885895","0.2764953672885895","0.2764953672885895"
"1795","0.2965141534805298","0.2965141534805298","0.2965141534805298"
"1796","0.28333622217178345","0.28333622217178345","0.28333622217178345"
"1797","0.3026537299156189","0.3026537299156189","0.3026537299156189"
"1798","0.29507994651794434","0.29507994651794434","0.29507994651794434"
"1799","0.29751184582710266","0.29751184582710266","0.29751184582710266"
"1800","0.29792845249176025","0.29792845249176025","0.29792845249176025"
"1801","0.29280856251716614","0.29280856251716614","0.29280856251716614"
"1802","0.2966306507587433","0.2966306507587433","0.2966306507587433"
"1803","0.27773764729499817","0.27773764729499817","0.27773764729499817"
"1804","0.29318976402282715","0.29318976402282715","0.29318976402282715"
"1805","0.284871369600296","0.284871369600296","0.284871369600296"
"1806","0.28814825415611267","0.28814825415611267","0.28814825415611267"
"1807","0.2847546637058258","0.2847546637058258","0.2847546637058258"
"1808","0.2979876697063446","0.2979876697063446","0.2979876697063446"
"1809","0.28347286581993103","0.28347286581993103","0.28347286581993103"
"1810","0.3006685972213745","0.3006685972213745","0.3006685972213745"
"1811","0.29604464769363403","0.29604464769363403","0.29604464769363403"
"1812","0.2806452810764313","0.2806452810764313","0.2806452810764313"
"1813","0.2890872657299042","0.2890872657299042","0.2890872657299042"
"1814","0.28952303528785706","0.28952303528785706","0.28952303528785706"
"1815","0.285390704870224","0.285390704870224","0.285390704870224"
"1816","0.30035200715065","0.30035200715065","0.30035200715065"
"1817","0.2843059301376343","0.2843059301376343","0.2843059301376343"
"1818","0.2984699606895447","0.2984699606895447","0.2984699606895447"
"1819","0.2841253876686096","0.2841253876686096","0.2841253876686096"
"1820","0.29942846298217773","0.29942846298217773","0.29942846298217773"
"1821","0.29270800948143005","0.29270800948143005","0.29270800948143005"
"1822","0.29026851058006287","0.29026851058006287","0.29026851058006287"
"1823","0.2892477512359619","0.2892477512359619","0.2892477512359619"
"1824","0.3028457760810852","0.3028457760810852","0.3028457760810852"
"1825","0.2994741201400757","0.2994741201400757","0.2994741201400757"
"1826","0.29727429151535034","0.29727429151535034","0.29727429151535034"
"1827","0.3201834261417389","0.3201834261417389","0.3201834261417389"
"1828","0.3117998242378235","0.3117998242378235","0.3117998242378235"
"1829","0.29568618535995483","0.29568618535995483","0.29568618535995483"
"1830","0.31011778116226196","0.31011778116226196","0.31011778116226196"
"1831","0.31874319911003113","0.31874319911003113","0.31874319911003113"
"1832","0.3032279908657074","0.3032279908657074","0.3032279908657074"
"1833","0.3029502034187317","0.3029502034187317","0.3029502034187317"
"1834","0.3165937066078186","0.3165937066078186","0.3165937066078186"
"1835","0.3220943510532379","0.3220943510532379","0.3220943510532379"
"1836","0.31681028008461","0.31681028008461","0.31681028008461"
"1837","0.30610913038253784","0.30610913038253784","0.30610913038253784"
"1838","0.3120274543762207","0.3120274543762207","0.3120274543762207"
"1839","0.3318662643432617","0.3318662643432617","0.3318662643432617"
"1840","0.31297627091407776","0.31297627091407776","0.31297627091407776"
"1841","0.29491621255874634","0.29491621255874634","0.29491621255874634"
"1842","0.29531633853912354","0.29531633853912354","0.29531633853912354"
"1843","0.3097817003726959","0.3097817003726959","0.3097817003726959"
"1844","0.30584368109703064","0.30584368109703064","0.30584368109703064"
"1845","0.30625417828559875","0.30625417828559875","0.30625417828559875"
"1846","0.30920156836509705","0.30920156836509705","0.30920156836509705"
"1847","0.3023463487625122","0.3023463487625122","0.3023463487625122"
"1848","0.30634817481040955","0.30634817481040955","0.30634817481040955"
"1849","0.29244160652160645","0.29244160652160645","0.29244160652160645"
"1850","0.31509482860565186","0.31509482860565186","0.31509482860565186"
"1851","0.2962099015712738","0.2962099015712738","0.2962099015712738"
"1852","0.2974831163883209","0.2974831163883209","0.2974831163883209"
"1853","0.3007114827632904","0.3007114827632904","0.3007114827632904"
"1854","0.2936475872993469","0.2936475872993469","0.2936475872993469"
"1855","0.3139311969280243","0.3139311969280243","0.3139311969280243"
"1856","0.2986186742782593","0.2986186742782593","0.2986186742782593"
"1857","0.2895847260951996","0.2895847260951996","0.2895847260951996"
"1858","0.2879980206489563","0.2879980206489563","0.2879980206489563"
"1859","0.29657480120658875","0.29657480120658875","0.29657480120658875"
"1860","0.2860456109046936","0.2860456109046936","0.2860456109046936"
"1861","0.2956394851207733","0.2956394851207733","0.2956394851207733"
"1862","0.2906564772129059","0.2906564772129059","0.2906564772129059"
"1863","0.28355205059051514","0.28355205059051514","0.28355205059051514"
"1864","0.284436970949173","0.284436970949173","0.284436970949173"
"1865","0.286744087934494","0.286744087934494","0.286744087934494"
"1866","0.285581111907959","0.285581111907959","0.285581111907959"
"1867","0.3048191964626312","0.3048191964626312","0.3048191964626312"
"1868","0.2879897952079773","0.2879897952079773","0.2879897952079773"
"1869","0.28519555926322937","0.28519555926322937","0.28519555926322937"
"1870","0.302022784948349","0.302022784948349","0.302022784948349"
"1871","0.2852534055709839","0.2852534055709839","0.2852534055709839"
"1872","0.2949065864086151","0.2949065864086151","0.2949065864086151"
"1873","0.28153398633003235","0.28153398633003235","0.28153398633003235"
"1874","0.28806665539741516","0.28806665539741516","0.28806665539741516"
"1875","0.2844676077365875","0.2844676077365875","0.2844676077365875"
"1876","0.29094648361206055","0.29094648361206055","0.29094648361206055"
"1877","0.2842472195625305","0.2842472195625305","0.2842472195625305"
"1878","0.2982579171657562","0.2982579171657562","0.2982579171657562"
"1879","0.29016008973121643","0.29016008973121643","0.29016008973121643"
"1880","0.28468963503837585","0.28468963503837585","0.28468963503837585"
"1881","0.2677936255931854","0.2677936255931854","0.2677936255931854"
"1882","0.26849332451820374","0.26849332451820374","0.26849332451820374"
"1883","0.286530464887619","0.286530464887619","0.286530464887619"
"1884","0.2639820873737335","0.2639820873737335","0.2639820873737335"
"1885","0.2726757228374481","0.2726757228374481","0.2726757228374481"
"1886","0.2651800513267517","0.2651800513267517","0.2651800513267517"
"1887","0.28476858139038086","0.28476858139038086","0.28476858139038086"
"1888","0.27625367045402527","0.27625367045402527","0.27625367045402527"
"1889","0.2977372407913208","0.2977372407913208","0.2977372407913208"
"1890","0.26424166560173035","0.26424166560173035","0.26424166560173035"
"1891","0.26354384422302246","0.26354384422302246","0.26354384422302246"
"1892","0.2779008150100708","0.2779008150100708","0.2779008150100708"
"1893","0.27772194147109985","0.27772194147109985","0.27772194147109985"
"1894","0.2777074873447418","0.2777074873447418","0.2777074873447418"
"1895","0.2688637673854828","0.2688637673854828","0.2688637673854828"
"1896","0.28056439757347107","0.28056439757347107","0.28056439757347107"
"1897","0.2792879343032837","0.2792879343032837","0.2792879343032837"
"1898","0.2772783935070038","0.2772783935070038","0.2772783935070038"
"1899","0.2660524845123291","0.2660524845123291","0.2660524845123291"
"1900","0.2691824436187744","0.2691824436187744","0.2691824436187744"
"1901","0.2658587694168091","0.2658587694168091","0.2658587694168091"
"1902","0.26407426595687866","0.26407426595687866","0.26407426595687866"
"1903","0.27179670333862305","0.27179670333862305","0.27179670333862305"
"1904","0.2729928493499756","0.2729928493499756","0.2729928493499756"
"1905","0.27670198678970337","0.27670198678970337","0.27670198678970337"
"1906","0.26740744709968567","0.26740744709968567","0.26740744709968567"
"1907","0.27813225984573364","0.27813225984573364","0.27813225984573364"
"1908","0.2885923385620117","0.2885923385620117","0.2885923385620117"
"1909","0.2667028605937958","0.2667028605937958","0.2667028605937958"
"1910","0.2709575593471527","0.2709575593471527","0.2709575593471527"
"1911","0.2768709361553192","0.2768709361553192","0.2768709361553192"
"1912","0.27869030833244324","0.27869030833244324","0.27869030833244324"
"1913","0.2791713774204254","0.2791713774204254","0.2791713774204254"
"1914","0.26191872358322144","0.26191872358322144","0.26191872358322144"
"1915","0.2708369195461273","0.2708369195461273","0.2708369195461273"
"1916","0.26813364028930664","0.26813364028930664","0.26813364028930664"
"1917","0.2695755660533905","0.2695755660533905","0.2695755660533905"
"1918","0.2591188848018646","0.2591188848018646","0.2591188848018646"
"1919","0.27952075004577637","0.27952075004577637","0.27952075004577637"
"1920","0.2727176249027252","0.2727176249027252","0.2727176249027252"
"1921","0.2618021070957184","0.2618021070957184","0.2618021070957184"
"1922","0.26477211713790894","0.26477211713790894","0.26477211713790894"
"1923","0.2707064747810364","0.2707064747810364","0.2707064747810364"
"1924","0.2691258192062378","0.2691258192062378","0.2691258192062378"
"1925","0.2703516185283661","0.2703516185283661","0.2703516185283661"
"1926","0.2693258225917816","0.2693258225917816","0.2693258225917816"
"1927","0.28245827555656433","0.28245827555656433","0.28245827555656433"
"1928","0.2663326859474182","0.2663326859474182","0.2663326859474182"
"1929","0.2686193585395813","0.2686193585395813","0.2686193585395813"
"1930","0.27567577362060547","0.27567577362060547","0.27567577362060547"
"1931","0.2523760199546814","0.2523760199546814","0.2523760199546814"
"1932","0.27202215790748596","0.27202215790748596","0.27202215790748596"
"1933","0.26489198207855225","0.26489198207855225","0.26489198207855225"
"1934","0.2608972489833832","0.2608972489833832","0.2608972489833832"
"1935","0.27955368161201477","0.27955368161201477","0.27955368161201477"
"1936","0.2747608423233032","0.2747608423233032","0.2747608423233032"
"1937","0.26681798696517944","0.26681798696517944","0.26681798696517944"
"1938","0.2859729826450348","0.2859729826450348","0.2859729826450348"
"1939","0.2795009911060333","0.2795009911060333","0.2795009911060333"
"1940","0.27057531476020813","0.27057531476020813","0.27057531476020813"
"1941","0.2739569842815399","0.2739569842815399","0.2739569842815399"
"1942","0.2678876221179962","0.2678876221179962","0.2678876221179962"
"1943","0.2712324857711792","0.2712324857711792","0.2712324857711792"
"1944","0.2760906517505646","0.2760906517505646","0.2760906517505646"
"1945","0.2612270712852478","0.2612270712852478","0.2612270712852478"
"1946","0.26155105233192444","0.26155105233192444","0.26155105233192444"
"1947","0.26662904024124146","0.26662904024124146","0.26662904024124146"
"1948","0.27261948585510254","0.27261948585510254","0.27261948585510254"
"1949","0.27791160345077515","0.27791160345077515","0.27791160345077515"
"1950","0.28803861141204834","0.28803861141204834","0.28803861141204834"
"1951","0.2655676305294037","0.2655676305294037","0.2655676305294037"
"1952","0.279766708612442","0.279766708612442","0.279766708612442"
"1953","0.2767013907432556","0.2767013907432556","0.2767013907432556"
"1954","0.26893743872642517","0.26893743872642517","0.26893743872642517"
"1955","0.28052380681037903","0.28052380681037903","0.28052380681037903"
"1956","0.270194947719574","0.270194947719574","0.270194947719574"
"1957","0.2833939492702484","0.2833939492702484","0.2833939492702484"
"1958","0.2788671553134918","0.2788671553134918","0.2788671553134918"
"1959","0.2680041491985321","0.2680041491985321","0.2680041491985321"
"1960","0.27375099062919617","0.27375099062919617","0.27375099062919617"
"1961","0.2888460159301758","0.2888460159301758","0.2888460159301758"
"1962","0.27307379245758057","0.27307379245758057","0.27307379245758057"
"1963","0.28248482942581177","0.28248482942581177","0.28248482942581177"
"1964","0.2753075361251831","0.2753075361251831","0.2753075361251831"
"1965","0.2817099690437317","0.2817099690437317","0.2817099690437317"
"1966","0.2611440122127533","0.2611440122127533","0.2611440122127533"
"1967","0.28263112902641296","0.28263112902641296","0.28263112902641296"
"1968","0.2872439920902252","0.2872439920902252","0.2872439920902252"
"1969","0.2892141342163086","0.2892141342163086","0.2892141342163086"
"1970","0.28577524423599243","0.28577524423599243","0.28577524423599243"
"1971","0.27215588092803955","0.27215588092803955","0.27215588092803955"
"1972","0.28998038172721863","0.28998038172721863","0.28998038172721863"
"1973","0.2971917986869812","0.2971917986869812","0.2971917986869812"
"1974","0.2968651354312897","0.2968651354312897","0.2968651354312897"
"1975","0.2904675006866455","0.2904675006866455","0.2904675006866455"
"1976","0.2982063591480255","0.2982063591480255","0.2982063591480255"
"1977","0.2892167568206787","0.2892167568206787","0.2892167568206787"
"1978","0.28554749488830566","0.28554749488830566","0.28554749488830566"
"1979","0.2623728811740875","0.2623728811740875","0.2623728811740875"
"1980","0.2864273488521576","0.2864273488521576","0.2864273488521576"
"1981","0.28924280405044556","0.28924280405044556","0.28924280405044556"
"1982","0.2802971601486206","0.2802971601486206","0.2802971601486206"
"1983","0.27580904960632324","0.27580904960632324","0.27580904960632324"
"1984","0.2759178578853607","0.2759178578853607","0.2759178578853607"
"1985","0.28809860348701477","0.28809860348701477","0.28809860348701477"
"1986","0.2948167324066162","0.2948167324066162","0.2948167324066162"
"1987","0.282947838306427","0.282947838306427","0.282947838306427"
"1988","0.2744269073009491","0.2744269073009491","0.2744269073009491"
"1989","0.2680306136608124","0.2680306136608124","0.2680306136608124"
"1990","0.27836859226226807","0.27836859226226807","0.27836859226226807"
"1991","0.27824825048446655","0.27824825048446655","0.27824825048446655"
"1992","0.27458611130714417","0.27458611130714417","0.27458611130714417"
"1993","0.2737726867198944","0.2737726867198944","0.2737726867198944"
"1994","0.2762528657913208","0.2762528657913208","0.2762528657913208"
"1995","0.279693067073822","0.279693067073822","0.279693067073822"
"1996","0.26775872707366943","0.26775872707366943","0.26775872707366943"
"1997","0.2936244010925293","0.2936244010925293","0.2936244010925293"
"1998","0.26703813672065735","0.26703813672065735","0.26703813672065735"
"1999","0.26377686858177185","0.26377686858177185","0.26377686858177185"
"2000","0.28517425060272217","0.28517425060272217","0.28517425060272217"
"2001","0.2826133370399475","0.2826133370399475","0.2826133370399475"
"2002","0.267060786485672","0.267060786485672","0.267060786485672"
"2003","0.2586764991283417","0.2586764991283417","0.2586764991283417"
"2004","0.26568180322647095","0.26568180322647095","0.26568180322647095"
"2005","0.2807943522930145","0.2807943522930145","0.2807943522930145"
"2006","0.2635382115840912","0.2635382115840912","0.2635382115840912"
"2007","0.26285651326179504","0.26285651326179504","0.26285651326179504"
"2008","0.2776836156845093","0.2776836156845093","0.2776836156845093"
"2009","0.2726689577102661","0.2726689577102661","0.2726689577102661"
"2010","0.2649519741535187","0.2649519741535187","0.2649519741535187"
"2011","0.26127374172210693","0.26127374172210693","0.26127374172210693"
"2012","0.2753182649612427","0.2753182649612427","0.2753182649612427"
"2013","0.25941944122314453","0.25941944122314453","0.25941944122314453"
"2014","0.260061651468277","0.260061651468277","0.260061651468277"
"2015","0.26182982325553894","0.26182982325553894","0.26182982325553894"
"2016","0.2739776372909546","0.2739776372909546","0.2739776372909546"
"2017","0.25772809982299805","0.25772809982299805","0.25772809982299805"
"2018","0.26027533411979675","0.26027533411979675","0.26027533411979675"
"2019","0.2842410206794739","0.2842410206794739","0.2842410206794739"
"2020","0.2672570049762726","0.2672570049762726","0.2672570049762726"
"2021","0.2638722062110901","0.2638722062110901","0.2638722062110901"
"2022","0.26821520924568176","0.26821520924568176","0.26821520924568176"
"2023","0.2561897039413452","0.2561897039413452","0.2561897039413452"
"2024","0.2693168818950653","0.2693168818950653","0.2693168818950653"
"2025","0.25916150212287903","0.25916150212287903","0.25916150212287903"
"2026","0.2686835527420044","0.2686835527420044","0.2686835527420044"
"2027","0.26074618101119995","0.26074618101119995","0.26074618101119995"
"2028","0.28061023354530334","0.28061023354530334","0.28061023354530334"
"2029","0.2806292176246643","0.2806292176246643","0.2806292176246643"
"2030","0.2605102062225342","0.2605102062225342","0.2605102062225342"
"2031","0.26850154995918274","0.26850154995918274","0.26850154995918274"
"2032","0.26475685834884644","0.26475685834884644","0.26475685834884644"
"2033","0.27692511677742004","0.27692511677742004","0.27692511677742004"
"2034","0.27483150362968445","0.27483150362968445","0.27483150362968445"
"2035","0.26631540060043335","0.26631540060043335","0.26631540060043335"
"2036","0.2714000642299652","0.2714000642299652","0.2714000642299652"
"2037","0.2677321434020996","0.2677321434020996","0.2677321434020996"
"2038","0.2746955454349518","0.2746955454349518","0.2746955454349518"
"2039","0.2741672098636627","0.2741672098636627","0.2741672098636627"
"2040","0.27757424116134644","0.27757424116134644","0.27757424116134644"
"2041","0.2627585828304291","0.2627585828304291","0.2627585828304291"
"2042","0.26625916361808777","0.26625916361808777","0.26625916361808777"
"2043","0.2944878041744232","0.2944878041744232","0.2944878041744232"
"2044","0.26849544048309326","0.26849544048309326","0.26849544048309326"
"2045","0.27383893728256226","0.27383893728256226","0.27383893728256226"
"2046","0.2846391201019287","0.2846391201019287","0.2846391201019287"
"2047","0.25563308596611023","0.25563308596611023","0.25563308596611023"
"2048","0.2592334747314453","0.2592334747314453","0.2592334747314453"
"2049","0.26448187232017517","0.26448187232017517","0.26448187232017517"
"2050","0.2623383402824402","0.2623383402824402","0.2623383402824402"
"2051","0.2533727288246155","0.2533727288246155","0.2533727288246155"
"2052","0.26706957817077637","0.26706957817077637","0.26706957817077637"
"2053","0.2720051407814026","0.2720051407814026","0.2720051407814026"
"2054","0.2650849223136902","0.2650849223136902","0.2650849223136902"
"2055","0.28144529461860657","0.28144529461860657","0.28144529461860657"
"2056","0.2578445076942444","0.2578445076942444","0.2578445076942444"
"2057","0.26036983728408813","0.26036983728408813","0.26036983728408813"
"2058","0.27705031633377075","0.27705031633377075","0.27705031633377075"
"2059","0.2661733627319336","0.2661733627319336","0.2661733627319336"
"2060","0.26461249589920044","0.26461249589920044","0.26461249589920044"
"2061","0.2688489556312561","0.2688489556312561","0.2688489556312561"
"2062","0.2655417323112488","0.2655417323112488","0.2655417323112488"
"2063","0.2737690508365631","0.2737690508365631","0.2737690508365631"
"2064","0.25258108973503113","0.25258108973503113","0.25258108973503113"
"2065","0.25334152579307556","0.25334152579307556","0.25334152579307556"
"2066","0.2539873421192169","0.2539873421192169","0.2539873421192169"
"2067","0.2653224766254425","0.2653224766254425","0.2653224766254425"
"2068","0.2553958296775818","0.2553958296775818","0.2553958296775818"
"2069","0.25259605050086975","0.25259605050086975","0.25259605050086975"
"2070","0.2501636743545532","0.2501636743545532","0.2501636743545532"
"2071","0.24578966200351715","0.24578966200351715","0.24578966200351715"
"2072","0.26555368304252625","0.26555368304252625","0.26555368304252625"
"2073","0.2498205155134201","0.2498205155134201","0.2498205155134201"
"2074","0.27268660068511963","0.27268660068511963","0.27268660068511963"
"2075","0.24690306186676025","0.24690306186676025","0.24690306186676025"
"2076","0.25036317110061646","0.25036317110061646","0.25036317110061646"
"2077","0.2569864094257355","0.2569864094257355","0.2569864094257355"
"2078","0.26548075675964355","0.26548075675964355","0.26548075675964355"
"2079","0.242924764752388","0.242924764752388","0.242924764752388"
"2080","0.2583531439304352","0.2583531439304352","0.2583531439304352"
"2081","0.25263309478759766","0.25263309478759766","0.25263309478759766"
"2082","0.25571081042289734","0.25571081042289734","0.25571081042289734"
"2083","0.26091548800468445","0.26091548800468445","0.26091548800468445"
"2084","0.2539740204811096","0.2539740204811096","0.2539740204811096"
"2085","0.2596938908100128","0.2596938908100128","0.2596938908100128"
"2086","0.253456711769104","0.253456711769104","0.253456711769104"
"2087","0.25538912415504456","0.25538912415504456","0.25538912415504456"
"2088","0.2510233521461487","0.2510233521461487","0.2510233521461487"
"2089","0.2446843683719635","0.2446843683719635","0.2446843683719635"
"2090","0.26825517416000366","0.26825517416000366","0.26825517416000366"
"2091","0.256094753742218","0.256094753742218","0.256094753742218"
"2092","0.25441378355026245","0.25441378355026245","0.25441378355026245"
"2093","0.2519109845161438","0.2519109845161438","0.2519109845161438"
"2094","0.25487688183784485","0.25487688183784485","0.25487688183784485"
"2095","0.2506449818611145","0.2506449818611145","0.2506449818611145"
"2096","0.26427245140075684","0.26427245140075684","0.26427245140075684"
"2097","0.2433840036392212","0.2433840036392212","0.2433840036392212"
"2098","0.2557450830936432","0.2557450830936432","0.2557450830936432"
"2099","0.2546502351760864","0.2546502351760864","0.2546502351760864"
"2100","0.2464107871055603","0.2464107871055603","0.2464107871055603"
"2101","0.2480272799730301","0.2480272799730301","0.2480272799730301"
"2102","0.25253576040267944","0.25253576040267944","0.25253576040267944"
"2103","0.24534417688846588","0.24534417688846588","0.24534417688846588"
"2104","0.2534885108470917","0.2534885108470917","0.2534885108470917"
"2105","0.23841948807239532","0.23841948807239532","0.23841948807239532"
"2106","0.2682711184024811","0.2682711184024811","0.2682711184024811"
"2107","0.2595650851726532","0.2595650851726532","0.2595650851726532"
"2108","0.2376406490802765","0.2376406490802765","0.2376406490802765"
"2109","0.24983376264572144","0.24983376264572144","0.24983376264572144"
"2110","0.2577674388885498","0.2577674388885498","0.2577674388885498"
"2111","0.249149352312088","0.249149352312088","0.249149352312088"
"2112","0.25073105096817017","0.25073105096817017","0.25073105096817017"
"2113","0.24685713648796082","0.24685713648796082","0.24685713648796082"
"2114","0.2572237551212311","0.2572237551212311","0.2572237551212311"
"2115","0.25649550557136536","0.25649550557136536","0.25649550557136536"
"2116","0.24493710696697235","0.24493710696697235","0.24493710696697235"
"2117","0.23153471946716309","0.23153471946716309","0.23153471946716309"
"2118","0.2406611442565918","0.2406611442565918","0.2406611442565918"
"2119","0.24765253067016602","0.24765253067016602","0.24765253067016602"
"2120","0.23799137771129608","0.23799137771129608","0.23799137771129608"
"2121","0.2583847641944885","0.2583847641944885","0.2583847641944885"
"2122","0.2497132122516632","0.2497132122516632","0.2497132122516632"
"2123","0.25843486189842224","0.25843486189842224","0.25843486189842224"
"2124","0.24350698292255402","0.24350698292255402","0.24350698292255402"
"2125","0.24743765592575073","0.24743765592575073","0.24743765592575073"
"2126","0.25012728571891785","0.25012728571891785","0.25012728571891785"
"2127","0.2628875970840454","0.2628875970840454","0.2628875970840454"
"2128","0.24303972721099854","0.24303972721099854","0.24303972721099854"
"2129","0.24245913326740265","0.24245913326740265","0.24245913326740265"
"2130","0.24170877039432526","0.24170877039432526","0.24170877039432526"
"2131","0.249744713306427","0.249744713306427","0.249744713306427"
"2132","0.2466052621603012","0.2466052621603012","0.2466052621603012"
"2133","0.2548467814922333","0.2548467814922333","0.2548467814922333"
"2134","0.24894723296165466","0.24894723296165466","0.24894723296165466"
"2135","0.24493272602558136","0.24493272602558136","0.24493272602558136"
"2136","0.25012916326522827","0.25012916326522827","0.25012916326522827"
"2137","0.2559434473514557","0.2559434473514557","0.2559434473514557"
"2138","0.27151376008987427","0.27151376008987427","0.27151376008987427"
"2139","0.2458004355430603","0.2458004355430603","0.2458004355430603"
"2140","0.2430298626422882","0.2430298626422882","0.2430298626422882"
"2141","0.25237101316452026","0.25237101316452026","0.25237101316452026"
"2142","0.2569509446620941","0.2569509446620941","0.2569509446620941"
"2143","0.25304731726646423","0.25304731726646423","0.25304731726646423"
"2144","0.25041663646698","0.25041663646698","0.25041663646698"
"2145","0.26361319422721863","0.26361319422721863","0.26361319422721863"
"2146","0.2570216655731201","0.2570216655731201","0.2570216655731201"
"2147","0.2521684765815735","0.2521684765815735","0.2521684765815735"
"2148","0.2548494040966034","0.2548494040966034","0.2548494040966034"
"2149","0.25330841541290283","0.25330841541290283","0.25330841541290283"
"2150","0.2697009742259979","0.2697009742259979","0.2697009742259979"
"2151","0.27128276228904724","0.27128276228904724","0.27128276228904724"
"2152","0.2593074142932892","0.2593074142932892","0.2593074142932892"
"2153","0.24247927963733673","0.24247927963733673","0.24247927963733673"
"2154","0.256989061832428","0.256989061832428","0.256989061832428"
"2155","0.262247771024704","0.262247771024704","0.262247771024704"
"2156","0.27065348625183105","0.27065348625183105","0.27065348625183105"
"2157","0.25787854194641113","0.25787854194641113","0.25787854194641113"
"2158","0.2540404498577118","0.2540404498577118","0.2540404498577118"
"2159","0.2480025589466095","0.2480025589466095","0.2480025589466095"
"2160","0.24564822018146515","0.24564822018146515","0.24564822018146515"
"2161","0.23769652843475342","0.23769652843475342","0.23769652843475342"
"2162","0.2551937699317932","0.2551937699317932","0.2551937699317932"
"2163","0.2503136396408081","0.2503136396408081","0.2503136396408081"
"2164","0.2543334364891052","0.2543334364891052","0.2543334364891052"
"2165","0.24898827075958252","0.24898827075958252","0.24898827075958252"
"2166","0.2622089385986328","0.2622089385986328","0.2622089385986328"
"2167","0.25042328238487244","0.25042328238487244","0.25042328238487244"
"2168","0.25806471705436707","0.25806471705436707","0.25806471705436707"
"2169","0.2620418965816498","0.2620418965816498","0.2620418965816498"
"2170","0.2550451457500458","0.2550451457500458","0.2550451457500458"
"2171","0.25326061248779297","0.25326061248779297","0.25326061248779297"
"2172","0.25194960832595825","0.25194960832595825","0.25194960832595825"
"2173","0.25174230337142944","0.25174230337142944","0.25174230337142944"
"2174","0.24702253937721252","0.24702253937721252","0.24702253937721252"
"2175","0.26004406809806824","0.26004406809806824","0.26004406809806824"
"2176","0.26535719633102417","0.26535719633102417","0.26535719633102417"
"2177","0.24065755307674408","0.24065755307674408","0.24065755307674408"
"2178","0.2564486563205719","0.2564486563205719","0.2564486563205719"
"2179","0.24251329898834229","0.24251329898834229","0.24251329898834229"
"2180","0.2419184297323227","0.2419184297323227","0.2419184297323227"
"2181","0.25309377908706665","0.25309377908706665","0.25309377908706665"
"2182","0.24909020960330963","0.24909020960330963","0.24909020960330963"
"2183","0.2622587978839874","0.2622587978839874","0.2622587978839874"
"2184","0.24737690389156342","0.24737690389156342","0.24737690389156342"
"2185","0.2533465623855591","0.2533465623855591","0.2533465623855591"
"2186","0.25876033306121826","0.25876033306121826","0.25876033306121826"
"2187","0.2511906325817108","0.2511906325817108","0.2511906325817108"
"2188","0.24454326927661896","0.24454326927661896","0.24454326927661896"
"2189","0.2496618777513504","0.2496618777513504","0.2496618777513504"
"2190","0.24850746989250183","0.24850746989250183","0.24850746989250183"
"2191","0.2505362927913666","0.2505362927913666","0.2505362927913666"
"2192","0.23963186144828796","0.23963186144828796","0.23963186144828796"
"2193","0.255118727684021","0.255118727684021","0.255118727684021"
"2194","0.24782751500606537","0.24782751500606537","0.24782751500606537"
"2195","0.24319885671138763","0.24319885671138763","0.24319885671138763"
"2196","0.24681441485881805","0.24681441485881805","0.24681441485881805"
"2197","0.23878684639930725","0.23878684639930725","0.23878684639930725"
"2198","0.23277592658996582","0.23277592658996582","0.23277592658996582"
"2199","0.24928541481494904","0.24928541481494904","0.24928541481494904"
"2200","0.25220298767089844","0.25220298767089844","0.25220298767089844"
"2201","0.24669520556926727","0.24669520556926727","0.24669520556926727"
"2202","0.24836774170398712","0.24836774170398712","0.24836774170398712"
"2203","0.2648974657058716","0.2648974657058716","0.2648974657058716"
"2204","0.2360345721244812","0.2360345721244812","0.2360345721244812"
"2205","0.2543794810771942","0.2543794810771942","0.2543794810771942"
"2206","0.24225951731204987","0.24225951731204987","0.24225951731204987"
"2207","0.23813636600971222","0.23813636600971222","0.23813636600971222"
"2208","0.2473776489496231","0.2473776489496231","0.2473776489496231"
"2209","0.23592709004878998","0.23592709004878998","0.23592709004878998"
"2210","0.2410893589258194","0.2410893589258194","0.2410893589258194"
"2211","0.23237432539463043","0.23237432539463043","0.23237432539463043"
"2212","0.24807624518871307","0.24807624518871307","0.24807624518871307"
"2213","0.23783475160598755","0.23783475160598755","0.23783475160598755"
"2214","0.2416345328092575","0.2416345328092575","0.2416345328092575"
"2215","0.24846556782722473","0.24846556782722473","0.24846556782722473"
"2216","0.2440781593322754","0.2440781593322754","0.2440781593322754"
"2217","0.24299335479736328","0.24299335479736328","0.24299335479736328"
"2218","0.24595414102077484","0.24595414102077484","0.24595414102077484"
"2219","0.24498911201953888","0.24498911201953888","0.24498911201953888"
"2220","0.2333741933107376","0.2333741933107376","0.2333741933107376"
"2221","0.23685087263584137","0.23685087263584137","0.23685087263584137"
"2222","0.24264301359653473","0.24264301359653473","0.24264301359653473"
"2223","0.2274291217327118","0.2274291217327118","0.2274291217327118"
"2224","0.2334926873445511","0.2334926873445511","0.2334926873445511"
"2225","0.2298400104045868","0.2298400104045868","0.2298400104045868"
"2226","0.23849976062774658","0.23849976062774658","0.23849976062774658"
"2227","0.22944316267967224","0.22944316267967224","0.22944316267967224"
