"Step","reversed_addition_medium_decoder_0 - train_loss","reversed_addition_medium_decoder_0 - train_loss__MIN","reversed_addition_medium_decoder_0 - train_loss__MAX"
"1695","0.5117081999778748","0.5117081999778748","0.5117081999778748"
"1696","0.5221416354179382","0.5221416354179382","0.5221416354179382"
"1697","0.46503669023513794","0.46503669023513794","0.46503669023513794"
"1698","0.5146383047103882","0.5146383047103882","0.5146383047103882"
"1699","0.4999374449253082","0.4999374449253082","0.4999374449253082"
"1700","0.48912540078163147","0.48912540078163147","0.48912540078163147"
"1701","0.508768618106842","0.508768618106842","0.508768618106842"
"1702","0.4659503698348999","0.4659503698348999","0.4659503698348999"
"1703","0.45991256833076477","0.45991256833076477","0.45991256833076477"
"1704","0.4773852527141571","0.4773852527141571","0.4773852527141571"
"1705","0.47467485070228577","0.47467485070228577","0.47467485070228577"
"1706","0.4565748870372772","0.4565748870372772","0.4565748870372772"
"1707","0.47817280888557434","0.47817280888557434","0.47817280888557434"
"1708","0.4700762629508972","0.4700762629508972","0.4700762629508972"
"1709","0.4812878966331482","0.4812878966331482","0.4812878966331482"
"1710","0.4457789957523346","0.4457789957523346","0.4457789957523346"
"1711","0.4682658314704895","0.4682658314704895","0.4682658314704895"
"1712","0.45148202776908875","0.45148202776908875","0.45148202776908875"
"1713","0.4547857940196991","0.4547857940196991","0.4547857940196991"
"1714","0.44404804706573486","0.44404804706573486","0.44404804706573486"
"1715","0.41871654987335205","0.41871654987335205","0.41871654987335205"
"1716","0.43875324726104736","0.43875324726104736","0.43875324726104736"
"1717","0.444953590631485","0.444953590631485","0.444953590631485"
"1718","0.4305823743343353","0.4305823743343353","0.4305823743343353"
"1719","0.45267635583877563","0.45267635583877563","0.45267635583877563"
"1720","0.4476684331893921","0.4476684331893921","0.4476684331893921"
"1721","0.4319661855697632","0.4319661855697632","0.4319661855697632"
"1722","0.43765679001808167","0.43765679001808167","0.43765679001808167"
"1723","0.41943761706352234","0.41943761706352234","0.41943761706352234"
"1724","0.41586220264434814","0.41586220264434814","0.41586220264434814"
"1725","0.431341290473938","0.431341290473938","0.431341290473938"
"1726","0.4122731685638428","0.4122731685638428","0.4122731685638428"
"1727","0.4315204322338104","0.4315204322338104","0.4315204322338104"
"1728","0.4228821396827698","0.4228821396827698","0.4228821396827698"
"1729","0.43216970562934875","0.43216970562934875","0.43216970562934875"
"1730","0.4121815860271454","0.4121815860271454","0.4121815860271454"
"1731","0.42028021812438965","0.42028021812438965","0.42028021812438965"
"1732","0.40970465540885925","0.40970465540885925","0.40970465540885925"
"1733","0.4260942041873932","0.4260942041873932","0.4260942041873932"
"1734","0.4071494936943054","0.4071494936943054","0.4071494936943054"
"1735","0.4155643582344055","0.4155643582344055","0.4155643582344055"
"1736","0.3990042209625244","0.3990042209625244","0.3990042209625244"
"1737","0.4044337272644043","0.4044337272644043","0.4044337272644043"
"1738","0.40606164932250977","0.40606164932250977","0.40606164932250977"
"1739","0.4175528287887573","0.4175528287887573","0.4175528287887573"
"1740","0.40073809027671814","0.40073809027671814","0.40073809027671814"
"1741","0.4125824570655823","0.4125824570655823","0.4125824570655823"
"1742","0.4072975814342499","0.4072975814342499","0.4072975814342499"
"1743","0.39644208550453186","0.39644208550453186","0.39644208550453186"
"1744","0.37900081276893616","0.37900081276893616","0.37900081276893616"
"1745","0.42239561676979065","0.42239561676979065","0.42239561676979065"
"1746","0.43028318881988525","0.43028318881988525","0.43028318881988525"
"1747","0.40736788511276245","0.40736788511276245","0.40736788511276245"
"1748","0.4158560335636139","0.4158560335636139","0.4158560335636139"
"1749","0.40551871061325073","0.40551871061325073","0.40551871061325073"
"1750","0.39347362518310547","0.39347362518310547","0.39347362518310547"
"1751","0.4058937132358551","0.4058937132358551","0.4058937132358551"
"1752","0.37927642464637756","0.37927642464637756","0.37927642464637756"
"1753","0.39509886503219604","0.39509886503219604","0.39509886503219604"
"1754","0.39796918630599976","0.39796918630599976","0.39796918630599976"
"1755","0.3663315176963806","0.3663315176963806","0.3663315176963806"
"1756","0.38569673895835876","0.38569673895835876","0.38569673895835876"
"1757","0.38678866624832153","0.38678866624832153","0.38678866624832153"
"1758","0.39541107416152954","0.39541107416152954","0.39541107416152954"
"1759","0.39035487174987793","0.39035487174987793","0.39035487174987793"
"1760","0.40428218245506287","0.40428218245506287","0.40428218245506287"
"1761","0.39537936449050903","0.39537936449050903","0.39537936449050903"
"1762","0.40145474672317505","0.40145474672317505","0.40145474672317505"
"1763","0.3662336766719818","0.3662336766719818","0.3662336766719818"
"1764","0.38160622119903564","0.38160622119903564","0.38160622119903564"
"1765","0.3816322982311249","0.3816322982311249","0.3816322982311249"
"1766","0.38398081064224243","0.38398081064224243","0.38398081064224243"
"1767","0.4046682119369507","0.4046682119369507","0.4046682119369507"
"1768","0.3758752644062042","0.3758752644062042","0.3758752644062042"
"1769","0.38967064023017883","0.38967064023017883","0.38967064023017883"
"1770","0.3797130286693573","0.3797130286693573","0.3797130286693573"
"1771","0.37439802289009094","0.37439802289009094","0.37439802289009094"
"1772","0.37852784991264343","0.37852784991264343","0.37852784991264343"
"1773","0.36313581466674805","0.36313581466674805","0.36313581466674805"
"1774","0.3852655589580536","0.3852655589580536","0.3852655589580536"
"1775","0.39194491505622864","0.39194491505622864","0.39194491505622864"
"1776","0.3686697781085968","0.3686697781085968","0.3686697781085968"
"1777","0.3726285696029663","0.3726285696029663","0.3726285696029663"
"1778","0.37381866574287415","0.37381866574287415","0.37381866574287415"
"1779","0.35674405097961426","0.35674405097961426","0.35674405097961426"
"1780","0.36620032787323","0.36620032787323","0.36620032787323"
"1781","0.3754062056541443","0.3754062056541443","0.3754062056541443"
"1782","0.3723190724849701","0.3723190724849701","0.3723190724849701"
"1783","0.3502376079559326","0.3502376079559326","0.3502376079559326"
"1784","0.34651175141334534","0.34651175141334534","0.34651175141334534"
"1785","0.35162296891212463","0.35162296891212463","0.35162296891212463"
"1786","0.34871745109558105","0.34871745109558105","0.34871745109558105"
"1787","0.35757961869239807","0.35757961869239807","0.35757961869239807"
"1788","0.35667750239372253","0.35667750239372253","0.35667750239372253"
"1789","0.37311774492263794","0.37311774492263794","0.37311774492263794"
"1790","0.3678162395954132","0.3678162395954132","0.3678162395954132"
"1791","0.3807676434516907","0.3807676434516907","0.3807676434516907"
"1792","0.3461742401123047","0.3461742401123047","0.3461742401123047"
"1793","0.3607930839061737","0.3607930839061737","0.3607930839061737"
"1794","0.3615073561668396","0.3615073561668396","0.3615073561668396"
"1795","0.36887410283088684","0.36887410283088684","0.36887410283088684"
"1796","0.359416127204895","0.359416127204895","0.359416127204895"
"1797","0.3729412257671356","0.3729412257671356","0.3729412257671356"
"1798","0.3681620657444","0.3681620657444","0.3681620657444"
"1799","0.368564635515213","0.368564635515213","0.368564635515213"
"1800","0.37353551387786865","0.37353551387786865","0.37353551387786865"
"1801","0.37582072615623474","0.37582072615623474","0.37582072615623474"
"1802","0.3666912317276001","0.3666912317276001","0.3666912317276001"
"1803","0.3440124988555908","0.3440124988555908","0.3440124988555908"
"1804","0.35989487171173096","0.35989487171173096","0.35989487171173096"
"1805","0.36266911029815674","0.36266911029815674","0.36266911029815674"
"1806","0.36058494448661804","0.36058494448661804","0.36058494448661804"
"1807","0.34837788343429565","0.34837788343429565","0.34837788343429565"
"1808","0.35592424869537354","0.35592424869537354","0.35592424869537354"
"1809","0.3501846492290497","0.3501846492290497","0.3501846492290497"
"1810","0.3725447654724121","0.3725447654724121","0.3725447654724121"
"1811","0.34654009342193604","0.34654009342193604","0.34654009342193604"
"1812","0.3424120545387268","0.3424120545387268","0.3424120545387268"
"1813","0.35156700015068054","0.35156700015068054","0.35156700015068054"
"1814","0.33004581928253174","0.33004581928253174","0.33004581928253174"
"1815","0.35407406091690063","0.35407406091690063","0.35407406091690063"
"1816","0.34750860929489136","0.34750860929489136","0.34750860929489136"
"1817","0.33852848410606384","0.33852848410606384","0.33852848410606384"
"1818","0.35500696301460266","0.35500696301460266","0.35500696301460266"
"1819","0.34241366386413574","0.34241366386413574","0.34241366386413574"
"1820","0.3371051847934723","0.3371051847934723","0.3371051847934723"
"1821","0.343046635389328","0.343046635389328","0.343046635389328"
"1822","0.3345869481563568","0.3345869481563568","0.3345869481563568"
"1823","0.3304937183856964","0.3304937183856964","0.3304937183856964"
"1824","0.3305531442165375","0.3305531442165375","0.3305531442165375"
"1825","0.3334957957267761","0.3334957957267761","0.3334957957267761"
"1826","0.34736475348472595","0.34736475348472595","0.34736475348472595"
"1827","0.34391888976097107","0.34391888976097107","0.34391888976097107"
"1828","0.3346138596534729","0.3346138596534729","0.3346138596534729"
"1829","0.336862713098526","0.336862713098526","0.336862713098526"
"1830","0.34350550174713135","0.34350550174713135","0.34350550174713135"
"1831","0.3292817175388336","0.3292817175388336","0.3292817175388336"
"1832","0.32634177803993225","0.32634177803993225","0.32634177803993225"
"1833","0.345861554145813","0.345861554145813","0.345861554145813"
"1834","0.3375011682510376","0.3375011682510376","0.3375011682510376"
"1835","0.34082117676734924","0.34082117676734924","0.34082117676734924"
"1836","0.3558643162250519","0.3558643162250519","0.3558643162250519"
"1837","0.31795915961265564","0.31795915961265564","0.31795915961265564"
"1838","0.3337709307670593","0.3337709307670593","0.3337709307670593"
"1839","0.3526213765144348","0.3526213765144348","0.3526213765144348"
"1840","0.33324381709098816","0.33324381709098816","0.33324381709098816"
"1841","0.3187960386276245","0.3187960386276245","0.3187960386276245"
"1842","0.3277224600315094","0.3277224600315094","0.3277224600315094"
"1843","0.35452571511268616","0.35452571511268616","0.35452571511268616"
"1844","0.32867753505706787","0.32867753505706787","0.32867753505706787"
"1845","0.354011595249176","0.354011595249176","0.354011595249176"
"1846","0.3487416207790375","0.3487416207790375","0.3487416207790375"
"1847","0.3361046016216278","0.3361046016216278","0.3361046016216278"
"1848","0.3392697870731354","0.3392697870731354","0.3392697870731354"
"1849","0.33759915828704834","0.33759915828704834","0.33759915828704834"
"1850","0.3233218193054199","0.3233218193054199","0.3233218193054199"
"1851","0.3295244872570038","0.3295244872570038","0.3295244872570038"
"1852","0.32675403356552124","0.32675403356552124","0.32675403356552124"
"1853","0.3334929347038269","0.3334929347038269","0.3334929347038269"
"1854","0.3228296637535095","0.3228296637535095","0.3228296637535095"
"1855","0.32901009917259216","0.32901009917259216","0.32901009917259216"
"1856","0.3031125068664551","0.3031125068664551","0.3031125068664551"
"1857","0.31505537033081055","0.31505537033081055","0.31505537033081055"
"1858","0.33024150133132935","0.33024150133132935","0.33024150133132935"
"1859","0.3164103627204895","0.3164103627204895","0.3164103627204895"
"1860","0.3228020668029785","0.3228020668029785","0.3228020668029785"
"1861","0.3173099160194397","0.3173099160194397","0.3173099160194397"
"1862","0.34469813108444214","0.34469813108444214","0.34469813108444214"
"1863","0.31573572754859924","0.31573572754859924","0.31573572754859924"
"1864","0.33936160802841187","0.33936160802841187","0.33936160802841187"
"1865","0.32354140281677246","0.32354140281677246","0.32354140281677246"
"1866","0.3299395442008972","0.3299395442008972","0.3299395442008972"
"1867","0.33146360516548157","0.33146360516548157","0.33146360516548157"
"1868","0.3299483060836792","0.3299483060836792","0.3299483060836792"
"1869","0.3344634175300598","0.3344634175300598","0.3344634175300598"
"1870","0.33077776432037354","0.33077776432037354","0.33077776432037354"
"1871","0.38294994831085205","0.38294994831085205","0.38294994831085205"
"1872","0.340423583984375","0.340423583984375","0.340423583984375"
"1873","0.429105281829834","0.429105281829834","0.429105281829834"
"1874","0.5582185387611389","0.5582185387611389","0.5582185387611389"
"1875","0.37436792254447937","0.37436792254447937","0.37436792254447937"
"1876","0.5171874165534973","0.5171874165534973","0.5171874165534973"
"1877","0.3674832284450531","0.3674832284450531","0.3674832284450531"
"1878","0.6656618714332581","0.6656618714332581","0.6656618714332581"
"1879","0.3675990104675293","0.3675990104675293","0.3675990104675293"
"1880","0.774682879447937","0.774682879447937","0.774682879447937"
"1881","0.37686997652053833","0.37686997652053833","0.37686997652053833"
"1882","0.41577425599098206","0.41577425599098206","0.41577425599098206"
"1883","0.5676212310791016","0.5676212310791016","0.5676212310791016"
"1884","0.4162239134311676","0.4162239134311676","0.4162239134311676"
"1885","0.403694212436676","0.403694212436676","0.403694212436676"
"1886","0.4618256986141205","0.4618256986141205","0.4618256986141205"
"1887","0.42483094334602356","0.42483094334602356","0.42483094334602356"
"1888","0.39165717363357544","0.39165717363357544","0.39165717363357544"
"1889","0.4203093349933624","0.4203093349933624","0.4203093349933624"
"1890","0.4007661044597626","0.4007661044597626","0.4007661044597626"
"1891","0.37621521949768066","0.37621521949768066","0.37621521949768066"
"1892","0.37079155445098877","0.37079155445098877","0.37079155445098877"
"1893","0.39320898056030273","0.39320898056030273","0.39320898056030273"
"1894","0.3631533980369568","0.3631533980369568","0.3631533980369568"
"1895","0.3598969280719757","0.3598969280719757","0.3598969280719757"
"1896","0.36801502108573914","0.36801502108573914","0.36801502108573914"
"1897","0.3737851083278656","0.3737851083278656","0.3737851083278656"
"1898","0.3457033634185791","0.3457033634185791","0.3457033634185791"
"1899","0.3500755727291107","0.3500755727291107","0.3500755727291107"
"1900","0.3320348560810089","0.3320348560810089","0.3320348560810089"
"1901","0.3300604522228241","0.3300604522228241","0.3300604522228241"
"1902","0.34267082810401917","0.34267082810401917","0.34267082810401917"
"1903","0.33882367610931396","0.33882367610931396","0.33882367610931396"
"1904","0.3245517313480377","0.3245517313480377","0.3245517313480377"
"1905","0.3281271755695343","0.3281271755695343","0.3281271755695343"
"1906","0.3302111029624939","0.3302111029624939","0.3302111029624939"
"1907","0.32044747471809387","0.32044747471809387","0.32044747471809387"
"1908","0.3163333237171173","0.3163333237171173","0.3163333237171173"
"1909","0.3060779273509979","0.3060779273509979","0.3060779273509979"
"1910","0.3173196017742157","0.3173196017742157","0.3173196017742157"
"1911","0.32220208644866943","0.32220208644866943","0.32220208644866943"
"1912","0.3172019124031067","0.3172019124031067","0.3172019124031067"
"1913","0.32100650668144226","0.32100650668144226","0.32100650668144226"
"1914","0.2969173491001129","0.2969173491001129","0.2969173491001129"
"1915","0.30810442566871643","0.30810442566871643","0.30810442566871643"
"1916","0.2972363531589508","0.2972363531589508","0.2972363531589508"
"1917","0.3053867220878601","0.3053867220878601","0.3053867220878601"
"1918","0.28191325068473816","0.28191325068473816","0.28191325068473816"
"1919","0.3049105405807495","0.3049105405807495","0.3049105405807495"
"1920","0.29603344202041626","0.29603344202041626","0.29603344202041626"
"1921","0.29264938831329346","0.29264938831329346","0.29264938831329346"
"1922","0.2971649467945099","0.2971649467945099","0.2971649467945099"
"1923","0.2964242994785309","0.2964242994785309","0.2964242994785309"
"1924","0.29992079734802246","0.29992079734802246","0.29992079734802246"
"1925","0.3041040599346161","0.3041040599346161","0.3041040599346161"
"1926","0.2943025231361389","0.2943025231361389","0.2943025231361389"
"1927","0.3008653521537781","0.3008653521537781","0.3008653521537781"
"1928","0.28917112946510315","0.28917112946510315","0.28917112946510315"
"1929","0.2945099472999573","0.2945099472999573","0.2945099472999573"
"1930","0.29254239797592163","0.29254239797592163","0.29254239797592163"
"1931","0.2733556032180786","0.2733556032180786","0.2733556032180786"
"1932","0.2968074381351471","0.2968074381351471","0.2968074381351471"
"1933","0.28247129917144775","0.28247129917144775","0.28247129917144775"
"1934","0.28930655121803284","0.28930655121803284","0.28930655121803284"
"1935","0.2874409258365631","0.2874409258365631","0.2874409258365631"
"1936","0.28895947337150574","0.28895947337150574","0.28895947337150574"
"1937","0.2816428542137146","0.2816428542137146","0.2816428542137146"
"1938","0.29154449701309204","0.29154449701309204","0.29154449701309204"
"1939","0.2932259142398834","0.2932259142398834","0.2932259142398834"
"1940","0.2809603214263916","0.2809603214263916","0.2809603214263916"
"1941","0.2777014970779419","0.2777014970779419","0.2777014970779419"
"1942","0.28791695833206177","0.28791695833206177","0.28791695833206177"
"1943","0.280056893825531","0.280056893825531","0.280056893825531"
"1944","0.28592073917388916","0.28592073917388916","0.28592073917388916"
"1945","0.27944570779800415","0.27944570779800415","0.27944570779800415"
"1946","0.2703189551830292","0.2703189551830292","0.2703189551830292"
"1947","0.2858675718307495","0.2858675718307495","0.2858675718307495"
"1948","0.2855171263217926","0.2855171263217926","0.2855171263217926"
"1949","0.29186829924583435","0.29186829924583435","0.29186829924583435"
"1950","0.30508312582969666","0.30508312582969666","0.30508312582969666"
"1951","0.2858280837535858","0.2858280837535858","0.2858280837535858"
"1952","0.28312772512435913","0.28312772512435913","0.28312772512435913"
"1953","0.28435638546943665","0.28435638546943665","0.28435638546943665"
"1954","0.2873347997665405","0.2873347997665405","0.2873347997665405"
"1955","0.28123724460601807","0.28123724460601807","0.28123724460601807"
"1956","0.2787790596485138","0.2787790596485138","0.2787790596485138"
"1957","0.27275797724723816","0.27275797724723816","0.27275797724723816"
"1958","0.2718963027000427","0.2718963027000427","0.2718963027000427"
"1959","0.2766670286655426","0.2766670286655426","0.2766670286655426"
"1960","0.2739861309528351","0.2739861309528351","0.2739861309528351"
"1961","0.28272703289985657","0.28272703289985657","0.28272703289985657"
"1962","0.27711695432662964","0.27711695432662964","0.27711695432662964"
"1963","0.273647278547287","0.273647278547287","0.273647278547287"
"1964","0.2754915654659271","0.2754915654659271","0.2754915654659271"
"1965","0.2946334183216095","0.2946334183216095","0.2946334183216095"
"1966","0.2684422731399536","0.2684422731399536","0.2684422731399536"
"1967","0.2506544888019562","0.2506544888019562","0.2506544888019562"
"1968","0.2777273952960968","0.2777273952960968","0.2777273952960968"
"1969","0.2777788043022156","0.2777788043022156","0.2777788043022156"
"1970","0.27089136838912964","0.27089136838912964","0.27089136838912964"
"1971","0.2840102016925812","0.2840102016925812","0.2840102016925812"
"1972","0.28294017910957336","0.28294017910957336","0.28294017910957336"
"1973","0.28565531969070435","0.28565531969070435","0.28565531969070435"
"1974","0.28108489513397217","0.28108489513397217","0.28108489513397217"
"1975","0.2805488705635071","0.2805488705635071","0.2805488705635071"
"1976","0.2731744647026062","0.2731744647026062","0.2731744647026062"
"1977","0.27886468172073364","0.27886468172073364","0.27886468172073364"
"1978","0.28171277046203613","0.28171277046203613","0.28171277046203613"
"1979","0.28313279151916504","0.28313279151916504","0.28313279151916504"
"1980","0.27996549010276794","0.27996549010276794","0.27996549010276794"
"1981","0.27087634801864624","0.27087634801864624","0.27087634801864624"
"1982","0.27496761083602905","0.27496761083602905","0.27496761083602905"
"1983","0.273451566696167","0.273451566696167","0.273451566696167"
"1984","0.26506608724594116","0.26506608724594116","0.26506608724594116"
"1985","0.27774131298065186","0.27774131298065186","0.27774131298065186"
"1986","0.2798074781894684","0.2798074781894684","0.2798074781894684"
"1987","0.2748156189918518","0.2748156189918518","0.2748156189918518"
"1988","0.28766345977783203","0.28766345977783203","0.28766345977783203"
"1989","0.2638036608695984","0.2638036608695984","0.2638036608695984"
"1990","0.2668193280696869","0.2668193280696869","0.2668193280696869"
"1991","0.2740118205547333","0.2740118205547333","0.2740118205547333"
"1992","0.2741585075855255","0.2741585075855255","0.2741585075855255"
"1993","0.2644028067588806","0.2644028067588806","0.2644028067588806"
"1994","0.27131518721580505","0.27131518721580505","0.27131518721580505"
"1995","0.27452415227890015","0.27452415227890015","0.27452415227890015"
"1996","0.27081573009490967","0.27081573009490967","0.27081573009490967"
"1997","0.3136627972126007","0.3136627972126007","0.3136627972126007"
"1998","0.26114901900291443","0.26114901900291443","0.26114901900291443"
"1999","0.26790815591812134","0.26790815591812134","0.26790815591812134"
"2000","0.27438661456108093","0.27438661456108093","0.27438661456108093"
"2001","0.26873457431793213","0.26873457431793213","0.26873457431793213"
"2002","0.2829532027244568","0.2829532027244568","0.2829532027244568"
"2003","0.27120792865753174","0.27120792865753174","0.27120792865753174"
"2004","0.2660651206970215","0.2660651206970215","0.2660651206970215"
"2005","0.29317447543144226","0.29317447543144226","0.29317447543144226"
"2006","0.26421108841896057","0.26421108841896057","0.26421108841896057"
"2007","0.267598032951355","0.267598032951355","0.267598032951355"
"2008","0.27563896775245667","0.27563896775245667","0.27563896775245667"
"2009","0.27670106291770935","0.27670106291770935","0.27670106291770935"
"2010","0.27709484100341797","0.27709484100341797","0.27709484100341797"
"2011","0.27694007754325867","0.27694007754325867","0.27694007754325867"
"2012","0.28424784541130066","0.28424784541130066","0.28424784541130066"
"2013","0.2734438478946686","0.2734438478946686","0.2734438478946686"
"2014","0.26120972633361816","0.26120972633361816","0.26120972633361816"
"2015","0.2668454349040985","0.2668454349040985","0.2668454349040985"
"2016","0.27760249376296997","0.27760249376296997","0.27760249376296997"
"2017","0.2656615674495697","0.2656615674495697","0.2656615674495697"
"2018","0.27000054717063904","0.27000054717063904","0.27000054717063904"
"2019","0.28025388717651367","0.28025388717651367","0.28025388717651367"
"2020","0.27723559737205505","0.27723559737205505","0.27723559737205505"
"2021","0.2719869613647461","0.2719869613647461","0.2719869613647461"
"2022","0.2757861614227295","0.2757861614227295","0.2757861614227295"
"2023","0.27143967151641846","0.27143967151641846","0.27143967151641846"
"2024","0.2690451443195343","0.2690451443195343","0.2690451443195343"
"2025","0.26972100138664246","0.26972100138664246","0.26972100138664246"
"2026","0.26384568214416504","0.26384568214416504","0.26384568214416504"
"2027","0.277218759059906","0.277218759059906","0.277218759059906"
"2028","0.27303075790405273","0.27303075790405273","0.27303075790405273"
"2029","0.2751965820789337","0.2751965820789337","0.2751965820789337"
"2030","0.2717954218387604","0.2717954218387604","0.2717954218387604"
"2031","0.2589733898639679","0.2589733898639679","0.2589733898639679"
"2032","0.26788580417633057","0.26788580417633057","0.26788580417633057"
"2033","0.2706383168697357","0.2706383168697357","0.2706383168697357"
"2034","0.2723443806171417","0.2723443806171417","0.2723443806171417"
"2035","0.26964181661605835","0.26964181661605835","0.26964181661605835"
"2036","0.2777041494846344","0.2777041494846344","0.2777041494846344"
"2037","0.28210654854774475","0.28210654854774475","0.28210654854774475"
"2038","0.2754935324192047","0.2754935324192047","0.2754935324192047"
"2039","0.2781122028827667","0.2781122028827667","0.2781122028827667"
"2040","0.28920456767082214","0.28920456767082214","0.28920456767082214"
"2041","0.27803006768226624","0.27803006768226624","0.27803006768226624"
"2042","0.27951526641845703","0.27951526641845703","0.27951526641845703"
"2043","0.2816337049007416","0.2816337049007416","0.2816337049007416"
"2044","0.26758766174316406","0.26758766174316406","0.26758766174316406"
"2045","0.2732889652252197","0.2732889652252197","0.2732889652252197"
"2046","0.2848687171936035","0.2848687171936035","0.2848687171936035"
"2047","0.2627374529838562","0.2627374529838562","0.2627374529838562"
"2048","0.26151612401008606","0.26151612401008606","0.26151612401008606"
"2049","0.2694757580757141","0.2694757580757141","0.2694757580757141"
"2050","0.2758568823337555","0.2758568823337555","0.2758568823337555"
"2051","0.2611996829509735","0.2611996829509735","0.2611996829509735"
"2052","0.2795824110507965","0.2795824110507965","0.2795824110507965"
"2053","0.29132065176963806","0.29132065176963806","0.29132065176963806"
"2054","0.275431364774704","0.275431364774704","0.275431364774704"
"2055","0.2954963743686676","0.2954963743686676","0.2954963743686676"
"2056","0.2713155448436737","0.2713155448436737","0.2713155448436737"
"2057","0.2620126008987427","0.2620126008987427","0.2620126008987427"
"2058","0.2767457664012909","0.2767457664012909","0.2767457664012909"
"2059","0.2752763330936432","0.2752763330936432","0.2752763330936432"
"2060","0.27169084548950195","0.27169084548950195","0.27169084548950195"
"2061","0.27910706400871277","0.27910706400871277","0.27910706400871277"
"2062","0.2885402739048004","0.2885402739048004","0.2885402739048004"
"2063","0.29241105914115906","0.29241105914115906","0.29241105914115906"
"2064","0.2616163492202759","0.2616163492202759","0.2616163492202759"
"2065","0.2587862014770508","0.2587862014770508","0.2587862014770508"
"2066","0.269618958234787","0.269618958234787","0.269618958234787"
"2067","0.27694055438041687","0.27694055438041687","0.27694055438041687"
"2068","0.28038138151168823","0.28038138151168823","0.28038138151168823"
"2069","0.2792840898036957","0.2792840898036957","0.2792840898036957"
"2070","0.26510298252105713","0.26510298252105713","0.26510298252105713"
"2071","0.26449039578437805","0.26449039578437805","0.26449039578437805"
"2072","0.26992687582969666","0.26992687582969666","0.26992687582969666"
"2073","0.2699151337146759","0.2699151337146759","0.2699151337146759"
"2074","0.297913134098053","0.297913134098053","0.297913134098053"
"2075","0.27749326825141907","0.27749326825141907","0.27749326825141907"
"2076","0.26463043689727783","0.26463043689727783","0.26463043689727783"
"2077","0.27534419298171997","0.27534419298171997","0.27534419298171997"
"2078","0.2740707993507385","0.2740707993507385","0.2740707993507385"
"2079","0.2621607482433319","0.2621607482433319","0.2621607482433319"
"2080","0.27752113342285156","0.27752113342285156","0.27752113342285156"
"2081","0.2669260799884796","0.2669260799884796","0.2669260799884796"
"2082","0.2800995707511902","0.2800995707511902","0.2800995707511902"
"2083","0.2790236175060272","0.2790236175060272","0.2790236175060272"
"2084","0.2684080898761749","0.2684080898761749","0.2684080898761749"
"2085","0.2612811028957367","0.2612811028957367","0.2612811028957367"
"2086","0.27526378631591797","0.27526378631591797","0.27526378631591797"
"2087","0.2895316779613495","0.2895316779613495","0.2895316779613495"
"2088","0.27781715989112854","0.27781715989112854","0.27781715989112854"
"2089","0.27179408073425293","0.27179408073425293","0.27179408073425293"
"2090","0.28468120098114014","0.28468120098114014","0.28468120098114014"
"2091","0.28428107500076294","0.28428107500076294","0.28428107500076294"
"2092","0.28135234117507935","0.28135234117507935","0.28135234117507935"
"2093","0.2677784860134125","0.2677784860134125","0.2677784860134125"
"2094","0.27417677640914917","0.27417677640914917","0.27417677640914917"
"2095","0.27807164192199707","0.27807164192199707","0.27807164192199707"
"2096","0.28413984179496765","0.28413984179496765","0.28413984179496765"
"2097","0.27277445793151855","0.27277445793151855","0.27277445793151855"
"2098","0.2844671905040741","0.2844671905040741","0.2844671905040741"
"2099","0.2720741629600525","0.2720741629600525","0.2720741629600525"
"2100","0.27486488223075867","0.27486488223075867","0.27486488223075867"
"2101","0.27493607997894287","0.27493607997894287","0.27493607997894287"
"2102","0.2818109393119812","0.2818109393119812","0.2818109393119812"
"2103","0.2707289159297943","0.2707289159297943","0.2707289159297943"
"2104","0.2787386178970337","0.2787386178970337","0.2787386178970337"
"2105","0.2669641077518463","0.2669641077518463","0.2669641077518463"
"2106","0.28312790393829346","0.28312790393829346","0.28312790393829346"
"2107","0.280367910861969","0.280367910861969","0.280367910861969"
"2108","0.2702369689941406","0.2702369689941406","0.2702369689941406"
"2109","0.2757411003112793","0.2757411003112793","0.2757411003112793"
"2110","0.2710193395614624","0.2710193395614624","0.2710193395614624"
"2111","0.277962863445282","0.277962863445282","0.277962863445282"
"2112","0.29104605317115784","0.29104605317115784","0.29104605317115784"
"2113","0.27397119998931885","0.27397119998931885","0.27397119998931885"
"2114","0.2901841998100281","0.2901841998100281","0.2901841998100281"
"2115","0.28450828790664673","0.28450828790664673","0.28450828790664673"
"2116","0.27045443654060364","0.27045443654060364","0.27045443654060364"
"2117","0.2727651596069336","0.2727651596069336","0.2727651596069336"
"2118","0.27495652437210083","0.27495652437210083","0.27495652437210083"
"2119","0.2800058424472809","0.2800058424472809","0.2800058424472809"
"2120","0.2709527909755707","0.2709527909755707","0.2709527909755707"
"2121","0.28281477093696594","0.28281477093696594","0.28281477093696594"
"2122","0.28104934096336365","0.28104934096336365","0.28104934096336365"
"2123","0.28128480911254883","0.28128480911254883","0.28128480911254883"
"2124","0.28615352511405945","0.28615352511405945","0.28615352511405945"
"2125","0.2700479328632355","0.2700479328632355","0.2700479328632355"
"2126","0.27427929639816284","0.27427929639816284","0.27427929639816284"
"2127","0.28147363662719727","0.28147363662719727","0.28147363662719727"
"2128","0.27214911580085754","0.27214911580085754","0.27214911580085754"
"2129","0.2806380093097687","0.2806380093097687","0.2806380093097687"
"2130","0.27128326892852783","0.27128326892852783","0.27128326892852783"
"2131","0.2674602270126343","0.2674602270126343","0.2674602270126343"
