"Step","plain_addition_medium_encoder_0 - train_loss","plain_addition_medium_encoder_0 - train_loss__MIN","plain_addition_medium_encoder_0 - train_loss__MAX"
"1927","0.26046624779701233","0.26046624779701233","0.26046624779701233"
"1928","0.2467672973871231","0.2467672973871231","0.2467672973871231"
"1929","0.2554797828197479","0.2554797828197479","0.2554797828197479"
"1930","0.24340908229351044","0.24340908229351044","0.24340908229351044"
"1931","0.2362430840730667","0.2362430840730667","0.2362430840730667"
"1932","0.2527056038379669","0.2527056038379669","0.2527056038379669"
"1933","0.2525484263896942","0.2525484263896942","0.2525484263896942"
"1934","0.2404361069202423","0.2404361069202423","0.2404361069202423"
"1935","0.25287917256355286","0.25287917256355286","0.25287917256355286"
"1936","0.25728678703308105","0.25728678703308105","0.25728678703308105"
"1937","0.24817906320095062","0.24817906320095062","0.24817906320095062"
"1938","0.25816580653190613","0.25816580653190613","0.25816580653190613"
"1939","0.26118502020835876","0.26118502020835876","0.26118502020835876"
"1940","0.2470264881849289","0.2470264881849289","0.2470264881849289"
"1941","0.24567246437072754","0.24567246437072754","0.24567246437072754"
"1942","0.25314852595329285","0.25314852595329285","0.25314852595329285"
"1943","0.2583857774734497","0.2583857774734497","0.2583857774734497"
"1944","0.24374878406524658","0.24374878406524658","0.24374878406524658"
"1945","0.24358998239040375","0.24358998239040375","0.24358998239040375"
"1946","0.24569663405418396","0.24569663405418396","0.24569663405418396"
"1947","0.2426489144563675","0.2426489144563675","0.2426489144563675"
"1948","0.2501620650291443","0.2501620650291443","0.2501620650291443"
"1949","0.23694097995758057","0.23694097995758057","0.23694097995758057"
"1950","0.25098612904548645","0.25098612904548645","0.25098612904548645"
"1951","0.24641862511634827","0.24641862511634827","0.24641862511634827"
"1952","0.2522773742675781","0.2522773742675781","0.2522773742675781"
"1953","0.24862386286258698","0.24862386286258698","0.24862386286258698"
"1954","0.24568070471286774","0.24568070471286774","0.24568070471286774"
"1955","0.2406853586435318","0.2406853586435318","0.2406853586435318"
"1956","0.23874793946743011","0.23874793946743011","0.23874793946743011"
"1957","0.24735908210277557","0.24735908210277557","0.24735908210277557"
"1958","0.24814088642597198","0.24814088642597198","0.24814088642597198"
"1959","0.23984216153621674","0.23984216153621674","0.23984216153621674"
"1960","0.23786985874176025","0.23786985874176025","0.23786985874176025"
"1961","0.24616096913814545","0.24616096913814545","0.24616096913814545"
"1962","0.23423606157302856","0.23423606157302856","0.23423606157302856"
"1963","0.2337251603603363","0.2337251603603363","0.2337251603603363"
"1964","0.2426586002111435","0.2426586002111435","0.2426586002111435"
"1965","0.2419702410697937","0.2419702410697937","0.2419702410697937"
"1966","0.23816758394241333","0.23816758394241333","0.23816758394241333"
"1967","0.22319363057613373","0.22319363057613373","0.22319363057613373"
"1968","0.2367350310087204","0.2367350310087204","0.2367350310087204"
"1969","0.2395208328962326","0.2395208328962326","0.2395208328962326"
"1970","0.23287266492843628","0.23287266492843628","0.23287266492843628"
"1971","0.2376464605331421","0.2376464605331421","0.2376464605331421"
"1972","0.239828959107399","0.239828959107399","0.239828959107399"
"1973","0.24247108399868011","0.24247108399868011","0.24247108399868011"
"1974","0.24198728799819946","0.24198728799819946","0.24198728799819946"
"1975","0.24408982694149017","0.24408982694149017","0.24408982694149017"
"1976","0.24111023545265198","0.24111023545265198","0.24111023545265198"
"1977","0.23696443438529968","0.23696443438529968","0.23696443438529968"
"1978","0.2443087249994278","0.2443087249994278","0.2443087249994278"
"1979","0.22563524544239044","0.22563524544239044","0.22563524544239044"
"1980","0.23932208120822906","0.23932208120822906","0.23932208120822906"
"1981","0.2377125471830368","0.2377125471830368","0.2377125471830368"
"1982","0.24762462079524994","0.24762462079524994","0.24762462079524994"
"1983","0.2408202588558197","0.2408202588558197","0.2408202588558197"
"1984","0.23828962445259094","0.23828962445259094","0.23828962445259094"
"1985","0.24267320334911346","0.24267320334911346","0.24267320334911346"
"1986","0.24695943295955658","0.24695943295955658","0.24695943295955658"
"1987","0.23927177488803864","0.23927177488803864","0.23927177488803864"
"1988","0.24308983981609344","0.24308983981609344","0.24308983981609344"
"1989","0.22711311280727386","0.22711311280727386","0.22711311280727386"
"1990","0.24415500462055206","0.24415500462055206","0.24415500462055206"
"1991","0.24007771909236908","0.24007771909236908","0.24007771909236908"
"1992","0.2475142478942871","0.2475142478942871","0.2475142478942871"
"1993","0.23578082025051117","0.23578082025051117","0.23578082025051117"
"1994","0.2545222043991089","0.2545222043991089","0.2545222043991089"
"1995","0.24110397696495056","0.24110397696495056","0.24110397696495056"
"1996","0.23863963782787323","0.23863963782787323","0.23863963782787323"
"1997","0.2490210235118866","0.2490210235118866","0.2490210235118866"
"1998","0.2323475331068039","0.2323475331068039","0.2323475331068039"
"1999","0.2305794209241867","0.2305794209241867","0.2305794209241867"
"2000","0.24732612073421478","0.24732612073421478","0.24732612073421478"
"2001","0.23795732855796814","0.23795732855796814","0.23795732855796814"
"2002","0.24327363073825836","0.24327363073825836","0.24327363073825836"
"2003","0.23259003460407257","0.23259003460407257","0.23259003460407257"
"2004","0.23603999614715576","0.23603999614715576","0.23603999614715576"
"2005","0.2577439844608307","0.2577439844608307","0.2577439844608307"
"2006","0.22250691056251526","0.22250691056251526","0.22250691056251526"
"2007","0.23027671873569489","0.23027671873569489","0.23027671873569489"
"2008","0.24613143503665924","0.24613143503665924","0.24613143503665924"
"2009","0.24272708594799042","0.24272708594799042","0.24272708594799042"
"2010","0.2490527629852295","0.2490527629852295","0.2490527629852295"
"2011","0.23698072135448456","0.23698072135448456","0.23698072135448456"
"2012","0.24498169124126434","0.24498169124126434","0.24498169124126434"
"2013","0.24787543714046478","0.24787543714046478","0.24787543714046478"
"2014","0.2463085800409317","0.2463085800409317","0.2463085800409317"
"2015","0.24515999853610992","0.24515999853610992","0.24515999853610992"
"2016","0.24165377020835876","0.24165377020835876","0.24165377020835876"
"2017","0.23162449896335602","0.23162449896335602","0.23162449896335602"
"2018","0.2430010885000229","0.2430010885000229","0.2430010885000229"
"2019","0.24216771125793457","0.24216771125793457","0.24216771125793457"
"2020","0.23927390575408936","0.23927390575408936","0.23927390575408936"
"2021","0.23308219015598297","0.23308219015598297","0.23308219015598297"
"2022","0.24863621592521667","0.24863621592521667","0.24863621592521667"
"2023","0.2366703748703003","0.2366703748703003","0.2366703748703003"
"2024","0.24567566812038422","0.24567566812038422","0.24567566812038422"
"2025","0.2426247000694275","0.2426247000694275","0.2426247000694275"
"2026","0.24889196455478668","0.24889196455478668","0.24889196455478668"
"2027","0.2345588505268097","0.2345588505268097","0.2345588505268097"
"2028","0.23640742897987366","0.23640742897987366","0.23640742897987366"
"2029","0.2550247311592102","0.2550247311592102","0.2550247311592102"
"2030","0.2441563606262207","0.2441563606262207","0.2441563606262207"
"2031","0.22475171089172363","0.22475171089172363","0.22475171089172363"
"2032","0.23844917118549347","0.23844917118549347","0.23844917118549347"
"2033","0.23879480361938477","0.23879480361938477","0.23879480361938477"
"2034","0.23578256368637085","0.23578256368637085","0.23578256368637085"
"2035","0.23634003102779388","0.23634003102779388","0.23634003102779388"
"2036","0.2489556074142456","0.2489556074142456","0.2489556074142456"
"2037","0.23399652540683746","0.23399652540683746","0.23399652540683746"
"2038","0.245473250746727","0.245473250746727","0.245473250746727"
"2039","0.2324409931898117","0.2324409931898117","0.2324409931898117"
"2040","0.24512486159801483","0.24512486159801483","0.24512486159801483"
"2041","0.24121785163879395","0.24121785163879395","0.24121785163879395"
"2042","0.2401593178510666","0.2401593178510666","0.2401593178510666"
"2043","0.24593807756900787","0.24593807756900787","0.24593807756900787"
"2044","0.2403603196144104","0.2403603196144104","0.2403603196144104"
"2045","0.23883464932441711","0.23883464932441711","0.23883464932441711"
"2046","0.24538926780223846","0.24538926780223846","0.24538926780223846"
"2047","0.23155637085437775","0.23155637085437775","0.23155637085437775"
"2048","0.2261384278535843","0.2261384278535843","0.2261384278535843"
"2049","0.23912978172302246","0.23912978172302246","0.23912978172302246"
"2050","0.23795242607593536","0.23795242607593536","0.23795242607593536"
"2051","0.23035454750061035","0.23035454750061035","0.23035454750061035"
"2052","0.24925260245800018","0.24925260245800018","0.24925260245800018"
"2053","0.25518321990966797","0.25518321990966797","0.25518321990966797"
"2054","0.24222305417060852","0.24222305417060852","0.24222305417060852"
"2055","0.24361136555671692","0.24361136555671692","0.24361136555671692"
"2056","0.2321886569261551","0.2321886569261551","0.2321886569261551"
"2057","0.23052605986595154","0.23052605986595154","0.23052605986595154"
"2058","0.24591650068759918","0.24591650068759918","0.24591650068759918"
"2059","0.2305496633052826","0.2305496633052826","0.2305496633052826"
"2060","0.2272367626428604","0.2272367626428604","0.2272367626428604"
"2061","0.2385411113500595","0.2385411113500595","0.2385411113500595"
"2062","0.24116156995296478","0.24116156995296478","0.24116156995296478"
"2063","0.24403394758701324","0.24403394758701324","0.24403394758701324"
"2064","0.2409282773733139","0.2409282773733139","0.2409282773733139"
"2065","0.23741726577281952","0.23741726577281952","0.23741726577281952"
"2066","0.23092244565486908","0.23092244565486908","0.23092244565486908"
"2067","0.22807477414608002","0.22807477414608002","0.22807477414608002"
"2068","0.2464659959077835","0.2464659959077835","0.2464659959077835"
"2069","0.23587770760059357","0.23587770760059357","0.23587770760059357"
"2070","0.2255653738975525","0.2255653738975525","0.2255653738975525"
"2071","0.2255440354347229","0.2255440354347229","0.2255440354347229"
"2072","0.23053672909736633","0.23053672909736633","0.23053672909736633"
"2073","0.22707907855510712","0.22707907855510712","0.22707907855510712"
"2074","0.2513190805912018","0.2513190805912018","0.2513190805912018"
"2075","0.23214516043663025","0.23214516043663025","0.23214516043663025"
"2076","0.22096021473407745","0.22096021473407745","0.22096021473407745"
"2077","0.24049609899520874","0.24049609899520874","0.24049609899520874"
"2078","0.23294058442115784","0.23294058442115784","0.23294058442115784"
"2079","0.2344117909669876","0.2344117909669876","0.2344117909669876"
"2080","0.24120306968688965","0.24120306968688965","0.24120306968688965"
"2081","0.2293301373720169","0.2293301373720169","0.2293301373720169"
"2082","0.23699848353862762","0.23699848353862762","0.23699848353862762"
"2083","0.23299023509025574","0.23299023509025574","0.23299023509025574"
"2084","0.2299465835094452","0.2299465835094452","0.2299465835094452"
"2085","0.2309105098247528","0.2309105098247528","0.2309105098247528"
"2086","0.23522809147834778","0.23522809147834778","0.23522809147834778"
"2087","0.24123549461364746","0.24123549461364746","0.24123549461364746"
"2088","0.23715071380138397","0.23715071380138397","0.23715071380138397"
"2089","0.2264334112405777","0.2264334112405777","0.2264334112405777"
"2090","0.24242573976516724","0.24242573976516724","0.24242573976516724"
"2091","0.24187012016773224","0.24187012016773224","0.24187012016773224"
"2092","0.2389453947544098","0.2389453947544098","0.2389453947544098"
"2093","0.22748607397079468","0.22748607397079468","0.22748607397079468"
"2094","0.23078133165836334","0.23078133165836334","0.23078133165836334"
"2095","0.23108752071857452","0.23108752071857452","0.23108752071857452"
"2096","0.24266360700130463","0.24266360700130463","0.24266360700130463"
"2097","0.2350734919309616","0.2350734919309616","0.2350734919309616"
"2098","0.24163392186164856","0.24163392186164856","0.24163392186164856"
"2099","0.23816147446632385","0.23816147446632385","0.23816147446632385"
"2100","0.22927533090114594","0.22927533090114594","0.22927533090114594"
"2101","0.2338954210281372","0.2338954210281372","0.2338954210281372"
"2102","0.2361268699169159","0.2361268699169159","0.2361268699169159"
"2103","0.23616923391819","0.23616923391819","0.23616923391819"
"2104","0.2374558448791504","0.2374558448791504","0.2374558448791504"
"2105","0.21438048779964447","0.21438048779964447","0.21438048779964447"
"2106","0.2500480115413666","0.2500480115413666","0.2500480115413666"
"2107","0.24071626365184784","0.24071626365184784","0.24071626365184784"
"2108","0.2223895639181137","0.2223895639181137","0.2223895639181137"
"2109","0.23412920534610748","0.23412920534610748","0.23412920534610748"
"2110","0.240184485912323","0.240184485912323","0.240184485912323"
"2111","0.23280951380729675","0.23280951380729675","0.23280951380729675"
"2112","0.23269414901733398","0.23269414901733398","0.23269414901733398"
"2113","0.23466706275939941","0.23466706275939941","0.23466706275939941"
"2114","0.24329574406147003","0.24329574406147003","0.24329574406147003"
"2115","0.2399134337902069","0.2399134337902069","0.2399134337902069"
"2116","0.23049791157245636","0.23049791157245636","0.23049791157245636"
"2117","0.23270083963871002","0.23270083963871002","0.23270083963871002"
"2118","0.23205450177192688","0.23205450177192688","0.23205450177192688"
"2119","0.2376614362001419","0.2376614362001419","0.2376614362001419"
"2120","0.22801458835601807","0.22801458835601807","0.22801458835601807"
"2121","0.24320825934410095","0.24320825934410095","0.24320825934410095"
"2122","0.23703357577323914","0.23703357577323914","0.23703357577323914"
"2123","0.24406762421131134","0.24406762421131134","0.24406762421131134"
"2124","0.23128032684326172","0.23128032684326172","0.23128032684326172"
"2125","0.23345455527305603","0.23345455527305603","0.23345455527305603"
"2126","0.24327537417411804","0.24327537417411804","0.24327537417411804"
"2127","0.24068155884742737","0.24068155884742737","0.24068155884742737"
"2128","0.2348051369190216","0.2348051369190216","0.2348051369190216"
"2129","0.23505806922912598","0.23505806922912598","0.23505806922912598"
"2130","0.22861534357070923","0.22861534357070923","0.22861534357070923"
"2131","0.22263361513614655","0.22263361513614655","0.22263361513614655"
"2132","0.22019316256046295","0.22019316256046295","0.22019316256046295"
"2133","0.2225607931613922","0.2225607931613922","0.2225607931613922"
"2134","0.2396528273820877","0.2396528273820877","0.2396528273820877"
"2135","0.242153137922287","0.242153137922287","0.242153137922287"
"2136","0.24192170798778534","0.24192170798778534","0.24192170798778534"
"2137","0.23678019642829895","0.23678019642829895","0.23678019642829895"
"2138","0.24908345937728882","0.24908345937728882","0.24908345937728882"
"2139","0.22920598089694977","0.22920598089694977","0.22920598089694977"
"2140","0.23458902537822723","0.23458902537822723","0.23458902537822723"
"2141","0.23814092576503754","0.23814092576503754","0.23814092576503754"
"2142","0.2402523308992386","0.2402523308992386","0.2402523308992386"
"2143","0.23542344570159912","0.23542344570159912","0.23542344570159912"
"2144","0.24220016598701477","0.24220016598701477","0.24220016598701477"
"2145","0.2430553138256073","0.2430553138256073","0.2430553138256073"
"2146","0.23293375968933105","0.23293375968933105","0.23293375968933105"
"2147","0.24832375347614288","0.24832375347614288","0.24832375347614288"
"2148","0.22932596504688263","0.22932596504688263","0.22932596504688263"
"2149","0.2309151440858841","0.2309151440858841","0.2309151440858841"
"2150","0.23948615789413452","0.23948615789413452","0.23948615789413452"
"2151","0.23236291110515594","0.23236291110515594","0.23236291110515594"
"2152","0.23355278372764587","0.23355278372764587","0.23355278372764587"
"2153","0.2247343212366104","0.2247343212366104","0.2247343212366104"
"2154","0.21239031851291656","0.21239031851291656","0.21239031851291656"
"2155","0.24247238039970398","0.24247238039970398","0.24247238039970398"
"2156","0.24448136985301971","0.24448136985301971","0.24448136985301971"
"2157","0.2262902557849884","0.2262902557849884","0.2262902557849884"
"2158","0.21937385201454163","0.21937385201454163","0.21937385201454163"
"2159","0.22592346370220184","0.22592346370220184","0.22592346370220184"
"2160","0.22863684594631195","0.22863684594631195","0.22863684594631195"
"2161","0.22043155133724213","0.22043155133724213","0.22043155133724213"
"2162","0.2192026972770691","0.2192026972770691","0.2192026972770691"
"2163","0.2205173522233963","0.2205173522233963","0.2205173522233963"
"2164","0.22600723803043365","0.22600723803043365","0.22600723803043365"
"2165","0.226399764418602","0.226399764418602","0.226399764418602"
"2166","0.21455343067646027","0.21455343067646027","0.21455343067646027"
"2167","0.22516904771327972","0.22516904771327972","0.22516904771327972"
"2168","0.2145555019378662","0.2145555019378662","0.2145555019378662"
"2169","0.23393604159355164","0.23393604159355164","0.23393604159355164"
"2170","0.23551388084888458","0.23551388084888458","0.23551388084888458"
"2171","0.23105470836162567","0.23105470836162567","0.23105470836162567"
"2172","0.21626576781272888","0.21626576781272888","0.21626576781272888"
"2173","0.21828284859657288","0.21828284859657288","0.21828284859657288"
"2174","0.22652703523635864","0.22652703523635864","0.22652703523635864"
"2175","0.22315655648708344","0.22315655648708344","0.22315655648708344"
"2176","0.22582940757274628","0.22582940757274628","0.22582940757274628"
"2177","0.21596089005470276","0.21596089005470276","0.21596089005470276"
"2178","0.22908075153827667","0.22908075153827667","0.22908075153827667"
"2179","0.2333940714597702","0.2333940714597702","0.2333940714597702"
"2180","0.22782520949840546","0.22782520949840546","0.22782520949840546"
"2181","0.2256905883550644","0.2256905883550644","0.2256905883550644"
"2182","0.21713323891162872","0.21713323891162872","0.21713323891162872"
"2183","0.23040026426315308","0.23040026426315308","0.23040026426315308"
"2184","0.22466158866882324","0.22466158866882324","0.22466158866882324"
"2185","0.22294728457927704","0.22294728457927704","0.22294728457927704"
"2186","0.23753421008586884","0.23753421008586884","0.23753421008586884"
"2187","0.22935228049755096","0.22935228049755096","0.22935228049755096"
"2188","0.22197522222995758","0.22197522222995758","0.22197522222995758"
"2189","0.22388781607151031","0.22388781607151031","0.22388781607151031"
"2190","0.222639262676239","0.222639262676239","0.222639262676239"
"2191","0.2255038470029831","0.2255038470029831","0.2255038470029831"
"2192","0.22283244132995605","0.22283244132995605","0.22283244132995605"
"2193","0.22286973893642426","0.22286973893642426","0.22286973893642426"
"2194","0.22183500230312347","0.22183500230312347","0.22183500230312347"
"2195","0.21192264556884766","0.21192264556884766","0.21192264556884766"
"2196","0.22031888365745544","0.22031888365745544","0.22031888365745544"
"2197","0.2086872011423111","0.2086872011423111","0.2086872011423111"
"2198","0.21820823848247528","0.21820823848247528","0.21820823848247528"
"2199","0.21794036030769348","0.21794036030769348","0.21794036030769348"
"2200","0.2209460586309433","0.2209460586309433","0.2209460586309433"
"2201","0.21852754056453705","0.21852754056453705","0.21852754056453705"
"2202","0.22368550300598145","0.22368550300598145","0.22368550300598145"
"2203","0.2234753966331482","0.2234753966331482","0.2234753966331482"
"2204","0.2173711508512497","0.2173711508512497","0.2173711508512497"
"2205","0.22874096035957336","0.22874096035957336","0.22874096035957336"
"2206","0.2192256599664688","0.2192256599664688","0.2192256599664688"
"2207","0.22219060361385345","0.22219060361385345","0.22219060361385345"
"2208","0.23468472063541412","0.23468472063541412","0.23468472063541412"
"2209","0.21029120683670044","0.21029120683670044","0.21029120683670044"
"2210","0.2190062701702118","0.2190062701702118","0.2190062701702118"
"2211","0.2174747735261917","0.2174747735261917","0.2174747735261917"
"2212","0.22060593962669373","0.22060593962669373","0.22060593962669373"
"2213","0.22856484353542328","0.22856484353542328","0.22856484353542328"
"2214","0.22125199437141418","0.22125199437141418","0.22125199437141418"
"2215","0.22021175920963287","0.22021175920963287","0.22021175920963287"
"2216","0.22267262637615204","0.22267262637615204","0.22267262637615204"
"2217","0.21733622252941132","0.21733622252941132","0.21733622252941132"
"2218","0.2279658317565918","0.2279658317565918","0.2279658317565918"
"2219","0.23014365136623383","0.23014365136623383","0.23014365136623383"
"2220","0.216795414686203","0.216795414686203","0.216795414686203"
"2221","0.21369880437850952","0.21369880437850952","0.21369880437850952"
"2222","0.21942217648029327","0.21942217648029327","0.21942217648029327"
"2223","0.21868599951267242","0.21868599951267242","0.21868599951267242"
"2224","0.22150446474552155","0.22150446474552155","0.22150446474552155"
"2225","0.21834169328212738","0.21834169328212738","0.21834169328212738"
"2226","0.21621577441692352","0.21621577441692352","0.21621577441692352"
"2227","0.21350893378257751","0.21350893378257751","0.21350893378257751"
"2228","0.21716679632663727","0.21716679632663727","0.21716679632663727"
"2229","0.22535446286201477","0.22535446286201477","0.22535446286201477"
"2230","0.21789540350437164","0.21789540350437164","0.21789540350437164"
"2231","0.2269178032875061","0.2269178032875061","0.2269178032875061"
"2232","0.22088919579982758","0.22088919579982758","0.22088919579982758"
"2233","0.2291983664035797","0.2291983664035797","0.2291983664035797"
"2234","0.23220300674438477","0.23220300674438477","0.23220300674438477"
"2235","0.2072344422340393","0.2072344422340393","0.2072344422340393"
"2236","0.21996371448040009","0.21996371448040009","0.21996371448040009"
"2237","0.22016258537769318","0.22016258537769318","0.22016258537769318"
"2238","0.22371862828731537","0.22371862828731537","0.22371862828731537"
"2239","0.22869297862052917","0.22869297862052917","0.22869297862052917"
"2240","0.2211381047964096","0.2211381047964096","0.2211381047964096"
"2241","0.21922631561756134","0.21922631561756134","0.21922631561756134"
"2242","0.2170514166355133","0.2170514166355133","0.2170514166355133"
"2243","0.23189960420131683","0.23189960420131683","0.23189960420131683"
"2244","0.22291453182697296","0.22291453182697296","0.22291453182697296"
"2245","0.21941421926021576","0.21941421926021576","0.21941421926021576"
"2246","0.21772703528404236","0.21772703528404236","0.21772703528404236"
"2247","0.2163824737071991","0.2163824737071991","0.2163824737071991"
"2248","0.22580477595329285","0.22580477595329285","0.22580477595329285"
"2249","0.22583167254924774","0.22583167254924774","0.22583167254924774"
"2250","0.2220916599035263","0.2220916599035263","0.2220916599035263"
"2251","0.23007088899612427","0.23007088899612427","0.23007088899612427"
"2252","0.23342128098011017","0.23342128098011017","0.23342128098011017"
"2253","0.22469215095043182","0.22469215095043182","0.22469215095043182"
"2254","0.21582698822021484","0.21582698822021484","0.21582698822021484"
"2255","0.2260662019252777","0.2260662019252777","0.2260662019252777"
"2256","0.2124977558851242","0.2124977558851242","0.2124977558851242"
"2257","0.22088566422462463","0.22088566422462463","0.22088566422462463"
"2258","0.21849623322486877","0.21849623322486877","0.21849623322486877"
"2259","0.22787897288799286","0.22787897288799286","0.22787897288799286"
"2260","0.2213411033153534","0.2213411033153534","0.2213411033153534"
"2261","0.22643214464187622","0.22643214464187622","0.22643214464187622"
"2262","0.21079020202159882","0.21079020202159882","0.21079020202159882"
"2263","0.22764159739017487","0.22764159739017487","0.22764159739017487"
"2264","0.21298924088478088","0.21298924088478088","0.21298924088478088"
"2265","0.21344056725502014","0.21344056725502014","0.21344056725502014"
"2266","0.2270343005657196","0.2270343005657196","0.2270343005657196"
"2267","0.22568798065185547","0.22568798065185547","0.22568798065185547"
"2268","0.21474102139472961","0.21474102139472961","0.21474102139472961"
"2269","0.22479026019573212","0.22479026019573212","0.22479026019573212"
"2270","0.22755232453346252","0.22755232453346252","0.22755232453346252"
"2271","0.22236652672290802","0.22236652672290802","0.22236652672290802"
"2272","0.2241649180650711","0.2241649180650711","0.2241649180650711"
"2273","0.2236785590648651","0.2236785590648651","0.2236785590648651"
"2274","0.21928054094314575","0.21928054094314575","0.21928054094314575"
"2275","0.23199258744716644","0.23199258744716644","0.23199258744716644"
"2276","0.23332425951957703","0.23332425951957703","0.23332425951957703"
"2277","0.22692275047302246","0.22692275047302246","0.22692275047302246"
"2278","0.2275644987821579","0.2275644987821579","0.2275644987821579"
"2279","0.22562739253044128","0.22562739253044128","0.22562739253044128"
"2280","0.22840003669261932","0.22840003669261932","0.22840003669261932"
"2281","0.22309991717338562","0.22309991717338562","0.22309991717338562"
"2282","0.2291680872440338","0.2291680872440338","0.2291680872440338"
"2283","0.22349299490451813","0.22349299490451813","0.22349299490451813"
"2284","0.22746916115283966","0.22746916115283966","0.22746916115283966"
"2285","0.21981428563594818","0.21981428563594818","0.21981428563594818"
"2286","0.23792186379432678","0.23792186379432678","0.23792186379432678"
"2287","0.22477366030216217","0.22477366030216217","0.22477366030216217"
"2288","0.21889176964759827","0.21889176964759827","0.21889176964759827"
"2289","0.22592757642269135","0.22592757642269135","0.22592757642269135"
"2290","0.21163645386695862","0.21163645386695862","0.21163645386695862"
"2291","0.21883046627044678","0.21883046627044678","0.21883046627044678"
"2292","0.22217720746994019","0.22217720746994019","0.22217720746994019"
"2293","0.22115030884742737","0.22115030884742737","0.22115030884742737"
"2294","0.2348441332578659","0.2348441332578659","0.2348441332578659"
"2295","0.23319780826568604","0.23319780826568604","0.23319780826568604"
"2296","0.21906165778636932","0.21906165778636932","0.21906165778636932"
"2297","0.22378987073898315","0.22378987073898315","0.22378987073898315"
"2298","0.2362101674079895","0.2362101674079895","0.2362101674079895"
"2299","0.2245546579360962","0.2245546579360962","0.2245546579360962"
"2300","0.21867597103118896","0.21867597103118896","0.21867597103118896"
"2301","0.23091214895248413","0.23091214895248413","0.23091214895248413"
"2302","0.22197456657886505","0.22197456657886505","0.22197456657886505"
"2303","0.21991200745105743","0.21991200745105743","0.21991200745105743"
"2304","0.22131170332431793","0.22131170332431793","0.22131170332431793"
"2305","0.22695881128311157","0.22695881128311157","0.22695881128311157"
"2306","0.21631595492362976","0.21631595492362976","0.21631595492362976"
"2307","0.22735144197940826","0.22735144197940826","0.22735144197940826"
"2308","0.21300677955150604","0.21300677955150604","0.21300677955150604"
"2309","0.22522518038749695","0.22522518038749695","0.22522518038749695"
"2310","0.22814521193504333","0.22814521193504333","0.22814521193504333"
"2311","0.2255205512046814","0.2255205512046814","0.2255205512046814"
"2312","0.22794830799102783","0.22794830799102783","0.22794830799102783"
"2313","0.22779545187950134","0.22779545187950134","0.22779545187950134"
"2314","0.22188860177993774","0.22188860177993774","0.22188860177993774"
"2315","0.21925494074821472","0.21925494074821472","0.21925494074821472"
"2316","0.2203208953142166","0.2203208953142166","0.2203208953142166"
"2317","0.21921224892139435","0.21921224892139435","0.21921224892139435"
"2318","0.2257332056760788","0.2257332056760788","0.2257332056760788"
"2319","0.22150854766368866","0.22150854766368866","0.22150854766368866"
"2320","0.2141188085079193","0.2141188085079193","0.2141188085079193"
"2321","0.21218495070934296","0.21218495070934296","0.21218495070934296"
"2322","0.22281044721603394","0.22281044721603394","0.22281044721603394"
"2323","0.2292647808790207","0.2292647808790207","0.2292647808790207"
"2324","0.21071197092533112","0.21071197092533112","0.21071197092533112"
"2325","0.21943123638629913","0.21943123638629913","0.21943123638629913"
"2326","0.21842215955257416","0.21842215955257416","0.21842215955257416"
"2327","0.23254019021987915","0.23254019021987915","0.23254019021987915"
"2328","0.22485418617725372","0.22485418617725372","0.22485418617725372"
"2329","0.21591737866401672","0.21591737866401672","0.21591737866401672"
"2330","0.22277140617370605","0.22277140617370605","0.22277140617370605"
"2331","0.22326220571994781","0.22326220571994781","0.22326220571994781"
"2332","0.2135455161333084","0.2135455161333084","0.2135455161333084"
"2333","0.2241014540195465","0.2241014540195465","0.2241014540195465"
"2334","0.22322754561901093","0.22322754561901093","0.22322754561901093"
"2335","0.21364760398864746","0.21364760398864746","0.21364760398864746"
"2336","0.21408191323280334","0.21408191323280334","0.21408191323280334"
"2337","0.210238516330719","0.210238516330719","0.210238516330719"
"2338","0.21328851580619812","0.21328851580619812","0.21328851580619812"
"2339","0.2209639698266983","0.2209639698266983","0.2209639698266983"
"2340","0.21001021564006805","0.21001021564006805","0.21001021564006805"
"2341","0.2193262130022049","0.2193262130022049","0.2193262130022049"
"2342","0.2198461890220642","0.2198461890220642","0.2198461890220642"
"2343","0.21055638790130615","0.21055638790130615","0.21055638790130615"
"2344","0.22965049743652344","0.22965049743652344","0.22965049743652344"
"2345","0.2251972258090973","0.2251972258090973","0.2251972258090973"
"2346","0.22419342398643494","0.22419342398643494","0.22419342398643494"
"2347","0.21914058923721313","0.21914058923721313","0.21914058923721313"
"2348","0.22143426537513733","0.22143426537513733","0.22143426537513733"
"2349","0.22413784265518188","0.22413784265518188","0.22413784265518188"
"2350","0.22581379115581512","0.22581379115581512","0.22581379115581512"
"2351","0.21162760257720947","0.21162760257720947","0.21162760257720947"
"2352","0.21905139088630676","0.21905139088630676","0.21905139088630676"
"2353","0.22440212965011597","0.22440212965011597","0.22440212965011597"
"2354","0.2200603485107422","0.2200603485107422","0.2200603485107422"
"2355","0.219425231218338","0.219425231218338","0.219425231218338"
"2356","0.2143039107322693","0.2143039107322693","0.2143039107322693"
"2357","0.21309436857700348","0.21309436857700348","0.21309436857700348"
"2358","0.22943387925624847","0.22943387925624847","0.22943387925624847"
"2359","0.21822589635849","0.21822589635849","0.21822589635849"
"2360","0.21824157238006592","0.21824157238006592","0.21824157238006592"
"2361","0.204926997423172","0.204926997423172","0.204926997423172"
"2362","0.22014285624027252","0.22014285624027252","0.22014285624027252"
