"Step","reversed_addition_medium_encoder_0 - train_loss","reversed_addition_medium_encoder_0 - train_loss__MIN","reversed_addition_medium_encoder_0 - train_loss__MAX"
"842","1.3801599740982056","1.3801599740982056","1.3801599740982056"
"843","1.3640642166137695","1.3640642166137695","1.3640642166137695"
"844","1.3835971355438232","1.3835971355438232","1.3835971355438232"
"845","1.3783191442489624","1.3783191442489624","1.3783191442489624"
"846","1.3853511810302734","1.3853511810302734","1.3853511810302734"
"847","1.3894476890563965","1.3894476890563965","1.3894476890563965"
"848","1.3681472539901733","1.3681472539901733","1.3681472539901733"
"849","1.3764666318893433","1.3764666318893433","1.3764666318893433"
"850","1.3899738788604736","1.3899738788604736","1.3899738788604736"
"851","1.378861427307129","1.378861427307129","1.378861427307129"
"852","1.3678208589553833","1.3678208589553833","1.3678208589553833"
"853","1.3966997861862183","1.3966997861862183","1.3966997861862183"
"854","1.4028042554855347","1.4028042554855347","1.4028042554855347"
"855","1.373444676399231","1.373444676399231","1.373444676399231"
"856","1.3923237323760986","1.3923237323760986","1.3923237323760986"
"857","1.3818100690841675","1.3818100690841675","1.3818100690841675"
"858","1.3518564701080322","1.3518564701080322","1.3518564701080322"
"859","1.3502250909805298","1.3502250909805298","1.3502250909805298"
"860","1.3712310791015625","1.3712310791015625","1.3712310791015625"
"861","1.3883401155471802","1.3883401155471802","1.3883401155471802"
"862","1.3513182401657104","1.3513182401657104","1.3513182401657104"
"863","1.3431065082550049","1.3431065082550049","1.3431065082550049"
"864","1.3663148880004883","1.3663148880004883","1.3663148880004883"
"865","1.3774892091751099","1.3774892091751099","1.3774892091751099"
"866","1.3632187843322754","1.3632187843322754","1.3632187843322754"
"867","1.3670620918273926","1.3670620918273926","1.3670620918273926"
"868","1.367641806602478","1.367641806602478","1.367641806602478"
"869","1.3745384216308594","1.3745384216308594","1.3745384216308594"
"870","1.3615750074386597","1.3615750074386597","1.3615750074386597"
"871","1.3746505975723267","1.3746505975723267","1.3746505975723267"
"872","1.3789277076721191","1.3789277076721191","1.3789277076721191"
"873","1.3206961154937744","1.3206961154937744","1.3206961154937744"
"874","1.3626190423965454","1.3626190423965454","1.3626190423965454"
"875","1.3651173114776611","1.3651173114776611","1.3651173114776611"
"876","1.378772497177124","1.378772497177124","1.378772497177124"
"877","1.3850916624069214","1.3850916624069214","1.3850916624069214"
"878","1.359790325164795","1.359790325164795","1.359790325164795"
"879","1.3871634006500244","1.3871634006500244","1.3871634006500244"
"880","1.3691134452819824","1.3691134452819824","1.3691134452819824"
"881","1.3655450344085693","1.3655450344085693","1.3655450344085693"
"882","1.377652883529663","1.377652883529663","1.377652883529663"
"883","1.3836126327514648","1.3836126327514648","1.3836126327514648"
"884","1.3704919815063477","1.3704919815063477","1.3704919815063477"
"885","1.3419222831726074","1.3419222831726074","1.3419222831726074"
"886","1.3455501794815063","1.3455501794815063","1.3455501794815063"
"887","1.3518619537353516","1.3518619537353516","1.3518619537353516"
"888","1.334368348121643","1.334368348121643","1.334368348121643"
"889","1.3272976875305176","1.3272976875305176","1.3272976875305176"
"890","1.3394724130630493","1.3394724130630493","1.3394724130630493"
"891","1.3700963258743286","1.3700963258743286","1.3700963258743286"
"892","1.3360352516174316","1.3360352516174316","1.3360352516174316"
"893","1.334733247756958","1.334733247756958","1.334733247756958"
"894","1.3406935930252075","1.3406935930252075","1.3406935930252075"
"895","1.338709831237793","1.338709831237793","1.338709831237793"
"896","1.3191269636154175","1.3191269636154175","1.3191269636154175"
"897","1.375954031944275","1.375954031944275","1.375954031944275"
"898","1.367136001586914","1.367136001586914","1.367136001586914"
"899","1.3842908143997192","1.3842908143997192","1.3842908143997192"
"900","1.403150200843811","1.403150200843811","1.403150200843811"
"901","1.3657957315444946","1.3657957315444946","1.3657957315444946"
"902","1.3542759418487549","1.3542759418487549","1.3542759418487549"
"903","1.3714467287063599","1.3714467287063599","1.3714467287063599"
"904","1.3711198568344116","1.3711198568344116","1.3711198568344116"
"905","1.364973545074463","1.364973545074463","1.364973545074463"
"906","1.3547706604003906","1.3547706604003906","1.3547706604003906"
"907","1.3605473041534424","1.3605473041534424","1.3605473041534424"
"908","1.367224097251892","1.367224097251892","1.367224097251892"
"909","1.3670156002044678","1.3670156002044678","1.3670156002044678"
"910","1.3344846963882446","1.3344846963882446","1.3344846963882446"
"911","1.3488800525665283","1.3488800525665283","1.3488800525665283"
"912","1.3120604753494263","1.3120604753494263","1.3120604753494263"
"913","1.3327397108078003","1.3327397108078003","1.3327397108078003"
"914","1.3548589944839478","1.3548589944839478","1.3548589944839478"
"915","1.3146698474884033","1.3146698474884033","1.3146698474884033"
"916","1.3218538761138916","1.3218538761138916","1.3218538761138916"
"917","1.3283897638320923","1.3283897638320923","1.3283897638320923"
"918","1.3183459043502808","1.3183459043502808","1.3183459043502808"
"919","1.318298101425171","1.318298101425171","1.318298101425171"
"920","1.2831125259399414","1.2831125259399414","1.2831125259399414"
"921","1.3218958377838135","1.3218958377838135","1.3218958377838135"
"922","1.310860514640808","1.310860514640808","1.310860514640808"
"923","1.2902363538742065","1.2902363538742065","1.2902363538742065"
"924","1.302107810974121","1.302107810974121","1.302107810974121"
"925","1.3091692924499512","1.3091692924499512","1.3091692924499512"
"926","1.300520658493042","1.300520658493042","1.300520658493042"
"927","1.3039348125457764","1.3039348125457764","1.3039348125457764"
"928","1.355836033821106","1.355836033821106","1.355836033821106"
"929","1.3019771575927734","1.3019771575927734","1.3019771575927734"
"930","1.3285491466522217","1.3285491466522217","1.3285491466522217"
"931","1.2818058729171753","1.2818058729171753","1.2818058729171753"
"932","1.3108904361724854","1.3108904361724854","1.3108904361724854"
"933","1.307558298110962","1.307558298110962","1.307558298110962"
"934","1.3086515665054321","1.3086515665054321","1.3086515665054321"
"935","1.2819489240646362","1.2819489240646362","1.2819489240646362"
"936","1.302552342414856","1.302552342414856","1.302552342414856"
"937","1.3214397430419922","1.3214397430419922","1.3214397430419922"
"938","1.2956948280334473","1.2956948280334473","1.2956948280334473"
"939","1.2906091213226318","1.2906091213226318","1.2906091213226318"
"940","1.309885859489441","1.309885859489441","1.309885859489441"
"941","1.3010997772216797","1.3010997772216797","1.3010997772216797"
"942","1.3028301000595093","1.3028301000595093","1.3028301000595093"
"943","1.2715684175491333","1.2715684175491333","1.2715684175491333"
"944","1.2665631771087646","1.2665631771087646","1.2665631771087646"
"945","1.2810540199279785","1.2810540199279785","1.2810540199279785"
"946","1.277608036994934","1.277608036994934","1.277608036994934"
"947","1.2785136699676514","1.2785136699676514","1.2785136699676514"
"948","1.2735040187835693","1.2735040187835693","1.2735040187835693"
"949","1.283697485923767","1.283697485923767","1.283697485923767"
"950","1.255481243133545","1.255481243133545","1.255481243133545"
"951","1.2571321725845337","1.2571321725845337","1.2571321725845337"
"952","1.2650609016418457","1.2650609016418457","1.2650609016418457"
"953","1.2706552743911743","1.2706552743911743","1.2706552743911743"
"954","1.2667078971862793","1.2667078971862793","1.2667078971862793"
"955","1.2747255563735962","1.2747255563735962","1.2747255563735962"
"956","1.2889472246170044","1.2889472246170044","1.2889472246170044"
"957","1.2677676677703857","1.2677676677703857","1.2677676677703857"
"958","1.28557550907135","1.28557550907135","1.28557550907135"
"959","1.299511194229126","1.299511194229126","1.299511194229126"
"960","1.2827372550964355","1.2827372550964355","1.2827372550964355"
"961","1.2612290382385254","1.2612290382385254","1.2612290382385254"
"962","1.2851556539535522","1.2851556539535522","1.2851556539535522"
"963","1.2751028537750244","1.2751028537750244","1.2751028537750244"
"964","1.2719902992248535","1.2719902992248535","1.2719902992248535"
"965","1.286498785018921","1.286498785018921","1.286498785018921"
"966","1.2704050540924072","1.2704050540924072","1.2704050540924072"
"967","1.2972317934036255","1.2972317934036255","1.2972317934036255"
"968","1.2968369722366333","1.2968369722366333","1.2968369722366333"
"969","1.2584425210952759","1.2584425210952759","1.2584425210952759"
"970","1.2644904851913452","1.2644904851913452","1.2644904851913452"
"971","1.2538371086120605","1.2538371086120605","1.2538371086120605"
"972","1.2509888410568237","1.2509888410568237","1.2509888410568237"
"973","1.276909351348877","1.276909351348877","1.276909351348877"
"974","1.253508448600769","1.253508448600769","1.253508448600769"
"975","1.2412893772125244","1.2412893772125244","1.2412893772125244"
"976","1.263084053993225","1.263084053993225","1.263084053993225"
"977","1.277063250541687","1.277063250541687","1.277063250541687"
"978","1.2745805978775024","1.2745805978775024","1.2745805978775024"
"979","1.2581524848937988","1.2581524848937988","1.2581524848937988"
"980","1.2653638124465942","1.2653638124465942","1.2653638124465942"
"981","1.2419904470443726","1.2419904470443726","1.2419904470443726"
"982","1.2505813837051392","1.2505813837051392","1.2505813837051392"
"983","1.2372100353240967","1.2372100353240967","1.2372100353240967"
"984","1.2582241296768188","1.2582241296768188","1.2582241296768188"
"985","1.2468829154968262","1.2468829154968262","1.2468829154968262"
"986","1.2434051036834717","1.2434051036834717","1.2434051036834717"
"987","1.240904450416565","1.240904450416565","1.240904450416565"
"988","1.2539643049240112","1.2539643049240112","1.2539643049240112"
"989","1.2406243085861206","1.2406243085861206","1.2406243085861206"
"990","1.2252339124679565","1.2252339124679565","1.2252339124679565"
"991","1.228570818901062","1.228570818901062","1.228570818901062"
"992","1.2529526948928833","1.2529526948928833","1.2529526948928833"
"993","1.223219871520996","1.223219871520996","1.223219871520996"
"994","1.251874327659607","1.251874327659607","1.251874327659607"
"995","1.222738265991211","1.222738265991211","1.222738265991211"
"996","1.243874430656433","1.243874430656433","1.243874430656433"
"997","1.2282634973526","1.2282634973526","1.2282634973526"
"998","1.2249566316604614","1.2249566316604614","1.2249566316604614"
"999","1.2101337909698486","1.2101337909698486","1.2101337909698486"
"1000","1.2311031818389893","1.2311031818389893","1.2311031818389893"
"1001","1.2165077924728394","1.2165077924728394","1.2165077924728394"
"1002","1.220436692237854","1.220436692237854","1.220436692237854"
"1003","1.2141920328140259","1.2141920328140259","1.2141920328140259"
"1004","1.2244575023651123","1.2244575023651123","1.2244575023651123"
"1005","1.2116317749023438","1.2116317749023438","1.2116317749023438"
"1006","1.211308240890503","1.211308240890503","1.211308240890503"
"1007","1.2359744310379028","1.2359744310379028","1.2359744310379028"
"1008","1.2287942171096802","1.2287942171096802","1.2287942171096802"
"1009","1.2120044231414795","1.2120044231414795","1.2120044231414795"
"1010","1.214033603668213","1.214033603668213","1.214033603668213"
"1011","1.2147115468978882","1.2147115468978882","1.2147115468978882"
"1012","1.2136167287826538","1.2136167287826538","1.2136167287826538"
"1013","1.1997835636138916","1.1997835636138916","1.1997835636138916"
"1014","1.2103173732757568","1.2103173732757568","1.2103173732757568"
"1015","1.1975188255310059","1.1975188255310059","1.1975188255310059"
"1016","1.2201100587844849","1.2201100587844849","1.2201100587844849"
"1017","1.184540033340454","1.184540033340454","1.184540033340454"
"1018","1.180757999420166","1.180757999420166","1.180757999420166"
"1019","1.1724539995193481","1.1724539995193481","1.1724539995193481"
"1020","1.1873974800109863","1.1873974800109863","1.1873974800109863"
"1021","1.1933467388153076","1.1933467388153076","1.1933467388153076"
"1022","1.1613659858703613","1.1613659858703613","1.1613659858703613"
"1023","1.1945905685424805","1.1945905685424805","1.1945905685424805"
"1024","1.172803521156311","1.172803521156311","1.172803521156311"
"1025","1.1582533121109009","1.1582533121109009","1.1582533121109009"
"1026","1.2032972574234009","1.2032972574234009","1.2032972574234009"
"1027","1.2457175254821777","1.2457175254821777","1.2457175254821777"
"1028","1.399827003479004","1.399827003479004","1.399827003479004"
"1029","1.3087048530578613","1.3087048530578613","1.3087048530578613"
"1030","1.2943832874298096","1.2943832874298096","1.2943832874298096"
"1031","1.2643630504608154","1.2643630504608154","1.2643630504608154"
"1032","1.2482060194015503","1.2482060194015503","1.2482060194015503"
"1033","1.2200942039489746","1.2200942039489746","1.2200942039489746"
"1034","1.252444863319397","1.252444863319397","1.252444863319397"
"1035","1.2023792266845703","1.2023792266845703","1.2023792266845703"
"1036","1.2286564111709595","1.2286564111709595","1.2286564111709595"
"1037","1.2215455770492554","1.2215455770492554","1.2215455770492554"
"1038","1.2082130908966064","1.2082130908966064","1.2082130908966064"
"1039","1.1859406232833862","1.1859406232833862","1.1859406232833862"
"1040","1.1880987882614136","1.1880987882614136","1.1880987882614136"
"1041","1.1739890575408936","1.1739890575408936","1.1739890575408936"
"1042","1.187819480895996","1.187819480895996","1.187819480895996"
"1043","1.1731295585632324","1.1731295585632324","1.1731295585632324"
"1044","1.1777942180633545","1.1777942180633545","1.1777942180633545"
"1045","1.1557862758636475","1.1557862758636475","1.1557862758636475"
"1046","1.181774377822876","1.181774377822876","1.181774377822876"
"1047","1.1513192653656006","1.1513192653656006","1.1513192653656006"
"1048","1.153091311454773","1.153091311454773","1.153091311454773"
"1049","1.1360818147659302","1.1360818147659302","1.1360818147659302"
"1050","1.1483088731765747","1.1483088731765747","1.1483088731765747"
"1051","1.1378663778305054","1.1378663778305054","1.1378663778305054"
"1052","1.1081408262252808","1.1081408262252808","1.1081408262252808"
"1053","1.1520253419876099","1.1520253419876099","1.1520253419876099"
"1054","1.147996187210083","1.147996187210083","1.147996187210083"
"1055","1.1120120286941528","1.1120120286941528","1.1120120286941528"
"1056","1.1493903398513794","1.1493903398513794","1.1493903398513794"
"1057","1.1443885564804077","1.1443885564804077","1.1443885564804077"
"1058","1.153669834136963","1.153669834136963","1.153669834136963"
"1059","1.1488016843795776","1.1488016843795776","1.1488016843795776"
"1060","1.1219576597213745","1.1219576597213745","1.1219576597213745"
"1061","1.1471775770187378","1.1471775770187378","1.1471775770187378"
"1062","1.1166009902954102","1.1166009902954102","1.1166009902954102"
"1063","1.1200013160705566","1.1200013160705566","1.1200013160705566"
"1064","1.1178561449050903","1.1178561449050903","1.1178561449050903"
"1065","1.118119239807129","1.118119239807129","1.118119239807129"
"1066","1.1178871393203735","1.1178871393203735","1.1178871393203735"
"1067","1.1050236225128174","1.1050236225128174","1.1050236225128174"
"1068","1.0911182165145874","1.0911182165145874","1.0911182165145874"
"1069","1.101166844367981","1.101166844367981","1.101166844367981"
"1070","1.0982117652893066","1.0982117652893066","1.0982117652893066"
"1071","1.117109775543213","1.117109775543213","1.117109775543213"
"1072","1.0958335399627686","1.0958335399627686","1.0958335399627686"
"1073","1.0882267951965332","1.0882267951965332","1.0882267951965332"
"1074","1.0956639051437378","1.0956639051437378","1.0956639051437378"
"1075","1.1097968816757202","1.1097968816757202","1.1097968816757202"
"1076","1.0917842388153076","1.0917842388153076","1.0917842388153076"
"1077","1.0972920656204224","1.0972920656204224","1.0972920656204224"
"1078","1.103855013847351","1.103855013847351","1.103855013847351"
"1079","1.1155083179473877","1.1155083179473877","1.1155083179473877"
"1080","1.1083372831344604","1.1083372831344604","1.1083372831344604"
"1081","1.1165738105773926","1.1165738105773926","1.1165738105773926"
"1082","1.0913094282150269","1.0913094282150269","1.0913094282150269"
"1083","1.0973527431488037","1.0973527431488037","1.0973527431488037"
"1084","1.0683438777923584","1.0683438777923584","1.0683438777923584"
"1085","1.0903691053390503","1.0903691053390503","1.0903691053390503"
"1086","1.106858491897583","1.106858491897583","1.106858491897583"
"1087","1.0923473834991455","1.0923473834991455","1.0923473834991455"
"1088","1.064242959022522","1.064242959022522","1.064242959022522"
"1089","1.0952116250991821","1.0952116250991821","1.0952116250991821"
"1090","1.0974535942077637","1.0974535942077637","1.0974535942077637"
"1091","1.067402720451355","1.067402720451355","1.067402720451355"
"1092","1.0895968675613403","1.0895968675613403","1.0895968675613403"
"1093","1.0881808996200562","1.0881808996200562","1.0881808996200562"
"1094","1.0850554704666138","1.0850554704666138","1.0850554704666138"
"1095","1.092347264289856","1.092347264289856","1.092347264289856"
"1096","1.0737255811691284","1.0737255811691284","1.0737255811691284"
"1097","1.081152081489563","1.081152081489563","1.081152081489563"
"1098","1.1052769422531128","1.1052769422531128","1.1052769422531128"
"1099","1.0749086141586304","1.0749086141586304","1.0749086141586304"
"1100","1.0846725702285767","1.0846725702285767","1.0846725702285767"
"1101","1.077170729637146","1.077170729637146","1.077170729637146"
"1102","1.0716805458068848","1.0716805458068848","1.0716805458068848"
"1103","1.0415540933609009","1.0415540933609009","1.0415540933609009"
"1104","1.0607548952102661","1.0607548952102661","1.0607548952102661"
"1105","1.062717318534851","1.062717318534851","1.062717318534851"
"1106","1.0805983543395996","1.0805983543395996","1.0805983543395996"
"1107","1.0779683589935303","1.0779683589935303","1.0779683589935303"
"1108","1.0632119178771973","1.0632119178771973","1.0632119178771973"
"1109","1.0702590942382812","1.0702590942382812","1.0702590942382812"
"1110","1.0554563999176025","1.0554563999176025","1.0554563999176025"
"1111","1.080414056777954","1.080414056777954","1.080414056777954"
"1112","1.0780012607574463","1.0780012607574463","1.0780012607574463"
"1113","1.0858674049377441","1.0858674049377441","1.0858674049377441"
"1114","1.070857048034668","1.070857048034668","1.070857048034668"
"1115","1.0809602737426758","1.0809602737426758","1.0809602737426758"
"1116","1.0596693754196167","1.0596693754196167","1.0596693754196167"
"1117","1.0741561651229858","1.0741561651229858","1.0741561651229858"
"1118","1.0664241313934326","1.0664241313934326","1.0664241313934326"
"1119","1.0407373905181885","1.0407373905181885","1.0407373905181885"
"1120","1.079918622970581","1.079918622970581","1.079918622970581"
"1121","1.0666565895080566","1.0666565895080566","1.0666565895080566"
"1122","1.0637736320495605","1.0637736320495605","1.0637736320495605"
"1123","1.0546700954437256","1.0546700954437256","1.0546700954437256"
"1124","1.0777620077133179","1.0777620077133179","1.0777620077133179"
"1125","1.0846927165985107","1.0846927165985107","1.0846927165985107"
"1126","1.091612696647644","1.091612696647644","1.091612696647644"
"1127","1.0702650547027588","1.0702650547027588","1.0702650547027588"
"1128","1.0757642984390259","1.0757642984390259","1.0757642984390259"
"1129","1.0717798471450806","1.0717798471450806","1.0717798471450806"
"1130","1.1056804656982422","1.1056804656982422","1.1056804656982422"
"1131","1.1000527143478394","1.1000527143478394","1.1000527143478394"
"1132","1.1044052839279175","1.1044052839279175","1.1044052839279175"
"1133","1.058214545249939","1.058214545249939","1.058214545249939"
"1134","1.0830740928649902","1.0830740928649902","1.0830740928649902"
"1135","1.0871248245239258","1.0871248245239258","1.0871248245239258"
"1136","1.0947190523147583","1.0947190523147583","1.0947190523147583"
"1137","1.0746452808380127","1.0746452808380127","1.0746452808380127"
"1138","1.1105918884277344","1.1105918884277344","1.1105918884277344"
"1139","1.0671467781066895","1.0671467781066895","1.0671467781066895"
"1140","1.0941336154937744","1.0941336154937744","1.0941336154937744"
"1141","1.084025502204895","1.084025502204895","1.084025502204895"
"1142","1.0955989360809326","1.0955989360809326","1.0955989360809326"
"1143","1.0980569124221802","1.0980569124221802","1.0980569124221802"
"1144","1.097747564315796","1.097747564315796","1.097747564315796"
"1145","1.111782193183899","1.111782193183899","1.111782193183899"
"1146","1.10507071018219","1.10507071018219","1.10507071018219"
"1147","1.0921708345413208","1.0921708345413208","1.0921708345413208"
"1148","1.1122465133666992","1.1122465133666992","1.1122465133666992"
"1149","1.0723741054534912","1.0723741054534912","1.0723741054534912"
"1150","1.0774184465408325","1.0774184465408325","1.0774184465408325"
"1151","1.0798741579055786","1.0798741579055786","1.0798741579055786"
"1152","1.083409309387207","1.083409309387207","1.083409309387207"
"1153","1.04900062084198","1.04900062084198","1.04900062084198"
"1154","1.0849242210388184","1.0849242210388184","1.0849242210388184"
"1155","1.1100281476974487","1.1100281476974487","1.1100281476974487"
"1156","1.0947149991989136","1.0947149991989136","1.0947149991989136"
"1157","1.0948495864868164","1.0948495864868164","1.0948495864868164"
"1158","1.074170470237732","1.074170470237732","1.074170470237732"
"1159","1.0809370279312134","1.0809370279312134","1.0809370279312134"
"1160","1.0873914957046509","1.0873914957046509","1.0873914957046509"
"1161","1.0868852138519287","1.0868852138519287","1.0868852138519287"
"1162","1.0977513790130615","1.0977513790130615","1.0977513790130615"
"1163","1.0741603374481201","1.0741603374481201","1.0741603374481201"
"1164","1.0900930166244507","1.0900930166244507","1.0900930166244507"
"1165","1.0721235275268555","1.0721235275268555","1.0721235275268555"
"1166","1.05859375","1.05859375","1.05859375"
"1167","1.0867714881896973","1.0867714881896973","1.0867714881896973"
"1168","1.0774455070495605","1.0774455070495605","1.0774455070495605"
"1169","1.0449788570404053","1.0449788570404053","1.0449788570404053"
"1170","1.063357949256897","1.063357949256897","1.063357949256897"
"1171","1.07388436794281","1.07388436794281","1.07388436794281"
"1172","1.0590983629226685","1.0590983629226685","1.0590983629226685"
"1173","1.0787774324417114","1.0787774324417114","1.0787774324417114"
"1174","1.0296422243118286","1.0296422243118286","1.0296422243118286"
"1175","1.0687031745910645","1.0687031745910645","1.0687031745910645"
"1176","1.049938678741455","1.049938678741455","1.049938678741455"
"1177","1.0485401153564453","1.0485401153564453","1.0485401153564453"
"1178","1.0719995498657227","1.0719995498657227","1.0719995498657227"
"1179","1.058314323425293","1.058314323425293","1.058314323425293"
"1180","1.0683507919311523","1.0683507919311523","1.0683507919311523"
"1181","1.0451420545578003","1.0451420545578003","1.0451420545578003"
"1182","1.0363508462905884","1.0363508462905884","1.0363508462905884"
"1183","1.0475924015045166","1.0475924015045166","1.0475924015045166"
"1184","1.0632237195968628","1.0632237195968628","1.0632237195968628"
"1185","1.0592234134674072","1.0592234134674072","1.0592234134674072"
"1186","1.0557376146316528","1.0557376146316528","1.0557376146316528"
"1187","1.0436115264892578","1.0436115264892578","1.0436115264892578"
"1188","1.0551035404205322","1.0551035404205322","1.0551035404205322"
"1189","1.0791932344436646","1.0791932344436646","1.0791932344436646"
"1190","1.040817379951477","1.040817379951477","1.040817379951477"
"1191","1.0507235527038574","1.0507235527038574","1.0507235527038574"
"1192","1.0580415725708008","1.0580415725708008","1.0580415725708008"
"1193","1.0642589330673218","1.0642589330673218","1.0642589330673218"
"1194","1.0522847175598145","1.0522847175598145","1.0522847175598145"
"1195","1.062760353088379","1.062760353088379","1.062760353088379"
"1196","1.0564265251159668","1.0564265251159668","1.0564265251159668"
"1197","1.0186275243759155","1.0186275243759155","1.0186275243759155"
"1198","1.0374441146850586","1.0374441146850586","1.0374441146850586"
"1199","1.0617260932922363","1.0617260932922363","1.0617260932922363"
"1200","1.0348151922225952","1.0348151922225952","1.0348151922225952"
"1201","1.0524100065231323","1.0524100065231323","1.0524100065231323"
"1202","1.061132550239563","1.061132550239563","1.061132550239563"
"1203","1.0366475582122803","1.0366475582122803","1.0366475582122803"
"1204","1.0891990661621094","1.0891990661621094","1.0891990661621094"
"1205","1.0741976499557495","1.0741976499557495","1.0741976499557495"
"1206","1.0699931383132935","1.0699931383132935","1.0699931383132935"
"1207","1.1098664999008179","1.1098664999008179","1.1098664999008179"
"1208","1.048949956893921","1.048949956893921","1.048949956893921"
"1209","1.07047700881958","1.07047700881958","1.07047700881958"
"1210","1.075382947921753","1.075382947921753","1.075382947921753"
"1211","1.0784181356430054","1.0784181356430054","1.0784181356430054"
"1212","1.078624963760376","1.078624963760376","1.078624963760376"
"1213","1.0632069110870361","1.0632069110870361","1.0632069110870361"
"1214","1.0930604934692383","1.0930604934692383","1.0930604934692383"
"1215","1.065637230873108","1.065637230873108","1.065637230873108"
"1216","1.0881409645080566","1.0881409645080566","1.0881409645080566"
"1217","1.0611780881881714","1.0611780881881714","1.0611780881881714"
"1218","1.0661845207214355","1.0661845207214355","1.0661845207214355"
"1219","1.0382652282714844","1.0382652282714844","1.0382652282714844"
"1220","1.0417649745941162","1.0417649745941162","1.0417649745941162"
"1221","1.0813707113265991","1.0813707113265991","1.0813707113265991"
"1222","1.086991310119629","1.086991310119629","1.086991310119629"
"1223","1.0675523281097412","1.0675523281097412","1.0675523281097412"
"1224","1.0721513032913208","1.0721513032913208","1.0721513032913208"
"1225","1.0169627666473389","1.0169627666473389","1.0169627666473389"
"1226","1.0795526504516602","1.0795526504516602","1.0795526504516602"
"1227","1.0734124183654785","1.0734124183654785","1.0734124183654785"
"1228","1.0482944250106812","1.0482944250106812","1.0482944250106812"
"1229","1.0833443403244019","1.0833443403244019","1.0833443403244019"
"1230","1.0656366348266602","1.0656366348266602","1.0656366348266602"
"1231","1.0669102668762207","1.0669102668762207","1.0669102668762207"
"1232","1.0651944875717163","1.0651944875717163","1.0651944875717163"
"1233","1.0849617719650269","1.0849617719650269","1.0849617719650269"
"1234","1.0778312683105469","1.0778312683105469","1.0778312683105469"
"1235","1.0681495666503906","1.0681495666503906","1.0681495666503906"
"1236","1.0660978555679321","1.0660978555679321","1.0660978555679321"
"1237","1.0724682807922363","1.0724682807922363","1.0724682807922363"
"1238","1.0494980812072754","1.0494980812072754","1.0494980812072754"
"1239","1.0658810138702393","1.0658810138702393","1.0658810138702393"
"1240","1.0135507583618164","1.0135507583618164","1.0135507583618164"
"1241","1.0644307136535645","1.0644307136535645","1.0644307136535645"
"1242","1.0445541143417358","1.0445541143417358","1.0445541143417358"
"1243","1.0223006010055542","1.0223006010055542","1.0223006010055542"
"1244","1.058526635169983","1.058526635169983","1.058526635169983"
"1245","1.0286368131637573","1.0286368131637573","1.0286368131637573"
"1246","1.0202198028564453","1.0202198028564453","1.0202198028564453"
"1247","1.0321767330169678","1.0321767330169678","1.0321767330169678"
"1248","1.0462543964385986","1.0462543964385986","1.0462543964385986"
"1249","1.0387922525405884","1.0387922525405884","1.0387922525405884"
"1250","1.0537022352218628","1.0537022352218628","1.0537022352218628"
"1251","1.028012990951538","1.028012990951538","1.028012990951538"
"1252","1.0341254472732544","1.0341254472732544","1.0341254472732544"
"1253","1.0192813873291016","1.0192813873291016","1.0192813873291016"
"1254","1.0388193130493164","1.0388193130493164","1.0388193130493164"
"1255","1.027851939201355","1.027851939201355","1.027851939201355"
"1256","1.0412025451660156","1.0412025451660156","1.0412025451660156"
"1257","1.0454789400100708","1.0454789400100708","1.0454789400100708"
"1258","1.039190411567688","1.039190411567688","1.039190411567688"
"1259","1.0482114553451538","1.0482114553451538","1.0482114553451538"
"1260","1.0300545692443848","1.0300545692443848","1.0300545692443848"
"1261","0.991054356098175","0.991054356098175","0.991054356098175"
"1262","1.012203574180603","1.012203574180603","1.012203574180603"
"1263","1.0435340404510498","1.0435340404510498","1.0435340404510498"
"1264","1.0230402946472168","1.0230402946472168","1.0230402946472168"
"1265","1.02529776096344","1.02529776096344","1.02529776096344"
"1266","1.0501784086227417","1.0501784086227417","1.0501784086227417"
"1267","1.010952115058899","1.010952115058899","1.010952115058899"
"1268","1.0261131525039673","1.0261131525039673","1.0261131525039673"
"1269","1.0519639253616333","1.0519639253616333","1.0519639253616333"
"1270","1.006334662437439","1.006334662437439","1.006334662437439"
"1271","1.0439156293869019","1.0439156293869019","1.0439156293869019"
"1272","1.0179499387741089","1.0179499387741089","1.0179499387741089"
"1273","1.0236839056015015","1.0236839056015015","1.0236839056015015"
"1274","0.9964908957481384","0.9964908957481384","0.9964908957481384"
"1275","1.0343468189239502","1.0343468189239502","1.0343468189239502"
"1276","1.0460963249206543","1.0460963249206543","1.0460963249206543"
"1277","1.0330575704574585","1.0330575704574585","1.0330575704574585"
"1278","1.0467828512191772","1.0467828512191772","1.0467828512191772"
"1279","1.0438930988311768","1.0438930988311768","1.0438930988311768"
"1280","1.025221824645996","1.025221824645996","1.025221824645996"
"1281","0.9800697565078735","0.9800697565078735","0.9800697565078735"
"1282","1.0403485298156738","1.0403485298156738","1.0403485298156738"
"1283","1.0285509824752808","1.0285509824752808","1.0285509824752808"
"1284","1.0498340129852295","1.0498340129852295","1.0498340129852295"
"1285","1.052714467048645","1.052714467048645","1.052714467048645"
"1286","1.0133265256881714","1.0133265256881714","1.0133265256881714"
"1287","1.053763747215271","1.053763747215271","1.053763747215271"
"1288","1.034633994102478","1.034633994102478","1.034633994102478"
"1289","1.029722809791565","1.029722809791565","1.029722809791565"
"1290","1.05387544631958","1.05387544631958","1.05387544631958"
