"Step","shakespeare_medium_decoder_no_wpe_0 - train_loss","shakespeare_medium_decoder_no_wpe_0 - train_loss__MIN","shakespeare_medium_decoder_no_wpe_0 - train_loss__MAX"
"1765","1.3860352039337158","1.3860352039337158","1.3860352039337158"
"1766","1.341549038887024","1.341549038887024","1.341549038887024"
"1767","1.3405611515045166","1.3405611515045166","1.3405611515045166"
"1768","1.336310625076294","1.336310625076294","1.336310625076294"
"1769","1.367907166481018","1.367907166481018","1.367907166481018"
"1770","1.3365591764450073","1.3365591764450073","1.3365591764450073"
"1771","1.3315677642822266","1.3315677642822266","1.3315677642822266"
"1772","1.3469491004943848","1.3469491004943848","1.3469491004943848"
"1773","1.3351634740829468","1.3351634740829468","1.3351634740829468"
"1774","1.3167469501495361","1.3167469501495361","1.3167469501495361"
"1775","1.3385260105133057","1.3385260105133057","1.3385260105133057"
"1776","1.2793751955032349","1.2793751955032349","1.2793751955032349"
"1777","1.3062905073165894","1.3062905073165894","1.3062905073165894"
"1778","1.3715468645095825","1.3715468645095825","1.3715468645095825"
"1779","1.375296950340271","1.375296950340271","1.375296950340271"
"1780","1.3299858570098877","1.3299858570098877","1.3299858570098877"
"1781","1.3672969341278076","1.3672969341278076","1.3672969341278076"
"1782","1.388418197631836","1.388418197631836","1.388418197631836"
"1783","1.3474757671356201","1.3474757671356201","1.3474757671356201"
"1784","1.2968531847000122","1.2968531847000122","1.2968531847000122"
"1785","1.3601973056793213","1.3601973056793213","1.3601973056793213"
"1786","1.3455106019973755","1.3455106019973755","1.3455106019973755"
"1787","1.3300882577896118","1.3300882577896118","1.3300882577896118"
"1788","1.3343768119812012","1.3343768119812012","1.3343768119812012"
"1789","1.3060853481292725","1.3060853481292725","1.3060853481292725"
"1790","1.2897416353225708","1.2897416353225708","1.2897416353225708"
"1791","1.2815790176391602","1.2815790176391602","1.2815790176391602"
"1792","1.3273487091064453","1.3273487091064453","1.3273487091064453"
"1793","1.3077880144119263","1.3077880144119263","1.3077880144119263"
"1794","1.3751933574676514","1.3751933574676514","1.3751933574676514"
"1795","1.3204753398895264","1.3204753398895264","1.3204753398895264"
"1796","1.30893874168396","1.30893874168396","1.30893874168396"
"1797","1.3431802988052368","1.3431802988052368","1.3431802988052368"
"1798","1.3081409931182861","1.3081409931182861","1.3081409931182861"
"1799","1.3614298105239868","1.3614298105239868","1.3614298105239868"
"1800","1.360609769821167","1.360609769821167","1.360609769821167"
"1801","1.3386799097061157","1.3386799097061157","1.3386799097061157"
"1802","1.322195291519165","1.322195291519165","1.322195291519165"
"1803","1.3279399871826172","1.3279399871826172","1.3279399871826172"
"1804","1.3600413799285889","1.3600413799285889","1.3600413799285889"
"1805","1.3808600902557373","1.3808600902557373","1.3808600902557373"
"1806","1.3682610988616943","1.3682610988616943","1.3682610988616943"
"1807","1.3185099363327026","1.3185099363327026","1.3185099363327026"
"1808","1.3233470916748047","1.3233470916748047","1.3233470916748047"
"1809","1.375887155532837","1.375887155532837","1.375887155532837"
"1810","1.2962241172790527","1.2962241172790527","1.2962241172790527"
"1811","1.3303147554397583","1.3303147554397583","1.3303147554397583"
"1812","1.374733328819275","1.374733328819275","1.374733328819275"
"1813","1.3437076807022095","1.3437076807022095","1.3437076807022095"
"1814","1.3377174139022827","1.3377174139022827","1.3377174139022827"
"1815","1.4195690155029297","1.4195690155029297","1.4195690155029297"
"1816","1.3266537189483643","1.3266537189483643","1.3266537189483643"
"1817","1.3464288711547852","1.3464288711547852","1.3464288711547852"
"1818","1.364384651184082","1.364384651184082","1.364384651184082"
"1819","1.2880170345306396","1.2880170345306396","1.2880170345306396"
"1820","1.312160849571228","1.312160849571228","1.312160849571228"
"1821","1.3352344036102295","1.3352344036102295","1.3352344036102295"
"1822","1.2985354661941528","1.2985354661941528","1.2985354661941528"
"1823","1.3289412260055542","1.3289412260055542","1.3289412260055542"
"1824","1.3297462463378906","1.3297462463378906","1.3297462463378906"
"1825","1.3433150053024292","1.3433150053024292","1.3433150053024292"
"1826","1.3531739711761475","1.3531739711761475","1.3531739711761475"
"1827","1.3348358869552612","1.3348358869552612","1.3348358869552612"
"1828","1.3518118858337402","1.3518118858337402","1.3518118858337402"
"1829","1.3486299514770508","1.3486299514770508","1.3486299514770508"
"1830","1.357628345489502","1.357628345489502","1.357628345489502"
"1831","1.3924494981765747","1.3924494981765747","1.3924494981765747"
"1832","1.333683729171753","1.333683729171753","1.333683729171753"
"1833","1.3591597080230713","1.3591597080230713","1.3591597080230713"
"1834","1.3095371723175049","1.3095371723175049","1.3095371723175049"
"1835","1.276296615600586","1.276296615600586","1.276296615600586"
"1836","1.3066611289978027","1.3066611289978027","1.3066611289978027"
"1837","1.3465994596481323","1.3465994596481323","1.3465994596481323"
"1838","1.2971807718276978","1.2971807718276978","1.2971807718276978"
"1839","1.3000696897506714","1.3000696897506714","1.3000696897506714"
"1840","1.3302676677703857","1.3302676677703857","1.3302676677703857"
"1841","1.2727231979370117","1.2727231979370117","1.2727231979370117"
"1842","1.3173260688781738","1.3173260688781738","1.3173260688781738"
"1843","1.3164478540420532","1.3164478540420532","1.3164478540420532"
"1844","1.3644237518310547","1.3644237518310547","1.3644237518310547"
"1845","1.341152548789978","1.341152548789978","1.341152548789978"
"1846","1.2722063064575195","1.2722063064575195","1.2722063064575195"
"1847","1.3249242305755615","1.3249242305755615","1.3249242305755615"
"1848","1.3203980922698975","1.3203980922698975","1.3203980922698975"
"1849","1.379702091217041","1.379702091217041","1.379702091217041"
"1850","1.3232265710830688","1.3232265710830688","1.3232265710830688"
"1851","1.3546125888824463","1.3546125888824463","1.3546125888824463"
"1852","1.2909356355667114","1.2909356355667114","1.2909356355667114"
"1853","1.2950576543807983","1.2950576543807983","1.2950576543807983"
"1854","1.4065579175949097","1.4065579175949097","1.4065579175949097"
"1855","1.364689826965332","1.364689826965332","1.364689826965332"
"1856","1.318231463432312","1.318231463432312","1.318231463432312"
"1857","1.3248547315597534","1.3248547315597534","1.3248547315597534"
"1858","1.3193256855010986","1.3193256855010986","1.3193256855010986"
"1859","1.342772364616394","1.342772364616394","1.342772364616394"
"1860","1.322221279144287","1.322221279144287","1.322221279144287"
"1861","1.34854257106781","1.34854257106781","1.34854257106781"
"1862","1.3083664178848267","1.3083664178848267","1.3083664178848267"
"1863","1.3141181468963623","1.3141181468963623","1.3141181468963623"
"1864","1.3069981336593628","1.3069981336593628","1.3069981336593628"
"1865","1.3342362642288208","1.3342362642288208","1.3342362642288208"
"1866","1.3506358861923218","1.3506358861923218","1.3506358861923218"
"1867","1.2774730920791626","1.2774730920791626","1.2774730920791626"
"1868","1.3398432731628418","1.3398432731628418","1.3398432731628418"
"1869","1.3418128490447998","1.3418128490447998","1.3418128490447998"
"1870","1.3721197843551636","1.3721197843551636","1.3721197843551636"
"1871","1.3307732343673706","1.3307732343673706","1.3307732343673706"
"1872","1.3306504487991333","1.3306504487991333","1.3306504487991333"
"1873","1.3928651809692383","1.3928651809692383","1.3928651809692383"
"1874","1.3734588623046875","1.3734588623046875","1.3734588623046875"
"1875","1.3102846145629883","1.3102846145629883","1.3102846145629883"
"1876","1.365289568901062","1.365289568901062","1.365289568901062"
"1877","1.376941442489624","1.376941442489624","1.376941442489624"
"1878","1.3443909883499146","1.3443909883499146","1.3443909883499146"
"1879","1.3148068189620972","1.3148068189620972","1.3148068189620972"
"1880","1.3537755012512207","1.3537755012512207","1.3537755012512207"
"1881","1.3140252828598022","1.3140252828598022","1.3140252828598022"
"1882","1.3392583131790161","1.3392583131790161","1.3392583131790161"
"1883","1.3262078762054443","1.3262078762054443","1.3262078762054443"
"1884","1.290208339691162","1.290208339691162","1.290208339691162"
"1885","1.3246138095855713","1.3246138095855713","1.3246138095855713"
"1886","1.2912113666534424","1.2912113666534424","1.2912113666534424"
"1887","1.324453353881836","1.324453353881836","1.324453353881836"
"1888","1.3184536695480347","1.3184536695480347","1.3184536695480347"
"1889","1.3105812072753906","1.3105812072753906","1.3105812072753906"
"1890","1.2834131717681885","1.2834131717681885","1.2834131717681885"
"1891","1.3151129484176636","1.3151129484176636","1.3151129484176636"
"1892","1.3348175287246704","1.3348175287246704","1.3348175287246704"
"1893","1.3314261436462402","1.3314261436462402","1.3314261436462402"
"1894","1.3013499975204468","1.3013499975204468","1.3013499975204468"
"1895","1.342659592628479","1.342659592628479","1.342659592628479"
"1896","1.3281899690628052","1.3281899690628052","1.3281899690628052"
"1897","1.285813808441162","1.285813808441162","1.285813808441162"
"1898","1.3394811153411865","1.3394811153411865","1.3394811153411865"
"1899","1.3060897588729858","1.3060897588729858","1.3060897588729858"
"1900","1.3287603855133057","1.3287603855133057","1.3287603855133057"
"1901","1.3343840837478638","1.3343840837478638","1.3343840837478638"
"1902","1.3221038579940796","1.3221038579940796","1.3221038579940796"
"1903","1.3308155536651611","1.3308155536651611","1.3308155536651611"
"1904","1.324783444404602","1.324783444404602","1.324783444404602"
"1905","1.3463053703308105","1.3463053703308105","1.3463053703308105"
"1906","1.359713077545166","1.359713077545166","1.359713077545166"
"1907","1.2838943004608154","1.2838943004608154","1.2838943004608154"
"1908","1.319546103477478","1.319546103477478","1.319546103477478"
"1909","1.3227403163909912","1.3227403163909912","1.3227403163909912"
"1910","1.3582476377487183","1.3582476377487183","1.3582476377487183"
"1911","1.2954679727554321","1.2954679727554321","1.2954679727554321"
"1912","1.3450170755386353","1.3450170755386353","1.3450170755386353"
"1913","1.3136959075927734","1.3136959075927734","1.3136959075927734"
"1914","1.2937318086624146","1.2937318086624146","1.2937318086624146"
"1915","1.3318721055984497","1.3318721055984497","1.3318721055984497"
"1916","1.363267183303833","1.363267183303833","1.363267183303833"
"1917","1.3500481843948364","1.3500481843948364","1.3500481843948364"
"1918","1.3258864879608154","1.3258864879608154","1.3258864879608154"
"1919","1.3441358804702759","1.3441358804702759","1.3441358804702759"
"1920","1.2859059572219849","1.2859059572219849","1.2859059572219849"
"1921","1.312680959701538","1.312680959701538","1.312680959701538"
"1922","1.3000866174697876","1.3000866174697876","1.3000866174697876"
"1923","1.349360466003418","1.349360466003418","1.349360466003418"
"1924","1.3337786197662354","1.3337786197662354","1.3337786197662354"
"1925","1.3476516008377075","1.3476516008377075","1.3476516008377075"
"1926","1.2924023866653442","1.2924023866653442","1.2924023866653442"
"1927","1.3152610063552856","1.3152610063552856","1.3152610063552856"
"1928","1.3386348485946655","1.3386348485946655","1.3386348485946655"
"1929","1.3301925659179688","1.3301925659179688","1.3301925659179688"
"1930","1.3267312049865723","1.3267312049865723","1.3267312049865723"
"1931","1.2916003465652466","1.2916003465652466","1.2916003465652466"
"1932","1.3480956554412842","1.3480956554412842","1.3480956554412842"
"1933","1.3113291263580322","1.3113291263580322","1.3113291263580322"
"1934","1.304372787475586","1.304372787475586","1.304372787475586"
"1935","1.302011489868164","1.302011489868164","1.302011489868164"
"1936","1.3695017099380493","1.3695017099380493","1.3695017099380493"
"1937","1.2804148197174072","1.2804148197174072","1.2804148197174072"
"1938","1.3413645029067993","1.3413645029067993","1.3413645029067993"
"1939","1.3306853771209717","1.3306853771209717","1.3306853771209717"
"1940","1.3790274858474731","1.3790274858474731","1.3790274858474731"
"1941","1.2915623188018799","1.2915623188018799","1.2915623188018799"
"1942","1.3218193054199219","1.3218193054199219","1.3218193054199219"
"1943","1.3170415163040161","1.3170415163040161","1.3170415163040161"
"1944","1.336858868598938","1.336858868598938","1.336858868598938"
"1945","1.3233587741851807","1.3233587741851807","1.3233587741851807"
"1946","1.2988399267196655","1.2988399267196655","1.2988399267196655"
"1947","1.2913485765457153","1.2913485765457153","1.2913485765457153"
"1948","1.3261957168579102","1.3261957168579102","1.3261957168579102"
"1949","1.3333938121795654","1.3333938121795654","1.3333938121795654"
"1950","1.3209757804870605","1.3209757804870605","1.3209757804870605"
"1951","1.2943761348724365","1.2943761348724365","1.2943761348724365"
"1952","1.324798345565796","1.324798345565796","1.324798345565796"
"1953","1.3283535242080688","1.3283535242080688","1.3283535242080688"
"1954","1.3194841146469116","1.3194841146469116","1.3194841146469116"
"1955","1.328111171722412","1.328111171722412","1.328111171722412"
"1956","1.3399454355239868","1.3399454355239868","1.3399454355239868"
"1957","1.3540149927139282","1.3540149927139282","1.3540149927139282"
"1958","1.350102424621582","1.350102424621582","1.350102424621582"
"1959","1.3214752674102783","1.3214752674102783","1.3214752674102783"
"1960","1.3152838945388794","1.3152838945388794","1.3152838945388794"
"1961","1.299407958984375","1.299407958984375","1.299407958984375"
"1962","1.3263150453567505","1.3263150453567505","1.3263150453567505"
"1963","1.3359547853469849","1.3359547853469849","1.3359547853469849"
"1964","1.29445219039917","1.29445219039917","1.29445219039917"
"1965","1.3007335662841797","1.3007335662841797","1.3007335662841797"
"1966","1.2926113605499268","1.2926113605499268","1.2926113605499268"
"1967","1.2545584440231323","1.2545584440231323","1.2545584440231323"
"1968","1.3216726779937744","1.3216726779937744","1.3216726779937744"
"1969","1.3254088163375854","1.3254088163375854","1.3254088163375854"
"1970","1.3345060348510742","1.3345060348510742","1.3345060348510742"
"1971","1.2913360595703125","1.2913360595703125","1.2913360595703125"
"1972","1.3402830362319946","1.3402830362319946","1.3402830362319946"
"1973","1.3053327798843384","1.3053327798843384","1.3053327798843384"
"1974","1.3450411558151245","1.3450411558151245","1.3450411558151245"
"1975","1.3436567783355713","1.3436567783355713","1.3436567783355713"
"1976","1.340220332145691","1.340220332145691","1.340220332145691"
"1977","1.3355592489242554","1.3355592489242554","1.3355592489242554"
"1978","1.3289788961410522","1.3289788961410522","1.3289788961410522"
"1979","1.30851149559021","1.30851149559021","1.30851149559021"
"1980","1.2727762460708618","1.2727762460708618","1.2727762460708618"
"1981","1.3251469135284424","1.3251469135284424","1.3251469135284424"
"1982","1.3183268308639526","1.3183268308639526","1.3183268308639526"
"1983","1.269739031791687","1.269739031791687","1.269739031791687"
"1984","1.2722909450531006","1.2722909450531006","1.2722909450531006"
"1985","1.2746968269348145","1.2746968269348145","1.2746968269348145"
"1986","1.3498059511184692","1.3498059511184692","1.3498059511184692"
"1987","1.297431230545044","1.297431230545044","1.297431230545044"
"1988","1.2786720991134644","1.2786720991134644","1.2786720991134644"
"1989","1.312857985496521","1.312857985496521","1.312857985496521"
"1990","1.3289649486541748","1.3289649486541748","1.3289649486541748"
"1991","1.2786225080490112","1.2786225080490112","1.2786225080490112"
"1992","1.3081401586532593","1.3081401586532593","1.3081401586532593"
"1993","1.2778887748718262","1.2778887748718262","1.2778887748718262"
"1994","1.2396109104156494","1.2396109104156494","1.2396109104156494"
"1995","1.3350650072097778","1.3350650072097778","1.3350650072097778"
"1996","1.3202797174453735","1.3202797174453735","1.3202797174453735"
"1997","1.3068859577178955","1.3068859577178955","1.3068859577178955"
"1998","1.328627347946167","1.328627347946167","1.328627347946167"
"1999","1.2425343990325928","1.2425343990325928","1.2425343990325928"
"2000","1.3088788986206055","1.3088788986206055","1.3088788986206055"
"2001","1.304529070854187","1.304529070854187","1.304529070854187"
"2002","1.2994085550308228","1.2994085550308228","1.2994085550308228"
"2003","1.3032532930374146","1.3032532930374146","1.3032532930374146"
"2004","1.3004332780838013","1.3004332780838013","1.3004332780838013"
"2005","1.2928800582885742","1.2928800582885742","1.2928800582885742"
"2006","1.2679450511932373","1.2679450511932373","1.2679450511932373"
"2007","1.2308337688446045","1.2308337688446045","1.2308337688446045"
"2008","1.28476881980896","1.28476881980896","1.28476881980896"
"2009","1.2938917875289917","1.2938917875289917","1.2938917875289917"
"2010","1.3573395013809204","1.3573395013809204","1.3573395013809204"
"2011","1.3123165369033813","1.3123165369033813","1.3123165369033813"
"2012","1.3494417667388916","1.3494417667388916","1.3494417667388916"
"2013","1.329860806465149","1.329860806465149","1.329860806465149"
"2014","1.3354195356369019","1.3354195356369019","1.3354195356369019"
"2015","1.3270353078842163","1.3270353078842163","1.3270353078842163"
"2016","1.3078551292419434","1.3078551292419434","1.3078551292419434"
"2017","1.2484551668167114","1.2484551668167114","1.2484551668167114"
"2018","1.285552978515625","1.285552978515625","1.285552978515625"
"2019","1.3018131256103516","1.3018131256103516","1.3018131256103516"
"2020","1.3120535612106323","1.3120535612106323","1.3120535612106323"
"2021","1.3248761892318726","1.3248761892318726","1.3248761892318726"
"2022","1.3214664459228516","1.3214664459228516","1.3214664459228516"
"2023","1.2499773502349854","1.2499773502349854","1.2499773502349854"
"2024","1.278926134109497","1.278926134109497","1.278926134109497"
"2025","1.2905298471450806","1.2905298471450806","1.2905298471450806"
"2026","1.2663496732711792","1.2663496732711792","1.2663496732711792"
"2027","1.318142056465149","1.318142056465149","1.318142056465149"
"2028","1.3394289016723633","1.3394289016723633","1.3394289016723633"
"2029","1.2998063564300537","1.2998063564300537","1.2998063564300537"
"2030","1.30710768699646","1.30710768699646","1.30710768699646"
"2031","1.3161094188690186","1.3161094188690186","1.3161094188690186"
"2032","1.3016177415847778","1.3016177415847778","1.3016177415847778"
"2033","1.2927420139312744","1.2927420139312744","1.2927420139312744"
"2034","1.2703136205673218","1.2703136205673218","1.2703136205673218"
"2035","1.2808313369750977","1.2808313369750977","1.2808313369750977"
"2036","1.3366107940673828","1.3366107940673828","1.3366107940673828"
"2037","1.3222770690917969","1.3222770690917969","1.3222770690917969"
"2038","1.3352549076080322","1.3352549076080322","1.3352549076080322"
"2039","1.2896883487701416","1.2896883487701416","1.2896883487701416"
"2040","1.353314995765686","1.353314995765686","1.353314995765686"
"2041","1.3102623224258423","1.3102623224258423","1.3102623224258423"
"2042","1.3169399499893188","1.3169399499893188","1.3169399499893188"
"2043","1.2979216575622559","1.2979216575622559","1.2979216575622559"
"2044","1.3196523189544678","1.3196523189544678","1.3196523189544678"
"2045","1.2865521907806396","1.2865521907806396","1.2865521907806396"
"2046","1.2975969314575195","1.2975969314575195","1.2975969314575195"
"2047","1.3242292404174805","1.3242292404174805","1.3242292404174805"
"2048","1.320008635520935","1.320008635520935","1.320008635520935"
"2049","1.283056378364563","1.283056378364563","1.283056378364563"
"2050","1.3388457298278809","1.3388457298278809","1.3388457298278809"
"2051","1.319003701210022","1.319003701210022","1.319003701210022"
"2052","1.255784511566162","1.255784511566162","1.255784511566162"
"2053","1.2875207662582397","1.2875207662582397","1.2875207662582397"
"2054","1.304772138595581","1.304772138595581","1.304772138595581"
"2055","1.2954416275024414","1.2954416275024414","1.2954416275024414"
"2056","1.2958636283874512","1.2958636283874512","1.2958636283874512"
"2057","1.3280798196792603","1.3280798196792603","1.3280798196792603"
"2058","1.2839211225509644","1.2839211225509644","1.2839211225509644"
"2059","1.3088936805725098","1.3088936805725098","1.3088936805725098"
"2060","1.2679548263549805","1.2679548263549805","1.2679548263549805"
"2061","1.2983192205429077","1.2983192205429077","1.2983192205429077"
"2062","1.3161091804504395","1.3161091804504395","1.3161091804504395"
"2063","1.271388292312622","1.271388292312622","1.271388292312622"
"2064","1.3209999799728394","1.3209999799728394","1.3209999799728394"
"2065","1.3723187446594238","1.3723187446594238","1.3723187446594238"
"2066","1.3033698797225952","1.3033698797225952","1.3033698797225952"
"2067","1.3230390548706055","1.3230390548706055","1.3230390548706055"
"2068","1.316074252128601","1.316074252128601","1.316074252128601"
"2069","1.3205839395523071","1.3205839395523071","1.3205839395523071"
"2070","1.2936840057373047","1.2936840057373047","1.2936840057373047"
"2071","1.312148094177246","1.312148094177246","1.312148094177246"
"2072","1.2583284378051758","1.2583284378051758","1.2583284378051758"
"2073","1.3183776140213013","1.3183776140213013","1.3183776140213013"
"2074","1.3227534294128418","1.3227534294128418","1.3227534294128418"
"2075","1.3444931507110596","1.3444931507110596","1.3444931507110596"
"2076","1.320175051689148","1.320175051689148","1.320175051689148"
"2077","1.2744377851486206","1.2744377851486206","1.2744377851486206"
"2078","1.3131446838378906","1.3131446838378906","1.3131446838378906"
"2079","1.3038541078567505","1.3038541078567505","1.3038541078567505"
"2080","1.3305561542510986","1.3305561542510986","1.3305561542510986"
"2081","1.2585819959640503","1.2585819959640503","1.2585819959640503"
"2082","1.2622958421707153","1.2622958421707153","1.2622958421707153"
"2083","1.3168535232543945","1.3168535232543945","1.3168535232543945"
"2084","1.3353995084762573","1.3353995084762573","1.3353995084762573"
"2085","1.3128366470336914","1.3128366470336914","1.3128366470336914"
"2086","1.3060617446899414","1.3060617446899414","1.3060617446899414"
"2087","1.2560570240020752","1.2560570240020752","1.2560570240020752"
"2088","1.2609938383102417","1.2609938383102417","1.2609938383102417"
"2089","1.295116901397705","1.295116901397705","1.295116901397705"
"2090","1.2700222730636597","1.2700222730636597","1.2700222730636597"
"2091","1.3064844608306885","1.3064844608306885","1.3064844608306885"
"2092","1.2942062616348267","1.2942062616348267","1.2942062616348267"
"2093","1.2876173257827759","1.2876173257827759","1.2876173257827759"
"2094","1.273579478263855","1.273579478263855","1.273579478263855"
"2095","1.2833056449890137","1.2833056449890137","1.2833056449890137"
"2096","1.3411070108413696","1.3411070108413696","1.3411070108413696"
"2097","1.3265292644500732","1.3265292644500732","1.3265292644500732"
"2098","1.318756341934204","1.318756341934204","1.318756341934204"
"2099","1.2891513109207153","1.2891513109207153","1.2891513109207153"
"2100","1.3155261278152466","1.3155261278152466","1.3155261278152466"
"2101","1.3022613525390625","1.3022613525390625","1.3022613525390625"
"2102","1.2653896808624268","1.2653896808624268","1.2653896808624268"
"2103","1.3176852464675903","1.3176852464675903","1.3176852464675903"
"2104","1.2666103839874268","1.2666103839874268","1.2666103839874268"
"2105","1.329686164855957","1.329686164855957","1.329686164855957"
"2106","1.3157212734222412","1.3157212734222412","1.3157212734222412"
"2107","1.3272781372070312","1.3272781372070312","1.3272781372070312"
"2108","1.2665823698043823","1.2665823698043823","1.2665823698043823"
"2109","1.2889220714569092","1.2889220714569092","1.2889220714569092"
"2110","1.2610957622528076","1.2610957622528076","1.2610957622528076"
"2111","1.3311015367507935","1.3311015367507935","1.3311015367507935"
"2112","1.299768328666687","1.299768328666687","1.299768328666687"
"2113","1.2798888683319092","1.2798888683319092","1.2798888683319092"
"2114","1.3381335735321045","1.3381335735321045","1.3381335735321045"
"2115","1.3028324842453003","1.3028324842453003","1.3028324842453003"
"2116","1.2834924459457397","1.2834924459457397","1.2834924459457397"
"2117","1.27458655834198","1.27458655834198","1.27458655834198"
"2118","1.2782330513000488","1.2782330513000488","1.2782330513000488"
"2119","1.3189342021942139","1.3189342021942139","1.3189342021942139"
"2120","1.3008595705032349","1.3008595705032349","1.3008595705032349"
"2121","1.265156865119934","1.265156865119934","1.265156865119934"
"2122","1.320906400680542","1.320906400680542","1.320906400680542"
"2123","1.3297144174575806","1.3297144174575806","1.3297144174575806"
"2124","1.3260797262191772","1.3260797262191772","1.3260797262191772"
"2125","1.2731192111968994","1.2731192111968994","1.2731192111968994"
"2126","1.238977313041687","1.238977313041687","1.238977313041687"
"2127","1.326097011566162","1.326097011566162","1.326097011566162"
"2128","1.3126494884490967","1.3126494884490967","1.3126494884490967"
"2129","1.287890076637268","1.287890076637268","1.287890076637268"
"2130","1.3059840202331543","1.3059840202331543","1.3059840202331543"
"2131","1.2521992921829224","1.2521992921829224","1.2521992921829224"
"2132","1.3309476375579834","1.3309476375579834","1.3309476375579834"
"2133","1.291417121887207","1.291417121887207","1.291417121887207"
"2134","1.2545934915542603","1.2545934915542603","1.2545934915542603"
"2135","1.31954026222229","1.31954026222229","1.31954026222229"
"2136","1.2553739547729492","1.2553739547729492","1.2553739547729492"
"2137","1.289475917816162","1.289475917816162","1.289475917816162"
"2138","1.2343720197677612","1.2343720197677612","1.2343720197677612"
"2139","1.2919657230377197","1.2919657230377197","1.2919657230377197"
"2140","1.3139560222625732","1.3139560222625732","1.3139560222625732"
"2141","1.2627251148223877","1.2627251148223877","1.2627251148223877"
"2142","1.2603669166564941","1.2603669166564941","1.2603669166564941"
"2143","1.2596393823623657","1.2596393823623657","1.2596393823623657"
"2144","1.3676973581314087","1.3676973581314087","1.3676973581314087"
"2145","1.2330328226089478","1.2330328226089478","1.2330328226089478"
"2146","1.2783726453781128","1.2783726453781128","1.2783726453781128"
"2147","1.264957070350647","1.264957070350647","1.264957070350647"
"2148","1.2530652284622192","1.2530652284622192","1.2530652284622192"
"2149","1.3123871088027954","1.3123871088027954","1.3123871088027954"
"2150","1.3208531141281128","1.3208531141281128","1.3208531141281128"
"2151","1.259345293045044","1.259345293045044","1.259345293045044"
"2152","1.2883135080337524","1.2883135080337524","1.2883135080337524"
"2153","1.3374191522598267","1.3374191522598267","1.3374191522598267"
"2154","1.3301949501037598","1.3301949501037598","1.3301949501037598"
"2155","1.2712335586547852","1.2712335586547852","1.2712335586547852"
"2156","1.3113523721694946","1.3113523721694946","1.3113523721694946"
"2157","1.28563392162323","1.28563392162323","1.28563392162323"
"2158","1.2912005186080933","1.2912005186080933","1.2912005186080933"
"2159","1.2733033895492554","1.2733033895492554","1.2733033895492554"
"2160","1.2672182321548462","1.2672182321548462","1.2672182321548462"
"2161","1.289766788482666","1.289766788482666","1.289766788482666"
"2162","1.273169994354248","1.273169994354248","1.273169994354248"
"2163","1.3442587852478027","1.3442587852478027","1.3442587852478027"
"2164","1.2575891017913818","1.2575891017913818","1.2575891017913818"
"2165","1.3068209886550903","1.3068209886550903","1.3068209886550903"
"2166","1.262945532798767","1.262945532798767","1.262945532798767"
"2167","1.2687796354293823","1.2687796354293823","1.2687796354293823"
"2168","1.2789502143859863","1.2789502143859863","1.2789502143859863"
"2169","1.2711055278778076","1.2711055278778076","1.2711055278778076"
"2170","1.2730422019958496","1.2730422019958496","1.2730422019958496"
"2171","1.2831252813339233","1.2831252813339233","1.2831252813339233"
"2172","1.308409571647644","1.308409571647644","1.308409571647644"
"2173","1.282073974609375","1.282073974609375","1.282073974609375"
"2174","1.294610619544983","1.294610619544983","1.294610619544983"
"2175","1.2842081785202026","1.2842081785202026","1.2842081785202026"
"2176","1.24561607837677","1.24561607837677","1.24561607837677"
"2177","1.237885594367981","1.237885594367981","1.237885594367981"
"2178","1.2838749885559082","1.2838749885559082","1.2838749885559082"
"2179","1.2838749885559082","1.2838749885559082","1.2838749885559082"
"2180","1.2758142948150635","1.2758142948150635","1.2758142948150635"
"2181","1.3065344095230103","1.3065344095230103","1.3065344095230103"
"2182","1.2895607948303223","1.2895607948303223","1.2895607948303223"
"2183","1.3086546659469604","1.3086546659469604","1.3086546659469604"
"2184","1.2843422889709473","1.2843422889709473","1.2843422889709473"
"2185","1.2875574827194214","1.2875574827194214","1.2875574827194214"
"2186","1.259985089302063","1.259985089302063","1.259985089302063"
"2187","1.3071000576019287","1.3071000576019287","1.3071000576019287"
"2188","1.257683277130127","1.257683277130127","1.257683277130127"
"2189","1.193288803100586","1.193288803100586","1.193288803100586"
"2190","1.2999008893966675","1.2999008893966675","1.2999008893966675"
"2191","1.257521152496338","1.257521152496338","1.257521152496338"
"2192","1.261275053024292","1.261275053024292","1.261275053024292"
"2193","1.3027276992797852","1.3027276992797852","1.3027276992797852"
"2194","1.308366060256958","1.308366060256958","1.308366060256958"
"2195","1.266249656677246","1.266249656677246","1.266249656677246"
"2196","1.261533498764038","1.261533498764038","1.261533498764038"
"2197","1.2338740825653076","1.2338740825653076","1.2338740825653076"
"2198","1.2990323305130005","1.2990323305130005","1.2990323305130005"
"2199","1.286052942276001","1.286052942276001","1.286052942276001"
"2200","1.2647356986999512","1.2647356986999512","1.2647356986999512"
"2201","1.2555043697357178","1.2555043697357178","1.2555043697357178"
"2202","1.2731472253799438","1.2731472253799438","1.2731472253799438"
"2203","1.2977776527404785","1.2977776527404785","1.2977776527404785"
"2204","1.2732948064804077","1.2732948064804077","1.2732948064804077"
"2205","1.2601637840270996","1.2601637840270996","1.2601637840270996"
"2206","1.2987442016601562","1.2987442016601562","1.2987442016601562"
"2207","1.300842523574829","1.300842523574829","1.300842523574829"
