"Step","count3_medium_encoder_0_resumed - token_accuracy","count3_medium_encoder_0_resumed - token_accuracy__MIN","count3_medium_encoder_0_resumed - token_accuracy__MAX"
"75200","0.983538429737091","0.983538429737091","0.983538429737091"
"75300","0.98868816614151","0.98868816614151","0.98868816614151"
"75400","0.9842480659484864","0.9842480659484864","0.9842480659484864"
"75500","0.9427799701690673","0.9427799701690673","0.9427799701690673"
"75600","0.9933138251304626","0.9933138251304626","0.9933138251304626"
"75700","0.9876106905937195","0.9876106905937195","0.9876106905937195"
"75800","0.9929166889190674","0.9929166889190674","0.9929166889190674"
"75900","0.9906478118896485","0.9906478118896485","0.9906478118896485"
"76000","0.9886979389190674","0.9886979389190674","0.9886979389190674"
"76100","0.9888313961029053","0.9888313961029053","0.9888313961029053"
"76200","0.9824674677848816","0.9824674677848816","0.9824674677848816"
"76300","0.9904687714576721","0.9904687714576721","0.9904687714576721"
"76400","0.9864941573143006","0.9864941573143006","0.9864941573143006"
"76500","0.9889811420440674","0.9889811420440674","0.9889811420440674"
"76600","0.9835026240348816","0.9835026240348816","0.9835026240348816"
"76700","0.9956933784484864","0.9956933784484864","0.9956933784484864"
"76800","0.9913541793823242","0.9913541793823242","0.9913541793823242"
"76900","0.9921386957168579","0.9921386957168579","0.9921386957168579"
"77000","0.9872526216506958","0.9872526216506958","0.9872526216506958"
"77100","0.9891797089576722","0.9891797089576722","0.9891797089576722"
"77200","0.9889909052848815","0.9889909052848815","0.9889909052848815"
"77300","0.99171550989151","0.99171550989151","0.99171550989151"
"77400","0.9764225459098816","0.9764225459098816","0.9764225459098816"
"77500","0.9415006709098815","0.9415006709098815","0.9415006709098815"
"77600","0.9966992425918579","0.9966992425918579","0.9966992425918579"
"77700","0.9915364789962768","0.9915364789962768","0.9915364789962768"
"77800","0.9856771016120911","0.9856771016120911","0.9856771016120911"
"77900","0.9851920795440674","0.9851920795440674","0.9851920795440674"
"78000","0.98767254114151","0.98767254114151","0.98767254114151"
"78100","0.9859049677848816","0.9859049677848816","0.9859049677848816"
"78200","0.9879166841506958","0.9879166841506958","0.9879166841506958"
"78300","0.9877994990348816","0.9877994990348816","0.9877994990348816"
"78400","0.9600944256782532","0.9600944256782532","0.9600944256782532"
"78500","0.9958105683326721","0.9958105683326721","0.9958105683326721"
"78600","0.99041668176651","0.99041668176651","0.99041668176651"
"78700","0.9874186396598816","0.9874186396598816","0.9874186396598816"
"78800","0.9920703291893005","0.9920703291893005","0.9920703291893005"
"78900","0.9944759345054627","0.9944759345054627","0.9944759345054627"
"79000","0.9967187690734863","0.9967187690734863","0.9967187690734863"
"79100","0.9892480731010437","0.9892480731010437","0.9892480731010437"
"79200","0.9658821821212769","0.9658821821212769","0.9658821821212769"
"79300","0.9952636933326722","0.9952636933326722","0.9952636933326722"
"79400","0.9912467646598816","0.9912467646598816","0.9912467646598816"
"79500","0.9887760663032532","0.9887760663032532","0.9887760663032532"
"79600","0.9965657782554627","0.9965657782554627","0.9965657782554627"
"79700","0.995276710987091","0.995276710987091","0.995276710987091"
"79800","0.9944498872756958","0.9944498872756958","0.9944498872756958"
"79900","0.9900390815734863","0.9900390815734863","0.9900390815734863"
"80000","0.9938444256782532","0.9938444256782532","0.9938444256782532"
"80100","0.9866015839576722","0.9866015839576722","0.9866015839576722"
"80200","0.9836067938804627","0.9836067938804627","0.9836067938804627"
"80300","0.9977050971984863","0.9977050971984863","0.9977050971984863"
"80400","0.9967936325073242","0.9967936325073242","0.9967936325073242"
"80500","0.9916927313804627","0.9916927313804627","0.9916927313804627"
"80600","0.9935514521598816","0.9935514521598816","0.9935514521598816"
"80700","0.9673209881782532","0.9673209881782532","0.9673209881782532"
"80800","0.9979524946212769","0.9979524946212769","0.9979524946212769"
"80900","0.9945247626304626","0.9945247626304626","0.9945247626304626"
"81000","0.9936393451690674","0.9936393451690674","0.9936393451690674"
"81100","0.9924316620826721","0.9924316620826721","0.9924316620826721"
"81200","0.99257488489151","0.99257488489151","0.99257488489151"
"81300","0.9977441620826721","0.9977441620826721","0.9977441620826721"
"81400","0.9950455904006958","0.9950455904006958","0.9950455904006958"
"81500","0.9900423407554626","0.9900423407554626","0.9900423407554626"
"81600","0.9935449409484863","0.9935449409484863","0.9935449409484863"
"81700","0.9925911664962769","0.9925911664962769","0.9925911664962769"
"81800","0.9859017109870911","0.9859017109870911","0.9859017109870911"
"81900","0.9953450703620911","0.9953450703620911","0.9953450703620911"
"82000","0.9943229365348816","0.9943229365348816","0.9943229365348816"
"82100","0.9907129073143005","0.9907129073143005","0.9907129073143005"
"82200","0.9976562762260437","0.9976562762260437","0.9976562762260437"
"82300","0.9977474164962769","0.9977474164962769","0.9977474164962769"
"82400","0.9941569256782532","0.9941569256782532","0.9941569256782532"
"82500","0.9921810054779052","0.9921810054779052","0.9921810054779052"
"82600","0.9909212422370911","0.9909212422370911","0.9909212422370911"
"82700","0.9949609589576721","0.9949609589576721","0.9949609589576721"
"82800","0.9939648652076721","0.9939648652076721","0.9939648652076721"
"82900","0.9899218940734863","0.9899218940734863","0.9899218940734863"
"83000","0.9936556148529053","0.9936556148529053","0.9936556148529053"
"83100","0.9897558784484863","0.9897558784484863","0.9897558784484863"
"83200","0.9945182490348816","0.9945182490348816","0.9945182490348816"
"83300","0.9976269698143005","0.9976269698143005","0.9976269698143005"
"83400","0.9953613448143005","0.9953613448143005","0.9953613448143005"
"83500","0.9881412959098816","0.9881412959098816","0.9881412959098816"
"83600","0.9946712398529053","0.9946712398529053","0.9946712398529053"
"83700","0.9915104341506958","0.9915104341506958","0.9915104341506958"
"83800","0.9944498872756958","0.9944498872756958","0.9944498872756958"
"83900","0.8290267062187194","0.8290267062187194","0.8290267062187194"
"84000","0.9976790571212768","0.9976790571212768","0.9976790571212768"
"84100","0.9977636933326721","0.9977636933326721","0.9977636933326721"
"84200","0.9904362201690674","0.9904362201690674","0.9904362201690674"
"84300","0.9936360931396484","0.9936360931396484","0.9936360931396484"
"84400","0.9946354341506958","0.9946354341506958","0.9946354341506958"
"84500","0.9934895992279053","0.9934895992279053","0.9934895992279053"
"84600","0.9955045747756958","0.9955045747756958","0.9955045747756958"
"84700","0.9955045747756958","0.9955045747756958","0.9955045747756958"
"84800","0.9948144769668579","0.9948144769668579","0.9948144769668579"
"84900","0.9938281416893006","0.9938281416893006","0.9938281416893006"
"85000","0.9720475506782532","0.9720475506782532","0.9720475506782532"
"85100","0.9983463788032532","0.9983463788032532","0.9983463788032532"
"85200","0.9976823139190674","0.9976823139190674","0.9976823139190674"
"85300","0.9953613424301148","0.9953613424301148","0.9953613424301148"
"85400","0.9929948163032531","0.9929948163032531","0.9929948163032531"
"85500","0.9967155194282532","0.9967155194282532","0.9967155194282532"
"85600","0.9959244990348816","0.9959244990348816","0.9959244990348816"
"85700","0.9966015815734863","0.9966015815734863","0.9966015815734863"
"85800","0.9984407758712769","0.9984407758712769","0.9984407758712769"
"85900","0.9946256756782532","0.9946256756782532","0.9946256756782532"
"86000","0.9957194209098816","0.9957194209098816","0.9957194209098816"
"86100","0.9945573139190674","0.9945573139190674","0.9945573139190674"
"86200","0.9948698091506958","0.9948698091506958","0.9948698091506958"
"86300","0.9536328339576721","0.9536328339576721","0.9536328339576721"
"86400","0.9979329562187195","0.9979329562187195","0.9979329562187195"
"86500","0.995937523841858","0.995937523841858","0.995937523841858"
"86600","0.9926009345054626","0.9926009345054626","0.9926009345054626"
"86700","0.9950390791893006","0.9950390791893006","0.9950390791893006"
"86800","0.9963672041893006","0.9963672041893006","0.9963672041893006"
"86900","0.993658881187439","0.993658881187439","0.993658881187439"
"87000","0.9917773628234863","0.9917773628234863","0.9917773628234863"
"87100","0.9953483271598816","0.9953483271598816","0.9953483271598816"
"87200","0.9946582221984863","0.9946582221984863","0.9946582221984863"
"87300","0.9953971552848816","0.9953971552848816","0.9953971552848816"
"87400","0.9941959857940674","0.9941959857940674","0.9941959857940674"
"87500","0.9961556124687195","0.9961556124687195","0.9961556124687195"
"87600","0.9957649993896485","0.9957649993896485","0.9957649993896485"
"87700","0.9983789277076721","0.9983789277076721","0.9983789277076721"
"87800","0.9963639545440673","0.9963639545440673","0.9963639545440673"
"87900","0.9963476729393005","0.9963476729393005","0.9963476729393005"
"88000","0.9947689008712769","0.9947689008712769","0.9947689008712769"
"88100","0.9924479341506958","0.9924479341506958","0.9924479341506958"
"88200","0.9934440302848816","0.9934440302848816","0.9934440302848816"
"88300","0.9945508050918579","0.9945508050918579","0.9945508050918579"
"88400","0.99261394739151","0.99261394739151","0.99261394739151"
"88500","0.9958528852462769","0.9958528852462769","0.9958528852462769"
"88600","0.9934212398529053","0.9934212398529053","0.9934212398529053"
"88700","0.9955143451690673","0.9955143451690673","0.9955143451690673"
"88800","0.9955403876304626","0.9955403876304626","0.9955403876304626"
"88900","0.9242317914962769","0.9242317914962769","0.9242317914962769"
"89000","0.9986621308326721","0.9986621308326721","0.9986621308326721"
"89100","0.9987402558326721","0.9987402558326721","0.9987402558326721"
"89200","0.9970215082168579","0.9970215082168579","0.9970215082168579"
"89300","0.9967903900146484","0.9967903900146484","0.9967903900146484"
"89400","0.9959830927848816","0.9959830927848816","0.9959830927848816"
"89500","0.9960514545440674","0.9960514545440674","0.9960514545440674"
"89600","0.947405617237091","0.947405617237091","0.947405617237091"
"89700","0.9963248920440674","0.9963248920440674","0.9963248920440674"
"89800","0.944124367237091","0.944124367237091","0.944124367237091"
"89900","0.9988313961029053","0.9988313961029053","0.9988313961029053"
"90000","0.9988411688804626","0.9988411688804626","0.9988411688804626"
"90100","0.9953125190734863","0.9953125190734863","0.9953125190734863"
"90200","0.9966178560256957","0.9966178560256957","0.9966178560256957"
"90300","0.9974511957168579","0.9974511957168579","0.9974511957168579"
"90400","0.9928743648529053","0.9928743648529053","0.9928743648529053"
"90500","0.9959603071212768","0.9959603071212768","0.9959603071212768"
"90600","0.9967578363418579","0.9967578363418579","0.9967578363418579"
"90700","0.992900414466858","0.992900414466858","0.992900414466858"
"90800","0.9969368696212768","0.9969368696212768","0.9969368696212768"
"90900","0.9967741060256958","0.9967741060256958","0.9967741060256958"
"91000","0.9762467622756958","0.9762467622756958","0.9762467622756958"
"91100","0.9980827093124389","0.9980827093124389","0.9980827093124389"
"91200","0.9948112201690674","0.9948112201690674","0.9948112201690674"
"91300","0.9962923359870911","0.9962923359870911","0.9962923359870911"
"91400","0.9957877802848816","0.9957877802848816","0.9957877802848816"
"91500","0.9955631709098816","0.9955631709098816","0.9955631709098816"
"91600","0.9983659029006958","0.9983659029006958","0.9983659029006958"
"91700","0.9968489789962769","0.9968489789962769","0.9968489789962769"
"91800","0.9966504144668579","0.9966504144668579","0.9966504144668579"
"91900","0.9784603047370911","0.9784603047370911","0.9784603047370911"
"92000","0.9988476729393005","0.9988476729393005","0.9988476729393005"
"92100","0.9936556172370911","0.9936556172370911","0.9936556172370911"
"92200","0.9977050971984863","0.9977050971984863","0.9977050971984863"
"92300","0.9957780122756958","0.9957780122756958","0.9957780122756958"
"92400","0.5117024922370911","0.5117024922370911","0.5117024922370911"
"92500","0.9989681243896484","0.9989681243896484","0.9989681243896484"
"92600","0.9989746379852295","0.9989746379852295","0.9989746379852295"
"92700","0.9977409029006958","0.9977409029006958","0.9977409029006958"
"92800","0.9925651240348816","0.9925651240348816","0.9925651240348816"
"92900","0.9967057490348816","0.9967057490348816","0.9967057490348816"
"93000","0.9959570527076721","0.9959570527076721","0.9959570527076721"
"93100","0.9958789300918579","0.9958789300918579","0.9958789300918579"
"93200","0.9958333492279052","0.9958333492279052","0.9958333492279052"
"93300","0.9975976753234863","0.9975976753234863","0.9975976753234863"
"93400","0.9963639497756958","0.9963639497756958","0.9963639497756958"
"93500","0.9976660346984864","0.9976660346984864","0.9976660346984864"
"93600","0.9964876508712769","0.9964876508712769","0.9964876508712769"
"93700","0.9953548359870911","0.9953548359870911","0.9953548359870911"
"93800","0.9990852999687195","0.9990852999687195","0.9990852999687195"
"93900","0.9992578411102295","0.9992578411102295","0.9992578411102295"
"94000","0.9982845234870911","0.9982845234870911","0.9982845234870911"
"94100","0.9963053607940674","0.9963053607940674","0.9963053607940674"
"94200","0.9969987201690674","0.9969987201690674","0.9969987201690674"
"94300","0.9940462493896485","0.9940462493896485","0.9940462493896485"
"94400","0.9976074433326722","0.9976074433326722","0.9976074433326722"
"94500","0.9973405170440673","0.9973405170440673","0.9973405170440673"
"94600","0.9959277534484863","0.9959277534484863","0.9959277534484863"
"94700","0.9953580951690674","0.9953580951690674","0.9953580951690674"
"94800","0.9974446821212769","0.9974446821212769","0.9974446821212769"
"94900","0.9975488471984864","0.9975488471984864","0.9975488471984864"
"95000","0.9975455904006958","0.9975455904006958","0.9975455904006958"
"95100","0.9962174582481385","0.9962174582481385","0.9962174582481385"
"95200","0.9974674677848816","0.9974674677848816","0.9974674677848816"
"95300","0.9964615964889526","0.9964615964889526","0.9964615964889526"
"95400","0.998206398487091","0.998206398487091","0.998206398487091"
"95500","0.99113933801651","0.99113933801651","0.99113933801651"
"95600","0.9976269698143005","0.9976269698143005","0.9976269698143005"
"95700","0.9962174606323242","0.9962174606323242","0.9962174606323242"
"95800","0.9969889545440673","0.9969889545440673","0.9969889545440673"
"95900","0.9720019769668579","0.9720019769668579","0.9720019769668579"
"96000","0.9991178607940674","0.9991178607940674","0.9991178607940674"
"96100","0.999065773487091","0.999065773487091","0.999065773487091"
"96200","0.99849285364151","0.99849285364151","0.99849285364151"
"96300","0.9964225435256958","0.9964225435256958","0.9964225435256958"
"96400","0.9969987177848816","0.9969987177848816","0.9969987177848816"
"96500","0.9981054878234863","0.9981054878234863","0.9981054878234863"
"96600","0.9959407758712768","0.9959407758712768","0.9959407758712768"
"96700","0.9981868696212769","0.9981868696212769","0.9981868696212769"
"96800","0.9957324361801148","0.9957324361801148","0.9957324361801148"
"96900","0.9968522381782532","0.9968522381782532","0.9968522381782532"
"97000","0.9923632979393006","0.9923632979393006","0.9923632979393006"
"97100","0.9977441692352295","0.9977441692352295","0.9977441692352295"
"97200","0.9980664229393006","0.9980664229393006","0.9980664229393006"
"97300","0.9935774946212769","0.9935774946212769","0.9935774946212769"
"97400","0.9972233247756958","0.9972233247756958","0.9972233247756958"
"97500","0.9982910394668579","0.9982910394668579","0.9982910394668579"
"97600","0.9961816549301148","0.9961816549301148","0.9961816549301148"
"97700","0.9982845258712768","0.9982845258712768","0.9982845258712768"
"97800","0.992356789112091","0.992356789112091","0.992356789112091"
"97900","0.9991797065734863","0.9991797065734863","0.9991797065734863"
"98000","0.9993261909484863","0.9993261909484863","0.9993261909484863"
"98100","0.9985481929779053","0.9985481929779053","0.9985481929779053"
"98200","0.9970703339576721","0.9970703339576721","0.9970703339576721"
"98300","0.9985937643051147","0.9985937643051147","0.9985937643051147"
"98400","0.9985774970054626","0.9985774970054626","0.9985774970054626"
"98500","0.8635644698143006","0.8635644698143006","0.8635644698143006"
"98600","0.9992415523529052","0.9992415523529052","0.9992415523529052"
"98700","0.9991178560256958","0.9991178560256958","0.9991178560256958"
"98800","0.99852215051651","0.99852215051651","0.99852215051651"
"98900","0.9968880438804626","0.9968880438804626","0.9968880438804626"
"99000","0.9984570503234863","0.9984570503234863","0.9984570503234863"
"99100","0.9955826997756958","0.9955826997756958","0.9955826997756958"
"99200","0.9975683808326721","0.9975683808326721","0.9975683808326721"
"99300","0.9975228118896484","0.9975228118896484","0.9975228118896484"
"99400","0.9970670771598816","0.9970670771598816","0.9970670771598816"
"99500","0.9992838740348816","0.9992838740348816","0.9992838740348816"
"99600","0.9991341352462768","0.9991341352462768","0.9991341352462768"
"99700","0.9989453291893006","0.9989453291893006","0.9989453291893006"
"99800","0.9978808784484863","0.9978808784484863","0.9978808784484863"
"99900","0.9988509321212768","0.9988509321212768","0.9988509321212768"
"100000","0.9983756709098816","0.9983756709098816","0.9983756709098816"
"100100","0.9982975459098816","0.9982975459098816","0.9982975459098816"
"100200","0.9984830951690674","0.9984830951690674","0.9984830951690674"
"100300","0.9977181243896485","0.9977181243896485","0.9977181243896485"
"100400","0.9975976777076722","0.9975976777076722","0.9975976777076722"
"100500","0.9978027606010437","0.9978027606010437","0.9978027606010437"
"100600","0.9981445455551148","0.9981445455551148","0.9981445455551148"
"100700","0.9980566620826721","0.9980566620826721","0.9980566620826721"
"100800","0.9975651240348816","0.9975651240348816","0.9975651240348816"
"100900","0.9994791889190674","0.9994791889190674","0.9994791889190674"
"101000","0.9993522334098816","0.9993522334098816","0.9993522334098816"
"101100","0.9992187690734863","0.9992187690734863","0.9992187690734863"
"101200","0.9982519721984864","0.9982519721984864","0.9982519721984864"
"101300","0.9973958587646484","0.9973958587646484","0.9973958587646484"
"101400","0.9987825751304626","0.9987825751304626","0.9987825751304626"
"101500","0.9991471529006958","0.9991471529006958","0.9991471529006958"
"101600","0.9993750190734864","0.9993750190734864","0.9993750190734864"
"101700","0.9994922089576721","0.9994922089576721","0.9994922089576721"
"101800","0.9979524898529053","0.9979524898529053","0.9979524898529053"
"101900","0.9977702021598815","0.9977702021598815","0.9977702021598815"
"102000","0.9987728095054627","0.9987728095054627","0.9987728095054627"
"102100","0.9988444209098816","0.9988444209098816","0.9988444209098816"
"102200","0.9976172065734863","0.9976172065734863","0.9976172065734863"
"102300","0.9961784029006958","0.9961784029006958","0.9961784029006958"
"102400","0.9990950655937195","0.9990950655937195","0.9990950655937195"
"102500","0.9986458516120911","0.9986458516120911","0.9986458516120911"
"102600","0.9974935126304626","0.9974935126304626","0.9974935126304626"
"102700","0.9983919477462768","0.9983919477462768","0.9983919477462768"
"102800","0.99755535364151","0.99755535364151","0.99755535364151"
"102900","0.998144555091858","0.998144555091858","0.998144555091858"
"103000","0.9984407830238342","0.9984407830238342","0.9984407830238342"
"103100","0.9985709834098816","0.9985709834098816","0.9985709834098816"
"103200","0.9984570527076722","0.9984570527076722","0.9984570527076722"
"103300","0.99801433801651","0.99801433801651","0.99801433801651"
"103400","0.9961328339576722","0.9961328339576722","0.9961328339576722"
"103500","0.9985840034484863","0.9985840034484863","0.9985840034484863"
"103600","0.9942675971984863","0.9942675971984863","0.9942675971984863"
"103700","0.99752605676651","0.99752605676651","0.99752605676651"
"103800","0.9980631709098816","0.9980631709098816","0.9980631709098816"
"103900","0.9979362154006958","0.9979362154006958","0.9979362154006958"
"104000","0.9980501532554626","0.9980501532554626","0.9980501532554626"
"104100","0.9986816596984863","0.9986816596984863","0.9986816596984863"
"104200","0.9981152486801147","0.9981152486801147","0.9981152486801147"
"104300","0.7985872626304626","0.7985872626304626","0.7985872626304626"
"104400","0.9995149970054626","0.9995149970054626","0.9995149970054626"
"104500","0.9995866084098816","0.9995866084098816","0.9995866084098816"
"104600","0.9989974141120911","0.9989974141120911","0.9989974141120911"
"104700","0.9986133027076721","0.9986133027076721","0.9986133027076721"
"104800","0.9972884249687195","0.9972884249687195","0.9972884249687195"
"104900","0.9986914300918579","0.9986914300918579","0.9986914300918579"
"105000","0.9972786593437195","0.9972786593437195","0.9972786593437195"
"105100","0.9980957269668579","0.9980957269668579","0.9980957269668579"
"105200","0.9991959834098816","0.9991959834098816","0.9991959834098816"
"105300","0.9993261933326721","0.9993261933326721","0.9993261933326721"
"105400","0.9990006709098815","0.9990006709098815","0.9990006709098815"
"105500","0.9993750214576721","0.9993750214576721","0.9993750214576721"
"105600","0.9987728047370911","0.9987728047370911","0.9987728047370911"
"105700","0.9978060078620911","0.9978060078620911","0.9978060078620911"
"105800","0.9976985907554626","0.9976985907554626","0.9976985907554626"
"105900","0.8128450703620911","0.8128450703620911","0.8128450703620911"
"106000","0.9995508050918579","0.9995508050918579","0.9995508050918579"
"106100","0.9993620014190674","0.9993620014190674","0.9993620014190674"
"106200","0.9982780122756958","0.9982780122756958","0.9982780122756958"
"106300","0.9980371260643005","0.9980371260643005","0.9980371260643005"
"106400","0.9975325751304627","0.9975325751304627","0.9975325751304627"
"106500","0.9987142181396484","0.9987142181396484","0.9987142181396484"
"106600","0.9978320550918579","0.9978320550918579","0.9978320550918579"
"106700","0.9974967622756958","0.9974967622756958","0.9974967622756958"
