"Step","count3_small_decoder_0 - loss","count3_small_decoder_0 - loss__MIN","count3_small_decoder_0 - loss__MAX"
"45300","2.7646187233924864","2.7646187233924864","2.7646187233924864"
"45400","2.7684890103340147","2.7684890103340147","2.7684890103340147"
"45500","2.7682265710830687","2.7682265710830687","2.7682265710830687"
"45600","2.764434902667999","2.764434902667999","2.764434902667999"
"45700","2.7599068760871885","2.7599068760871885","2.7599068760871885"
"45800","2.762228879928589","2.762228879928589","2.762228879928589"
"45900","2.7605382895469663","2.7605382895469663","2.7605382895469663"
"46000","2.7636638045310975","2.7636638045310975","2.7636638045310975"
"46100","2.7577411937713623","2.7577411937713623","2.7577411937713623"
"46200","2.757782027721405","2.757782027721405","2.757782027721405"
"46300","2.7561073470115662","2.7561073470115662","2.7561073470115662"
"46400","2.7567595529556272","2.7567595529556272","2.7567595529556272"
"46500","2.7526673412323","2.7526673412323","2.7526673412323"
"46600","2.752063126564026","2.752063126564026","2.752063126564026"
"46700","2.7521916747093202","2.7521916747093202","2.7521916747093202"
"46800","2.7529104471206667","2.7529104471206667","2.7529104471206667"
"46900","2.7453974318504333","2.7453974318504333","2.7453974318504333"
"47000","2.748909492492676","2.748909492492676","2.748909492492676"
"47100","2.747629072666168","2.747629072666168","2.747629072666168"
"47200","2.7456963419914246","2.7456963419914246","2.7456963419914246"
"47300","2.7396516513824465","2.7396516513824465","2.7396516513824465"
"47400","2.743190493583679","2.743190493583679","2.743190493583679"
"47500","2.742549653053284","2.742549653053284","2.742549653053284"
"47600","2.739200460910797","2.739200460910797","2.739200460910797"
"47700","2.7367145299911497","2.7367145299911497","2.7367145299911497"
"47800","2.740048818588257","2.740048818588257","2.740048818588257"
"47900","2.731717393398285","2.731717393398285","2.731717393398285"
"48000","2.734644136428833","2.734644136428833","2.734644136428833"
"48100","2.730803894996643","2.730803894996643","2.730803894996643"
"48200","2.7306809043884277","2.7306809043884277","2.7306809043884277"
"48300","2.7301058983802795","2.7301058983802795","2.7301058983802795"
"48400","2.7273164129257204","2.7273164129257204","2.7273164129257204"
"48500","2.726503176689148","2.726503176689148","2.726503176689148"
"48600","2.7276440906524657","2.7276440906524657","2.7276440906524657"
"48700","2.723905472755432","2.723905472755432","2.723905472755432"
"48800","2.7231458234786987","2.7231458234786987","2.7231458234786987"
"48900","2.724073669910431","2.724073669910431","2.724073669910431"
"49000","2.719418168067932","2.719418168067932","2.719418168067932"
"49100","2.715334539413452","2.715334539413452","2.715334539413452"
"49200","2.715057578086853","2.715057578086853","2.715057578086853"
"49300","2.7194642281532286","2.7194642281532286","2.7194642281532286"
"49400","2.7160535073280334","2.7160535073280334","2.7160535073280334"
"49500","2.713704249858856","2.713704249858856","2.713704249858856"
"49600","2.7134294867515565","2.7134294867515565","2.7134294867515565"
"49700","2.7064057350158692","2.7064057350158692","2.7064057350158692"
"49800","2.7081241703033445","2.7081241703033445","2.7081241703033445"
"49900","2.709895808696747","2.709895808696747","2.709895808696747"
"50000","2.711734797954559","2.711734797954559","2.711734797954559"
"50100","2.7057401084899904","2.7057401084899904","2.7057401084899904"
"50200","2.701819882392883","2.701819882392883","2.701819882392883"
"50300","2.7047235918045045","2.7047235918045045","2.7047235918045045"
"50400","2.7014439368247984","2.7014439368247984","2.7014439368247984"
"50500","2.703977952003479","2.703977952003479","2.703977952003479"
"50600","2.6995268726348876","2.6995268726348876","2.6995268726348876"
"50700","2.698688704967499","2.698688704967499","2.698688704967499"
"50800","2.692698187828064","2.692698187828064","2.692698187828064"
"50900","2.6927769589424133","2.6927769589424133","2.6927769589424133"
"51000","2.6925566005706787","2.6925566005706787","2.6925566005706787"
"51100","2.6925533056259154","2.6925533056259154","2.6925533056259154"
"51200","2.68872309923172","2.68872309923172","2.68872309923172"
"51300","2.6878383493423463","2.6878383493423463","2.6878383493423463"
"51400","2.686942791938782","2.686942791938782","2.686942791938782"
"51500","2.685015699863434","2.685015699863434","2.685015699863434"
"51600","2.6856158709526063","2.6856158709526063","2.6856158709526063"
"51700","2.681288764476776","2.681288764476776","2.681288764476776"
"51800","2.685718650817871","2.685718650817871","2.685718650817871"
"51900","2.68513977766037","2.68513977766037","2.68513977766037"
"52000","2.6875241947174073","2.6875241947174073","2.6875241947174073"
"52100","2.6790104365348815","2.6790104365348815","2.6790104365348815"
"52200","2.6767738914489745","2.6767738914489745","2.6767738914489745"
"52300","2.67829087972641","2.67829087972641","2.67829087972641"
"52400","2.675333893299103","2.675333893299103","2.675333893299103"
"52500","2.6748447895050047","2.6748447895050047","2.6748447895050047"
"52600","2.6715150594711305","2.6715150594711305","2.6715150594711305"
"52700","2.6719939708709717","2.6719939708709717","2.6719939708709717"
"52800","2.6709325075149537","2.6709325075149537","2.6709325075149537"
"52900","2.66470205783844","2.66470205783844","2.66470205783844"
"53000","2.664923462867737","2.664923462867737","2.664923462867737"
"53100","2.6719723081588747","2.6719723081588747","2.6719723081588747"
"53200","2.6647065615653993","2.6647065615653993","2.6647065615653993"
"53300","2.6658753252029417","2.6658753252029417","2.6658753252029417"
"53400","2.6643156003952027","2.6643156003952027","2.6643156003952027"
"53500","2.661152112483978","2.661152112483978","2.661152112483978"
"53600","2.660584819316864","2.660584819316864","2.660584819316864"
"53700","2.6577991151809695","2.6577991151809695","2.6577991151809695"
"53800","2.6558158802986145","2.6558158802986145","2.6558158802986145"
"53900","2.655915429592133","2.655915429592133","2.655915429592133"
"54000","2.6544784235954286","2.6544784235954286","2.6544784235954286"
"54100","2.6533845114707946","2.6533845114707946","2.6533845114707946"
"54200","2.649062809944153","2.649062809944153","2.649062809944153"
"54300","2.6455523586273193","2.6455523586273193","2.6455523586273193"
"54400","2.6463442730903624","2.6463442730903624","2.6463442730903624"
"54500","2.6475635600090026","2.6475635600090026","2.6475635600090026"
"54600","2.6487683391571046","2.6487683391571046","2.6487683391571046"
"54700","2.644059810638428","2.644059810638428","2.644059810638428"
"54800","2.647681088447571","2.647681088447571","2.647681088447571"
"54900","2.6419497084617616","2.6419497084617616","2.6419497084617616"
"55000","2.634948034286499","2.634948034286499","2.634948034286499"
"55100","2.6366986799240113","2.6366986799240113","2.6366986799240113"
"55200","2.6346011114120484","2.6346011114120484","2.6346011114120484"
"55300","2.639132835865021","2.639132835865021","2.639132835865021"
"55400","2.631790273189545","2.631790273189545","2.631790273189545"
"55500","2.6334109330177307","2.6334109330177307","2.6334109330177307"
"55600","2.6259823560714723","2.6259823560714723","2.6259823560714723"
"55700","2.6280158376693725","2.6280158376693725","2.6280158376693725"
"55800","2.6311238384246827","2.6311238384246827","2.6311238384246827"
"55900","2.6255128836631774","2.6255128836631774","2.6255128836631774"
"56000","2.621911265850067","2.621911265850067","2.621911265850067"
"56100","2.6212151718139647","2.6212151718139647","2.6212151718139647"
"56200","2.622574360370636","2.622574360370636","2.622574360370636"
"56300","2.6185254430770875","2.6185254430770875","2.6185254430770875"
"56400","2.6214382004737855","2.6214382004737855","2.6214382004737855"
"56500","2.6187638807296754","2.6187638807296754","2.6187638807296754"
"56600","2.614176504611969","2.614176504611969","2.614176504611969"
"56700","2.6184921884536743","2.6184921884536743","2.6184921884536743"
"56800","2.6124344301223754","2.6124344301223754","2.6124344301223754"
"56900","2.6141590738296507","2.6141590738296507","2.6141590738296507"
"57000","2.6136889910697936","2.6136889910697936","2.6136889910697936"
"57100","2.6096553373336793","2.6096553373336793","2.6096553373336793"
"57200","2.610008273124695","2.610008273124695","2.610008273124695"
"57300","2.6088280415534975","2.6088280415534975","2.6088280415534975"
"57400","2.6017177581787108","2.6017177581787108","2.6017177581787108"
"57500","2.603572630882263","2.603572630882263","2.603572630882263"
"57600","2.596007981300354","2.596007981300354","2.596007981300354"
"57700","2.605350410938263","2.605350410938263","2.605350410938263"
"57800","2.5985255885124205","2.5985255885124205","2.5985255885124205"
"57900","2.5994706082344057","2.5994706082344057","2.5994706082344057"
"58000","2.598771870136261","2.598771870136261","2.598771870136261"
"58100","2.5954391503334047","2.5954391503334047","2.5954391503334047"
"58200","2.590407118797302","2.590407118797302","2.590407118797302"
"58300","2.5904833364486692","2.5904833364486692","2.5904833364486692"
"58400","2.589977262020111","2.589977262020111","2.589977262020111"
"58500","2.5879270100593565","2.5879270100593565","2.5879270100593565"
"58600","2.583982107639313","2.583982107639313","2.583982107639313"
"58700","2.588829755783081","2.588829755783081","2.588829755783081"
"58800","2.584534237384796","2.584534237384796","2.584534237384796"
"58900","2.5851770496368407","2.5851770496368407","2.5851770496368407"
"59000","2.580503740310669","2.580503740310669","2.580503740310669"
"59100","2.581205279827118","2.581205279827118","2.581205279827118"
"59200","2.5814765763282774","2.5814765763282774","2.5814765763282774"
"59300","2.5805177068710328","2.5805177068710328","2.5805177068710328"
"59400","2.579099872112274","2.579099872112274","2.579099872112274"
"59500","2.5751297736167906","2.5751297736167906","2.5751297736167906"
"59600","2.577624125480652","2.577624125480652","2.577624125480652"
"59700","2.5714560651779177","2.5714560651779177","2.5714560651779177"
"59800","2.5720848512649535","2.5720848512649535","2.5720848512649535"
"59900","2.56880277633667","2.56880277633667","2.56880277633667"
"60000","2.5682798075675963","2.5682798075675963","2.5682798075675963"
"60100","2.5679995822906494","2.5679995822906494","2.5679995822906494"
"60200","2.562559635639191","2.562559635639191","2.562559635639191"
"60300","2.5632512545585633","2.5632512545585633","2.5632512545585633"
"60400","2.5635691261291504","2.5635691261291504","2.5635691261291504"
"60500","2.5620953845977783","2.5620953845977783","2.5620953845977783"
"60600","2.5581971192359925","2.5581971192359925","2.5581971192359925"
"60700","2.556846969127655","2.556846969127655","2.556846969127655"
"60800","2.5607227516174316","2.5607227516174316","2.5607227516174316"
"60900","2.556607713699341","2.556607713699341","2.556607713699341"
"61000","2.554099454879761","2.554099454879761","2.554099454879761"
"61100","2.557167766094208","2.557167766094208","2.557167766094208"
"61200","2.5556730818748474","2.5556730818748474","2.5556730818748474"
"61300","2.546870620250702","2.546870620250702","2.546870620250702"
"61400","2.548489201068878","2.548489201068878","2.548489201068878"
"61500","2.5472970628738403","2.5472970628738403","2.5472970628738403"
"61600","2.550592231750488","2.550592231750488","2.550592231750488"
"61700","2.550237708091736","2.550237708091736","2.550237708091736"
"61800","2.5446052312850953","2.5446052312850953","2.5446052312850953"
"61900","2.547376186847687","2.547376186847687","2.547376186847687"
"62000","2.5411354804039004","2.5411354804039004","2.5411354804039004"
"62100","2.537722480297089","2.537722480297089","2.537722480297089"
"62200","2.541840844154358","2.541840844154358","2.541840844154358"
"62300","2.5346231412887574","2.5346231412887574","2.5346231412887574"
"62400","2.5361358547210693","2.5361358547210693","2.5361358547210693"
"62500","2.5381518697738645","2.5381518697738645","2.5381518697738645"
"62600","2.5331576752662657","2.5331576752662657","2.5331576752662657"
"62700","2.5366440439224243","2.5366440439224243","2.5366440439224243"
"62800","2.5336539721488953","2.5336539721488953","2.5336539721488953"
"62900","2.527390010356903","2.527390010356903","2.527390010356903"
"63000","2.5294879126548766","2.5294879126548766","2.5294879126548766"
"63100","2.52346403837204","2.52346403837204","2.52346403837204"
"63200","2.5309680557250975","2.5309680557250975","2.5309680557250975"
"63300","2.5235317611694335","2.5235317611694335","2.5235317611694335"
"63400","2.5239731574058535","2.5239731574058535","2.5239731574058535"
"63500","2.5205192399024963","2.5205192399024963","2.5205192399024963"
"63600","2.5175665855407714","2.5175665855407714","2.5175665855407714"
"63700","2.524652035236359","2.524652035236359","2.524652035236359"
"63800","2.5178808784484863","2.5178808784484863","2.5178808784484863"
"63900","2.5164473366737368","2.5164473366737368","2.5164473366737368"
"64000","2.5129705476760864","2.5129705476760864","2.5129705476760864"
"64100","2.5152847743034363","2.5152847743034363","2.5152847743034363"
"64200","2.5151711463928224","2.5151711463928224","2.5151711463928224"
"64300","2.5104822587966917","2.5104822587966917","2.5104822587966917"
"64400","2.5041127490997312","2.5041127490997312","2.5041127490997312"
"64500","2.5089324426651003","2.5089324426651003","2.5089324426651003"
"64600","2.5080221462249757","2.5080221462249757","2.5080221462249757"
"64700","2.5037998008728026","2.5037998008728026","2.5037998008728026"
"64800","2.503606972694397","2.503606972694397","2.503606972694397"
"64900","2.5051813411712645","2.5051813411712645","2.5051813411712645"
"65000","2.5053710627555845","2.5053710627555845","2.5053710627555845"
"65100","2.501935021877289","2.501935021877289","2.501935021877289"
"65200","2.4989881181716918","2.4989881181716918","2.4989881181716918"
"65300","2.49743123292923","2.49743123292923","2.49743123292923"
"65400","2.4961602449417115","2.4961602449417115","2.4961602449417115"
"65500","2.495393114089966","2.495393114089966","2.495393114089966"
"65600","2.492823898792267","2.492823898792267","2.492823898792267"
"65700","2.488703951835632","2.488703951835632","2.488703951835632"
"65800","2.4930809569358825","2.4930809569358825","2.4930809569358825"
"65900","2.4920872592926027","2.4920872592926027","2.4920872592926027"
"66000","2.4849828720092773","2.4849828720092773","2.4849828720092773"
"66100","2.482268362045288","2.482268362045288","2.482268362045288"
"66200","2.4837163877487183","2.4837163877487183","2.4837163877487183"
"66300","2.4829213070869445","2.4829213070869445","2.4829213070869445"
"66400","2.483696091175079","2.483696091175079","2.483696091175079"
"66500","2.4802947735786436","2.4802947735786436","2.4802947735786436"
"66600","2.4812179398536682","2.4812179398536682","2.4812179398536682"
"66700","2.478834664821625","2.478834664821625","2.478834664821625"
"66800","2.4795080065727233","2.4795080065727233","2.4795080065727233"
"66900","2.477172951698303","2.477172951698303","2.477172951698303"
"67000","2.4743802642822263","2.4743802642822263","2.4743802642822263"
"67100","2.479212818145752","2.479212818145752","2.479212818145752"
"67200","2.473660309314728","2.473660309314728","2.473660309314728"
"67300","2.4716567301750185","2.4716567301750185","2.4716567301750185"
"67400","2.472504987716675","2.472504987716675","2.472504987716675"
"67500","2.4661050605773926","2.4661050605773926","2.4661050605773926"
"67600","2.4658470606803893","2.4658470606803893","2.4658470606803893"
"67700","2.4676773071289064","2.4676773071289064","2.4676773071289064"
"67800","2.4668753480911256","2.4668753480911256","2.4668753480911256"
"67900","2.4639280343055727","2.4639280343055727","2.4639280343055727"
"68000","2.4619344425201417","2.4619344425201417","2.4619344425201417"
"68100","2.4641563796997072","2.4641563796997072","2.4641563796997072"
"68200","2.45680721282959","2.45680721282959","2.45680721282959"
"68300","2.4578177094459535","2.4578177094459535","2.4578177094459535"
"68400","2.45381178855896","2.45381178855896","2.45381178855896"
"68500","2.45477632522583","2.45477632522583","2.45477632522583"
"68600","2.4550563383102415","2.4550563383102415","2.4550563383102415"
"68700","2.456680567264557","2.456680567264557","2.456680567264557"
"68800","2.452060000896454","2.452060000896454","2.452060000896454"
"68900","2.4466151714324953","2.4466151714324953","2.4466151714324953"
"69000","2.447639124393463","2.447639124393463","2.447639124393463"
"69100","2.4495598554611204","2.4495598554611204","2.4495598554611204"
"69200","2.4432989287376405","2.4432989287376405","2.4432989287376405"
"69300","2.4428007674217223","2.4428007674217223","2.4428007674217223"
"69400","2.4420334768295286","2.4420334768295286","2.4420334768295286"
"69500","2.4448542332649232","2.4448542332649232","2.4448542332649232"
"69600","2.4434313702583315","2.4434313702583315","2.4434313702583315"
"69700","2.4399395990371704","2.4399395990371704","2.4399395990371704"
"69800","2.441286253929138","2.441286253929138","2.441286253929138"
"69900","2.4331843876838684","2.4331843876838684","2.4331843876838684"
"70000","2.439002225399017","2.439002225399017","2.439002225399017"
"70100","2.435349552631378","2.435349552631378","2.435349552631378"
"70200","2.425293309688568","2.425293309688568","2.425293309688568"
"70300","2.4307288837432863","2.4307288837432863","2.4307288837432863"
"70400","2.429231793880463","2.429231793880463","2.429231793880463"
"70500","2.434428825378418","2.434428825378418","2.434428825378418"
"70600","2.4271299195289613","2.4271299195289613","2.4271299195289613"
"70700","2.423764805793762","2.423764805793762","2.423764805793762"
"70800","2.4245616388320923","2.4245616388320923","2.4245616388320923"
"70900","2.425542619228363","2.425542619228363","2.425542619228363"
"71000","2.4195391225814817","2.4195391225814817","2.4195391225814817"
"71100","2.424855191707611","2.424855191707611","2.424855191707611"
"71200","2.421184458732605","2.421184458732605","2.421184458732605"
"71300","2.419383075237274","2.419383075237274","2.419383075237274"
"71400","2.4187446904182432","2.4187446904182432","2.4187446904182432"
"71500","2.4165374541282656","2.4165374541282656","2.4165374541282656"
"71600","2.4171237635612486","2.4171237635612486","2.4171237635612486"
"71700","2.4164260149002077","2.4164260149002077","2.4164260149002077"
"71800","2.411302411556244","2.411302411556244","2.411302411556244"
"71900","2.416828112602234","2.416828112602234","2.416828112602234"
"72000","2.415824339389801","2.415824339389801","2.415824339389801"
"72100","2.4058344650268553","2.4058344650268553","2.4058344650268553"
"72200","2.406325645446777","2.406325645446777","2.406325645446777"
"72300","2.410356593132019","2.410356593132019","2.410356593132019"
"72400","2.4045612049102782","2.4045612049102782","2.4045612049102782"
"72500","2.40691490650177","2.40691490650177","2.40691490650177"
"72600","2.4055121207237242","2.4055121207237242","2.4055121207237242"
"72700","2.3923945474624633","2.3923945474624633","2.3923945474624633"
"72800","2.4064521288871763","2.4064521288871763","2.4064521288871763"
"72900","2.3957320189476015","2.3957320189476015","2.3957320189476015"
"73000","2.394098749160767","2.394098749160767","2.394098749160767"
"73100","2.397026467323303","2.397026467323303","2.397026467323303"
"73200","2.3933525705337524","2.3933525705337524","2.3933525705337524"
"73300","2.3943589758872985","2.3943589758872985","2.3943589758872985"
"73400","2.3940505743026734","2.3940505743026734","2.3940505743026734"
"73500","2.394594485759735","2.394594485759735","2.394594485759735"
"73600","2.393399565219879","2.393399565219879","2.393399565219879"
"73700","2.3952525782585146","2.3952525782585146","2.3952525782585146"
"73800","2.391757564544678","2.391757564544678","2.391757564544678"
"73900","2.3894622135162353","2.3894622135162353","2.3894622135162353"
"74000","2.387017056941986","2.387017056941986","2.387017056941986"
"74100","2.38799610376358","2.38799610376358","2.38799610376358"
"74200","2.3849002003669737","2.3849002003669737","2.3849002003669737"
"74300","2.3822229504585266","2.3822229504585266","2.3822229504585266"
"74400","2.381128628253937","2.381128628253937","2.381128628253937"
"74500","2.3745877838134763","2.3745877838134763","2.3745877838134763"
"74600","2.3804883980751037","2.3804883980751037","2.3804883980751037"
"74700","2.3717982244491576","2.3717982244491576","2.3717982244491576"
"74800","2.3789778923988343","2.3789778923988343","2.3789778923988343"
"74900","2.370801477432251","2.370801477432251","2.370801477432251"
"75000","2.371312735080719","2.371312735080719","2.371312735080719"
"75100","2.3780495357513427","2.3780495357513427","2.3780495357513427"
"75200","2.372734558582306","2.372734558582306","2.372734558582306"
"75300","2.37520516872406","2.37520516872406","2.37520516872406"
"75400","2.3687350964546203","2.3687350964546203","2.3687350964546203"
"75500","2.3678776621818542","2.3678776621818542","2.3678776621818542"
"75600","2.3701088786125184","2.3701088786125184","2.3701088786125184"
"75700","2.3634319376945494","2.3634319376945494","2.3634319376945494"
"75800","2.3657014203071594","2.3657014203071594","2.3657014203071594"
"75900","2.364644801616669","2.364644801616669","2.364644801616669"
"76000","2.3627319812774656","2.3627319812774656","2.3627319812774656"
"76100","2.3645169138908386","2.3645169138908386","2.3645169138908386"
"76200","2.359460725784302","2.359460725784302","2.359460725784302"
"76300","2.3559770655632017","2.3559770655632017","2.3559770655632017"
"76400","2.3569650745391844","2.3569650745391844","2.3569650745391844"
"76500","2.3561386609077455","2.3561386609077455","2.3561386609077455"
"76600","2.353275570869446","2.353275570869446","2.353275570869446"
"76700","2.3575131416320803","2.3575131416320803","2.3575131416320803"
"76800","2.3548824524879457","2.3548824524879457","2.3548824524879457"
"76900","2.3500176310539245","2.3500176310539245","2.3500176310539245"
"77000","2.3558969831466676","2.3558969831466676","2.3558969831466676"
"77100","2.35070930480957","2.35070930480957","2.35070930480957"
"77200","2.3502298521995546","2.3502298521995546","2.3502298521995546"
"77300","2.3493110299110413","2.3493110299110413","2.3493110299110413"
"77400","2.346955330371857","2.346955330371857","2.346955330371857"
"77500","2.3430767130851744","2.3430767130851744","2.3430767130851744"
"77600","2.3439788722991945","2.3439788722991945","2.3439788722991945"
"77700","2.3430044746398924","2.3430044746398924","2.3430044746398924"
"77800","2.3392141556739805","2.3392141556739805","2.3392141556739805"
"77900","2.3381705284118652","2.3381705284118652","2.3381705284118652"
"78000","2.342792694568634","2.342792694568634","2.342792694568634"
"78100","2.3386166524887084","2.3386166524887084","2.3386166524887084"
"78200","2.34088271856308","2.34088271856308","2.34088271856308"
"78300","2.337670819759369","2.337670819759369","2.337670819759369"
"78400","2.3373509216308594","2.3373509216308594","2.3373509216308594"
"78500","2.336916706562042","2.336916706562042","2.336916706562042"
"78600","2.331189172267914","2.331189172267914","2.331189172267914"
"78700","2.32472571849823","2.32472571849823","2.32472571849823"
"78800","2.3322400307655333","2.3322400307655333","2.3322400307655333"
"78900","2.330580146312714","2.330580146312714","2.330580146312714"
"79000","2.330642499923706","2.330642499923706","2.330642499923706"
"79100","2.3266848397254942","2.3266848397254942","2.3266848397254942"
"79200","2.330214545726776","2.330214545726776","2.330214545726776"
"79300","2.327321033477783","2.327321033477783","2.327321033477783"
"79400","2.3249251866340637","2.3249251866340637","2.3249251866340637"
"79500","2.324321925640106","2.324321925640106","2.324321925640106"
"79600","2.327149205207825","2.327149205207825","2.327149205207825"
"79700","2.319673848152161","2.319673848152161","2.319673848152161"
"79800","2.3250139784812927","2.3250139784812927","2.3250139784812927"
"79900","2.318797037601471","2.318797037601471","2.318797037601471"
"80000","2.3184103322029115","2.3184103322029115","2.3184103322029115"
"80100","2.318352472782135","2.318352472782135","2.318352472782135"
"80200","2.3150402021408083","2.3150402021408083","2.3150402021408083"
"80300","2.315469090938568","2.315469090938568","2.315469090938568"
"80400","2.3103985357284547","2.3103985357284547","2.3103985357284547"
"80500","2.3152425265312195","2.3152425265312195","2.3152425265312195"
"80600","2.309019832611084","2.309019832611084","2.309019832611084"
"80700","2.311531331539154","2.311531331539154","2.311531331539154"
"80800","2.3112706255912783","2.3112706255912783","2.3112706255912783"
"80900","2.313325400352478","2.313325400352478","2.313325400352478"
"81000","2.307175188064575","2.307175188064575","2.307175188064575"
"81100","2.310441002845764","2.310441002845764","2.310441002845764"
"81200","2.3042762303352355","2.3042762303352355","2.3042762303352355"
"81300","2.304665606021881","2.304665606021881","2.304665606021881"
"81400","2.3028809642791748","2.3028809642791748","2.3028809642791748"
"81500","2.3047837114334104","2.3047837114334104","2.3047837114334104"
"81600","2.3047230291366576","2.3047230291366576","2.3047230291366576"
"81700","2.304119734764099","2.304119734764099","2.304119734764099"
"81800","2.2955427098274233","2.2955427098274233","2.2955427098274233"
"81900","2.3014644527435304","2.3014644527435304","2.3014644527435304"
"82000","2.2966903257369995","2.2966903257369995","2.2966903257369995"
"82100","2.297142651081085","2.297142651081085","2.297142651081085"
"82200","2.3019399523735045","2.3019399523735045","2.3019399523735045"
"82300","2.295765733718872","2.295765733718872","2.295765733718872"
"82400","2.2914953231811523","2.2914953231811523","2.2914953231811523"
"82500","2.2905647110939027","2.2905647110939027","2.2905647110939027"
"82600","2.2923319220542906","2.2923319220542906","2.2923319220542906"
"82700","2.2958829832077026","2.2958829832077026","2.2958829832077026"
"82800","2.292897548675537","2.292897548675537","2.292897548675537"
"82900","2.2901319885253906","2.2901319885253906","2.2901319885253906"
"83000","2.2860137152671816","2.2860137152671816","2.2860137152671816"
"83100","2.2878772592544556","2.2878772592544556","2.2878772592544556"
"83200","2.2855689978599547","2.2855689978599547","2.2855689978599547"
"83300","2.287083008289337","2.287083008289337","2.287083008289337"
"83400","2.281100659370422","2.281100659370422","2.281100659370422"
"83500","2.2826694226264954","2.2826694226264954","2.2826694226264954"
"83600","2.282173206806183","2.282173206806183","2.282173206806183"
"83700","2.287951397895813","2.287951397895813","2.287951397895813"
"83800","2.285642123222351","2.285642123222351","2.285642123222351"
"83900","2.284917712211609","2.284917712211609","2.284917712211609"
"84000","2.278853750228882","2.278853750228882","2.278853750228882"
"84100","2.282578639984131","2.282578639984131","2.282578639984131"
"84200","2.278583369255066","2.278583369255066","2.278583369255066"
"84300","2.280315725803375","2.280315725803375","2.280315725803375"
"84400","2.274446437358856","2.274446437358856","2.274446437358856"
"84500","2.280061845779419","2.280061845779419","2.280061845779419"
"84600","2.2781796932220457","2.2781796932220457","2.2781796932220457"
"84700","2.272640326023102","2.272640326023102","2.272640326023102"
"84800","2.2735628652572633","2.2735628652572633","2.2735628652572633"
"84900","2.266242997646332","2.266242997646332","2.266242997646332"
"85000","2.2654251194000246","2.2654251194000246","2.2654251194000246"
"85100","2.2715459084510803","2.2715459084510803","2.2715459084510803"
"85200","2.2720328307151796","2.2720328307151796","2.2720328307151796"
"85300","2.2664865136146544","2.2664865136146544","2.2664865136146544"
"85400","2.26369029045105","2.26369029045105","2.26369029045105"
"85500","2.268753213882446","2.268753213882446","2.268753213882446"
"85600","2.270134999752045","2.270134999752045","2.270134999752045"
"85700","2.262127168178558","2.262127168178558","2.262127168178558"
"85800","2.2642496371269227","2.2642496371269227","2.2642496371269227"
"85900","2.2587950015068055","2.2587950015068055","2.2587950015068055"
"86000","2.2603865694999694","2.2603865694999694","2.2603865694999694"
"86100","2.2612758111953735","2.2612758111953735","2.2612758111953735"
"86200","2.265778994560242","2.265778994560242","2.265778994560242"
"86300","2.258633530139923","2.258633530139923","2.258633530139923"
"86400","2.2610639691352845","2.2610639691352845","2.2610639691352845"
"86500","2.2586560153961184","2.2586560153961184","2.2586560153961184"
"86600","2.2588909554481504","2.2588909554481504","2.2588909554481504"
"86700","2.2570767188072205","2.2570767188072205","2.2570767188072205"
"86800","2.258468883037567","2.258468883037567","2.258468883037567"
"86900","2.2519871377944947","2.2519871377944947","2.2519871377944947"
"87000","2.2506703114509583","2.2506703114509583","2.2506703114509583"
"87100","2.2526079750061037","2.2526079750061037","2.2526079750061037"
"87200","2.2560320329666137","2.2560320329666137","2.2560320329666137"
"87300","2.2462233304977417","2.2462233304977417","2.2462233304977417"
"87400","2.247015001773834","2.247015001773834","2.247015001773834"
"87500","2.2511033821105957","2.2511033821105957","2.2511033821105957"
"87600","2.247408585548401","2.247408585548401","2.247408585548401"
"87700","2.2539412498474123","2.2539412498474123","2.2539412498474123"
"87800","2.250705156326294","2.250705156326294","2.250705156326294"
"87900","2.243967695236206","2.243967695236206","2.243967695236206"
"88000","2.2392546844482424","2.2392546844482424","2.2392546844482424"
"88100","2.2435087060928343","2.2435087060928343","2.2435087060928343"
"88200","2.2371140909194946","2.2371140909194946","2.2371140909194946"
"88300","2.243537576198578","2.243537576198578","2.243537576198578"
"88400","2.247496635913849","2.247496635913849","2.247496635913849"
"88500","2.2386226654052734","2.2386226654052734","2.2386226654052734"
"88600","2.240539798736572","2.240539798736572","2.240539798736572"
"88700","2.235758283138275","2.235758283138275","2.235758283138275"
"88800","2.2365878105163572","2.2365878105163572","2.2365878105163572"
"88900","2.2412064385414125","2.2412064385414125","2.2412064385414125"
"89000","2.2347935843467712","2.2347935843467712","2.2347935843467712"
"89100","2.2360496616363523","2.2360496616363523","2.2360496616363523"
"89200","2.2359591913223267","2.2359591913223267","2.2359591913223267"
"89300","2.2331131219863893","2.2331131219863893","2.2331131219863893"
"89400","2.232321836948395","2.232321836948395","2.232321836948395"
"89500","2.235338816642761","2.235338816642761","2.235338816642761"
"89600","2.2341757798194886","2.2341757798194886","2.2341757798194886"
"89700","2.2413300704956054","2.2413300704956054","2.2413300704956054"
"89800","2.2316778087615967","2.2316778087615967","2.2316778087615967"
"89900","2.2287043952941894","2.2287043952941894","2.2287043952941894"
"90000","2.2329884815216063","2.2329884815216063","2.2329884815216063"
"90100","2.239186897277832","2.239186897277832","2.239186897277832"
"90200","2.226505355834961","2.226505355834961","2.226505355834961"
"90300","2.2285753679275513","2.2285753679275513","2.2285753679275513"
"90400","2.231801462173462","2.231801462173462","2.231801462173462"
"90500","2.2273327016830446","2.2273327016830446","2.2273327016830446"
