"Step","reversed_addition_small_decoder_0 - train_loss","reversed_addition_small_decoder_0 - train_loss__MIN","reversed_addition_small_decoder_0 - train_loss__MAX"
"1249","1.2935324907302856","1.2935324907302856","1.2935324907302856"
"1250","1.2839665412902832","1.2839665412902832","1.2839665412902832"
"1251","1.266852855682373","1.266852855682373","1.266852855682373"
"1252","1.2708913087844849","1.2708913087844849","1.2708913087844849"
"1253","1.2956584692001343","1.2956584692001343","1.2956584692001343"
"1254","1.2718318700790405","1.2718318700790405","1.2718318700790405"
"1255","1.2504534721374512","1.2504534721374512","1.2504534721374512"
"1256","1.2440922260284424","1.2440922260284424","1.2440922260284424"
"1257","1.2753942012786865","1.2753942012786865","1.2753942012786865"
"1258","1.3030930757522583","1.3030930757522583","1.3030930757522583"
"1259","1.2935298681259155","1.2935298681259155","1.2935298681259155"
"1260","1.2869782447814941","1.2869782447814941","1.2869782447814941"
"1261","1.2854593992233276","1.2854593992233276","1.2854593992233276"
"1262","1.2756699323654175","1.2756699323654175","1.2756699323654175"
"1263","1.2772443294525146","1.2772443294525146","1.2772443294525146"
"1264","1.2852928638458252","1.2852928638458252","1.2852928638458252"
"1265","1.2616077661514282","1.2616077661514282","1.2616077661514282"
"1266","1.3150302171707153","1.3150302171707153","1.3150302171707153"
"1267","1.3294005393981934","1.3294005393981934","1.3294005393981934"
"1268","1.3136136531829834","1.3136136531829834","1.3136136531829834"
"1269","1.2784613370895386","1.2784613370895386","1.2784613370895386"
"1270","1.2951393127441406","1.2951393127441406","1.2951393127441406"
"1271","1.2778979539871216","1.2778979539871216","1.2778979539871216"
"1272","1.2860119342803955","1.2860119342803955","1.2860119342803955"
"1273","1.271282434463501","1.271282434463501","1.271282434463501"
"1274","1.2748112678527832","1.2748112678527832","1.2748112678527832"
"1275","1.2824417352676392","1.2824417352676392","1.2824417352676392"
"1276","1.2735108137130737","1.2735108137130737","1.2735108137130737"
"1277","1.2787741422653198","1.2787741422653198","1.2787741422653198"
"1278","1.2763415575027466","1.2763415575027466","1.2763415575027466"
"1279","1.2813776731491089","1.2813776731491089","1.2813776731491089"
"1280","1.2828047275543213","1.2828047275543213","1.2828047275543213"
"1281","1.2632715702056885","1.2632715702056885","1.2632715702056885"
"1282","1.266174077987671","1.266174077987671","1.266174077987671"
"1283","1.2766914367675781","1.2766914367675781","1.2766914367675781"
"1284","1.2863649129867554","1.2863649129867554","1.2863649129867554"
"1285","1.2925211191177368","1.2925211191177368","1.2925211191177368"
"1286","1.2401100397109985","1.2401100397109985","1.2401100397109985"
"1287","1.2540634870529175","1.2540634870529175","1.2540634870529175"
"1288","1.2891478538513184","1.2891478538513184","1.2891478538513184"
"1289","1.2732864618301392","1.2732864618301392","1.2732864618301392"
"1290","1.270896077156067","1.270896077156067","1.270896077156067"
"1291","1.2796635627746582","1.2796635627746582","1.2796635627746582"
"1292","1.2767903804779053","1.2767903804779053","1.2767903804779053"
"1293","1.2909590005874634","1.2909590005874634","1.2909590005874634"
"1294","1.27938711643219","1.27938711643219","1.27938711643219"
"1295","1.2734501361846924","1.2734501361846924","1.2734501361846924"
"1296","1.2598522901535034","1.2598522901535034","1.2598522901535034"
"1297","1.2423171997070312","1.2423171997070312","1.2423171997070312"
"1298","1.274204134941101","1.274204134941101","1.274204134941101"
"1299","1.271880030632019","1.271880030632019","1.271880030632019"
"1300","1.269765853881836","1.269765853881836","1.269765853881836"
"1301","1.2851736545562744","1.2851736545562744","1.2851736545562744"
"1302","1.2775676250457764","1.2775676250457764","1.2775676250457764"
"1303","1.2908848524093628","1.2908848524093628","1.2908848524093628"
"1304","1.2928645610809326","1.2928645610809326","1.2928645610809326"
"1305","1.2727012634277344","1.2727012634277344","1.2727012634277344"
"1306","1.25432288646698","1.25432288646698","1.25432288646698"
"1307","1.2595360279083252","1.2595360279083252","1.2595360279083252"
"1308","1.2677885293960571","1.2677885293960571","1.2677885293960571"
"1309","1.2232064008712769","1.2232064008712769","1.2232064008712769"
"1310","1.2472485303878784","1.2472485303878784","1.2472485303878784"
"1311","1.2734754085540771","1.2734754085540771","1.2734754085540771"
"1312","1.2849023342132568","1.2849023342132568","1.2849023342132568"
"1313","1.2581558227539062","1.2581558227539062","1.2581558227539062"
"1314","1.258375883102417","1.258375883102417","1.258375883102417"
"1315","1.2437695264816284","1.2437695264816284","1.2437695264816284"
"1316","1.2651456594467163","1.2651456594467163","1.2651456594467163"
"1317","1.2551376819610596","1.2551376819610596","1.2551376819610596"
"1318","1.218460202217102","1.218460202217102","1.218460202217102"
"1319","1.2850606441497803","1.2850606441497803","1.2850606441497803"
"1320","1.2545139789581299","1.2545139789581299","1.2545139789581299"
"1321","1.2755324840545654","1.2755324840545654","1.2755324840545654"
"1322","1.2621490955352783","1.2621490955352783","1.2621490955352783"
"1323","1.2769122123718262","1.2769122123718262","1.2769122123718262"
"1324","1.2745251655578613","1.2745251655578613","1.2745251655578613"
"1325","1.2812567949295044","1.2812567949295044","1.2812567949295044"
"1326","1.2606407403945923","1.2606407403945923","1.2606407403945923"
"1327","1.2610080242156982","1.2610080242156982","1.2610080242156982"
"1328","1.273259162902832","1.273259162902832","1.273259162902832"
"1329","1.2700393199920654","1.2700393199920654","1.2700393199920654"
"1330","1.2832832336425781","1.2832832336425781","1.2832832336425781"
"1331","1.2591017484664917","1.2591017484664917","1.2591017484664917"
"1332","1.2420188188552856","1.2420188188552856","1.2420188188552856"
"1333","1.235419511795044","1.235419511795044","1.235419511795044"
"1334","1.265251636505127","1.265251636505127","1.265251636505127"
"1335","1.2531596422195435","1.2531596422195435","1.2531596422195435"
"1336","1.2480610609054565","1.2480610609054565","1.2480610609054565"
"1337","1.2840946912765503","1.2840946912765503","1.2840946912765503"
"1338","1.233384132385254","1.233384132385254","1.233384132385254"
"1339","1.2822856903076172","1.2822856903076172","1.2822856903076172"
"1340","1.2620794773101807","1.2620794773101807","1.2620794773101807"
"1341","1.2452189922332764","1.2452189922332764","1.2452189922332764"
"1342","1.2657239437103271","1.2657239437103271","1.2657239437103271"
"1343","1.2893948554992676","1.2893948554992676","1.2893948554992676"
"1344","1.289945125579834","1.289945125579834","1.289945125579834"
"1345","1.2874432802200317","1.2874432802200317","1.2874432802200317"
"1346","1.2595906257629395","1.2595906257629395","1.2595906257629395"
"1347","1.2511186599731445","1.2511186599731445","1.2511186599731445"
"1348","1.2485672235488892","1.2485672235488892","1.2485672235488892"
"1349","1.2196805477142334","1.2196805477142334","1.2196805477142334"
"1350","1.2020329236984253","1.2020329236984253","1.2020329236984253"
"1351","1.2706618309020996","1.2706618309020996","1.2706618309020996"
"1352","1.2585638761520386","1.2585638761520386","1.2585638761520386"
"1353","1.2669285535812378","1.2669285535812378","1.2669285535812378"
"1354","1.2560946941375732","1.2560946941375732","1.2560946941375732"
"1355","1.2552986145019531","1.2552986145019531","1.2552986145019531"
"1356","1.2416105270385742","1.2416105270385742","1.2416105270385742"
"1357","1.253487467765808","1.253487467765808","1.253487467765808"
"1358","1.2148826122283936","1.2148826122283936","1.2148826122283936"
"1359","1.2504322528839111","1.2504322528839111","1.2504322528839111"
"1360","1.2719558477401733","1.2719558477401733","1.2719558477401733"
"1361","1.2872886657714844","1.2872886657714844","1.2872886657714844"
"1362","1.2592275142669678","1.2592275142669678","1.2592275142669678"
"1363","1.2599207162857056","1.2599207162857056","1.2599207162857056"
"1364","1.2510813474655151","1.2510813474655151","1.2510813474655151"
"1365","1.2709765434265137","1.2709765434265137","1.2709765434265137"
"1366","1.2625352144241333","1.2625352144241333","1.2625352144241333"
"1367","1.2269328832626343","1.2269328832626343","1.2269328832626343"
"1368","1.1990662813186646","1.1990662813186646","1.1990662813186646"
"1369","1.2086219787597656","1.2086219787597656","1.2086219787597656"
"1370","1.274914264678955","1.274914264678955","1.274914264678955"
"1371","1.245478868484497","1.245478868484497","1.245478868484497"
"1372","1.2575501203536987","1.2575501203536987","1.2575501203536987"
"1373","1.2677279710769653","1.2677279710769653","1.2677279710769653"
"1374","1.2297805547714233","1.2297805547714233","1.2297805547714233"
"1375","1.2612853050231934","1.2612853050231934","1.2612853050231934"
"1376","1.2604485750198364","1.2604485750198364","1.2604485750198364"
"1377","1.2671716213226318","1.2671716213226318","1.2671716213226318"
"1378","1.253059983253479","1.253059983253479","1.253059983253479"
"1379","1.2469114065170288","1.2469114065170288","1.2469114065170288"
"1380","1.246909499168396","1.246909499168396","1.246909499168396"
"1381","1.2281789779663086","1.2281789779663086","1.2281789779663086"
"1382","1.2787476778030396","1.2787476778030396","1.2787476778030396"
"1383","1.2357759475708008","1.2357759475708008","1.2357759475708008"
"1384","1.2059764862060547","1.2059764862060547","1.2059764862060547"
"1385","1.2699849605560303","1.2699849605560303","1.2699849605560303"
"1386","1.26901376247406","1.26901376247406","1.26901376247406"
"1387","1.2625569105148315","1.2625569105148315","1.2625569105148315"
"1388","1.2044633626937866","1.2044633626937866","1.2044633626937866"
"1389","1.2238743305206299","1.2238743305206299","1.2238743305206299"
"1390","1.240553617477417","1.240553617477417","1.240553617477417"
"1391","1.2485922574996948","1.2485922574996948","1.2485922574996948"
"1392","1.2454054355621338","1.2454054355621338","1.2454054355621338"
"1393","1.240391492843628","1.240391492843628","1.240391492843628"
"1394","1.2511225938796997","1.2511225938796997","1.2511225938796997"
"1395","1.2580682039260864","1.2580682039260864","1.2580682039260864"
"1396","1.2273675203323364","1.2273675203323364","1.2273675203323364"
"1397","1.217571496963501","1.217571496963501","1.217571496963501"
"1398","1.2886826992034912","1.2886826992034912","1.2886826992034912"
"1399","1.2990484237670898","1.2990484237670898","1.2990484237670898"
"1400","1.2606157064437866","1.2606157064437866","1.2606157064437866"
"1401","1.2346386909484863","1.2346386909484863","1.2346386909484863"
"1402","1.2649606466293335","1.2649606466293335","1.2649606466293335"
"1403","1.2642154693603516","1.2642154693603516","1.2642154693603516"
"1404","1.2477712631225586","1.2477712631225586","1.2477712631225586"
"1405","1.2704005241394043","1.2704005241394043","1.2704005241394043"
"1406","1.268827199935913","1.268827199935913","1.268827199935913"
"1407","1.2566946744918823","1.2566946744918823","1.2566946744918823"
"1408","1.2284985780715942","1.2284985780715942","1.2284985780715942"
"1409","1.248070240020752","1.248070240020752","1.248070240020752"
"1410","1.2429548501968384","1.2429548501968384","1.2429548501968384"
"1411","1.2267980575561523","1.2267980575561523","1.2267980575561523"
"1412","1.2299935817718506","1.2299935817718506","1.2299935817718506"
"1413","1.2531968355178833","1.2531968355178833","1.2531968355178833"
"1414","1.24446439743042","1.24446439743042","1.24446439743042"
"1415","1.2534996271133423","1.2534996271133423","1.2534996271133423"
"1416","1.2213438749313354","1.2213438749313354","1.2213438749313354"
"1417","1.262403964996338","1.262403964996338","1.262403964996338"
"1418","1.2470414638519287","1.2470414638519287","1.2470414638519287"
"1419","1.2621984481811523","1.2621984481811523","1.2621984481811523"
"1420","1.2151904106140137","1.2151904106140137","1.2151904106140137"
"1421","1.2427550554275513","1.2427550554275513","1.2427550554275513"
"1422","1.2661970853805542","1.2661970853805542","1.2661970853805542"
"1423","1.2514619827270508","1.2514619827270508","1.2514619827270508"
"1424","1.2525513172149658","1.2525513172149658","1.2525513172149658"
"1425","1.2264779806137085","1.2264779806137085","1.2264779806137085"
"1426","1.2687283754348755","1.2687283754348755","1.2687283754348755"
"1427","1.2535429000854492","1.2535429000854492","1.2535429000854492"
"1428","1.2316159009933472","1.2316159009933472","1.2316159009933472"
"1429","1.2356148958206177","1.2356148958206177","1.2356148958206177"
"1430","1.2479296922683716","1.2479296922683716","1.2479296922683716"
"1431","1.251028299331665","1.251028299331665","1.251028299331665"
"1432","1.2564141750335693","1.2564141750335693","1.2564141750335693"
"1433","1.255695104598999","1.255695104598999","1.255695104598999"
"1434","1.2587119340896606","1.2587119340896606","1.2587119340896606"
"1435","1.2538812160491943","1.2538812160491943","1.2538812160491943"
"1436","1.266757607460022","1.266757607460022","1.266757607460022"
"1437","1.2106457948684692","1.2106457948684692","1.2106457948684692"
"1438","1.236237645149231","1.236237645149231","1.236237645149231"
"1439","1.217352271080017","1.217352271080017","1.217352271080017"
"1440","1.2533460855484009","1.2533460855484009","1.2533460855484009"
"1441","1.241786241531372","1.241786241531372","1.241786241531372"
"1442","1.291557788848877","1.291557788848877","1.291557788848877"
"1443","1.2639479637145996","1.2639479637145996","1.2639479637145996"
"1444","1.2316322326660156","1.2316322326660156","1.2316322326660156"
"1445","1.2677534818649292","1.2677534818649292","1.2677534818649292"
"1446","1.254189372062683","1.254189372062683","1.254189372062683"
"1447","1.2683403491973877","1.2683403491973877","1.2683403491973877"
"1448","1.2579963207244873","1.2579963207244873","1.2579963207244873"
"1449","1.269599437713623","1.269599437713623","1.269599437713623"
"1450","1.2512246370315552","1.2512246370315552","1.2512246370315552"
"1451","1.2534377574920654","1.2534377574920654","1.2534377574920654"
"1452","1.2750349044799805","1.2750349044799805","1.2750349044799805"
"1453","1.2402130365371704","1.2402130365371704","1.2402130365371704"
"1454","1.238668441772461","1.238668441772461","1.238668441772461"
"1455","1.2810758352279663","1.2810758352279663","1.2810758352279663"
"1456","1.2212947607040405","1.2212947607040405","1.2212947607040405"
"1457","1.2657815217971802","1.2657815217971802","1.2657815217971802"
"1458","1.254475474357605","1.254475474357605","1.254475474357605"
"1459","1.2433581352233887","1.2433581352233887","1.2433581352233887"
"1460","1.2205408811569214","1.2205408811569214","1.2205408811569214"
"1461","1.2563821077346802","1.2563821077346802","1.2563821077346802"
"1462","1.2541394233703613","1.2541394233703613","1.2541394233703613"
"1463","1.2789738178253174","1.2789738178253174","1.2789738178253174"
"1464","1.2328240871429443","1.2328240871429443","1.2328240871429443"
"1465","1.2590984106063843","1.2590984106063843","1.2590984106063843"
"1466","1.2643481492996216","1.2643481492996216","1.2643481492996216"
"1467","1.265869140625","1.265869140625","1.265869140625"
"1468","1.2515023946762085","1.2515023946762085","1.2515023946762085"
"1469","1.223239779472351","1.223239779472351","1.223239779472351"
"1470","1.2326098680496216","1.2326098680496216","1.2326098680496216"
"1471","1.2025357484817505","1.2025357484817505","1.2025357484817505"
"1472","1.2174748182296753","1.2174748182296753","1.2174748182296753"
"1473","1.2009917497634888","1.2009917497634888","1.2009917497634888"
"1474","1.263785719871521","1.263785719871521","1.263785719871521"
"1475","1.2043215036392212","1.2043215036392212","1.2043215036392212"
"1476","1.2702560424804688","1.2702560424804688","1.2702560424804688"
"1477","1.218522071838379","1.218522071838379","1.218522071838379"
"1478","1.2646299600601196","1.2646299600601196","1.2646299600601196"
"1479","1.1890860795974731","1.1890860795974731","1.1890860795974731"
"1480","1.2528845071792603","1.2528845071792603","1.2528845071792603"
"1481","1.2547029256820679","1.2547029256820679","1.2547029256820679"
"1482","1.236833095550537","1.236833095550537","1.236833095550537"
"1483","1.191818118095398","1.191818118095398","1.191818118095398"
"1484","1.214819073677063","1.214819073677063","1.214819073677063"
"1485","1.1882952451705933","1.1882952451705933","1.1882952451705933"
"1486","1.2171602249145508","1.2171602249145508","1.2171602249145508"
"1487","1.2306512594223022","1.2306512594223022","1.2306512594223022"
"1488","1.229103922843933","1.229103922843933","1.229103922843933"
"1489","1.2516881227493286","1.2516881227493286","1.2516881227493286"
"1490","1.1936852931976318","1.1936852931976318","1.1936852931976318"
"1491","1.2213343381881714","1.2213343381881714","1.2213343381881714"
"1492","1.2549021244049072","1.2549021244049072","1.2549021244049072"
"1493","1.2469298839569092","1.2469298839569092","1.2469298839569092"
"1494","1.208235740661621","1.208235740661621","1.208235740661621"
"1495","1.1947410106658936","1.1947410106658936","1.1947410106658936"
"1496","1.2299991846084595","1.2299991846084595","1.2299991846084595"
"1497","1.2137451171875","1.2137451171875","1.2137451171875"
"1498","1.2309839725494385","1.2309839725494385","1.2309839725494385"
"1499","1.2147902250289917","1.2147902250289917","1.2147902250289917"
"1500","1.237012267112732","1.237012267112732","1.237012267112732"
"1501","1.2216309309005737","1.2216309309005737","1.2216309309005737"
"1502","1.1946837902069092","1.1946837902069092","1.1946837902069092"
"1503","1.215950846672058","1.215950846672058","1.215950846672058"
"1504","1.2088624238967896","1.2088624238967896","1.2088624238967896"
"1505","1.2184933423995972","1.2184933423995972","1.2184933423995972"
"1506","1.2038921117782593","1.2038921117782593","1.2038921117782593"
"1507","1.2176402807235718","1.2176402807235718","1.2176402807235718"
"1508","1.2479641437530518","1.2479641437530518","1.2479641437530518"
"1509","1.200932264328003","1.200932264328003","1.200932264328003"
"1510","1.2110923528671265","1.2110923528671265","1.2110923528671265"
"1511","1.2022600173950195","1.2022600173950195","1.2022600173950195"
"1512","1.1884645223617554","1.1884645223617554","1.1884645223617554"
"1513","1.2605929374694824","1.2605929374694824","1.2605929374694824"
"1514","1.2105460166931152","1.2105460166931152","1.2105460166931152"
"1515","1.2417758703231812","1.2417758703231812","1.2417758703231812"
"1516","1.2209049463272095","1.2209049463272095","1.2209049463272095"
"1517","1.2025285959243774","1.2025285959243774","1.2025285959243774"
"1518","1.2569624185562134","1.2569624185562134","1.2569624185562134"
"1519","1.2059048414230347","1.2059048414230347","1.2059048414230347"
"1520","1.2225981950759888","1.2225981950759888","1.2225981950759888"
"1521","1.206444501876831","1.206444501876831","1.206444501876831"
"1522","1.2069519758224487","1.2069519758224487","1.2069519758224487"
"1523","1.2105648517608643","1.2105648517608643","1.2105648517608643"
"1524","1.1615245342254639","1.1615245342254639","1.1615245342254639"
"1525","1.1961084604263306","1.1961084604263306","1.1961084604263306"
"1526","1.1912530660629272","1.1912530660629272","1.1912530660629272"
"1527","1.2068363428115845","1.2068363428115845","1.2068363428115845"
"1528","1.2024264335632324","1.2024264335632324","1.2024264335632324"
"1529","1.1800533533096313","1.1800533533096313","1.1800533533096313"
"1530","1.1710851192474365","1.1710851192474365","1.1710851192474365"
"1531","1.1757071018218994","1.1757071018218994","1.1757071018218994"
"1532","1.197350025177002","1.197350025177002","1.197350025177002"
"1533","1.1931034326553345","1.1931034326553345","1.1931034326553345"
"1534","1.1677955389022827","1.1677955389022827","1.1677955389022827"
"1535","1.1778621673583984","1.1778621673583984","1.1778621673583984"
"1536","1.164801001548767","1.164801001548767","1.164801001548767"
"1537","1.1837657690048218","1.1837657690048218","1.1837657690048218"
"1538","1.1866272687911987","1.1866272687911987","1.1866272687911987"
"1539","1.1660568714141846","1.1660568714141846","1.1660568714141846"
"1540","1.1701442003250122","1.1701442003250122","1.1701442003250122"
"1541","1.1812779903411865","1.1812779903411865","1.1812779903411865"
"1542","1.1350241899490356","1.1350241899490356","1.1350241899490356"
"1543","1.1628623008728027","1.1628623008728027","1.1628623008728027"
"1544","1.1716225147247314","1.1716225147247314","1.1716225147247314"
"1545","1.1427404880523682","1.1427404880523682","1.1427404880523682"
"1546","1.1895445585250854","1.1895445585250854","1.1895445585250854"
"1547","1.1710814237594604","1.1710814237594604","1.1710814237594604"
"1548","1.151168704032898","1.151168704032898","1.151168704032898"
"1549","1.1677688360214233","1.1677688360214233","1.1677688360214233"
"1550","1.1576480865478516","1.1576480865478516","1.1576480865478516"
"1551","1.1327756643295288","1.1327756643295288","1.1327756643295288"
"1552","1.16937255859375","1.16937255859375","1.16937255859375"
"1553","1.170751690864563","1.170751690864563","1.170751690864563"
"1554","1.1719368696212769","1.1719368696212769","1.1719368696212769"
"1555","1.170107364654541","1.170107364654541","1.170107364654541"
"1556","1.1645152568817139","1.1645152568817139","1.1645152568817139"
"1557","1.136199712753296","1.136199712753296","1.136199712753296"
"1558","1.178537130355835","1.178537130355835","1.178537130355835"
"1559","1.1404331922531128","1.1404331922531128","1.1404331922531128"
"1560","1.1889296770095825","1.1889296770095825","1.1889296770095825"
"1561","1.158345341682434","1.158345341682434","1.158345341682434"
"1562","1.156304955482483","1.156304955482483","1.156304955482483"
"1563","1.1433484554290771","1.1433484554290771","1.1433484554290771"
"1564","1.112470269203186","1.112470269203186","1.112470269203186"
"1565","1.1540398597717285","1.1540398597717285","1.1540398597717285"
"1566","1.1921409368515015","1.1921409368515015","1.1921409368515015"
"1567","1.19985830783844","1.19985830783844","1.19985830783844"
"1568","1.1719090938568115","1.1719090938568115","1.1719090938568115"
"1569","1.1516178846359253","1.1516178846359253","1.1516178846359253"
"1570","1.1787011623382568","1.1787011623382568","1.1787011623382568"
"1571","1.1449284553527832","1.1449284553527832","1.1449284553527832"
"1572","1.117666244506836","1.117666244506836","1.117666244506836"
"1573","1.1431713104248047","1.1431713104248047","1.1431713104248047"
"1574","1.1264309883117676","1.1264309883117676","1.1264309883117676"
"1575","1.1890419721603394","1.1890419721603394","1.1890419721603394"
"1576","1.157598853111267","1.157598853111267","1.157598853111267"
"1577","1.1716336011886597","1.1716336011886597","1.1716336011886597"
"1578","1.137778878211975","1.137778878211975","1.137778878211975"
"1579","1.1682705879211426","1.1682705879211426","1.1682705879211426"
"1580","1.1350762844085693","1.1350762844085693","1.1350762844085693"
"1581","1.1385674476623535","1.1385674476623535","1.1385674476623535"
"1582","1.1720695495605469","1.1720695495605469","1.1720695495605469"
"1583","1.1384495496749878","1.1384495496749878","1.1384495496749878"
"1584","1.1365638971328735","1.1365638971328735","1.1365638971328735"
"1585","1.1593453884124756","1.1593453884124756","1.1593453884124756"
"1586","1.1413780450820923","1.1413780450820923","1.1413780450820923"
"1587","1.1563713550567627","1.1563713550567627","1.1563713550567627"
"1588","1.136871576309204","1.136871576309204","1.136871576309204"
"1589","1.1369640827178955","1.1369640827178955","1.1369640827178955"
"1590","1.089336633682251","1.089336633682251","1.089336633682251"
"1591","1.135462760925293","1.135462760925293","1.135462760925293"
"1592","1.1670091152191162","1.1670091152191162","1.1670091152191162"
"1593","1.1476197242736816","1.1476197242736816","1.1476197242736816"
"1594","1.1465424299240112","1.1465424299240112","1.1465424299240112"
"1595","1.1772372722625732","1.1772372722625732","1.1772372722625732"
"1596","1.1400477886199951","1.1400477886199951","1.1400477886199951"
"1597","1.1412304639816284","1.1412304639816284","1.1412304639816284"
"1598","1.126490831375122","1.126490831375122","1.126490831375122"
"1599","1.1249878406524658","1.1249878406524658","1.1249878406524658"
"1600","1.140107274055481","1.140107274055481","1.140107274055481"
"1601","1.1336811780929565","1.1336811780929565","1.1336811780929565"
"1602","1.152169108390808","1.152169108390808","1.152169108390808"
"1603","1.1328611373901367","1.1328611373901367","1.1328611373901367"
"1604","1.1565457582473755","1.1565457582473755","1.1565457582473755"
"1605","1.1132981777191162","1.1132981777191162","1.1132981777191162"
"1606","1.1454066038131714","1.1454066038131714","1.1454066038131714"
"1607","1.1087665557861328","1.1087665557861328","1.1087665557861328"
"1608","1.1476408243179321","1.1476408243179321","1.1476408243179321"
"1609","1.1231340169906616","1.1231340169906616","1.1231340169906616"
"1610","1.1288729906082153","1.1288729906082153","1.1288729906082153"
"1611","1.150598406791687","1.150598406791687","1.150598406791687"
"1612","1.1082878112792969","1.1082878112792969","1.1082878112792969"
"1613","1.1404838562011719","1.1404838562011719","1.1404838562011719"
"1614","1.125354290008545","1.125354290008545","1.125354290008545"
"1615","1.1633803844451904","1.1633803844451904","1.1633803844451904"
"1616","1.1496953964233398","1.1496953964233398","1.1496953964233398"
"1617","1.1384000778198242","1.1384000778198242","1.1384000778198242"
"1618","1.1364095211029053","1.1364095211029053","1.1364095211029053"
"1619","1.1348718404769897","1.1348718404769897","1.1348718404769897"
"1620","1.121517300605774","1.121517300605774","1.121517300605774"
"1621","1.1326196193695068","1.1326196193695068","1.1326196193695068"
"1622","1.1366081237792969","1.1366081237792969","1.1366081237792969"
"1623","1.129387378692627","1.129387378692627","1.129387378692627"
"1624","1.1061891317367554","1.1061891317367554","1.1061891317367554"
"1625","1.1482216119766235","1.1482216119766235","1.1482216119766235"
"1626","1.1218286752700806","1.1218286752700806","1.1218286752700806"
"1627","1.104946494102478","1.104946494102478","1.104946494102478"
"1628","1.1262084245681763","1.1262084245681763","1.1262084245681763"
"1629","1.1588207483291626","1.1588207483291626","1.1588207483291626"
"1630","1.139772891998291","1.139772891998291","1.139772891998291"
"1631","1.135727882385254","1.135727882385254","1.135727882385254"
"1632","1.1529738903045654","1.1529738903045654","1.1529738903045654"
"1633","1.1491637229919434","1.1491637229919434","1.1491637229919434"
"1634","1.1436634063720703","1.1436634063720703","1.1436634063720703"
"1635","1.1474552154541016","1.1474552154541016","1.1474552154541016"
"1636","1.1364657878875732","1.1364657878875732","1.1364657878875732"
"1637","1.0921313762664795","1.0921313762664795","1.0921313762664795"
"1638","1.1303433179855347","1.1303433179855347","1.1303433179855347"
"1639","1.1187529563903809","1.1187529563903809","1.1187529563903809"
"1640","1.1197596788406372","1.1197596788406372","1.1197596788406372"
"1641","1.1377251148223877","1.1377251148223877","1.1377251148223877"
"1642","1.1263941526412964","1.1263941526412964","1.1263941526412964"
"1643","1.1223454475402832","1.1223454475402832","1.1223454475402832"
"1644","1.1104094982147217","1.1104094982147217","1.1104094982147217"
"1645","1.1290159225463867","1.1290159225463867","1.1290159225463867"
"1646","1.1168206930160522","1.1168206930160522","1.1168206930160522"
"1647","1.1421581506729126","1.1421581506729126","1.1421581506729126"
"1648","1.1400196552276611","1.1400196552276611","1.1400196552276611"
"1649","1.1122280359268188","1.1122280359268188","1.1122280359268188"
"1650","1.1254518032073975","1.1254518032073975","1.1254518032073975"
"1651","1.1394051313400269","1.1394051313400269","1.1394051313400269"
"1652","1.107004165649414","1.107004165649414","1.107004165649414"
"1653","1.12962806224823","1.12962806224823","1.12962806224823"
"1654","1.106277346611023","1.106277346611023","1.106277346611023"
"1655","1.1178903579711914","1.1178903579711914","1.1178903579711914"
"1656","1.1221226453781128","1.1221226453781128","1.1221226453781128"
"1657","1.121482014656067","1.121482014656067","1.121482014656067"
"1658","1.1257232427597046","1.1257232427597046","1.1257232427597046"
"1659","1.107090711593628","1.107090711593628","1.107090711593628"
"1660","1.0919657945632935","1.0919657945632935","1.0919657945632935"
"1661","1.1097767353057861","1.1097767353057861","1.1097767353057861"
"1662","1.1183549165725708","1.1183549165725708","1.1183549165725708"
"1663","1.0872656106948853","1.0872656106948853","1.0872656106948853"
"1664","1.1261481046676636","1.1261481046676636","1.1261481046676636"
"1665","1.1274584531784058","1.1274584531784058","1.1274584531784058"
"1666","1.1261290311813354","1.1261290311813354","1.1261290311813354"
"1667","1.1181539297103882","1.1181539297103882","1.1181539297103882"
"1668","1.1390329599380493","1.1390329599380493","1.1390329599380493"
"1669","1.1045392751693726","1.1045392751693726","1.1045392751693726"
"1670","1.1233469247817993","1.1233469247817993","1.1233469247817993"
"1671","1.1278619766235352","1.1278619766235352","1.1278619766235352"
"1672","1.1281020641326904","1.1281020641326904","1.1281020641326904"
"1673","1.1205120086669922","1.1205120086669922","1.1205120086669922"
"1674","1.0904273986816406","1.0904273986816406","1.0904273986816406"
"1675","1.141411542892456","1.141411542892456","1.141411542892456"
"1676","1.1498748064041138","1.1498748064041138","1.1498748064041138"
"1677","1.127348780632019","1.127348780632019","1.127348780632019"
"1678","1.091395378112793","1.091395378112793","1.091395378112793"
"1679","1.1373211145401","1.1373211145401","1.1373211145401"
"1680","1.1043710708618164","1.1043710708618164","1.1043710708618164"
"1681","1.1365735530853271","1.1365735530853271","1.1365735530853271"
"1682","1.1378649473190308","1.1378649473190308","1.1378649473190308"
"1683","1.1470832824707031","1.1470832824707031","1.1470832824707031"
"1684","1.11093008518219","1.11093008518219","1.11093008518219"
"1685","1.1605510711669922","1.1605510711669922","1.1605510711669922"
"1686","1.1266673803329468","1.1266673803329468","1.1266673803329468"
"1687","1.151729702949524","1.151729702949524","1.151729702949524"
"1688","1.1110981702804565","1.1110981702804565","1.1110981702804565"
"1689","1.1737011671066284","1.1737011671066284","1.1737011671066284"
"1690","1.187429666519165","1.187429666519165","1.187429666519165"
"1691","1.1687487363815308","1.1687487363815308","1.1687487363815308"
"1692","1.170846700668335","1.170846700668335","1.170846700668335"
