"Step","shakespeare_small_decoder_0 - train_loss","shakespeare_small_decoder_0 - train_loss__MIN","shakespeare_small_decoder_0 - train_loss__MAX"
"1329","1.4834868907928467","1.4834868907928467","1.4834868907928467"
"1330","1.4956189393997192","1.4956189393997192","1.4956189393997192"
"1331","1.4304078817367554","1.4304078817367554","1.4304078817367554"
"1332","1.4727199077606201","1.4727199077606201","1.4727199077606201"
"1333","1.4830201864242554","1.4830201864242554","1.4830201864242554"
"1334","1.5199404954910278","1.5199404954910278","1.5199404954910278"
"1335","1.5637274980545044","1.5637274980545044","1.5637274980545044"
"1336","1.4973289966583252","1.4973289966583252","1.4973289966583252"
"1337","1.4848779439926147","1.4848779439926147","1.4848779439926147"
"1338","1.5323536396026611","1.5323536396026611","1.5323536396026611"
"1339","1.5001521110534668","1.5001521110534668","1.5001521110534668"
"1340","1.5184636116027832","1.5184636116027832","1.5184636116027832"
"1341","1.4539393186569214","1.4539393186569214","1.4539393186569214"
"1342","1.5033693313598633","1.5033693313598633","1.5033693313598633"
"1343","1.5791007280349731","1.5791007280349731","1.5791007280349731"
"1344","1.4778261184692383","1.4778261184692383","1.4778261184692383"
"1345","1.5557012557983398","1.5557012557983398","1.5557012557983398"
"1346","1.4803358316421509","1.4803358316421509","1.4803358316421509"
"1347","1.522971749305725","1.522971749305725","1.522971749305725"
"1348","1.4890210628509521","1.4890210628509521","1.4890210628509521"
"1349","1.4732353687286377","1.4732353687286377","1.4732353687286377"
"1350","1.4968082904815674","1.4968082904815674","1.4968082904815674"
"1351","1.4611681699752808","1.4611681699752808","1.4611681699752808"
"1352","1.47310471534729","1.47310471534729","1.47310471534729"
"1353","1.4600839614868164","1.4600839614868164","1.4600839614868164"
"1354","1.4450515508651733","1.4450515508651733","1.4450515508651733"
"1355","1.5037978887557983","1.5037978887557983","1.5037978887557983"
"1356","1.5096627473831177","1.5096627473831177","1.5096627473831177"
"1357","1.481908917427063","1.481908917427063","1.481908917427063"
"1358","1.5056347846984863","1.5056347846984863","1.5056347846984863"
"1359","1.5047181844711304","1.5047181844711304","1.5047181844711304"
"1360","1.468029260635376","1.468029260635376","1.468029260635376"
"1361","1.5065929889678955","1.5065929889678955","1.5065929889678955"
"1362","1.4829663038253784","1.4829663038253784","1.4829663038253784"
"1363","1.5031377077102661","1.5031377077102661","1.5031377077102661"
"1364","1.4827325344085693","1.4827325344085693","1.4827325344085693"
"1365","1.4671571254730225","1.4671571254730225","1.4671571254730225"
"1366","1.4333165884017944","1.4333165884017944","1.4333165884017944"
"1367","1.4962655305862427","1.4962655305862427","1.4962655305862427"
"1368","1.5160036087036133","1.5160036087036133","1.5160036087036133"
"1369","1.5137996673583984","1.5137996673583984","1.5137996673583984"
"1370","1.4938783645629883","1.4938783645629883","1.4938783645629883"
"1371","1.4861587285995483","1.4861587285995483","1.4861587285995483"
"1372","1.5011906623840332","1.5011906623840332","1.5011906623840332"
"1373","1.4240950345993042","1.4240950345993042","1.4240950345993042"
"1374","1.4806677103042603","1.4806677103042603","1.4806677103042603"
"1375","1.451193928718567","1.451193928718567","1.451193928718567"
"1376","1.4875900745391846","1.4875900745391846","1.4875900745391846"
"1377","1.503737211227417","1.503737211227417","1.503737211227417"
"1378","1.4316582679748535","1.4316582679748535","1.4316582679748535"
"1379","1.4588367938995361","1.4588367938995361","1.4588367938995361"
"1380","1.5012086629867554","1.5012086629867554","1.5012086629867554"
"1381","1.462571620941162","1.462571620941162","1.462571620941162"
"1382","1.5060385465621948","1.5060385465621948","1.5060385465621948"
"1383","1.485979437828064","1.485979437828064","1.485979437828064"
"1384","1.4730793237686157","1.4730793237686157","1.4730793237686157"
"1385","1.5278046131134033","1.5278046131134033","1.5278046131134033"
"1386","1.494121789932251","1.494121789932251","1.494121789932251"
"1387","1.436202049255371","1.436202049255371","1.436202049255371"
"1388","1.5137040615081787","1.5137040615081787","1.5137040615081787"
"1389","1.507746934890747","1.507746934890747","1.507746934890747"
"1390","1.4560580253601074","1.4560580253601074","1.4560580253601074"
"1391","1.4821346998214722","1.4821346998214722","1.4821346998214722"
"1392","1.4649959802627563","1.4649959802627563","1.4649959802627563"
"1393","1.447091817855835","1.447091817855835","1.447091817855835"
"1394","1.5478787422180176","1.5478787422180176","1.5478787422180176"
"1395","1.5231736898422241","1.5231736898422241","1.5231736898422241"
"1396","1.460723876953125","1.460723876953125","1.460723876953125"
"1397","1.4456427097320557","1.4456427097320557","1.4456427097320557"
"1398","1.5774569511413574","1.5774569511413574","1.5774569511413574"
"1399","1.499160647392273","1.499160647392273","1.499160647392273"
"1400","1.4566787481307983","1.4566787481307983","1.4566787481307983"
"1401","1.446380615234375","1.446380615234375","1.446380615234375"
"1402","1.4665453433990479","1.4665453433990479","1.4665453433990479"
"1403","1.4496177434921265","1.4496177434921265","1.4496177434921265"
"1404","1.5200556516647339","1.5200556516647339","1.5200556516647339"
"1405","1.4515737295150757","1.4515737295150757","1.4515737295150757"
"1406","1.4796518087387085","1.4796518087387085","1.4796518087387085"
"1407","1.512809157371521","1.512809157371521","1.512809157371521"
"1408","1.4683152437210083","1.4683152437210083","1.4683152437210083"
"1409","1.4993540048599243","1.4993540048599243","1.4993540048599243"
"1410","1.4943263530731201","1.4943263530731201","1.4943263530731201"
"1411","1.4766978025436401","1.4766978025436401","1.4766978025436401"
"1412","1.4559309482574463","1.4559309482574463","1.4559309482574463"
"1413","1.4689854383468628","1.4689854383468628","1.4689854383468628"
"1414","1.4408385753631592","1.4408385753631592","1.4408385753631592"
"1415","1.5009976625442505","1.5009976625442505","1.5009976625442505"
"1416","1.4704523086547852","1.4704523086547852","1.4704523086547852"
"1417","1.4588667154312134","1.4588667154312134","1.4588667154312134"
"1418","1.5044382810592651","1.5044382810592651","1.5044382810592651"
"1419","1.5155751705169678","1.5155751705169678","1.5155751705169678"
"1420","1.4627116918563843","1.4627116918563843","1.4627116918563843"
"1421","1.4485944509506226","1.4485944509506226","1.4485944509506226"
"1422","1.457861065864563","1.457861065864563","1.457861065864563"
"1423","1.486259937286377","1.486259937286377","1.486259937286377"
"1424","1.5026687383651733","1.5026687383651733","1.5026687383651733"
"1425","1.463913917541504","1.463913917541504","1.463913917541504"
"1426","1.4681130647659302","1.4681130647659302","1.4681130647659302"
"1427","1.4560447931289673","1.4560447931289673","1.4560447931289673"
"1428","1.4749587774276733","1.4749587774276733","1.4749587774276733"
"1429","1.49032461643219","1.49032461643219","1.49032461643219"
"1430","1.449684739112854","1.449684739112854","1.449684739112854"
"1431","1.465386986732483","1.465386986732483","1.465386986732483"
"1432","1.4977902173995972","1.4977902173995972","1.4977902173995972"
"1433","1.4960001707077026","1.4960001707077026","1.4960001707077026"
"1434","1.483128547668457","1.483128547668457","1.483128547668457"
"1435","1.5015928745269775","1.5015928745269775","1.5015928745269775"
"1436","1.462790846824646","1.462790846824646","1.462790846824646"
"1437","1.494232416152954","1.494232416152954","1.494232416152954"
"1438","1.4726022481918335","1.4726022481918335","1.4726022481918335"
"1439","1.4602991342544556","1.4602991342544556","1.4602991342544556"
"1440","1.460992693901062","1.460992693901062","1.460992693901062"
"1441","1.4398910999298096","1.4398910999298096","1.4398910999298096"
"1442","1.4863970279693604","1.4863970279693604","1.4863970279693604"
"1443","1.4589840173721313","1.4589840173721313","1.4589840173721313"
"1444","1.502281904220581","1.502281904220581","1.502281904220581"
"1445","1.4756807088851929","1.4756807088851929","1.4756807088851929"
"1446","1.458451509475708","1.458451509475708","1.458451509475708"
"1447","1.494524359703064","1.494524359703064","1.494524359703064"
"1448","1.5001853704452515","1.5001853704452515","1.5001853704452515"
"1449","1.473863124847412","1.473863124847412","1.473863124847412"
"1450","1.5044976472854614","1.5044976472854614","1.5044976472854614"
"1451","1.469740629196167","1.469740629196167","1.469740629196167"
"1452","1.47377347946167","1.47377347946167","1.47377347946167"
"1453","1.4408241510391235","1.4408241510391235","1.4408241510391235"
"1454","1.4825299978256226","1.4825299978256226","1.4825299978256226"
"1455","1.3809401988983154","1.3809401988983154","1.3809401988983154"
"1456","1.4800044298171997","1.4800044298171997","1.4800044298171997"
"1457","1.4431582689285278","1.4431582689285278","1.4431582689285278"
"1458","1.5410115718841553","1.5410115718841553","1.5410115718841553"
"1459","1.4762928485870361","1.4762928485870361","1.4762928485870361"
"1460","1.4374123811721802","1.4374123811721802","1.4374123811721802"
"1461","1.485852837562561","1.485852837562561","1.485852837562561"
"1462","1.4782590866088867","1.4782590866088867","1.4782590866088867"
"1463","1.4934138059616089","1.4934138059616089","1.4934138059616089"
"1464","1.4655669927597046","1.4655669927597046","1.4655669927597046"
"1465","1.4412834644317627","1.4412834644317627","1.4412834644317627"
"1466","1.480312466621399","1.480312466621399","1.480312466621399"
"1467","1.4875017404556274","1.4875017404556274","1.4875017404556274"
"1468","1.4738054275512695","1.4738054275512695","1.4738054275512695"
"1469","1.4714064598083496","1.4714064598083496","1.4714064598083496"
"1470","1.4567633867263794","1.4567633867263794","1.4567633867263794"
"1471","1.4445021152496338","1.4445021152496338","1.4445021152496338"
"1472","1.4617472887039185","1.4617472887039185","1.4617472887039185"
"1473","1.471024990081787","1.471024990081787","1.471024990081787"
"1474","1.5050444602966309","1.5050444602966309","1.5050444602966309"
"1475","1.4704781770706177","1.4704781770706177","1.4704781770706177"
"1476","1.5084214210510254","1.5084214210510254","1.5084214210510254"
"1477","1.4942201375961304","1.4942201375961304","1.4942201375961304"
"1478","1.45809805393219","1.45809805393219","1.45809805393219"
"1479","1.409023404121399","1.409023404121399","1.409023404121399"
"1480","1.492970585823059","1.492970585823059","1.492970585823059"
"1481","1.4187524318695068","1.4187524318695068","1.4187524318695068"
"1482","1.4692447185516357","1.4692447185516357","1.4692447185516357"
"1483","1.4532556533813477","1.4532556533813477","1.4532556533813477"
"1484","1.4886295795440674","1.4886295795440674","1.4886295795440674"
"1485","1.542661428451538","1.542661428451538","1.542661428451538"
"1486","1.4641377925872803","1.4641377925872803","1.4641377925872803"
"1487","1.5163205862045288","1.5163205862045288","1.5163205862045288"
"1488","1.4940822124481201","1.4940822124481201","1.4940822124481201"
"1489","1.4983628988265991","1.4983628988265991","1.4983628988265991"
"1490","1.4371955394744873","1.4371955394744873","1.4371955394744873"
"1491","1.4593017101287842","1.4593017101287842","1.4593017101287842"
"1492","1.546048641204834","1.546048641204834","1.546048641204834"
"1493","1.47285795211792","1.47285795211792","1.47285795211792"
"1494","1.4464136362075806","1.4464136362075806","1.4464136362075806"
"1495","1.4644038677215576","1.4644038677215576","1.4644038677215576"
"1496","1.4379348754882812","1.4379348754882812","1.4379348754882812"
"1497","1.445741057395935","1.445741057395935","1.445741057395935"
"1498","1.4485645294189453","1.4485645294189453","1.4485645294189453"
"1499","1.4619877338409424","1.4619877338409424","1.4619877338409424"
"1500","1.443550944328308","1.443550944328308","1.443550944328308"
"1501","1.443424940109253","1.443424940109253","1.443424940109253"
"1502","1.488761305809021","1.488761305809021","1.488761305809021"
"1503","1.491845965385437","1.491845965385437","1.491845965385437"
"1504","1.4580355882644653","1.4580355882644653","1.4580355882644653"
"1505","1.5203120708465576","1.5203120708465576","1.5203120708465576"
"1506","1.4934340715408325","1.4934340715408325","1.4934340715408325"
"1507","1.5046113729476929","1.5046113729476929","1.5046113729476929"
"1508","1.4654772281646729","1.4654772281646729","1.4654772281646729"
"1509","1.459539771080017","1.459539771080017","1.459539771080017"
"1510","1.5085612535476685","1.5085612535476685","1.5085612535476685"
"1511","1.42909836769104","1.42909836769104","1.42909836769104"
"1512","1.4579381942749023","1.4579381942749023","1.4579381942749023"
"1513","1.503539800643921","1.503539800643921","1.503539800643921"
"1514","1.4274393320083618","1.4274393320083618","1.4274393320083618"
"1515","1.4760792255401611","1.4760792255401611","1.4760792255401611"
"1516","1.5080304145812988","1.5080304145812988","1.5080304145812988"
"1517","1.515350341796875","1.515350341796875","1.515350341796875"
"1518","1.4674136638641357","1.4674136638641357","1.4674136638641357"
"1519","1.4804731607437134","1.4804731607437134","1.4804731607437134"
"1520","1.4934935569763184","1.4934935569763184","1.4934935569763184"
"1521","1.478684902191162","1.478684902191162","1.478684902191162"
"1522","1.501575231552124","1.501575231552124","1.501575231552124"
"1523","1.4483402967453003","1.4483402967453003","1.4483402967453003"
"1524","1.4737399816513062","1.4737399816513062","1.4737399816513062"
"1525","1.4660258293151855","1.4660258293151855","1.4660258293151855"
"1526","1.5051236152648926","1.5051236152648926","1.5051236152648926"
"1527","1.4191712141036987","1.4191712141036987","1.4191712141036987"
"1528","1.4307935237884521","1.4307935237884521","1.4307935237884521"
"1529","1.4664387702941895","1.4664387702941895","1.4664387702941895"
"1530","1.4849801063537598","1.4849801063537598","1.4849801063537598"
"1531","1.4788494110107422","1.4788494110107422","1.4788494110107422"
"1532","1.4298158884048462","1.4298158884048462","1.4298158884048462"
"1533","1.5067280530929565","1.5067280530929565","1.5067280530929565"
"1534","1.4728608131408691","1.4728608131408691","1.4728608131408691"
"1535","1.4859883785247803","1.4859883785247803","1.4859883785247803"
"1536","1.4663479328155518","1.4663479328155518","1.4663479328155518"
"1537","1.4355998039245605","1.4355998039245605","1.4355998039245605"
"1538","1.4520314931869507","1.4520314931869507","1.4520314931869507"
"1539","1.487393856048584","1.487393856048584","1.487393856048584"
"1540","1.503495454788208","1.503495454788208","1.503495454788208"
"1541","1.429662823677063","1.429662823677063","1.429662823677063"
"1542","1.4918591976165771","1.4918591976165771","1.4918591976165771"
"1543","1.4586607217788696","1.4586607217788696","1.4586607217788696"
"1544","1.4194427728652954","1.4194427728652954","1.4194427728652954"
"1545","1.459097146987915","1.459097146987915","1.459097146987915"
"1546","1.4737372398376465","1.4737372398376465","1.4737372398376465"
"1547","1.4258105754852295","1.4258105754852295","1.4258105754852295"
"1548","1.457710862159729","1.457710862159729","1.457710862159729"
"1549","1.4742100238800049","1.4742100238800049","1.4742100238800049"
"1550","1.4535423517227173","1.4535423517227173","1.4535423517227173"
"1551","1.4571294784545898","1.4571294784545898","1.4571294784545898"
"1552","1.4251835346221924","1.4251835346221924","1.4251835346221924"
"1553","1.4509599208831787","1.4509599208831787","1.4509599208831787"
"1554","1.4151959419250488","1.4151959419250488","1.4151959419250488"
"1555","1.449415683746338","1.449415683746338","1.449415683746338"
"1556","1.451111912727356","1.451111912727356","1.451111912727356"
"1557","1.4895284175872803","1.4895284175872803","1.4895284175872803"
"1558","1.47024405002594","1.47024405002594","1.47024405002594"
"1559","1.4814343452453613","1.4814343452453613","1.4814343452453613"
"1560","1.4940756559371948","1.4940756559371948","1.4940756559371948"
"1561","1.458777666091919","1.458777666091919","1.458777666091919"
"1562","1.4297950267791748","1.4297950267791748","1.4297950267791748"
"1563","1.5300102233886719","1.5300102233886719","1.5300102233886719"
"1564","1.441659927368164","1.441659927368164","1.441659927368164"
"1565","1.4471529722213745","1.4471529722213745","1.4471529722213745"
"1566","1.4543417692184448","1.4543417692184448","1.4543417692184448"
"1567","1.4313992261886597","1.4313992261886597","1.4313992261886597"
"1568","1.54057776927948","1.54057776927948","1.54057776927948"
"1569","1.4430015087127686","1.4430015087127686","1.4430015087127686"
"1570","1.4686496257781982","1.4686496257781982","1.4686496257781982"
"1571","1.430567979812622","1.430567979812622","1.430567979812622"
"1572","1.4403735399246216","1.4403735399246216","1.4403735399246216"
"1573","1.4405468702316284","1.4405468702316284","1.4405468702316284"
"1574","1.4367159605026245","1.4367159605026245","1.4367159605026245"
"1575","1.4739222526550293","1.4739222526550293","1.4739222526550293"
"1576","1.4866750240325928","1.4866750240325928","1.4866750240325928"
"1577","1.4673250913619995","1.4673250913619995","1.4673250913619995"
"1578","1.4301849603652954","1.4301849603652954","1.4301849603652954"
"1579","1.4744065999984741","1.4744065999984741","1.4744065999984741"
"1580","1.4706158638000488","1.4706158638000488","1.4706158638000488"
"1581","1.4418344497680664","1.4418344497680664","1.4418344497680664"
"1582","1.452474594116211","1.452474594116211","1.452474594116211"
"1583","1.4559857845306396","1.4559857845306396","1.4559857845306396"
"1584","1.4931687116622925","1.4931687116622925","1.4931687116622925"
"1585","1.4616812467575073","1.4616812467575073","1.4616812467575073"
"1586","1.4464503526687622","1.4464503526687622","1.4464503526687622"
"1587","1.414588212966919","1.414588212966919","1.414588212966919"
"1588","1.433383584022522","1.433383584022522","1.433383584022522"
"1589","1.4236860275268555","1.4236860275268555","1.4236860275268555"
"1590","1.5048407316207886","1.5048407316207886","1.5048407316207886"
"1591","1.4657970666885376","1.4657970666885376","1.4657970666885376"
"1592","1.4164742231369019","1.4164742231369019","1.4164742231369019"
"1593","1.4658042192459106","1.4658042192459106","1.4658042192459106"
"1594","1.427493691444397","1.427493691444397","1.427493691444397"
"1595","1.4506487846374512","1.4506487846374512","1.4506487846374512"
"1596","1.4806450605392456","1.4806450605392456","1.4806450605392456"
"1597","1.5025757551193237","1.5025757551193237","1.5025757551193237"
"1598","1.468398094177246","1.468398094177246","1.468398094177246"
"1599","1.4189411401748657","1.4189411401748657","1.4189411401748657"
"1600","1.404650092124939","1.404650092124939","1.404650092124939"
"1601","1.5091173648834229","1.5091173648834229","1.5091173648834229"
"1602","1.4248653650283813","1.4248653650283813","1.4248653650283813"
"1603","1.408327341079712","1.408327341079712","1.408327341079712"
"1604","1.4534746408462524","1.4534746408462524","1.4534746408462524"
"1605","1.3970707654953003","1.3970707654953003","1.3970707654953003"
"1606","1.4146465063095093","1.4146465063095093","1.4146465063095093"
"1607","1.4598464965820312","1.4598464965820312","1.4598464965820312"
"1608","1.4278833866119385","1.4278833866119385","1.4278833866119385"
"1609","1.3967535495758057","1.3967535495758057","1.3967535495758057"
"1610","1.470735788345337","1.470735788345337","1.470735788345337"
"1611","1.4459964036941528","1.4459964036941528","1.4459964036941528"
"1612","1.410745620727539","1.410745620727539","1.410745620727539"
"1613","1.4187345504760742","1.4187345504760742","1.4187345504760742"
"1614","1.4645825624465942","1.4645825624465942","1.4645825624465942"
"1615","1.4481791257858276","1.4481791257858276","1.4481791257858276"
"1616","1.4219036102294922","1.4219036102294922","1.4219036102294922"
"1617","1.4302970170974731","1.4302970170974731","1.4302970170974731"
"1618","1.477205514907837","1.477205514907837","1.477205514907837"
"1619","1.441414475440979","1.441414475440979","1.441414475440979"
"1620","1.442542552947998","1.442542552947998","1.442542552947998"
"1621","1.4839353561401367","1.4839353561401367","1.4839353561401367"
"1622","1.510356068611145","1.510356068611145","1.510356068611145"
"1623","1.3936266899108887","1.3936266899108887","1.3936266899108887"
"1624","1.4538301229476929","1.4538301229476929","1.4538301229476929"
"1625","1.4414067268371582","1.4414067268371582","1.4414067268371582"
"1626","1.4203870296478271","1.4203870296478271","1.4203870296478271"
"1627","1.4647564888000488","1.4647564888000488","1.4647564888000488"
"1628","1.419468879699707","1.419468879699707","1.419468879699707"
"1629","1.4352428913116455","1.4352428913116455","1.4352428913116455"
"1630","1.469034194946289","1.469034194946289","1.469034194946289"
"1631","1.5117509365081787","1.5117509365081787","1.5117509365081787"
"1632","1.4533742666244507","1.4533742666244507","1.4533742666244507"
"1633","1.40010666847229","1.40010666847229","1.40010666847229"
"1634","1.390119194984436","1.390119194984436","1.390119194984436"
"1635","1.3781036138534546","1.3781036138534546","1.3781036138534546"
"1636","1.4423298835754395","1.4423298835754395","1.4423298835754395"
"1637","1.4444209337234497","1.4444209337234497","1.4444209337234497"
"1638","1.4754722118377686","1.4754722118377686","1.4754722118377686"
"1639","1.4356886148452759","1.4356886148452759","1.4356886148452759"
"1640","1.4505714178085327","1.4505714178085327","1.4505714178085327"
"1641","1.499838948249817","1.499838948249817","1.499838948249817"
"1642","1.483920931816101","1.483920931816101","1.483920931816101"
"1643","1.4717737436294556","1.4717737436294556","1.4717737436294556"
"1644","1.454262137413025","1.454262137413025","1.454262137413025"
"1645","1.486976981163025","1.486976981163025","1.486976981163025"
"1646","1.4455815553665161","1.4455815553665161","1.4455815553665161"
"1647","1.4517238140106201","1.4517238140106201","1.4517238140106201"
"1648","1.448850154876709","1.448850154876709","1.448850154876709"
"1649","1.4720731973648071","1.4720731973648071","1.4720731973648071"
"1650","1.40712308883667","1.40712308883667","1.40712308883667"
"1651","1.4296607971191406","1.4296607971191406","1.4296607971191406"
"1652","1.4379627704620361","1.4379627704620361","1.4379627704620361"
"1653","1.4581445455551147","1.4581445455551147","1.4581445455551147"
"1654","1.4459526538848877","1.4459526538848877","1.4459526538848877"
"1655","1.4590466022491455","1.4590466022491455","1.4590466022491455"
"1656","1.384589672088623","1.384589672088623","1.384589672088623"
"1657","1.4736928939819336","1.4736928939819336","1.4736928939819336"
"1658","1.4501374959945679","1.4501374959945679","1.4501374959945679"
"1659","1.4199227094650269","1.4199227094650269","1.4199227094650269"
"1660","1.454533338546753","1.454533338546753","1.454533338546753"
"1661","1.4449406862258911","1.4449406862258911","1.4449406862258911"
"1662","1.3932074308395386","1.3932074308395386","1.3932074308395386"
"1663","1.5364676713943481","1.5364676713943481","1.5364676713943481"
"1664","1.3968994617462158","1.3968994617462158","1.3968994617462158"
"1665","1.4135615825653076","1.4135615825653076","1.4135615825653076"
"1666","1.442196249961853","1.442196249961853","1.442196249961853"
"1667","1.447044849395752","1.447044849395752","1.447044849395752"
"1668","1.4655873775482178","1.4655873775482178","1.4655873775482178"
"1669","1.4532846212387085","1.4532846212387085","1.4532846212387085"
"1670","1.4025564193725586","1.4025564193725586","1.4025564193725586"
"1671","1.45569908618927","1.45569908618927","1.45569908618927"
"1672","1.445481300354004","1.445481300354004","1.445481300354004"
"1673","1.4831390380859375","1.4831390380859375","1.4831390380859375"
"1674","1.4392296075820923","1.4392296075820923","1.4392296075820923"
"1675","1.412651777267456","1.412651777267456","1.412651777267456"
"1676","1.3945088386535645","1.3945088386535645","1.3945088386535645"
"1677","1.420387864112854","1.420387864112854","1.420387864112854"
"1678","1.4852765798568726","1.4852765798568726","1.4852765798568726"
"1679","1.4357892274856567","1.4357892274856567","1.4357892274856567"
"1680","1.42001211643219","1.42001211643219","1.42001211643219"
"1681","1.4137141704559326","1.4137141704559326","1.4137141704559326"
"1682","1.454505443572998","1.454505443572998","1.454505443572998"
"1683","1.4146671295166016","1.4146671295166016","1.4146671295166016"
"1684","1.419280767440796","1.419280767440796","1.419280767440796"
"1685","1.4052307605743408","1.4052307605743408","1.4052307605743408"
"1686","1.4243812561035156","1.4243812561035156","1.4243812561035156"
"1687","1.4258129596710205","1.4258129596710205","1.4258129596710205"
"1688","1.4198344945907593","1.4198344945907593","1.4198344945907593"
"1689","1.4166451692581177","1.4166451692581177","1.4166451692581177"
"1690","1.4494625329971313","1.4494625329971313","1.4494625329971313"
"1691","1.428869605064392","1.428869605064392","1.428869605064392"
"1692","1.4985811710357666","1.4985811710357666","1.4985811710357666"
"1693","1.4648991823196411","1.4648991823196411","1.4648991823196411"
"1694","1.4381814002990723","1.4381814002990723","1.4381814002990723"
"1695","1.4301040172576904","1.4301040172576904","1.4301040172576904"
"1696","1.4095770120620728","1.4095770120620728","1.4095770120620728"
"1697","1.4178481101989746","1.4178481101989746","1.4178481101989746"
"1698","1.4447904825210571","1.4447904825210571","1.4447904825210571"
"1699","1.419390082359314","1.419390082359314","1.419390082359314"
"1700","1.4907147884368896","1.4907147884368896","1.4907147884368896"
"1701","1.3805274963378906","1.3805274963378906","1.3805274963378906"
"1702","1.4582098722457886","1.4582098722457886","1.4582098722457886"
"1703","1.4720962047576904","1.4720962047576904","1.4720962047576904"
"1704","1.4780943393707275","1.4780943393707275","1.4780943393707275"
"1705","1.4042778015136719","1.4042778015136719","1.4042778015136719"
"1706","1.447712779045105","1.447712779045105","1.447712779045105"
"1707","1.445818305015564","1.445818305015564","1.445818305015564"
"1708","1.4086720943450928","1.4086720943450928","1.4086720943450928"
"1709","1.4770170450210571","1.4770170450210571","1.4770170450210571"
"1710","1.3920804262161255","1.3920804262161255","1.3920804262161255"
"1711","1.4755949974060059","1.4755949974060059","1.4755949974060059"
"1712","1.4521262645721436","1.4521262645721436","1.4521262645721436"
"1713","1.4229061603546143","1.4229061603546143","1.4229061603546143"
"1714","1.4395948648452759","1.4395948648452759","1.4395948648452759"
"1715","1.4541466236114502","1.4541466236114502","1.4541466236114502"
"1716","1.4470444917678833","1.4470444917678833","1.4470444917678833"
"1717","1.4672850370407104","1.4672850370407104","1.4672850370407104"
"1718","1.402727484703064","1.402727484703064","1.402727484703064"
"1719","1.434890627861023","1.434890627861023","1.434890627861023"
"1720","1.3934482336044312","1.3934482336044312","1.3934482336044312"
"1721","1.4587100744247437","1.4587100744247437","1.4587100744247437"
"1722","1.4064513444900513","1.4064513444900513","1.4064513444900513"
"1723","1.4219651222229004","1.4219651222229004","1.4219651222229004"
"1724","1.3599640130996704","1.3599640130996704","1.3599640130996704"
"1725","1.4570152759552002","1.4570152759552002","1.4570152759552002"
"1726","1.392684817314148","1.392684817314148","1.392684817314148"
"1727","1.4835082292556763","1.4835082292556763","1.4835082292556763"
"1728","1.4083614349365234","1.4083614349365234","1.4083614349365234"
"1729","1.4396686553955078","1.4396686553955078","1.4396686553955078"
"1730","1.3972176313400269","1.3972176313400269","1.3972176313400269"
"1731","1.4331623315811157","1.4331623315811157","1.4331623315811157"
"1732","1.4429020881652832","1.4429020881652832","1.4429020881652832"
"1733","1.4321542978286743","1.4321542978286743","1.4321542978286743"
"1734","1.4492195844650269","1.4492195844650269","1.4492195844650269"
"1735","1.4060416221618652","1.4060416221618652","1.4060416221618652"
"1736","1.4398874044418335","1.4398874044418335","1.4398874044418335"
"1737","1.3882615566253662","1.3882615566253662","1.3882615566253662"
"1738","1.4483888149261475","1.4483888149261475","1.4483888149261475"
"1739","1.4262869358062744","1.4262869358062744","1.4262869358062744"
"1740","1.470078468322754","1.470078468322754","1.470078468322754"
"1741","1.4448051452636719","1.4448051452636719","1.4448051452636719"
"1742","1.4623738527297974","1.4623738527297974","1.4623738527297974"
"1743","1.4582817554473877","1.4582817554473877","1.4582817554473877"
"1744","1.42579984664917","1.42579984664917","1.42579984664917"
"1745","1.4069489240646362","1.4069489240646362","1.4069489240646362"
"1746","1.4561080932617188","1.4561080932617188","1.4561080932617188"
"1747","1.4034684896469116","1.4034684896469116","1.4034684896469116"
"1748","1.433016300201416","1.433016300201416","1.433016300201416"
"1749","1.429172158241272","1.429172158241272","1.429172158241272"
"1750","1.4414010047912598","1.4414010047912598","1.4414010047912598"
"1751","1.4233096837997437","1.4233096837997437","1.4233096837997437"
"1752","1.41214120388031","1.41214120388031","1.41214120388031"
"1753","1.450217604637146","1.450217604637146","1.450217604637146"
"1754","1.4016015529632568","1.4016015529632568","1.4016015529632568"
"1755","1.4065014123916626","1.4065014123916626","1.4065014123916626"
"1756","1.4038503170013428","1.4038503170013428","1.4038503170013428"
"1757","1.3991914987564087","1.3991914987564087","1.3991914987564087"
"1758","1.4393984079360962","1.4393984079360962","1.4393984079360962"
"1759","1.4126219749450684","1.4126219749450684","1.4126219749450684"
"1760","1.4580222368240356","1.4580222368240356","1.4580222368240356"
"1761","1.4190459251403809","1.4190459251403809","1.4190459251403809"
"1762","1.4015238285064697","1.4015238285064697","1.4015238285064697"
"1763","1.4291855096817017","1.4291855096817017","1.4291855096817017"
"1764","1.4710479974746704","1.4710479974746704","1.4710479974746704"
"1765","1.4068495035171509","1.4068495035171509","1.4068495035171509"
"1766","1.4403884410858154","1.4403884410858154","1.4403884410858154"
"1767","1.4460511207580566","1.4460511207580566","1.4460511207580566"
"1768","1.448047161102295","1.448047161102295","1.448047161102295"
"1769","1.4273353815078735","1.4273353815078735","1.4273353815078735"
"1770","1.431964635848999","1.431964635848999","1.431964635848999"
"1771","1.3873977661132812","1.3873977661132812","1.3873977661132812"
"1772","1.4178624153137207","1.4178624153137207","1.4178624153137207"
"1773","1.4052003622055054","1.4052003622055054","1.4052003622055054"
