"Step","shakespeare_medium_decoder_0 - train_loss","shakespeare_medium_decoder_0 - train_loss__MIN","shakespeare_medium_decoder_0 - train_loss__MAX"
"664","1.54581880569458","1.54581880569458","1.54581880569458"
"665","1.5428296327590942","1.5428296327590942","1.5428296327590942"
"666","1.518376111984253","1.518376111984253","1.518376111984253"
"667","1.5150256156921387","1.5150256156921387","1.5150256156921387"
"668","1.5926657915115356","1.5926657915115356","1.5926657915115356"
"669","1.5899256467819214","1.5899256467819214","1.5899256467819214"
"670","1.5752224922180176","1.5752224922180176","1.5752224922180176"
"671","1.5797903537750244","1.5797903537750244","1.5797903537750244"
"672","1.5197278261184692","1.5197278261184692","1.5197278261184692"
"673","1.5546480417251587","1.5546480417251587","1.5546480417251587"
"674","1.5698893070220947","1.5698893070220947","1.5698893070220947"
"675","1.4835078716278076","1.4835078716278076","1.4835078716278076"
"676","1.5486116409301758","1.5486116409301758","1.5486116409301758"
"677","1.5775911808013916","1.5775911808013916","1.5775911808013916"
"678","1.5553394556045532","1.5553394556045532","1.5553394556045532"
"679","1.5487644672393799","1.5487644672393799","1.5487644672393799"
"680","1.5129095315933228","1.5129095315933228","1.5129095315933228"
"681","1.479315161705017","1.479315161705017","1.479315161705017"
"682","1.5786023139953613","1.5786023139953613","1.5786023139953613"
"683","1.5456092357635498","1.5456092357635498","1.5456092357635498"
"684","1.5882781744003296","1.5882781744003296","1.5882781744003296"
"685","1.5528006553649902","1.5528006553649902","1.5528006553649902"
"686","1.5566489696502686","1.5566489696502686","1.5566489696502686"
"687","1.458077311515808","1.458077311515808","1.458077311515808"
"688","1.5199251174926758","1.5199251174926758","1.5199251174926758"
"689","1.5490366220474243","1.5490366220474243","1.5490366220474243"
"690","1.5429985523223877","1.5429985523223877","1.5429985523223877"
"691","1.4868932962417603","1.4868932962417603","1.4868932962417603"
"692","1.5411443710327148","1.5411443710327148","1.5411443710327148"
"693","1.5504891872406006","1.5504891872406006","1.5504891872406006"
"694","1.5369645357131958","1.5369645357131958","1.5369645357131958"
"695","1.5706429481506348","1.5706429481506348","1.5706429481506348"
"696","1.465424656867981","1.465424656867981","1.465424656867981"
"697","1.546136736869812","1.546136736869812","1.546136736869812"
"698","1.5421674251556396","1.5421674251556396","1.5421674251556396"
"699","1.5306700468063354","1.5306700468063354","1.5306700468063354"
"700","1.5333703756332397","1.5333703756332397","1.5333703756332397"
"701","1.5750688314437866","1.5750688314437866","1.5750688314437866"
"702","1.5270713567733765","1.5270713567733765","1.5270713567733765"
"703","1.4906047582626343","1.4906047582626343","1.4906047582626343"
"704","1.5369962453842163","1.5369962453842163","1.5369962453842163"
"705","1.516201138496399","1.516201138496399","1.516201138496399"
"706","1.5264298915863037","1.5264298915863037","1.5264298915863037"
"707","1.5396965742111206","1.5396965742111206","1.5396965742111206"
"708","1.5724533796310425","1.5724533796310425","1.5724533796310425"
"709","1.5344510078430176","1.5344510078430176","1.5344510078430176"
"710","1.5175907611846924","1.5175907611846924","1.5175907611846924"
"711","1.5450292825698853","1.5450292825698853","1.5450292825698853"
"712","1.5378060340881348","1.5378060340881348","1.5378060340881348"
"713","1.5134141445159912","1.5134141445159912","1.5134141445159912"
"714","1.5403681993484497","1.5403681993484497","1.5403681993484497"
"715","1.4735196828842163","1.4735196828842163","1.4735196828842163"
"716","1.5335423946380615","1.5335423946380615","1.5335423946380615"
"717","1.494003415107727","1.494003415107727","1.494003415107727"
"718","1.5093374252319336","1.5093374252319336","1.5093374252319336"
"719","1.5516129732131958","1.5516129732131958","1.5516129732131958"
"720","1.5176771879196167","1.5176771879196167","1.5176771879196167"
"721","1.5021965503692627","1.5021965503692627","1.5021965503692627"
"722","1.4991486072540283","1.4991486072540283","1.4991486072540283"
"723","1.5568963289260864","1.5568963289260864","1.5568963289260864"
"724","1.5912055969238281","1.5912055969238281","1.5912055969238281"
"725","1.5613353252410889","1.5613353252410889","1.5613353252410889"
"726","1.5135858058929443","1.5135858058929443","1.5135858058929443"
"727","1.4940919876098633","1.4940919876098633","1.4940919876098633"
"728","1.5495612621307373","1.5495612621307373","1.5495612621307373"
"729","1.520880103111267","1.520880103111267","1.520880103111267"
"730","1.4849739074707031","1.4849739074707031","1.4849739074707031"
"731","1.5507515668869019","1.5507515668869019","1.5507515668869019"
"732","1.5079433917999268","1.5079433917999268","1.5079433917999268"
"733","1.5616658926010132","1.5616658926010132","1.5616658926010132"
"734","1.493487000465393","1.493487000465393","1.493487000465393"
"735","1.5155951976776123","1.5155951976776123","1.5155951976776123"
"736","1.5056859254837036","1.5056859254837036","1.5056859254837036"
"737","1.4969695806503296","1.4969695806503296","1.4969695806503296"
"738","1.4693753719329834","1.4693753719329834","1.4693753719329834"
"739","1.5254590511322021","1.5254590511322021","1.5254590511322021"
"740","1.5181984901428223","1.5181984901428223","1.5181984901428223"
"741","1.5416865348815918","1.5416865348815918","1.5416865348815918"
"742","1.5405443906784058","1.5405443906784058","1.5405443906784058"
"743","1.4951963424682617","1.4951963424682617","1.4951963424682617"
"744","1.5331119298934937","1.5331119298934937","1.5331119298934937"
"745","1.5053815841674805","1.5053815841674805","1.5053815841674805"
"746","1.5310885906219482","1.5310885906219482","1.5310885906219482"
"747","1.5327117443084717","1.5327117443084717","1.5327117443084717"
"748","1.5342299938201904","1.5342299938201904","1.5342299938201904"
"749","1.457876205444336","1.457876205444336","1.457876205444336"
"750","1.5056838989257812","1.5056838989257812","1.5056838989257812"
"751","1.5572232007980347","1.5572232007980347","1.5572232007980347"
"752","1.5272198915481567","1.5272198915481567","1.5272198915481567"
"753","1.489508032798767","1.489508032798767","1.489508032798767"
"754","1.504608392715454","1.504608392715454","1.504608392715454"
"755","1.4801503419876099","1.4801503419876099","1.4801503419876099"
"756","1.4451916217803955","1.4451916217803955","1.4451916217803955"
"757","1.4781451225280762","1.4781451225280762","1.4781451225280762"
"758","1.4629732370376587","1.4629732370376587","1.4629732370376587"
"759","1.5145797729492188","1.5145797729492188","1.5145797729492188"
"760","1.5196698904037476","1.5196698904037476","1.5196698904037476"
"761","1.5185173749923706","1.5185173749923706","1.5185173749923706"
"762","1.4984534978866577","1.4984534978866577","1.4984534978866577"
"763","1.520991325378418","1.520991325378418","1.520991325378418"
"764","1.5337047576904297","1.5337047576904297","1.5337047576904297"
"765","1.4597859382629395","1.4597859382629395","1.4597859382629395"
"766","1.410853385925293","1.410853385925293","1.410853385925293"
"767","1.4967464208602905","1.4967464208602905","1.4967464208602905"
"768","1.4964370727539062","1.4964370727539062","1.4964370727539062"
"769","1.5518715381622314","1.5518715381622314","1.5518715381622314"
"770","1.5041821002960205","1.5041821002960205","1.5041821002960205"
"771","1.5475568771362305","1.5475568771362305","1.5475568771362305"
"772","1.5233553647994995","1.5233553647994995","1.5233553647994995"
"773","1.5000784397125244","1.5000784397125244","1.5000784397125244"
"774","1.4788726568222046","1.4788726568222046","1.4788726568222046"
"775","1.5034886598587036","1.5034886598587036","1.5034886598587036"
"776","1.4964728355407715","1.4964728355407715","1.4964728355407715"
"777","1.4566386938095093","1.4566386938095093","1.4566386938095093"
"778","1.480080008506775","1.480080008506775","1.480080008506775"
"779","1.4985291957855225","1.4985291957855225","1.4985291957855225"
"780","1.5445905923843384","1.5445905923843384","1.5445905923843384"
"781","1.4616460800170898","1.4616460800170898","1.4616460800170898"
"782","1.4810206890106201","1.4810206890106201","1.4810206890106201"
"783","1.4260069131851196","1.4260069131851196","1.4260069131851196"
"784","1.482009768486023","1.482009768486023","1.482009768486023"
"785","1.503369688987732","1.503369688987732","1.503369688987732"
"786","1.5409066677093506","1.5409066677093506","1.5409066677093506"
"787","1.475407361984253","1.475407361984253","1.475407361984253"
"788","1.4899511337280273","1.4899511337280273","1.4899511337280273"
"789","1.5136693716049194","1.5136693716049194","1.5136693716049194"
"790","1.505827784538269","1.505827784538269","1.505827784538269"
"791","1.4739325046539307","1.4739325046539307","1.4739325046539307"
"792","1.558030128479004","1.558030128479004","1.558030128479004"
"793","1.5326091051101685","1.5326091051101685","1.5326091051101685"
"794","1.5122219324111938","1.5122219324111938","1.5122219324111938"
"795","1.4885406494140625","1.4885406494140625","1.4885406494140625"
"796","1.5244084596633911","1.5244084596633911","1.5244084596633911"
"797","1.4613100290298462","1.4613100290298462","1.4613100290298462"
"798","1.5025449991226196","1.5025449991226196","1.5025449991226196"
"799","1.522844910621643","1.522844910621643","1.522844910621643"
"800","1.5090395212173462","1.5090395212173462","1.5090395212173462"
"801","1.451987862586975","1.451987862586975","1.451987862586975"
"802","1.4996224641799927","1.4996224641799927","1.4996224641799927"
"803","1.4635930061340332","1.4635930061340332","1.4635930061340332"
"804","1.4554476737976074","1.4554476737976074","1.4554476737976074"
"805","1.4992153644561768","1.4992153644561768","1.4992153644561768"
"806","1.5202864408493042","1.5202864408493042","1.5202864408493042"
"807","1.4352672100067139","1.4352672100067139","1.4352672100067139"
"808","1.5059157609939575","1.5059157609939575","1.5059157609939575"
"809","1.5135000944137573","1.5135000944137573","1.5135000944137573"
"810","1.5050486326217651","1.5050486326217651","1.5050486326217651"
"811","1.4879966974258423","1.4879966974258423","1.4879966974258423"
"812","1.528478980064392","1.528478980064392","1.528478980064392"
"813","1.4724229574203491","1.4724229574203491","1.4724229574203491"
"814","1.463220477104187","1.463220477104187","1.463220477104187"
"815","1.506758213043213","1.506758213043213","1.506758213043213"
"816","1.5419143438339233","1.5419143438339233","1.5419143438339233"
"817","1.476536750793457","1.476536750793457","1.476536750793457"
"818","1.5016571283340454","1.5016571283340454","1.5016571283340454"
"819","1.4476042985916138","1.4476042985916138","1.4476042985916138"
"820","1.4885070323944092","1.4885070323944092","1.4885070323944092"
"821","1.490604043006897","1.490604043006897","1.490604043006897"
"822","1.473380446434021","1.473380446434021","1.473380446434021"
"823","1.4598642587661743","1.4598642587661743","1.4598642587661743"
"824","1.5006572008132935","1.5006572008132935","1.5006572008132935"
"825","1.4557894468307495","1.4557894468307495","1.4557894468307495"
"826","1.462900996208191","1.462900996208191","1.462900996208191"
"827","1.4597338438034058","1.4597338438034058","1.4597338438034058"
"828","1.5001252889633179","1.5001252889633179","1.5001252889633179"
"829","1.4966390132904053","1.4966390132904053","1.4966390132904053"
"830","1.4654861688613892","1.4654861688613892","1.4654861688613892"
"831","1.515685796737671","1.515685796737671","1.515685796737671"
"832","1.4972323179244995","1.4972323179244995","1.4972323179244995"
"833","1.373220443725586","1.373220443725586","1.373220443725586"
"834","1.4751967191696167","1.4751967191696167","1.4751967191696167"
"835","1.5455307960510254","1.5455307960510254","1.5455307960510254"
"836","1.4871901273727417","1.4871901273727417","1.4871901273727417"
"837","1.4922783374786377","1.4922783374786377","1.4922783374786377"
"838","1.4326967000961304","1.4326967000961304","1.4326967000961304"
"839","1.558781623840332","1.558781623840332","1.558781623840332"
"840","1.476205825805664","1.476205825805664","1.476205825805664"
"841","1.4687788486480713","1.4687788486480713","1.4687788486480713"
"842","1.4202390909194946","1.4202390909194946","1.4202390909194946"
"843","1.5004401206970215","1.5004401206970215","1.5004401206970215"
"844","1.507462739944458","1.507462739944458","1.507462739944458"
"845","1.4268954992294312","1.4268954992294312","1.4268954992294312"
"846","1.4968528747558594","1.4968528747558594","1.4968528747558594"
"847","1.478489875793457","1.478489875793457","1.478489875793457"
"848","1.4709887504577637","1.4709887504577637","1.4709887504577637"
"849","1.4934061765670776","1.4934061765670776","1.4934061765670776"
"850","1.4896373748779297","1.4896373748779297","1.4896373748779297"
"851","1.490538477897644","1.490538477897644","1.490538477897644"
"852","1.5152416229248047","1.5152416229248047","1.5152416229248047"
"853","1.4583059549331665","1.4583059549331665","1.4583059549331665"
"854","1.45426344871521","1.45426344871521","1.45426344871521"
"855","1.4581785202026367","1.4581785202026367","1.4581785202026367"
"856","1.4805418252944946","1.4805418252944946","1.4805418252944946"
"857","1.4761780500411987","1.4761780500411987","1.4761780500411987"
"858","1.471474051475525","1.471474051475525","1.471474051475525"
"859","1.4888123273849487","1.4888123273849487","1.4888123273849487"
"860","1.4663835763931274","1.4663835763931274","1.4663835763931274"
"861","1.5043808221817017","1.5043808221817017","1.5043808221817017"
"862","1.4502280950546265","1.4502280950546265","1.4502280950546265"
"863","1.4751639366149902","1.4751639366149902","1.4751639366149902"
"864","1.5010898113250732","1.5010898113250732","1.5010898113250732"
"865","1.4427164793014526","1.4427164793014526","1.4427164793014526"
"866","1.4697884321212769","1.4697884321212769","1.4697884321212769"
"867","1.5056980848312378","1.5056980848312378","1.5056980848312378"
"868","1.4985134601593018","1.4985134601593018","1.4985134601593018"
"869","1.4909210205078125","1.4909210205078125","1.4909210205078125"
"870","1.484073281288147","1.484073281288147","1.484073281288147"
"871","1.4550597667694092","1.4550597667694092","1.4550597667694092"
"872","1.469852089881897","1.469852089881897","1.469852089881897"
"873","1.445076584815979","1.445076584815979","1.445076584815979"
"874","1.4661755561828613","1.4661755561828613","1.4661755561828613"
"875","1.4487330913543701","1.4487330913543701","1.4487330913543701"
"876","1.4612462520599365","1.4612462520599365","1.4612462520599365"
"877","1.4334712028503418","1.4334712028503418","1.4334712028503418"
"878","1.4979376792907715","1.4979376792907715","1.4979376792907715"
"879","1.4285274744033813","1.4285274744033813","1.4285274744033813"
"880","1.4797405004501343","1.4797405004501343","1.4797405004501343"
"881","1.417426586151123","1.417426586151123","1.417426586151123"
"882","1.4153088331222534","1.4153088331222534","1.4153088331222534"
"883","1.4762166738510132","1.4762166738510132","1.4762166738510132"
"884","1.4714288711547852","1.4714288711547852","1.4714288711547852"
"885","1.4740272760391235","1.4740272760391235","1.4740272760391235"
"886","1.4440040588378906","1.4440040588378906","1.4440040588378906"
"887","1.5112323760986328","1.5112323760986328","1.5112323760986328"
"888","1.4910457134246826","1.4910457134246826","1.4910457134246826"
"889","1.4025932550430298","1.4025932550430298","1.4025932550430298"
"890","1.4382888078689575","1.4382888078689575","1.4382888078689575"
"891","1.5326036214828491","1.5326036214828491","1.5326036214828491"
"892","1.4771283864974976","1.4771283864974976","1.4771283864974976"
"893","1.4580351114273071","1.4580351114273071","1.4580351114273071"
"894","1.4037673473358154","1.4037673473358154","1.4037673473358154"
"895","1.4568287134170532","1.4568287134170532","1.4568287134170532"
"896","1.5198808908462524","1.5198808908462524","1.5198808908462524"
"897","1.4833508729934692","1.4833508729934692","1.4833508729934692"
"898","1.5408790111541748","1.5408790111541748","1.5408790111541748"
"899","1.4311124086380005","1.4311124086380005","1.4311124086380005"
"900","1.4383835792541504","1.4383835792541504","1.4383835792541504"
"901","1.4339799880981445","1.4339799880981445","1.4339799880981445"
"902","1.4549685716629028","1.4549685716629028","1.4549685716629028"
"903","1.4192297458648682","1.4192297458648682","1.4192297458648682"
"904","1.461937665939331","1.461937665939331","1.461937665939331"
"905","1.5000853538513184","1.5000853538513184","1.5000853538513184"
"906","1.4179357290267944","1.4179357290267944","1.4179357290267944"
"907","1.4458816051483154","1.4458816051483154","1.4458816051483154"
"908","1.4430909156799316","1.4430909156799316","1.4430909156799316"
"909","1.4875884056091309","1.4875884056091309","1.4875884056091309"
"910","1.4757596254348755","1.4757596254348755","1.4757596254348755"
"911","1.4204754829406738","1.4204754829406738","1.4204754829406738"
"912","1.4252187013626099","1.4252187013626099","1.4252187013626099"
"913","1.47368586063385","1.47368586063385","1.47368586063385"
"914","1.4221076965332031","1.4221076965332031","1.4221076965332031"
"915","1.4750373363494873","1.4750373363494873","1.4750373363494873"
"916","1.4978593587875366","1.4978593587875366","1.4978593587875366"
"917","1.5022248029708862","1.5022248029708862","1.5022248029708862"
"918","1.4671634435653687","1.4671634435653687","1.4671634435653687"
"919","1.497360110282898","1.497360110282898","1.497360110282898"
"920","1.483152985572815","1.483152985572815","1.483152985572815"
"921","1.4728193283081055","1.4728193283081055","1.4728193283081055"
"922","1.4281128644943237","1.4281128644943237","1.4281128644943237"
"923","1.4822543859481812","1.4822543859481812","1.4822543859481812"
"924","1.4476922750473022","1.4476922750473022","1.4476922750473022"
"925","1.395830750465393","1.395830750465393","1.395830750465393"
"926","1.4869661331176758","1.4869661331176758","1.4869661331176758"
"927","1.4567655324935913","1.4567655324935913","1.4567655324935913"
"928","1.516608715057373","1.516608715057373","1.516608715057373"
"929","1.4547265768051147","1.4547265768051147","1.4547265768051147"
"930","1.4526952505111694","1.4526952505111694","1.4526952505111694"
"931","1.4926098585128784","1.4926098585128784","1.4926098585128784"
"932","1.4508358240127563","1.4508358240127563","1.4508358240127563"
"933","1.4029910564422607","1.4029910564422607","1.4029910564422607"
"934","1.5057342052459717","1.5057342052459717","1.5057342052459717"
"935","1.4475986957550049","1.4475986957550049","1.4475986957550049"
"936","1.4643785953521729","1.4643785953521729","1.4643785953521729"
"937","1.4785939455032349","1.4785939455032349","1.4785939455032349"
"938","1.4239248037338257","1.4239248037338257","1.4239248037338257"
"939","1.4801371097564697","1.4801371097564697","1.4801371097564697"
"940","1.4532396793365479","1.4532396793365479","1.4532396793365479"
"941","1.4459911584854126","1.4459911584854126","1.4459911584854126"
"942","1.472345232963562","1.472345232963562","1.472345232963562"
"943","1.4956848621368408","1.4956848621368408","1.4956848621368408"
"944","1.420263409614563","1.420263409614563","1.420263409614563"
"945","1.4439332485198975","1.4439332485198975","1.4439332485198975"
"946","1.487608790397644","1.487608790397644","1.487608790397644"
"947","1.4814585447311401","1.4814585447311401","1.4814585447311401"
"948","1.479017734527588","1.479017734527588","1.479017734527588"
"949","1.4644967317581177","1.4644967317581177","1.4644967317581177"
"950","1.4064726829528809","1.4064726829528809","1.4064726829528809"
"951","1.429652214050293","1.429652214050293","1.429652214050293"
"952","1.425754189491272","1.425754189491272","1.425754189491272"
"953","1.4317855834960938","1.4317855834960938","1.4317855834960938"
"954","1.453544020652771","1.453544020652771","1.453544020652771"
"955","1.4145317077636719","1.4145317077636719","1.4145317077636719"
"956","1.453122854232788","1.453122854232788","1.453122854232788"
"957","1.426651954650879","1.426651954650879","1.426651954650879"
"958","1.4721672534942627","1.4721672534942627","1.4721672534942627"
"959","1.4415979385375977","1.4415979385375977","1.4415979385375977"
"960","1.3959863185882568","1.3959863185882568","1.3959863185882568"
"961","1.499167561531067","1.499167561531067","1.499167561531067"
"962","1.4245555400848389","1.4245555400848389","1.4245555400848389"
"963","1.4432405233383179","1.4432405233383179","1.4432405233383179"
"964","1.3919565677642822","1.3919565677642822","1.3919565677642822"
"965","1.4980357885360718","1.4980357885360718","1.4980357885360718"
"966","1.4131416082382202","1.4131416082382202","1.4131416082382202"
"967","1.4332551956176758","1.4332551956176758","1.4332551956176758"
"968","1.419560194015503","1.419560194015503","1.419560194015503"
"969","1.3945562839508057","1.3945562839508057","1.3945562839508057"
"970","1.4031405448913574","1.4031405448913574","1.4031405448913574"
"971","1.4275466203689575","1.4275466203689575","1.4275466203689575"
"972","1.4304521083831787","1.4304521083831787","1.4304521083831787"
"973","1.49703049659729","1.49703049659729","1.49703049659729"
"974","1.4263956546783447","1.4263956546783447","1.4263956546783447"
"975","1.4160537719726562","1.4160537719726562","1.4160537719726562"
"976","1.4345229864120483","1.4345229864120483","1.4345229864120483"
"977","1.4536828994750977","1.4536828994750977","1.4536828994750977"
"978","1.4268062114715576","1.4268062114715576","1.4268062114715576"
"979","1.412546157836914","1.412546157836914","1.412546157836914"
"980","1.4339772462844849","1.4339772462844849","1.4339772462844849"
"981","1.4489145278930664","1.4489145278930664","1.4489145278930664"
"982","1.4311184883117676","1.4311184883117676","1.4311184883117676"
"983","1.5035427808761597","1.5035427808761597","1.5035427808761597"
"984","1.4275152683258057","1.4275152683258057","1.4275152683258057"
"985","1.4674896001815796","1.4674896001815796","1.4674896001815796"
"986","1.4183741807937622","1.4183741807937622","1.4183741807937622"
"987","1.4326303005218506","1.4326303005218506","1.4326303005218506"
"988","1.42210054397583","1.42210054397583","1.42210054397583"
"989","1.4572049379348755","1.4572049379348755","1.4572049379348755"
"990","1.4883627891540527","1.4883627891540527","1.4883627891540527"
"991","1.4228907823562622","1.4228907823562622","1.4228907823562622"
"992","1.4382047653198242","1.4382047653198242","1.4382047653198242"
"993","1.4827072620391846","1.4827072620391846","1.4827072620391846"
"994","1.3975389003753662","1.3975389003753662","1.3975389003753662"
"995","1.4553799629211426","1.4553799629211426","1.4553799629211426"
"996","1.4289140701293945","1.4289140701293945","1.4289140701293945"
"997","1.412702202796936","1.412702202796936","1.412702202796936"
"998","1.4409273862838745","1.4409273862838745","1.4409273862838745"
"999","1.4028583765029907","1.4028583765029907","1.4028583765029907"
"1000","1.4336199760437012","1.4336199760437012","1.4336199760437012"
"1001","1.4464051723480225","1.4464051723480225","1.4464051723480225"
"1002","1.4410994052886963","1.4410994052886963","1.4410994052886963"
"1003","1.4234859943389893","1.4234859943389893","1.4234859943389893"
"1004","1.495366096496582","1.495366096496582","1.495366096496582"
"1005","1.4376696348190308","1.4376696348190308","1.4376696348190308"
"1006","1.4635515213012695","1.4635515213012695","1.4635515213012695"
"1007","1.467643141746521","1.467643141746521","1.467643141746521"
"1008","1.4088815450668335","1.4088815450668335","1.4088815450668335"
"1009","1.4328961372375488","1.4328961372375488","1.4328961372375488"
"1010","1.4337327480316162","1.4337327480316162","1.4337327480316162"
"1011","1.4372719526290894","1.4372719526290894","1.4372719526290894"
"1012","1.4486464262008667","1.4486464262008667","1.4486464262008667"
"1013","1.420737385749817","1.420737385749817","1.420737385749817"
"1014","1.4259086847305298","1.4259086847305298","1.4259086847305298"
"1015","1.3916620016098022","1.3916620016098022","1.3916620016098022"
"1016","1.415333867073059","1.415333867073059","1.415333867073059"
"1017","1.4046708345413208","1.4046708345413208","1.4046708345413208"
"1018","1.4117683172225952","1.4117683172225952","1.4117683172225952"
"1019","1.4324699640274048","1.4324699640274048","1.4324699640274048"
"1020","1.427335262298584","1.427335262298584","1.427335262298584"
"1021","1.4352623224258423","1.4352623224258423","1.4352623224258423"
"1022","1.4191025495529175","1.4191025495529175","1.4191025495529175"
"1023","1.4302798509597778","1.4302798509597778","1.4302798509597778"
"1024","1.398393154144287","1.398393154144287","1.398393154144287"
"1025","1.4176445007324219","1.4176445007324219","1.4176445007324219"
"1026","1.4803030490875244","1.4803030490875244","1.4803030490875244"
"1027","1.4724220037460327","1.4724220037460327","1.4724220037460327"
"1028","1.3944309949874878","1.3944309949874878","1.3944309949874878"
"1029","1.409285545349121","1.409285545349121","1.409285545349121"
"1030","1.4470980167388916","1.4470980167388916","1.4470980167388916"
"1031","1.4517333507537842","1.4517333507537842","1.4517333507537842"
"1032","1.4465142488479614","1.4465142488479614","1.4465142488479614"
"1033","1.4180973768234253","1.4180973768234253","1.4180973768234253"
"1034","1.4596245288848877","1.4596245288848877","1.4596245288848877"
"1035","1.4475957155227661","1.4475957155227661","1.4475957155227661"
"1036","1.4588760137557983","1.4588760137557983","1.4588760137557983"
"1037","1.4052025079727173","1.4052025079727173","1.4052025079727173"
"1038","1.4404776096343994","1.4404776096343994","1.4404776096343994"
"1039","1.4243770837783813","1.4243770837783813","1.4243770837783813"
"1040","1.4146299362182617","1.4146299362182617","1.4146299362182617"
"1041","1.4525995254516602","1.4525995254516602","1.4525995254516602"
"1042","1.4851884841918945","1.4851884841918945","1.4851884841918945"
"1043","1.4302104711532593","1.4302104711532593","1.4302104711532593"
"1044","1.392856478691101","1.392856478691101","1.392856478691101"
"1045","1.4349639415740967","1.4349639415740967","1.4349639415740967"
"1046","1.4265000820159912","1.4265000820159912","1.4265000820159912"
"1047","1.4257164001464844","1.4257164001464844","1.4257164001464844"
"1048","1.4586745500564575","1.4586745500564575","1.4586745500564575"
"1049","1.4499324560165405","1.4499324560165405","1.4499324560165405"
"1050","1.4737244844436646","1.4737244844436646","1.4737244844436646"
"1051","1.4306496381759644","1.4306496381759644","1.4306496381759644"
"1052","1.4204388856887817","1.4204388856887817","1.4204388856887817"
"1053","1.3603013753890991","1.3603013753890991","1.3603013753890991"
"1054","1.3726931810379028","1.3726931810379028","1.3726931810379028"
"1055","1.427839994430542","1.427839994430542","1.427839994430542"
"1056","1.432185411453247","1.432185411453247","1.432185411453247"
"1057","1.457750916481018","1.457750916481018","1.457750916481018"
"1058","1.4312727451324463","1.4312727451324463","1.4312727451324463"
"1059","1.439126968383789","1.439126968383789","1.439126968383789"
"1060","1.386461615562439","1.386461615562439","1.386461615562439"
"1061","1.4026895761489868","1.4026895761489868","1.4026895761489868"
"1062","1.3701860904693604","1.3701860904693604","1.3701860904693604"
"1063","1.4071829319000244","1.4071829319000244","1.4071829319000244"
"1064","1.4198222160339355","1.4198222160339355","1.4198222160339355"
"1065","1.3927711248397827","1.3927711248397827","1.3927711248397827"
"1066","1.3595181703567505","1.3595181703567505","1.3595181703567505"
"1067","1.3838294744491577","1.3838294744491577","1.3838294744491577"
"1068","1.3956390619277954","1.3956390619277954","1.3956390619277954"
"1069","1.4299484491348267","1.4299484491348267","1.4299484491348267"
"1070","1.4378912448883057","1.4378912448883057","1.4378912448883057"
"1071","1.4036396741867065","1.4036396741867065","1.4036396741867065"
"1072","1.3863402605056763","1.3863402605056763","1.3863402605056763"
"1073","1.4531556367874146","1.4531556367874146","1.4531556367874146"
"1074","1.4154913425445557","1.4154913425445557","1.4154913425445557"
"1075","1.409651756286621","1.409651756286621","1.409651756286621"
"1076","1.40403151512146","1.40403151512146","1.40403151512146"
"1077","1.4940996170043945","1.4940996170043945","1.4940996170043945"
"1078","1.3931686878204346","1.3931686878204346","1.3931686878204346"
"1079","1.3704087734222412","1.3704087734222412","1.3704087734222412"
"1080","1.453282117843628","1.453282117843628","1.453282117843628"
"1081","1.4083096981048584","1.4083096981048584","1.4083096981048584"
"1082","1.4045960903167725","1.4045960903167725","1.4045960903167725"
"1083","1.4155019521713257","1.4155019521713257","1.4155019521713257"
"1084","1.4066861867904663","1.4066861867904663","1.4066861867904663"
"1085","1.4210463762283325","1.4210463762283325","1.4210463762283325"
"1086","1.4299033880233765","1.4299033880233765","1.4299033880233765"
"1087","1.4106380939483643","1.4106380939483643","1.4106380939483643"
"1088","1.4816131591796875","1.4816131591796875","1.4816131591796875"
"1089","1.4868850708007812","1.4868850708007812","1.4868850708007812"
"1090","1.4097508192062378","1.4097508192062378","1.4097508192062378"
"1091","1.4341034889221191","1.4341034889221191","1.4341034889221191"
"1092","1.3716089725494385","1.3716089725494385","1.3716089725494385"
"1093","1.4262124300003052","1.4262124300003052","1.4262124300003052"
"1094","1.4208829402923584","1.4208829402923584","1.4208829402923584"
"1095","1.4133960008621216","1.4133960008621216","1.4133960008621216"
"1096","1.4276143312454224","1.4276143312454224","1.4276143312454224"
"1097","1.4247467517852783","1.4247467517852783","1.4247467517852783"
"1098","1.3453224897384644","1.3453224897384644","1.3453224897384644"
"1099","1.3912209272384644","1.3912209272384644","1.3912209272384644"
"1100","1.4224015474319458","1.4224015474319458","1.4224015474319458"
"1101","1.3985753059387207","1.3985753059387207","1.3985753059387207"
"1102","1.3725483417510986","1.3725483417510986","1.3725483417510986"
"1103","1.41636323928833","1.41636323928833","1.41636323928833"
"1104","1.4052841663360596","1.4052841663360596","1.4052841663360596"
"1105","1.447740077972412","1.447740077972412","1.447740077972412"
"1106","1.440663456916809","1.440663456916809","1.440663456916809"
"1107","1.4282153844833374","1.4282153844833374","1.4282153844833374"
"1108","1.3952274322509766","1.3952274322509766","1.3952274322509766"
"1109","1.4096561670303345","1.4096561670303345","1.4096561670303345"
"1110","1.4557100534439087","1.4557100534439087","1.4557100534439087"
"1111","1.3824037313461304","1.3824037313461304","1.3824037313461304"
"1112","1.3747565746307373","1.3747565746307373","1.3747565746307373"
"1113","1.4396307468414307","1.4396307468414307","1.4396307468414307"
"1114","1.4193254709243774","1.4193254709243774","1.4193254709243774"
"1115","1.434874176979065","1.434874176979065","1.434874176979065"
"1116","1.3879132270812988","1.3879132270812988","1.3879132270812988"
