"Step","shakespeare_small_encoder_0 - train_loss","shakespeare_small_encoder_0 - train_loss__MIN","shakespeare_small_encoder_0 - train_loss__MAX"
"2645","1.34451162815094","1.34451162815094","1.34451162815094"
"2646","1.3134211301803589","1.3134211301803589","1.3134211301803589"
"2647","1.3023648262023926","1.3023648262023926","1.3023648262023926"
"2648","1.322862148284912","1.322862148284912","1.322862148284912"
"2649","1.3600984811782837","1.3600984811782837","1.3600984811782837"
"2650","1.3393131494522095","1.3393131494522095","1.3393131494522095"
"2651","1.324008822441101","1.324008822441101","1.324008822441101"
"2652","1.3515081405639648","1.3515081405639648","1.3515081405639648"
"2653","1.3330652713775635","1.3330652713775635","1.3330652713775635"
"2654","1.3638063669204712","1.3638063669204712","1.3638063669204712"
"2655","1.3652019500732422","1.3652019500732422","1.3652019500732422"
"2656","1.3055815696716309","1.3055815696716309","1.3055815696716309"
"2657","1.2980600595474243","1.2980600595474243","1.2980600595474243"
"2658","1.2833510637283325","1.2833510637283325","1.2833510637283325"
"2659","1.3067522048950195","1.3067522048950195","1.3067522048950195"
"2660","1.297918438911438","1.297918438911438","1.297918438911438"
"2661","1.349314570426941","1.349314570426941","1.349314570426941"
"2662","1.38155996799469","1.38155996799469","1.38155996799469"
"2663","1.3046913146972656","1.3046913146972656","1.3046913146972656"
"2664","1.3618513345718384","1.3618513345718384","1.3618513345718384"
"2665","1.3637800216674805","1.3637800216674805","1.3637800216674805"
"2666","1.3023916482925415","1.3023916482925415","1.3023916482925415"
"2667","1.3485732078552246","1.3485732078552246","1.3485732078552246"
"2668","1.351082682609558","1.351082682609558","1.351082682609558"
"2669","1.3599025011062622","1.3599025011062622","1.3599025011062622"
"2670","1.3514442443847656","1.3514442443847656","1.3514442443847656"
"2671","1.2977129220962524","1.2977129220962524","1.2977129220962524"
"2672","1.350801706314087","1.350801706314087","1.350801706314087"
"2673","1.316634178161621","1.316634178161621","1.316634178161621"
"2674","1.3126121759414673","1.3126121759414673","1.3126121759414673"
"2675","1.3460357189178467","1.3460357189178467","1.3460357189178467"
"2676","1.3210147619247437","1.3210147619247437","1.3210147619247437"
"2677","1.3381019830703735","1.3381019830703735","1.3381019830703735"
"2678","1.3380799293518066","1.3380799293518066","1.3380799293518066"
"2679","1.345908522605896","1.345908522605896","1.345908522605896"
"2680","1.3056057691574097","1.3056057691574097","1.3056057691574097"
"2681","1.3412537574768066","1.3412537574768066","1.3412537574768066"
"2682","1.3251562118530273","1.3251562118530273","1.3251562118530273"
"2683","1.3574635982513428","1.3574635982513428","1.3574635982513428"
"2684","1.332249402999878","1.332249402999878","1.332249402999878"
"2685","1.340909481048584","1.340909481048584","1.340909481048584"
"2686","1.3270490169525146","1.3270490169525146","1.3270490169525146"
"2687","1.3343216180801392","1.3343216180801392","1.3343216180801392"
"2688","1.350752830505371","1.350752830505371","1.350752830505371"
"2689","1.3614788055419922","1.3614788055419922","1.3614788055419922"
"2690","1.3332692384719849","1.3332692384719849","1.3332692384719849"
"2691","1.355829119682312","1.355829119682312","1.355829119682312"
"2692","1.3220106363296509","1.3220106363296509","1.3220106363296509"
"2693","1.3016767501831055","1.3016767501831055","1.3016767501831055"
"2694","1.3494138717651367","1.3494138717651367","1.3494138717651367"
"2695","1.3103361129760742","1.3103361129760742","1.3103361129760742"
"2696","1.3792707920074463","1.3792707920074463","1.3792707920074463"
"2697","1.3302745819091797","1.3302745819091797","1.3302745819091797"
"2698","1.3604904413223267","1.3604904413223267","1.3604904413223267"
"2699","1.3203054666519165","1.3203054666519165","1.3203054666519165"
"2700","1.3327021598815918","1.3327021598815918","1.3327021598815918"
"2701","1.363581895828247","1.363581895828247","1.363581895828247"
"2702","1.2942068576812744","1.2942068576812744","1.2942068576812744"
"2703","1.3258720636367798","1.3258720636367798","1.3258720636367798"
"2704","1.3436670303344727","1.3436670303344727","1.3436670303344727"
"2705","1.3031835556030273","1.3031835556030273","1.3031835556030273"
"2706","1.334350824356079","1.334350824356079","1.334350824356079"
"2707","1.3338377475738525","1.3338377475738525","1.3338377475738525"
"2708","1.3669811487197876","1.3669811487197876","1.3669811487197876"
"2709","1.3514366149902344","1.3514366149902344","1.3514366149902344"
"2710","1.3518710136413574","1.3518710136413574","1.3518710136413574"
"2711","1.3100197315216064","1.3100197315216064","1.3100197315216064"
"2712","1.3123359680175781","1.3123359680175781","1.3123359680175781"
"2713","1.3228839635849","1.3228839635849","1.3228839635849"
"2714","1.3622136116027832","1.3622136116027832","1.3622136116027832"
"2715","1.3186895847320557","1.3186895847320557","1.3186895847320557"
"2716","1.355414628982544","1.355414628982544","1.355414628982544"
"2717","1.3261065483093262","1.3261065483093262","1.3261065483093262"
"2718","1.345236897468567","1.345236897468567","1.345236897468567"
"2719","1.338426947593689","1.338426947593689","1.338426947593689"
"2720","1.3665581941604614","1.3665581941604614","1.3665581941604614"
"2721","1.3644236326217651","1.3644236326217651","1.3644236326217651"
"2722","1.3250350952148438","1.3250350952148438","1.3250350952148438"
"2723","1.382849097251892","1.382849097251892","1.382849097251892"
"2724","1.348882794380188","1.348882794380188","1.348882794380188"
"2725","1.3459855318069458","1.3459855318069458","1.3459855318069458"
"2726","1.3313342332839966","1.3313342332839966","1.3313342332839966"
"2727","1.3225758075714111","1.3225758075714111","1.3225758075714111"
"2728","1.2912802696228027","1.2912802696228027","1.2912802696228027"
"2729","1.3290810585021973","1.3290810585021973","1.3290810585021973"
"2730","1.3316888809204102","1.3316888809204102","1.3316888809204102"
"2731","1.3734124898910522","1.3734124898910522","1.3734124898910522"
"2732","1.3376505374908447","1.3376505374908447","1.3376505374908447"
"2733","1.3159985542297363","1.3159985542297363","1.3159985542297363"
"2734","1.3599801063537598","1.3599801063537598","1.3599801063537598"
"2735","1.3285971879959106","1.3285971879959106","1.3285971879959106"
"2736","1.3553602695465088","1.3553602695465088","1.3553602695465088"
"2737","1.350577712059021","1.350577712059021","1.350577712059021"
"2738","1.3675322532653809","1.3675322532653809","1.3675322532653809"
"2739","1.3837999105453491","1.3837999105453491","1.3837999105453491"
"2740","1.3254687786102295","1.3254687786102295","1.3254687786102295"
"2741","1.344428300857544","1.344428300857544","1.344428300857544"
"2742","1.3218982219696045","1.3218982219696045","1.3218982219696045"
"2743","1.354540228843689","1.354540228843689","1.354540228843689"
"2744","1.3437711000442505","1.3437711000442505","1.3437711000442505"
"2745","1.3413337469100952","1.3413337469100952","1.3413337469100952"
"2746","1.3605531454086304","1.3605531454086304","1.3605531454086304"
"2747","1.327323317527771","1.327323317527771","1.327323317527771"
"2748","1.2946144342422485","1.2946144342422485","1.2946144342422485"
"2749","1.3310575485229492","1.3310575485229492","1.3310575485229492"
"2750","1.352069616317749","1.352069616317749","1.352069616317749"
"2751","1.3184484243392944","1.3184484243392944","1.3184484243392944"
"2752","1.358611822128296","1.358611822128296","1.358611822128296"
"2753","1.2949247360229492","1.2949247360229492","1.2949247360229492"
"2754","1.3630642890930176","1.3630642890930176","1.3630642890930176"
"2755","1.3858611583709717","1.3858611583709717","1.3858611583709717"
"2756","1.3289518356323242","1.3289518356323242","1.3289518356323242"
"2757","1.329348087310791","1.329348087310791","1.329348087310791"
"2758","1.3443007469177246","1.3443007469177246","1.3443007469177246"
"2759","1.3803672790527344","1.3803672790527344","1.3803672790527344"
"2760","1.3427379131317139","1.3427379131317139","1.3427379131317139"
"2761","1.3154027462005615","1.3154027462005615","1.3154027462005615"
"2762","1.3112108707427979","1.3112108707427979","1.3112108707427979"
"2763","1.3531169891357422","1.3531169891357422","1.3531169891357422"
"2764","1.3072099685668945","1.3072099685668945","1.3072099685668945"
"2765","1.3130810260772705","1.3130810260772705","1.3130810260772705"
"2766","1.3521065711975098","1.3521065711975098","1.3521065711975098"
"2767","1.3457492589950562","1.3457492589950562","1.3457492589950562"
"2768","1.2998623847961426","1.2998623847961426","1.2998623847961426"
"2769","1.3256380558013916","1.3256380558013916","1.3256380558013916"
"2770","1.3491626977920532","1.3491626977920532","1.3491626977920532"
"2771","1.3646008968353271","1.3646008968353271","1.3646008968353271"
"2772","1.3574453592300415","1.3574453592300415","1.3574453592300415"
"2773","1.2932716608047485","1.2932716608047485","1.2932716608047485"
"2774","1.3155473470687866","1.3155473470687866","1.3155473470687866"
"2775","1.3371495008468628","1.3371495008468628","1.3371495008468628"
"2776","1.3493062257766724","1.3493062257766724","1.3493062257766724"
"2777","1.3495826721191406","1.3495826721191406","1.3495826721191406"
"2778","1.320643424987793","1.320643424987793","1.320643424987793"
"2779","1.3589171171188354","1.3589171171188354","1.3589171171188354"
"2780","1.308794617652893","1.308794617652893","1.308794617652893"
"2781","1.3021663427352905","1.3021663427352905","1.3021663427352905"
"2782","1.317810297012329","1.317810297012329","1.317810297012329"
"2783","1.3344281911849976","1.3344281911849976","1.3344281911849976"
"2784","1.2997956275939941","1.2997956275939941","1.2997956275939941"
"2785","1.2913258075714111","1.2913258075714111","1.2913258075714111"
"2786","1.3538810014724731","1.3538810014724731","1.3538810014724731"
"2787","1.3396267890930176","1.3396267890930176","1.3396267890930176"
"2788","1.3533761501312256","1.3533761501312256","1.3533761501312256"
"2789","1.301099419593811","1.301099419593811","1.301099419593811"
"2790","1.3629361391067505","1.3629361391067505","1.3629361391067505"
"2791","1.3097363710403442","1.3097363710403442","1.3097363710403442"
"2792","1.3482766151428223","1.3482766151428223","1.3482766151428223"
"2793","1.3451465368270874","1.3451465368270874","1.3451465368270874"
"2794","1.3383079767227173","1.3383079767227173","1.3383079767227173"
"2795","1.3166759014129639","1.3166759014129639","1.3166759014129639"
"2796","1.338070273399353","1.338070273399353","1.338070273399353"
"2797","1.300908088684082","1.300908088684082","1.300908088684082"
"2798","1.2754461765289307","1.2754461765289307","1.2754461765289307"
"2799","1.3650619983673096","1.3650619983673096","1.3650619983673096"
"2800","1.3618050813674927","1.3618050813674927","1.3618050813674927"
"2801","1.3507144451141357","1.3507144451141357","1.3507144451141357"
"2802","1.322206735610962","1.322206735610962","1.322206735610962"
"2803","1.3345353603363037","1.3345353603363037","1.3345353603363037"
"2804","1.2942564487457275","1.2942564487457275","1.2942564487457275"
"2805","1.2794711589813232","1.2794711589813232","1.2794711589813232"
"2806","1.283828854560852","1.283828854560852","1.283828854560852"
"2807","1.2983506917953491","1.2983506917953491","1.2983506917953491"
"2808","1.3308075666427612","1.3308075666427612","1.3308075666427612"
"2809","1.3070398569107056","1.3070398569107056","1.3070398569107056"
"2810","1.3332940340042114","1.3332940340042114","1.3332940340042114"
"2811","1.3463705778121948","1.3463705778121948","1.3463705778121948"
"2812","1.3326538801193237","1.3326538801193237","1.3326538801193237"
"2813","1.3146517276763916","1.3146517276763916","1.3146517276763916"
"2814","1.321630597114563","1.321630597114563","1.321630597114563"
"2815","1.3373346328735352","1.3373346328735352","1.3373346328735352"
"2816","1.3266592025756836","1.3266592025756836","1.3266592025756836"
"2817","1.3369592428207397","1.3369592428207397","1.3369592428207397"
"2818","1.29758620262146","1.29758620262146","1.29758620262146"
"2819","1.3102449178695679","1.3102449178695679","1.3102449178695679"
"2820","1.314602255821228","1.314602255821228","1.314602255821228"
"2821","1.3072996139526367","1.3072996139526367","1.3072996139526367"
"2822","1.3088676929473877","1.3088676929473877","1.3088676929473877"
"2823","1.3652381896972656","1.3652381896972656","1.3652381896972656"
"2824","1.3243038654327393","1.3243038654327393","1.3243038654327393"
"2825","1.3294587135314941","1.3294587135314941","1.3294587135314941"
"2826","1.2927355766296387","1.2927355766296387","1.2927355766296387"
"2827","1.3635796308517456","1.3635796308517456","1.3635796308517456"
"2828","1.3104236125946045","1.3104236125946045","1.3104236125946045"
"2829","1.3282667398452759","1.3282667398452759","1.3282667398452759"
"2830","1.3318959474563599","1.3318959474563599","1.3318959474563599"
"2831","1.370051383972168","1.370051383972168","1.370051383972168"
"2832","1.3363280296325684","1.3363280296325684","1.3363280296325684"
"2833","1.2954182624816895","1.2954182624816895","1.2954182624816895"
"2834","1.3782552480697632","1.3782552480697632","1.3782552480697632"
"2835","1.327540397644043","1.327540397644043","1.327540397644043"
"2836","1.3161876201629639","1.3161876201629639","1.3161876201629639"
"2837","1.348128080368042","1.348128080368042","1.348128080368042"
"2838","1.3065176010131836","1.3065176010131836","1.3065176010131836"
"2839","1.3386118412017822","1.3386118412017822","1.3386118412017822"
"2840","1.301038146018982","1.301038146018982","1.301038146018982"
"2841","1.3104788064956665","1.3104788064956665","1.3104788064956665"
"2842","1.3244051933288574","1.3244051933288574","1.3244051933288574"
"2843","1.3246079683303833","1.3246079683303833","1.3246079683303833"
"2844","1.3503984212875366","1.3503984212875366","1.3503984212875366"
"2845","1.3491240739822388","1.3491240739822388","1.3491240739822388"
"2846","1.3717690706253052","1.3717690706253052","1.3717690706253052"
"2847","1.366870403289795","1.366870403289795","1.366870403289795"
"2848","1.324983835220337","1.324983835220337","1.324983835220337"
"2849","1.311800241470337","1.311800241470337","1.311800241470337"
"2850","1.363964557647705","1.363964557647705","1.363964557647705"
"2851","1.2884310483932495","1.2884310483932495","1.2884310483932495"
"2852","1.3074663877487183","1.3074663877487183","1.3074663877487183"
"2853","1.349180817604065","1.349180817604065","1.349180817604065"
"2854","1.3476382493972778","1.3476382493972778","1.3476382493972778"
"2855","1.362886905670166","1.362886905670166","1.362886905670166"
"2856","1.3282687664031982","1.3282687664031982","1.3282687664031982"
"2857","1.359643816947937","1.359643816947937","1.359643816947937"
"2858","1.3332902193069458","1.3332902193069458","1.3332902193069458"
"2859","1.2991081476211548","1.2991081476211548","1.2991081476211548"
"2860","1.2954072952270508","1.2954072952270508","1.2954072952270508"
"2861","1.3633074760437012","1.3633074760437012","1.3633074760437012"
"2862","1.3144720792770386","1.3144720792770386","1.3144720792770386"
"2863","1.3261662721633911","1.3261662721633911","1.3261662721633911"
"2864","1.3366029262542725","1.3366029262542725","1.3366029262542725"
"2865","1.322197675704956","1.322197675704956","1.322197675704956"
"2866","1.321374535560608","1.321374535560608","1.321374535560608"
"2867","1.2855230569839478","1.2855230569839478","1.2855230569839478"
"2868","1.3171740770339966","1.3171740770339966","1.3171740770339966"
"2869","1.3311634063720703","1.3311634063720703","1.3311634063720703"
"2870","1.3233031034469604","1.3233031034469604","1.3233031034469604"
"2871","1.333042860031128","1.333042860031128","1.333042860031128"
"2872","1.332046627998352","1.332046627998352","1.332046627998352"
"2873","1.2936334609985352","1.2936334609985352","1.2936334609985352"
"2874","1.3153480291366577","1.3153480291366577","1.3153480291366577"
"2875","1.3577125072479248","1.3577125072479248","1.3577125072479248"
"2876","1.34417724609375","1.34417724609375","1.34417724609375"
"2877","1.3326938152313232","1.3326938152313232","1.3326938152313232"
"2878","1.3073160648345947","1.3073160648345947","1.3073160648345947"
"2879","1.3272064924240112","1.3272064924240112","1.3272064924240112"
"2880","1.3368518352508545","1.3368518352508545","1.3368518352508545"
"2881","1.329674482345581","1.329674482345581","1.329674482345581"
"2882","1.3483177423477173","1.3483177423477173","1.3483177423477173"
"2883","1.3278074264526367","1.3278074264526367","1.3278074264526367"
"2884","1.3456493616104126","1.3456493616104126","1.3456493616104126"
"2885","1.2729507684707642","1.2729507684707642","1.2729507684707642"
"2886","1.3452699184417725","1.3452699184417725","1.3452699184417725"
"2887","1.330138087272644","1.330138087272644","1.330138087272644"
"2888","1.2953749895095825","1.2953749895095825","1.2953749895095825"
"2889","1.2884342670440674","1.2884342670440674","1.2884342670440674"
"2890","1.3318312168121338","1.3318312168121338","1.3318312168121338"
"2891","1.2965624332427979","1.2965624332427979","1.2965624332427979"
"2892","1.3211698532104492","1.3211698532104492","1.3211698532104492"
"2893","1.3565807342529297","1.3565807342529297","1.3565807342529297"
"2894","1.3113702535629272","1.3113702535629272","1.3113702535629272"
"2895","1.3038616180419922","1.3038616180419922","1.3038616180419922"
"2896","1.3729493618011475","1.3729493618011475","1.3729493618011475"
"2897","1.3107826709747314","1.3107826709747314","1.3107826709747314"
"2898","1.3237937688827515","1.3237937688827515","1.3237937688827515"
"2899","1.2485507726669312","1.2485507726669312","1.2485507726669312"
"2900","1.2818058729171753","1.2818058729171753","1.2818058729171753"
"2901","1.2822967767715454","1.2822967767715454","1.2822967767715454"
"2902","1.3179141283035278","1.3179141283035278","1.3179141283035278"
"2903","1.3248556852340698","1.3248556852340698","1.3248556852340698"
"2904","1.3339087963104248","1.3339087963104248","1.3339087963104248"
"2905","1.3296312093734741","1.3296312093734741","1.3296312093734741"
"2906","1.3359100818634033","1.3359100818634033","1.3359100818634033"
"2907","1.350271463394165","1.350271463394165","1.350271463394165"
"2908","1.2884639501571655","1.2884639501571655","1.2884639501571655"
"2909","1.321654200553894","1.321654200553894","1.321654200553894"
"2910","1.3127325773239136","1.3127325773239136","1.3127325773239136"
"2911","1.295493245124817","1.295493245124817","1.295493245124817"
"2912","1.3190838098526","1.3190838098526","1.3190838098526"
"2913","1.3138177394866943","1.3138177394866943","1.3138177394866943"
"2914","1.3207309246063232","1.3207309246063232","1.3207309246063232"
"2915","1.3561140298843384","1.3561140298843384","1.3561140298843384"
"2916","1.3138136863708496","1.3138136863708496","1.3138136863708496"
"2917","1.2930855751037598","1.2930855751037598","1.2930855751037598"
"2918","1.3138011693954468","1.3138011693954468","1.3138011693954468"
"2919","1.2932498455047607","1.2932498455047607","1.2932498455047607"
"2920","1.347218632698059","1.347218632698059","1.347218632698059"
"2921","1.3025997877120972","1.3025997877120972","1.3025997877120972"
"2922","1.3657397031784058","1.3657397031784058","1.3657397031784058"
"2923","1.2814152240753174","1.2814152240753174","1.2814152240753174"
"2924","1.293370246887207","1.293370246887207","1.293370246887207"
"2925","1.3360517024993896","1.3360517024993896","1.3360517024993896"
"2926","1.330405592918396","1.330405592918396","1.330405592918396"
"2927","1.281894326210022","1.281894326210022","1.281894326210022"
"2928","1.3087917566299438","1.3087917566299438","1.3087917566299438"
"2929","1.2897642850875854","1.2897642850875854","1.2897642850875854"
"2930","1.3351315259933472","1.3351315259933472","1.3351315259933472"
"2931","1.3487204313278198","1.3487204313278198","1.3487204313278198"
"2932","1.346505045890808","1.346505045890808","1.346505045890808"
"2933","1.2935020923614502","1.2935020923614502","1.2935020923614502"
"2934","1.3264051675796509","1.3264051675796509","1.3264051675796509"
"2935","1.3184733390808105","1.3184733390808105","1.3184733390808105"
"2936","1.3551175594329834","1.3551175594329834","1.3551175594329834"
"2937","1.3094009160995483","1.3094009160995483","1.3094009160995483"
"2938","1.3568657636642456","1.3568657636642456","1.3568657636642456"
"2939","1.331347942352295","1.331347942352295","1.331347942352295"
"2940","1.3546758890151978","1.3546758890151978","1.3546758890151978"
"2941","1.3320600986480713","1.3320600986480713","1.3320600986480713"
"2942","1.284858226776123","1.284858226776123","1.284858226776123"
"2943","1.2997671365737915","1.2997671365737915","1.2997671365737915"
"2944","1.3177647590637207","1.3177647590637207","1.3177647590637207"
"2945","1.3218891620635986","1.3218891620635986","1.3218891620635986"
"2946","1.3485956192016602","1.3485956192016602","1.3485956192016602"
"2947","1.3181874752044678","1.3181874752044678","1.3181874752044678"
"2948","1.324970006942749","1.324970006942749","1.324970006942749"
"2949","1.3570849895477295","1.3570849895477295","1.3570849895477295"
"2950","1.2721924781799316","1.2721924781799316","1.2721924781799316"
"2951","1.3575379848480225","1.3575379848480225","1.3575379848480225"
"2952","1.3225290775299072","1.3225290775299072","1.3225290775299072"
"2953","1.3001525402069092","1.3001525402069092","1.3001525402069092"
"2954","1.2896536588668823","1.2896536588668823","1.2896536588668823"
"2955","1.305848240852356","1.305848240852356","1.305848240852356"
"2956","1.3302724361419678","1.3302724361419678","1.3302724361419678"
"2957","1.3160555362701416","1.3160555362701416","1.3160555362701416"
"2958","1.3479639291763306","1.3479639291763306","1.3479639291763306"
"2959","1.305969476699829","1.305969476699829","1.305969476699829"
"2960","1.3204809427261353","1.3204809427261353","1.3204809427261353"
"2961","1.3015493154525757","1.3015493154525757","1.3015493154525757"
"2962","1.3109954595565796","1.3109954595565796","1.3109954595565796"
"2963","1.3406767845153809","1.3406767845153809","1.3406767845153809"
"2964","1.2921589612960815","1.2921589612960815","1.2921589612960815"
"2965","1.2857352495193481","1.2857352495193481","1.2857352495193481"
"2966","1.3199752569198608","1.3199752569198608","1.3199752569198608"
"2967","1.3615295886993408","1.3615295886993408","1.3615295886993408"
"2968","1.3328641653060913","1.3328641653060913","1.3328641653060913"
"2969","1.322702407836914","1.322702407836914","1.322702407836914"
"2970","1.3197158575057983","1.3197158575057983","1.3197158575057983"
"2971","1.3350909948349","1.3350909948349","1.3350909948349"
"2972","1.331709861755371","1.331709861755371","1.331709861755371"
"2973","1.3427802324295044","1.3427802324295044","1.3427802324295044"
"2974","1.3257262706756592","1.3257262706756592","1.3257262706756592"
"2975","1.3261202573776245","1.3261202573776245","1.3261202573776245"
"2976","1.3148226737976074","1.3148226737976074","1.3148226737976074"
"2977","1.3381025791168213","1.3381025791168213","1.3381025791168213"
"2978","1.3300551176071167","1.3300551176071167","1.3300551176071167"
"2979","1.3200234174728394","1.3200234174728394","1.3200234174728394"
"2980","1.2737947702407837","1.2737947702407837","1.2737947702407837"
"2981","1.3132587671279907","1.3132587671279907","1.3132587671279907"
"2982","1.3271831274032593","1.3271831274032593","1.3271831274032593"
"2983","1.37877357006073","1.37877357006073","1.37877357006073"
"2984","1.276350736618042","1.276350736618042","1.276350736618042"
"2985","1.301956295967102","1.301956295967102","1.301956295967102"
"2986","1.2931671142578125","1.2931671142578125","1.2931671142578125"
"2987","1.3150190114974976","1.3150190114974976","1.3150190114974976"
"2988","1.2982949018478394","1.2982949018478394","1.2982949018478394"
"2989","1.3010472059249878","1.3010472059249878","1.3010472059249878"
"2990","1.3181507587432861","1.3181507587432861","1.3181507587432861"
"2991","1.2767210006713867","1.2767210006713867","1.2767210006713867"
"2992","1.215041995048523","1.215041995048523","1.215041995048523"
"2993","1.29320228099823","1.29320228099823","1.29320228099823"
"2994","1.3420764207839966","1.3420764207839966","1.3420764207839966"
"2995","1.3392367362976074","1.3392367362976074","1.3392367362976074"
"2996","1.3049558401107788","1.3049558401107788","1.3049558401107788"
"2997","1.3252754211425781","1.3252754211425781","1.3252754211425781"
"2998","1.3508106470108032","1.3508106470108032","1.3508106470108032"
"2999","1.3233355283737183","1.3233355283737183","1.3233355283737183"
"3000","1.3013486862182617","1.3013486862182617","1.3013486862182617"
"3001","1.3186020851135254","1.3186020851135254","1.3186020851135254"
"3002","1.2829413414001465","1.2829413414001465","1.2829413414001465"
"3003","1.3252453804016113","1.3252453804016113","1.3252453804016113"
"3004","1.343685507774353","1.343685507774353","1.343685507774353"
"3005","1.2759214639663696","1.2759214639663696","1.2759214639663696"
"3006","1.3722200393676758","1.3722200393676758","1.3722200393676758"
"3007","1.3174564838409424","1.3174564838409424","1.3174564838409424"
"3008","1.3260724544525146","1.3260724544525146","1.3260724544525146"
"3009","1.3254808187484741","1.3254808187484741","1.3254808187484741"
"3010","1.3285470008850098","1.3285470008850098","1.3285470008850098"
"3011","1.307766318321228","1.307766318321228","1.307766318321228"
"3012","1.3034918308258057","1.3034918308258057","1.3034918308258057"
"3013","1.3209389448165894","1.3209389448165894","1.3209389448165894"
"3014","1.29911470413208","1.29911470413208","1.29911470413208"
"3015","1.2724733352661133","1.2724733352661133","1.2724733352661133"
"3016","1.3102132081985474","1.3102132081985474","1.3102132081985474"
"3017","1.2809158563613892","1.2809158563613892","1.2809158563613892"
"3018","1.3194687366485596","1.3194687366485596","1.3194687366485596"
"3019","1.3165303468704224","1.3165303468704224","1.3165303468704224"
"3020","1.289759874343872","1.289759874343872","1.289759874343872"
"3021","1.3145403861999512","1.3145403861999512","1.3145403861999512"
"3022","1.2822070121765137","1.2822070121765137","1.2822070121765137"
"3023","1.3074989318847656","1.3074989318847656","1.3074989318847656"
"3024","1.2885773181915283","1.2885773181915283","1.2885773181915283"
"3025","1.3548905849456787","1.3548905849456787","1.3548905849456787"
"3026","1.3411089181900024","1.3411089181900024","1.3411089181900024"
"3027","1.321885347366333","1.321885347366333","1.321885347366333"
"3028","1.2799715995788574","1.2799715995788574","1.2799715995788574"
"3029","1.3214961290359497","1.3214961290359497","1.3214961290359497"
"3030","1.3157747983932495","1.3157747983932495","1.3157747983932495"
"3031","1.292455792427063","1.292455792427063","1.292455792427063"
"3032","1.330531358718872","1.330531358718872","1.330531358718872"
"3033","1.3069833517074585","1.3069833517074585","1.3069833517074585"
"3034","1.273212194442749","1.273212194442749","1.273212194442749"
"3035","1.288273811340332","1.288273811340332","1.288273811340332"
"3036","1.3122451305389404","1.3122451305389404","1.3122451305389404"
"3037","1.3029135465621948","1.3029135465621948","1.3029135465621948"
"3038","1.302546739578247","1.302546739578247","1.302546739578247"
"3039","1.3073513507843018","1.3073513507843018","1.3073513507843018"
"3040","1.3231793642044067","1.3231793642044067","1.3231793642044067"
"3041","1.3585628271102905","1.3585628271102905","1.3585628271102905"
"3042","1.3046478033065796","1.3046478033065796","1.3046478033065796"
"3043","1.3242619037628174","1.3242619037628174","1.3242619037628174"
"3044","1.2531527280807495","1.2531527280807495","1.2531527280807495"
"3045","1.3373299837112427","1.3373299837112427","1.3373299837112427"
"3046","1.3030922412872314","1.3030922412872314","1.3030922412872314"
"3047","1.3023988008499146","1.3023988008499146","1.3023988008499146"
"3048","1.3131130933761597","1.3131130933761597","1.3131130933761597"
"3049","1.2694215774536133","1.2694215774536133","1.2694215774536133"
"3050","1.3000596761703491","1.3000596761703491","1.3000596761703491"
"3051","1.2765036821365356","1.2765036821365356","1.2765036821365356"
"3052","1.3112772703170776","1.3112772703170776","1.3112772703170776"
"3053","1.3452448844909668","1.3452448844909668","1.3452448844909668"
"3054","1.324540138244629","1.324540138244629","1.324540138244629"
"3055","1.3147544860839844","1.3147544860839844","1.3147544860839844"
"3056","1.3230959177017212","1.3230959177017212","1.3230959177017212"
"3057","1.3224130868911743","1.3224130868911743","1.3224130868911743"
"3058","1.2798521518707275","1.2798521518707275","1.2798521518707275"
"3059","1.2236840724945068","1.2236840724945068","1.2236840724945068"
"3060","1.2714709043502808","1.2714709043502808","1.2714709043502808"
"3061","1.2877600193023682","1.2877600193023682","1.2877600193023682"
"3062","1.3268650770187378","1.3268650770187378","1.3268650770187378"
"3063","1.3187878131866455","1.3187878131866455","1.3187878131866455"
"3064","1.3389735221862793","1.3389735221862793","1.3389735221862793"
"3065","1.3378618955612183","1.3378618955612183","1.3378618955612183"
"3066","1.3405308723449707","1.3405308723449707","1.3405308723449707"
"3067","1.3206558227539062","1.3206558227539062","1.3206558227539062"
"3068","1.2799303531646729","1.2799303531646729","1.2799303531646729"
"3069","1.307254672050476","1.307254672050476","1.307254672050476"
"3070","1.3002675771713257","1.3002675771713257","1.3002675771713257"
"3071","1.340060830116272","1.340060830116272","1.340060830116272"
"3072","1.2960580587387085","1.2960580587387085","1.2960580587387085"
"3073","1.3145053386688232","1.3145053386688232","1.3145053386688232"
"3074","1.333162546157837","1.333162546157837","1.333162546157837"
"3075","1.3158115148544312","1.3158115148544312","1.3158115148544312"
"3076","1.294456124305725","1.294456124305725","1.294456124305725"
"3077","1.3365098237991333","1.3365098237991333","1.3365098237991333"
"3078","1.3325246572494507","1.3325246572494507","1.3325246572494507"
"3079","1.3038444519042969","1.3038444519042969","1.3038444519042969"
"3080","1.2846812009811401","1.2846812009811401","1.2846812009811401"
"3081","1.3433072566986084","1.3433072566986084","1.3433072566986084"
"3082","1.2947851419448853","1.2947851419448853","1.2947851419448853"
"3083","1.2979909181594849","1.2979909181594849","1.2979909181594849"
"3084","1.2958974838256836","1.2958974838256836","1.2958974838256836"
"3085","1.3283320665359497","1.3283320665359497","1.3283320665359497"
"3086","1.3175249099731445","1.3175249099731445","1.3175249099731445"
"3087","1.3333001136779785","1.3333001136779785","1.3333001136779785"
"3088","1.296912431716919","1.296912431716919","1.296912431716919"
