"Step","count3_medium_encoder_0_resumed_2 - token_accuracy","count3_medium_encoder_0_resumed_2 - token_accuracy__MIN","count3_medium_encoder_0_resumed_2 - token_accuracy__MAX"
"125000","0.9978385591506957","0.9978385591506957","0.9978385591506957"
"125100","0.9990950727462768","0.9990950727462768","0.9990950727462768"
"125200","0.9978873896598816","0.9978873896598816","0.9978873896598816"
"125300","0.9534147334098816","0.9534147334098816","0.9534147334098816"
"125400","0.9996061420440674","0.9996061420440674","0.9996061420440674"
"125500","0.9996517086029053","0.9996517086029053","0.9996517086029053"
"125600","0.9994270944595337","0.9994270944595337","0.9994270944595337"
"125700","0.9987337470054627","0.9987337470054627","0.9987337470054627"
"125800","0.9992415523529052","0.9992415523529052","0.9992415523529052"
"125900","0.9988151240348816","0.9988151240348816","0.9988151240348816"
"126000","0.9984961152076721","0.9984961152076721","0.9984961152076721"
"126100","0.9994889545440674","0.9994889545440674","0.9994889545440674"
"126200","0.999661476612091","0.999661476612091","0.999661476612091"
"126300","0.9995149946212769","0.9995149946212769","0.9995149946212769"
"126400","0.9974218964576721","0.9974218964576721","0.9974218964576721"
"126500","0.9988834834098816","0.9988834834098816","0.9988834834098816"
"126600","0.9990690326690674","0.9990690326690674","0.9990690326690674"
"126700","0.9987337398529053","0.9987337398529053","0.9987337398529053"
"126800","0.9984603095054626","0.9984603095054626","0.9984603095054626"
"126900","0.9981250166893005","0.9981250166893005","0.9981250166893005"
"127000","0.9991276264190674","0.9991276264190674","0.9991276264190674"
"127100","0.9983008027076721","0.9983008027076721","0.9983008027076721"
"127200","0.9991373896598816","0.9991373896598816","0.9991373896598816"
"127300","0.9992871260643006","0.9992871260643006","0.9992871260643006"
"127400","0.9957617402076722","0.9957617402076722","0.9957617402076722"
"127500","0.9985351681709289","0.9985351681709289","0.9985351681709289"
"127600","0.9985482001304626","0.9985482001304626","0.9985482001304626"
"127700","0.9980403852462768","0.9980403852462768","0.9980403852462768"
"127800","0.9987467646598815","0.9987467646598815","0.9987467646598815"
"127900","0.9969629073143005","0.9969629073143005","0.9969629073143005"
"128000","0.9988769721984864","0.9988769721984864","0.9988769721984864"
"128100","0.9965234613418579","0.9965234613418579","0.9965234613418579"
"128200","0.994153664112091","0.994153664112091","0.994153664112091"
"128300","0.9988379144668579","0.9988379144668579","0.9988379144668579"
"128400","0.9982389545440674","0.9982389545440674","0.9982389545440674"
"128500","0.9994010663032532","0.9994010663032532","0.9994010663032532"
"128600","0.9995508027076722","0.9995508027076722","0.9995508027076722"
"128700","0.9995377826690673","0.9995377826690673","0.9995377826690673"
"128800","0.9988509297370911","0.9988509297370911","0.9988509297370911"
"128900","0.9991829633712769","0.9991829633712769","0.9991829633712769"
"129000","0.9991992354393006","0.9991992354393006","0.9991992354393006"
"129100","0.9979752802848816","0.9979752802848816","0.9979752802848816"
"129200","0.9942090010643005","0.9942090010643005","0.9942090010643005"
"129300","0.9996972846984863","0.9996972846984863","0.9996972846984863"
"129400","0.9997689032554626","0.9997689032554626","0.9997689032554626"
"129500","0.9991569185256958","0.9991569185256958","0.9991569185256958"
"129600","0.9991862201690673","0.9991862201690673","0.9991862201690673"
"129700","0.9991308808326721","0.9991308808326721","0.9991308808326721"
"129800","0.9991504049301148","0.9991504049301148","0.9991504049301148"
"129900","0.9985416889190674","0.9985416889190674","0.9985416889190674"
"130000","0.9959798336029053","0.9959798336029053","0.9959798336029053"
"130100","0.9988769745826721","0.9988769745826721","0.9988769745826721"
"130200","0.9991536664962769","0.9991536664962769","0.9991536664962769"
"130300","0.9985905146598816","0.9985905146598816","0.9985905146598816"
"130400","0.9983496260643006","0.9983496260643006","0.9983496260643006"
"130500","0.9990820527076721","0.9990820527076721","0.9990820527076721"
"130600","0.9989518475532532","0.9989518475532532","0.9989518475532532"
"130700","0.9987988448143006","0.9987988448143006","0.9987988448143006"
"130800","0.9988183760643006","0.9988183760643006","0.9988183760643006"
"130900","0.9992057490348816","0.9992057490348816","0.9992057490348816"
"131000","0.9996549701690673","0.9996549701690673","0.9996549701690673"
"131100","0.9994889569282531","0.9994889569282531","0.9994889569282531"
"131200","0.9988248944282532","0.9988248944282532","0.9988248944282532"
"131300","0.9990267133712769","0.9990267133712769","0.9990267133712769"
"131400","0.9990104413032532","0.9990104413032532","0.9990104413032532"
"131500","0.9991927289962769","0.9991927289962769","0.9991927289962769"
"131600","0.9985872602462769","0.9985872602462769","0.9985872602462769"
"131700","0.9566959834098816","0.9566959834098816","0.9566959834098816"
"131800","0.9996126484870911","0.9996126484870911","0.9996126484870911"
"131900","0.9996354365348816","0.9996354365348816","0.9996354365348816"
"132000","0.9992545747756958","0.9992545747756958","0.9992545747756958"
"132100","0.9988086152076722","0.9988086152076722","0.9988086152076722"
"132200","0.9988574457168579","0.9988574457168579","0.9988574457168579"
"132300","0.9990429902076721","0.9990429902076721","0.9990429902076721"
"132400","0.9992643451690674","0.9992643451690674","0.9992643451690674"
"132500","0.9990918183326721","0.9990918183326721","0.9990918183326721"
"132600","0.9991634321212769","0.9991634321212769","0.9991634321212769"
"132700","0.9983040571212769","0.9983040571212769","0.9983040571212769"
"132800","0.9986491060256958","0.9986491060256958","0.9986491060256958"
"132900","0.9978125190734863","0.9978125190734863","0.9978125190734863"
"133000","0.9943164253234863","0.9943164253234863","0.9943164253234863"
"133100","0.9992545771598816","0.9992545771598816","0.9992545771598816"
"133200","0.9989290571212769","0.9989290571212769","0.9989290571212769"
"133300","0.9987825751304626","0.9987825751304626","0.9987825751304626"
"133400","0.9991373920440674","0.9991373920440674","0.9991373920440674"
"133500","0.998802101612091","0.998802101612091","0.998802101612091"
"133600","0.9989909029006958","0.9989909029006958","0.9989909029006958"
"133700","0.9990332245826721","0.9990332245826721","0.9990332245826721"
"133800","0.9987109541893006","0.9987109541893006","0.9987109541893006"
"133900","0.9993196868896485","0.9993196868896485","0.9993196868896485"
"134000","0.9982487177848816","0.9982487177848816","0.9982487177848816"
"134100","0.9994238448143006","0.9994238448143006","0.9994238448143006"
"134200","0.9958886909484863","0.9958886909484863","0.9958886909484863"
"134300","0.9996647357940673","0.9996647357940673","0.9996647357940673"
"134400","0.9994531416893006","0.9994531416893006","0.9994531416893006"
"134500","0.9980110812187195","0.9980110812187195","0.9980110812187195"
"134600","0.9985644745826722","0.9985644745826722","0.9985644745826722"
"134700","0.9992317914962768","0.9992317914962768","0.9992317914962768"
"134800","0.9975162935256958","0.9975162935256958","0.9975162935256958"
"134900","0.9993847894668579","0.9993847894668579","0.9993847894668579"
"135000","0.9996419429779053","0.9996419429779053","0.9996419429779053"
"135100","0.9996647334098816","0.9996647334098816","0.9996647334098816"
"135200","0.9995638227462769","0.9995638227462769","0.9995638227462769"
"135300","0.9987207269668579","0.9987207269668579","0.9987207269668579"
"135400","0.9993164253234863","0.9993164253234863","0.9993164253234863"
"135500","0.9990201997756958","0.9990201997756958","0.9990201997756958"
"135600","0.9993196749687194","0.9993196749687194","0.9993196749687194"
"135700","0.9974414277076721","0.9974414277076721","0.9974414277076721"
"135800","0.9983886909484864","0.9983886909484864","0.9983886909484864"
"135900","0.9982356977462769","0.9982356977462769","0.9982356977462769"
"136000","0.9990885591506958","0.9990885591506958","0.9990885591506958"
"136100","0.9987728071212768","0.9987728071212768","0.9987728071212768"
"136200","0.9981185102462768","0.9981185102462768","0.9981185102462768"
"136300","0.9985579586029053","0.9985579586029053","0.9985579586029053"
"136400","0.9996224188804627","0.9996224188804627","0.9996224188804627"
"136500","0.9996061420440674","0.9996061420440674","0.9996061420440674"
"136600","0.9987402558326721","0.9987402558326721","0.9987402558326721"
"136700","0.9991015791893005","0.9991015791893005","0.9991015791893005"
"136800","0.9989225459098816","0.9989225459098816","0.9989225459098816"
"136900","0.9986133027076721","0.9986133027076721","0.9986133027076721"
"137000","0.9989974188804627","0.9989974188804627","0.9989974188804627"
"137100","0.9977311396598816","0.9977311396598816","0.9977311396598816"
"137200","0.9992578291893005","0.9992578291893005","0.9992578291893005"
"137300","0.9993196773529053","0.9993196773529053","0.9993196773529053"
"137400","0.9991113495826721","0.9991113495826721","0.9991113495826721"
"137500","0.99873699426651","0.99873699426651","0.99873699426651"
"137600","0.9987890839576721","0.9987890839576721","0.9987890839576721"
"137700","0.9867024922370911","0.9867024922370911","0.9867024922370911"
"137800","0.9997103047370911","0.9997103047370911","0.9997103047370911"
"137900","0.9997754096984863","0.9997754096984863","0.9997754096984863"
"138000","0.9995377779006958","0.9995377779006958","0.9995377779006958"
"138100","0.999163429737091","0.999163429737091","0.999163429737091"
"138200","0.9992643451690674","0.9992643451690674","0.9992643451690674"
"138300","0.9986360788345336","0.9986360788345336","0.9986360788345336"
"138400","0.9992155170440674","0.9992155170440674","0.9992155170440674"
"138500","0.9988932418823242","0.9988932418823242","0.9988932418823242"
"138600","0.7398633003234864","0.7398633003234864","0.7398633003234864"
"138700","0.9996386909484863","0.9996386909484863","0.9996386909484863"
"138800","0.9997168135643005","0.9997168135643005","0.9997168135643005"
"138900","0.9997754096984863","0.9997754096984863","0.9997754096984863"
"139000","0.9973698163032532","0.9973698163032532","0.9973698163032532"
"139100","0.998759789466858","0.998759789466858","0.998759789466858"
"139200","0.9987858247756958","0.9987858247756958","0.9987858247756958"
"139300","0.9992155146598816","0.9992155146598816","0.9992155146598816"
"139400","0.9989160370826721","0.9989160370826721","0.9989160370826721"
"139500","0.9997851753234863","0.9997851753234863","0.9997851753234863"
"139600","0.9997461128234864","0.9997461128234864","0.9997461128234864"
"139700","0.9993131685256958","0.9993131685256958","0.9993131685256958"
"139800","0.9986653852462769","0.9986653852462769","0.9986653852462769"
"139900","0.9987012004852295","0.9987012004852295","0.9987012004852295"
"140000","0.9995345282554626","0.9995345282554626","0.9995345282554626"
"140100","0.9982454657554627","0.9982454657554627","0.9982454657554627"
"140200","0.9987500119209289","0.9987500119209289","0.9987500119209289"
"140300","0.9992090082168579","0.9992090082168579","0.9992090082168579"
"140400","0.9900390863418579","0.9900390863418579","0.9900390863418579"
"140500","0.9995996236801148","0.9995996236801148","0.9995996236801148"
"140600","0.9997558760643005","0.9997558760643005","0.9997558760643005"
"140700","0.9996940279006958","0.9996940279006958","0.9996940279006958"
"140800","0.9995052289962768","0.9995052289962768","0.9995052289962768"
"140900","0.9989192867279053","0.9989192867279053","0.9989192867279053"
"141000","0.9985742402076722","0.9985742402076722","0.9985742402076722"
"141100","0.998704445362091","0.998704445362091","0.998704445362091"
"141200","0.9992220187187195","0.9992220187187195","0.9992220187187195"
"141300","0.9990592622756957","0.9990592622756957","0.9990592622756957"
"141400","0.998548195362091","0.998548195362091","0.998548195362091"
"141500","0.998577492237091","0.998577492237091","0.998577492237091"
"141600","0.9991146039962768","0.9991146039962768","0.9991146039962768"
"141700","0.8806640839576722","0.8806640839576722","0.8806640839576722"
"141800","0.9994629073143005","0.9994629073143005","0.9994629073143005"
"141900","0.9997005438804627","0.9997005438804627","0.9997005438804627"
"142000","0.9995377826690673","0.9995377826690673","0.9995377826690673"
"142100","0.9985416865348816","0.9985416865348816","0.9985416865348816"
"142200","0.9978450727462769","0.9978450727462769","0.9978450727462769"
"142300","0.9985840034484863","0.9985840034484863","0.9985840034484863"
"142400","0.9977995014190674","0.9977995014190674","0.9977995014190674"
"142500","0.9993847918510437","0.9993847918510437","0.9993847918510437"
"142600","0.9992838764190674","0.9992838764190674","0.9992838764190674"
"142700","0.9997265815734864","0.9997265815734864","0.9997265815734864"
"142800","0.9996517133712769","0.9996517133712769","0.9996517133712769"
"142900","0.9995866084098816","0.9995866084098816","0.9995866084098816"
"143000","0.9991146016120911","0.9991146016120911","0.9991146016120911"
"143100","0.9995052266120911","0.9995052266120911","0.9995052266120911"
"143200","0.9888509345054627","0.9888509345054627","0.9888509345054627"
"143300","0.9992903852462769","0.9992903852462769","0.9992903852462769"
"143400","0.9992741084098816","0.9992741084098816","0.9992741084098816"
"143500","0.9993424701690674","0.9993424701690674","0.9993424701690674"
"143600","0.9996907758712769","0.9996907758712769","0.9996907758712769"
"143700","0.9996777534484863","0.9996777534484863","0.9996777534484863"
"143800","0.9993359541893005","0.9993359541893005","0.9993359541893005"
"143900","0.9981152558326721","0.9981152558326721","0.9981152558326721"
"144000","0.9986946821212769","0.9986946821212769","0.9986946821212769"
"144100","0.9990136885643005","0.9990136885643005","0.9990136885643005"
"144200","0.9977441596984863","0.9977441596984863","0.9977441596984863"
"144300","0.9977832174301148","0.9977832174301148","0.9977832174301148"
"144400","0.9984668183326721","0.9984668183326721","0.9984668183326721"
"144500","0.9992610883712768","0.9992610883712768","0.9992610883712768"
"144600","0.9800911641120911","0.9800911641120911","0.9800911641120911"
"144700","0.9995735907554626","0.9995735907554626","0.9995735907554626"
"144800","0.99975261926651","0.99975261926651","0.99975261926651"
"144900","0.9996712446212769","0.9996712446212769","0.9996712446212769"
"145000","0.9989811420440674","0.9989811420440674","0.9989811420440674"
"145100","0.9976627779006958","0.9976627779006958","0.9976627779006958"
