"Step","count3_large_decoder_0 - loss","count3_large_decoder_0 - loss__MIN","count3_large_decoder_0 - loss__MAX"
"45400","2.2614921641349794","2.2614921641349794","2.2614921641349794"
"45500","2.256658980846405","2.256658980846405","2.256658980846405"
"45600","2.251499276161194","2.251499276161194","2.251499276161194"
"45700","2.2428818702697755","2.2428818702697755","2.2428818702697755"
"45800","2.2374526333808897","2.2374526333808897","2.2374526333808897"
"45900","2.235870034694672","2.235870034694672","2.235870034694672"
"46000","2.227148561477661","2.227148561477661","2.227148561477661"
"46100","2.2248388028144834","2.2248388028144834","2.2248388028144834"
"46200","2.21767644405365","2.21767644405365","2.21767644405365"
"46300","2.21095020532608","2.21095020532608","2.21095020532608"
"46400","2.2085331201553347","2.2085331201553347","2.2085331201553347"
"46500","2.198066387176514","2.198066387176514","2.198066387176514"
"46600","2.1938875317573547","2.1938875317573547","2.1938875317573547"
"46700","2.1911289072036744","2.1911289072036744","2.1911289072036744"
"46800","2.1874605011940003","2.1874605011940003","2.1874605011940003"
"46900","2.1804739117622374","2.1804739117622374","2.1804739117622374"
"47000","2.1713254404067994","2.1713254404067994","2.1713254404067994"
"47100","2.1660653519630433","2.1660653519630433","2.1660653519630433"
"47200","2.1658257055282593","2.1658257055282593","2.1658257055282593"
"47300","2.1540213584899903","2.1540213584899903","2.1540213584899903"
"47400","2.154421081542969","2.154421081542969","2.154421081542969"
"47500","2.145535638332367","2.145535638332367","2.145535638332367"
"47600","2.1414433979988097","2.1414433979988097","2.1414433979988097"
"47700","2.1341201090812683","2.1341201090812683","2.1341201090812683"
"47800","2.134325268268585","2.134325268268585","2.134325268268585"
"47900","2.124935944080353","2.124935944080353","2.124935944080353"
"48000","2.1181966614723207","2.1181966614723207","2.1181966614723207"
"48100","2.113250334262848","2.113250334262848","2.113250334262848"
"48200","2.10561794757843","2.10561794757843","2.10561794757843"
"48300","2.1031963849067687","2.1031963849067687","2.1031963849067687"
"48400","2.0983410334587096","2.0983410334587096","2.0983410334587096"
"48500","2.095016396045685","2.095016396045685","2.095016396045685"
"48600","2.0848616003990172","2.0848616003990172","2.0848616003990172"
"48700","2.0778114867210387","2.0778114867210387","2.0778114867210387"
"48800","2.077155041694641","2.077155041694641","2.077155041694641"
"48900","2.0757473134994506","2.0757473134994506","2.0757473134994506"
"49000","2.0664152669906617","2.0664152669906617","2.0664152669906617"
"49100","2.0532172501087187","2.0532172501087187","2.0532172501087187"
"49200","2.0578174340724944","2.0578174340724944","2.0578174340724944"
"49300","2.053249512910843","2.053249512910843","2.053249512910843"
"49400","2.0453792035579683","2.0453792035579683","2.0453792035579683"
"49500","2.0430640947818755","2.0430640947818755","2.0430640947818755"
"49600","2.0388969814777376","2.0388969814777376","2.0388969814777376"
"49700","2.025220957994461","2.025220957994461","2.025220957994461"
"49800","2.02348748087883","2.02348748087883","2.02348748087883"
"49900","2.0210669350624086","2.0210669350624086","2.0210669350624086"
"50000","2.019935915470123","2.019935915470123","2.019935915470123"
"50100","2.0085578501224517","2.0085578501224517","2.0085578501224517"
"50200","2.003758120536804","2.003758120536804","2.003758120536804"
"50300","2.004564816951752","2.004564816951752","2.004564816951752"
"50400","1.993111082315445","1.993111082315445","1.993111082315445"
"50500","1.9972846949100493","1.9972846949100493","1.9972846949100493"
"50600","1.98399871468544","1.98399871468544","1.98399871468544"
"50700","1.9808187925815581","1.9808187925815581","1.9808187925815581"
"50800","1.9717167508602143","1.9717167508602143","1.9717167508602143"
"50900","1.9664650356769562","1.9664650356769562","1.9664650356769562"
"51000","1.9656974947452546","1.9656974947452546","1.9656974947452546"
"51100","1.9613307595252991","1.9613307595252991","1.9613307595252991"
"51200","1.9551173448562622","1.9551173448562622","1.9551173448562622"
"51300","1.9488294315338135","1.9488294315338135","1.9488294315338135"
"51400","1.9422818207740784","1.9422818207740784","1.9422818207740784"
"51500","1.937159320116043","1.937159320116043","1.937159320116043"
"51600","1.9360777425765991","1.9360777425765991","1.9360777425765991"
"51700","1.931525171995163","1.931525171995163","1.931525171995163"
"51800","1.9287449860572814","1.9287449860572814","1.9287449860572814"
"51900","1.9265197539329528","1.9265197539329528","1.9265197539329528"
"52000","1.9228770208358765","1.9228770208358765","1.9228770208358765"
"52100","1.9153569948673248","1.9153569948673248","1.9153569948673248"
"52200","1.9053113019466401","1.9053113019466401","1.9053113019466401"
"52300","1.9072362494468689","1.9072362494468689","1.9072362494468689"
"52400","1.8994722974300384","1.8994722974300384","1.8994722974300384"
"52500","1.8971678352355956","1.8971678352355956","1.8971678352355956"
"52600","1.8887096989154815","1.8887096989154815","1.8887096989154815"
"52700","1.8833919477462768","1.8833919477462768","1.8833919477462768"
"52800","1.8835701322555543","1.8835701322555543","1.8835701322555543"
"52900","1.8716390562057494","1.8716390562057494","1.8716390562057494"
"53000","1.8718356740474702","1.8718356740474702","1.8718356740474702"
"53100","1.8656212615966796","1.8656212615966796","1.8656212615966796"
"53200","1.8630675876140594","1.8630675876140594","1.8630675876140594"
"53300","1.8550641238689423","1.8550641238689423","1.8550641238689423"
"53400","1.852147011756897","1.852147011756897","1.852147011756897"
"53500","1.849726184606552","1.849726184606552","1.849726184606552"
"53600","1.8423422849178315","1.8423422849178315","1.8423422849178315"
"53700","1.839042648077011","1.839042648077011","1.839042648077011"
"53800","1.8302610623836517","1.8302610623836517","1.8302610623836517"
"53900","1.8286471438407899","1.8286471438407899","1.8286471438407899"
"54000","1.823798041343689","1.823798041343689","1.823798041343689"
"54100","1.818171273469925","1.818171273469925","1.818171273469925"
"54200","1.8101156508922578","1.8101156508922578","1.8101156508922578"
"54300","1.8040201127529145","1.8040201127529145","1.8040201127529145"
"54400","1.8018628096580505","1.8018628096580505","1.8018628096580505"
"54500","1.800638542175293","1.800638542175293","1.800638542175293"
"54600","1.7957387256622315","1.7957387256622315","1.7957387256622315"
"54700","1.79262917637825","1.79262917637825","1.79262917637825"
"54800","1.7911882734298705","1.7911882734298705","1.7911882734298705"
"54900","1.7832460355758668","1.7832460355758668","1.7832460355758668"
"55000","1.7682412588596343","1.7682412588596343","1.7682412588596343"
"55100","1.7698513162136078","1.7698513162136078","1.7698513162136078"
"55200","1.7692089235782624","1.7692089235782624","1.7692089235782624"
"55300","1.7651713597774505","1.7651713597774505","1.7651713597774505"
"55400","1.751035430431366","1.751035430431366","1.751035430431366"
"55500","1.7532247388362885","1.7532247388362885","1.7532247388362885"
"55600","1.747604787349701","1.747604787349701","1.747604787349701"
"55700","1.7412175381183623","1.7412175381183623","1.7412175381183623"
"55800","1.7403936660289765","1.7403936660289765","1.7403936660289765"
"55900","1.7320743572711945","1.7320743572711945","1.7320743572711945"
"56000","1.7249043524265288","1.7249043524265288","1.7249043524265288"
"56100","1.7219204986095429","1.7219204986095429","1.7219204986095429"
"56200","1.7158484983444213","1.7158484983444213","1.7158484983444213"
"56300","1.7139478421211243","1.7139478421211243","1.7139478421211243"
"56400","1.7115955030918122","1.7115955030918122","1.7115955030918122"
"56500","1.7090446662902832","1.7090446662902832","1.7090446662902832"
"56600","1.7008304190635681","1.7008304190635681","1.7008304190635681"
"56700","1.7003231704235078","1.7003231704235078","1.7003231704235078"
"56800","1.6934184288978578","1.6934184288978578","1.6934184288978578"
"56900","1.6861346817016603","1.6861346817016603","1.6861346817016603"
"57000","1.686359041929245","1.686359041929245","1.686359041929245"
"57100","1.6781982219219207","1.6781982219219207","1.6781982219219207"
"57200","1.6718551123142242","1.6718551123142242","1.6718551123142242"
"57300","1.6737147521972657","1.6737147521972657","1.6737147521972657"
"57400","1.660617039203644","1.660617039203644","1.660617039203644"
"57500","1.6594127857685088","1.6594127857685088","1.6594127857685088"
"57600","1.6537440085411073","1.6537440085411073","1.6537440085411073"
"57700","1.6544591319561004","1.6544591319561004","1.6544591319561004"
"57800","1.6502683579921722","1.6502683579921722","1.6502683579921722"
"57900","1.6445897662639617","1.6445897662639617","1.6445897662639617"
"58000","1.6429934513568878","1.6429934513568878","1.6429934513568878"
"58100","1.6347476828098297","1.6347476828098297","1.6347476828098297"
"58200","1.6313751435279846","1.6313751435279846","1.6313751435279846"
"58300","1.6224190044403075","1.6224190044403075","1.6224190044403075"
"58400","1.619078335762024","1.619078335762024","1.619078335762024"
"58500","1.6124637937545776","1.6124637937545776","1.6124637937545776"
"58600","1.6097364485263825","1.6097364485263825","1.6097364485263825"
"58700","1.6122057008743287","1.6122057008743287","1.6122057008743287"
"58800","1.6032878160476685","1.6032878160476685","1.6032878160476685"
"58900","1.601330839395523","1.601330839395523","1.601330839395523"
"59000","1.5927113473415375","1.5927113473415375","1.5927113473415375"
"59100","1.5964669609069824","1.5964669609069824","1.5964669609069824"
"59200","1.5941234564781188","1.5941234564781188","1.5941234564781188"
"59300","1.5877997934818269","1.5877997934818269","1.5877997934818269"
"59400","1.5835054850578307","1.5835054850578307","1.5835054850578307"
"59500","1.5807934880256653","1.5807934880256653","1.5807934880256653"
"59600","1.576885027885437","1.576885027885437","1.576885027885437"
"59700","1.5670899915695191","1.5670899915695191","1.5670899915695191"
"59800","1.5648094761371611","1.5648094761371611","1.5648094761371611"
"59900","1.565689376592636","1.565689376592636","1.565689376592636"
"60000","1.5595884466171264","1.5595884466171264","1.5595884466171264"
"60100","1.5545747232437135","1.5545747232437135","1.5545747232437135"
"60200","1.552702668905258","1.552702668905258","1.552702668905258"
"60300","1.5415790641307832","1.5415790641307832","1.5415790641307832"
"60400","1.544832137823105","1.544832137823105","1.544832137823105"
"60500","1.5383468103408813","1.5383468103408813","1.5383468103408813"
"60600","1.5307225894927978","1.5307225894927978","1.5307225894927978"
"60700","1.5269861435890197","1.5269861435890197","1.5269861435890197"
"60800","1.5326531636714935","1.5326531636714935","1.5326531636714935"
"60900","1.5243508505821228","1.5243508505821228","1.5243508505821228"
"61000","1.5196791458129884","1.5196791458129884","1.5196791458129884"
"61100","1.5195012307167053","1.5195012307167053","1.5195012307167053"
"61200","1.5129137337207794","1.5129137337207794","1.5129137337207794"
"61300","1.5041747605800628","1.5041747605800628","1.5041747605800628"
"61400","1.4986880922317505","1.4986880922317505","1.4986880922317505"
"61500","1.500989694595337","1.500989694595337","1.500989694595337"
"61600","1.5017185235023498","1.5017185235023498","1.5017185235023498"
"61700","1.4973552703857422","1.4973552703857422","1.4973552703857422"
"61800","1.4905393934249878","1.4905393934249878","1.4905393934249878"
"61900","1.4930237793922425","1.4930237793922425","1.4930237793922425"
"62000","1.486829892396927","1.486829892396927","1.486829892396927"
"62100","1.4783791673183442","1.4783791673183442","1.4783791673183442"
"62200","1.4779440450668335","1.4779440450668335","1.4779440450668335"
"62300","1.4681611549854279","1.4681611549854279","1.4681611549854279"
"62400","1.4689575028419495","1.4689575028419495","1.4689575028419495"
"62500","1.4659087240695954","1.4659087240695954","1.4659087240695954"
"62600","1.4573322653770446","1.4573322653770446","1.4573322653770446"
"62700","1.4613513958454132","1.4613513958454132","1.4613513958454132"
"62800","1.4545862340927125","1.4545862340927125","1.4545862340927125"
"62900","1.4503567147254943","1.4503567147254943","1.4503567147254943"
"63000","1.4527840840816497","1.4527840840816497","1.4527840840816497"
"63100","1.4412022042274475","1.4412022042274475","1.4412022042274475"
"63200","1.4450666189193726","1.4450666189193726","1.4450666189193726"
"63300","1.434660986661911","1.434660986661911","1.434660986661911"
"63400","1.4374647879600524","1.4374647879600524","1.4374647879600524"
"63500","1.4309413623809815","1.4309413623809815","1.4309413623809815"
"63600","1.4282171273231505","1.4282171273231505","1.4282171273231505"
"63700","1.431253399848938","1.431253399848938","1.431253399848938"
"63800","1.421418126821518","1.421418126821518","1.421418126821518"
"63900","1.4227201163768768","1.4227201163768768","1.4227201163768768"
"64000","1.4181580531597138","1.4181580531597138","1.4181580531597138"
"64100","1.4167418909072875","1.4167418909072875","1.4167418909072875"
"64200","1.4106769824028016","1.4106769824028016","1.4106769824028016"
"64300","1.4070648062229156","1.4070648062229156","1.4070648062229156"
"64400","1.4021432423591613","1.4021432423591613","1.4021432423591613"
"64500","1.3938249921798707","1.3938249921798707","1.3938249921798707"
"64600","1.3960220682621003","1.3960220682621003","1.3960220682621003"
"64700","1.3948242449760437","1.3948242449760437","1.3948242449760437"
"64800","1.388988641500473","1.388988641500473","1.388988641500473"
"64900","1.3933727967739105","1.3933727967739105","1.3933727967739105"
"65000","1.3865214478969574","1.3865214478969574","1.3865214478969574"
"65100","1.380086921453476","1.380086921453476","1.380086921453476"
"65200","1.3796248590946198","1.3796248590946198","1.3796248590946198"
"65300","1.3750494718551636","1.3750494718551636","1.3750494718551636"
"65400","1.372668093442917","1.372668093442917","1.372668093442917"
"65500","1.3711773943901062","1.3711773943901062","1.3711773943901062"
"65600","1.365164841413498","1.365164841413498","1.365164841413498"
"65700","1.3603075635433197","1.3603075635433197","1.3603075635433197"
"65800","1.3613669872283936","1.3613669872283936","1.3613669872283936"
"65900","1.357107574939728","1.357107574939728","1.357107574939728"
"66000","1.350286247730255","1.350286247730255","1.350286247730255"
"66100","1.3482949459552764","1.3482949459552764","1.3482949459552764"
"66200","1.342293964624405","1.342293964624405","1.342293964624405"
"66300","1.3435775780677794","1.3435775780677794","1.3435775780677794"
"66400","1.339484112262726","1.339484112262726","1.339484112262726"
"66500","1.3405926978588105","1.3405926978588105","1.3405926978588105"
"66600","1.3337617313861847","1.3337617313861847","1.3337617313861847"
"66700","1.3327419805526732","1.3327419805526732","1.3327419805526732"
"66800","1.3314834094047547","1.3314834094047547","1.3314834094047547"
"66900","1.327454642057419","1.327454642057419","1.327454642057419"
"67000","1.3216951823234557","1.3216951823234557","1.3216951823234557"
"67100","1.3230952370166777","1.3230952370166777","1.3230952370166777"
"67200","1.3186731255054474","1.3186731255054474","1.3186731255054474"
"67300","1.3153756201267242","1.3153756201267242","1.3153756201267242"
"67400","1.3098309075832366","1.3098309075832366","1.3098309075832366"
"67500","1.3047769951820374","1.3047769951820374","1.3047769951820374"
"67600","1.3005574679374694","1.3005574679374694","1.3005574679374694"
"67700","1.3065386199951172","1.3065386199951172","1.3065386199951172"
"67800","1.298752911090851","1.298752911090851","1.298752911090851"
"67900","1.298010686635971","1.298010686635971","1.298010686635971"
"68000","1.2948573350906372","1.2948573350906372","1.2948573350906372"
"68100","1.2886571896076202","1.2886571896076202","1.2886571896076202"
"68200","1.2871731472015382","1.2871731472015382","1.2871731472015382"
"68300","1.2846861135959626","1.2846861135959626","1.2846861135959626"
"68400","1.2810332679748535","1.2810332679748535","1.2810332679748535"
"68500","1.2811404705047607","1.2811404705047607","1.2811404705047607"
"68600","1.2796543443202972","1.2796543443202972","1.2796543443202972"
"68700","1.2737084555625915","1.2737084555625915","1.2737084555625915"
"68800","1.2713087749481202","1.2713087749481202","1.2713087749481202"
"68900","1.2701626586914063","1.2701626586914063","1.2701626586914063"
"69000","1.2637001371383667","1.2637001371383667","1.2637001371383667"
"69100","1.2660157036781312","1.2660157036781312","1.2660157036781312"
"69200","1.2554498565196992","1.2554498565196992","1.2554498565196992"
"69300","1.2564795792102814","1.2564795792102814","1.2564795792102814"
"69400","1.2512165665626527","1.2512165665626527","1.2512165665626527"
"69500","1.246934552192688","1.246934552192688","1.246934552192688"
"69600","1.24684832572937","1.24684832572937","1.24684832572937"
"69700","1.2402028357982635","1.2402028357982635","1.2402028357982635"
"69800","1.2478794026374818","1.2478794026374818","1.2478794026374818"
"69900","1.2375186717510223","1.2375186717510223","1.2375186717510223"
"70000","1.2366412913799285","1.2366412913799285","1.2366412913799285"
"70100","1.2327239215373993","1.2327239215373993","1.2327239215373993"
"70200","1.225180665254593","1.225180665254593","1.225180665254593"
"70300","1.2285496950149537","1.2285496950149537","1.2285496950149537"
"70400","1.2200856292247773","1.2200856292247773","1.2200856292247773"
"70500","1.2326311945915223","1.2326311945915223","1.2326311945915223"
"70600","1.2176015448570252","1.2176015448570252","1.2176015448570252"
"70700","1.2178922963142396","1.2178922963142396","1.2178922963142396"
"70800","1.2161272168159485","1.2161272168159485","1.2161272168159485"
"70900","1.2118241429328918","1.2118241429328918","1.2118241429328918"
"71000","1.1999971640110016","1.1999971640110016","1.1999971640110016"
"71100","1.2073621439933777","1.2073621439933777","1.2073621439933777"
"71200","1.2017578423023223","1.2017578423023223","1.2017578423023223"
"71300","1.2019844102859496","1.2019844102859496","1.2019844102859496"
"71400","1.1998197388648988","1.1998197388648988","1.1998197388648988"
"71500","1.1966396605968475","1.1966396605968475","1.1966396605968475"
"71600","1.1927321898937224","1.1927321898937224","1.1927321898937224"
"71700","1.1863354933261872","1.1863354933261872","1.1863354933261872"
"71800","1.1838745379447937","1.1838745379447937","1.1838745379447937"
"71900","1.1848517405986785","1.1848517405986785","1.1848517405986785"
"72000","1.1854947292804718","1.1854947292804718","1.1854947292804718"
"72100","1.175712127685547","1.175712127685547","1.175712127685547"
"72200","1.1740191340446473","1.1740191340446473","1.1740191340446473"
"72300","1.1751885330677032","1.1751885330677032","1.1751885330677032"
"72400","1.165625603199005","1.165625603199005","1.165625603199005"
"72500","1.166971309185028","1.166971309185028","1.166971309185028"
"72600","1.1658088564872742","1.1658088564872742","1.1658088564872742"
"72700","1.1565007662773132","1.1565007662773132","1.1565007662773132"
"72800","1.1633063459396362","1.1633063459396362","1.1633063459396362"
"72900","1.1577178847789764","1.1577178847789764","1.1577178847789764"
"73000","1.1558633661270141","1.1558633661270141","1.1558633661270141"
"73100","1.1522419548034668","1.1522419548034668","1.1522419548034668"
"73200","1.15522634267807","1.15522634267807","1.15522634267807"
"73300","1.1491090631484986","1.1491090631484986","1.1491090631484986"
"73400","1.1425143086910248","1.1425143086910248","1.1425143086910248"
"73500","1.1427608573436736","1.1427608573436736","1.1427608573436736"
"73600","1.1420590603351592","1.1420590603351592","1.1420590603351592"
"73700","1.1385854864120484","1.1385854864120484","1.1385854864120484"
"73800","1.1373366403579712","1.1373366403579712","1.1373366403579712"
"73900","1.133865830898285","1.133865830898285","1.133865830898285"
"74000","1.1319569897651673","1.1319569897651673","1.1319569897651673"
"74100","1.1310508835315705","1.1310508835315705","1.1310508835315705"
"74200","1.12781409740448","1.12781409740448","1.12781409740448"
"74300","1.1245042502880096","1.1245042502880096","1.1245042502880096"
"74400","1.1242192935943605","1.1242192935943605","1.1242192935943605"
"74500","1.1151121401786803","1.1151121401786803","1.1151121401786803"
"74600","1.1162736999988556","1.1162736999988556","1.1162736999988556"
"74700","1.1122977769374847","1.1122977769374847","1.1122977769374847"
"74800","1.1121598672866821","1.1121598672866821","1.1121598672866821"
"74900","1.105714818239212","1.105714818239212","1.105714818239212"
"75000","1.1051760590076447","1.1051760590076447","1.1051760590076447"
"75100","1.1068262016773225","1.1068262016773225","1.1068262016773225"
"75200","1.1053046762943268","1.1053046762943268","1.1053046762943268"
"75300","1.100598032474518","1.100598032474518","1.100598032474518"
"75400","1.0934639489650726","1.0934639489650726","1.0934639489650726"
"75500","1.0912168574333192","1.0912168574333192","1.0912168574333192"
"75600","1.0960015189647674","1.0960015189647674","1.0960015189647674"
"75700","1.0865492177009584","1.0865492177009584","1.0865492177009584"
"75800","1.0882205152511597","1.0882205152511597","1.0882205152511597"
"75900","1.086254564523697","1.086254564523697","1.086254564523697"
"76000","1.0799608182907106","1.0799608182907106","1.0799608182907106"
"76100","1.0832960760593415","1.0832960760593415","1.0832960760593415"
"76200","1.0788015341758728","1.0788015341758728","1.0788015341758728"
"76300","1.072636045217514","1.072636045217514","1.072636045217514"
"76400","1.0726957988739014","1.0726957988739014","1.0726957988739014"
"76500","1.0638176023960113","1.0638176023960113","1.0638176023960113"
"76600","1.0685486173629761","1.0685486173629761","1.0685486173629761"
"76700","1.0662975466251374","1.0662975466251374","1.0662975466251374"
"76800","1.0620403850078584","1.0620403850078584","1.0620403850078584"
"76900","1.0602540785074235","1.0602540785074235","1.0602540785074235"
"77000","1.0596173560619355","1.0596173560619355","1.0596173560619355"
"77100","1.0537064027786256","1.0537064027786256","1.0537064027786256"
"77200","1.0499811100959777","1.0499811100959777","1.0499811100959777"
"77300","1.0482330387830734","1.0482330387830734","1.0482330387830734"
"77400","1.043237907886505","1.043237907886505","1.043237907886505"
"77500","1.0446852749586106","1.0446852749586106","1.0446852749586106"
"77600","1.0442696803808211","1.0442696803808211","1.0442696803808211"
"77700","1.04512701690197","1.04512701690197","1.04512701690197"
"77800","1.038456587791443","1.038456587791443","1.038456587791443"
"77900","1.0330664378404617","1.0330664378404617","1.0330664378404617"
"78000","1.0395934677124024","1.0395934677124024","1.0395934677124024"
"78100","1.0343701672554015","1.0343701672554015","1.0343701672554015"
"78200","1.0346838331222534","1.0346838331222534","1.0346838331222534"
"78300","1.0318657737970351","1.0318657737970351","1.0318657737970351"
"78400","1.0284959769248962","1.0284959769248962","1.0284959769248962"
"78500","1.025424371957779","1.025424371957779","1.025424371957779"
"78600","1.0221964246034623","1.0221964246034623","1.0221964246034623"
"78700","1.0171854382753371","1.0171854382753371","1.0171854382753371"
"78800","1.021599823832512","1.021599823832512","1.021599823832512"
"78900","1.0163506746292115","1.0163506746292115","1.0163506746292115"
"79000","1.0106042993068696","1.0106042993068696","1.0106042993068696"
"79100","1.0050368404388428","1.0050368404388428","1.0050368404388428"
"79200","1.0100401544570923","1.0100401544570923","1.0100401544570923"
"79300","1.0098479562997817","1.0098479562997817","1.0098479562997817"
"79400","1.0032617443799972","1.0032617443799972","1.0032617443799972"
"79500","0.9993066489696503","0.9993066489696503","0.9993066489696503"
"79600","1.0031852561235428","1.0031852561235428","1.0031852561235428"
"79700","0.9985541361570358","0.9985541361570358","0.9985541361570358"
"79800","0.9942407244443894","0.9942407244443894","0.9942407244443894"
"79900","0.9907092750072479","0.9907092750072479","0.9907092750072479"
"80000","0.9901319575309754","0.9901319575309754","0.9901319575309754"
"80100","0.9899748742580414","0.9899748742580414","0.9899748742580414"
"80200","0.983767322897911","0.983767322897911","0.983767322897911"
"80300","0.9835668182373047","0.9835668182373047","0.9835668182373047"
"80400","0.9826708382368088","0.9826708382368088","0.9826708382368088"
"80500","0.9791447985172271","0.9791447985172271","0.9791447985172271"
"80600","0.9790699589252472","0.9790699589252472","0.9790699589252472"
"80700","0.9753341740369796","0.9753341740369796","0.9753341740369796"
"80800","0.973036206960678","0.973036206960678","0.973036206960678"
"80900","0.9702401256561279","0.9702401256561279","0.9702401256561279"
"81000","0.967966775894165","0.967966775894165","0.967966775894165"
"81100","0.9683305782079696","0.9683305782079696","0.9683305782079696"
"81200","0.9581157404184342","0.9581157404184342","0.9581157404184342"
"81300","0.9586305451393128","0.9586305451393128","0.9586305451393128"
"81400","0.9602276819944382","0.9602276819944382","0.9602276819944382"
"81500","0.9541201710700988","0.9541201710700988","0.9541201710700988"
"81600","0.9543885952234268","0.9543885952234268","0.9543885952234268"
"81700","0.9576798737049103","0.9576798737049103","0.9576798737049103"
"81800","0.9482692676782608","0.9482692676782608","0.9482692676782608"
"81900","0.9497180277109146","0.9497180277109146","0.9497180277109146"
"82000","0.9452900582551956","0.9452900582551956","0.9452900582551956"
"82100","0.9395262980461121","0.9395262980461121","0.9395262980461121"
"82200","0.9460676342248917","0.9460676342248917","0.9460676342248917"
"82300","0.9394771260023117","0.9394771260023117","0.9394771260023117"
"82400","0.9364610010385513","0.9364610010385513","0.9364610010385513"
"82500","0.9338024669885635","0.9338024669885635","0.9338024669885635"
"82600","0.9315340083837509","0.9315340083837509","0.9315340083837509"
"82700","0.9296049642562866","0.9296049642562866","0.9296049642562866"
"82800","0.9332856506109237","0.9332856506109237","0.9332856506109237"
"82900","0.9249320167303086","0.9249320167303086","0.9249320167303086"
"83000","0.9203095382452011","0.9203095382452011","0.9203095382452011"
"83100","0.9264141154289246","0.9264141154289246","0.9264141154289246"
"83200","0.9243566423654557","0.9243566423654557","0.9243566423654557"
"83300","0.9238424152135849","0.9238424152135849","0.9238424152135849"
"83400","0.9165034508705139","0.9165034508705139","0.9165034508705139"
"83500","0.9142020839452744","0.9142020839452744","0.9142020839452744"
"83600","0.9172775614261627","0.9172775614261627","0.9172775614261627"
"83700","0.9111029481887818","0.9111029481887818","0.9111029481887818"
"83800","0.9139144003391266","0.9139144003391266","0.9139144003391266"
"83900","0.9134853971004486","0.9134853971004486","0.9134853971004486"
"84000","0.9074262756109238","0.9074262756109238","0.9074262756109238"
"84100","0.9087397527694702","0.9087397527694702","0.9087397527694702"
"84200","0.8995519053936004","0.8995519053936004","0.8995519053936004"
"84300","0.9002187222242355","0.9002187222242355","0.9002187222242355"
"84400","0.9006181710958481","0.9006181710958481","0.9006181710958481"
"84500","0.8983696275949478","0.8983696275949478","0.8983696275949478"
"84600","0.8921455729007721","0.8921455729007721","0.8921455729007721"
"84700","0.8924698138236999","0.8924698138236999","0.8924698138236999"
"84800","0.8926951646804809","0.8926951646804809","0.8926951646804809"
"84900","0.8862645703554154","0.8862645703554154","0.8862645703554154"
"85000","0.884547068476677","0.884547068476677","0.884547068476677"
"85100","0.8826605874300003","0.8826605874300003","0.8826605874300003"
"85200","0.8844493943452835","0.8844493943452835","0.8844493943452835"
"85300","0.8806018716096878","0.8806018716096878","0.8806018716096878"
"85400","0.8757857662439347","0.8757857662439347","0.8757857662439347"
"85500","0.8767704385519027","0.8767704385519027","0.8767704385519027"
"85600","0.8803421473503112","0.8803421473503112","0.8803421473503112"
"85700","0.87322045981884","0.87322045981884","0.87322045981884"
"85800","0.8734291619062424","0.8734291619062424","0.8734291619062424"
"85900","0.8660668134689331","0.8660668134689331","0.8660668134689331"
"86000","0.8713736695051193","0.8713736695051193","0.8713736695051193"
"86100","0.8643515807390213","0.8643515807390213","0.8643515807390213"
"86200","0.8685346466302871","0.8685346466302871","0.8685346466302871"
"86300","0.860272541642189","0.860272541642189","0.860272541642189"
"86400","0.8646202105283737","0.8646202105283737","0.8646202105283737"
"86500","0.8620057225227356","0.8620057225227356","0.8620057225227356"
"86600","0.8580949574708938","0.8580949574708938","0.8580949574708938"
"86700","0.8560026252269745","0.8560026252269745","0.8560026252269745"
"86800","0.8560692930221557","0.8560692930221557","0.8560692930221557"
"86900","0.8532930457592011","0.8532930457592011","0.8532930457592011"
"87000","0.8497253477573394","0.8497253477573394","0.8497253477573394"
"87100","0.8464464509487152","0.8464464509487152","0.8464464509487152"
"87200","0.8496623587608337","0.8496623587608337","0.8496623587608337"
"87300","0.8451005172729492","0.8451005172729492","0.8451005172729492"
"87400","0.8420877999067307","0.8420877999067307","0.8420877999067307"
"87500","0.8425022041797638","0.8425022041797638","0.8425022041797638"
"87600","0.8445196825265885","0.8445196825265885","0.8445196825265885"
"87700","0.8448759084939956","0.8448759084939956","0.8448759084939956"
"87800","0.837186889052391","0.837186889052391","0.837186889052391"
"87900","0.8329119831323624","0.8329119831323624","0.8329119831323624"
"88000","0.8302895641326904","0.8302895641326904","0.8302895641326904"
"88100","0.829393875002861","0.829393875002861","0.829393875002861"
"88200","0.8303496283292771","0.8303496283292771","0.8303496283292771"
"88300","0.8261227744817734","0.8261227744817734","0.8261227744817734"
"88400","0.8294028925895691","0.8294028925895691","0.8294028925895691"
"88500","0.8250737321376801","0.8250737321376801","0.8250737321376801"
"88600","0.8225078254938125","0.8225078254938125","0.8225078254938125"
"88700","0.8225157433748245","0.8225157433748245","0.8225157433748245"
"88800","0.8239079332351684","0.8239079332351684","0.8239079332351684"
"88900","0.8192514723539353","0.8192514723539353","0.8192514723539353"
"89000","0.8156886970996857","0.8156886970996857","0.8156886970996857"
"89100","0.8117656439542771","0.8117656439542771","0.8117656439542771"
"89200","0.813106227517128","0.813106227517128","0.813106227517128"
"89300","0.8148398172855377","0.8148398172855377","0.8148398172855377"
"89400","0.8064401137828827","0.8064401137828827","0.8064401137828827"
"89500","0.81243015229702","0.81243015229702","0.81243015229702"
"89600","0.804919360280037","0.804919360280037","0.804919360280037"
