"Step","shakespeare_medium_encoder_0 - train_loss","shakespeare_medium_encoder_0 - train_loss__MIN","shakespeare_medium_encoder_0 - train_loss__MAX"
"680","1.4874635934829712","1.4874635934829712","1.4874635934829712"
"681","1.4488121271133423","1.4488121271133423","1.4488121271133423"
"682","1.5551263093948364","1.5551263093948364","1.5551263093948364"
"683","1.5259180068969727","1.5259180068969727","1.5259180068969727"
"684","1.5723004341125488","1.5723004341125488","1.5723004341125488"
"685","1.5332467555999756","1.5332467555999756","1.5332467555999756"
"686","1.5334221124649048","1.5334221124649048","1.5334221124649048"
"687","1.44347083568573","1.44347083568573","1.44347083568573"
"688","1.5139979124069214","1.5139979124069214","1.5139979124069214"
"689","1.5399730205535889","1.5399730205535889","1.5399730205535889"
"690","1.5118361711502075","1.5118361711502075","1.5118361711502075"
"691","1.4744551181793213","1.4744551181793213","1.4744551181793213"
"692","1.5396062135696411","1.5396062135696411","1.5396062135696411"
"693","1.5388576984405518","1.5388576984405518","1.5388576984405518"
"694","1.5126986503601074","1.5126986503601074","1.5126986503601074"
"695","1.547634243965149","1.547634243965149","1.547634243965149"
"696","1.4389116764068604","1.4389116764068604","1.4389116764068604"
"697","1.5144801139831543","1.5144801139831543","1.5144801139831543"
"698","1.5142743587493896","1.5142743587493896","1.5142743587493896"
"699","1.5137048959732056","1.5137048959732056","1.5137048959732056"
"700","1.5135811567306519","1.5135811567306519","1.5135811567306519"
"701","1.577000379562378","1.577000379562378","1.577000379562378"
"702","1.5030604600906372","1.5030604600906372","1.5030604600906372"
"703","1.4689061641693115","1.4689061641693115","1.4689061641693115"
"704","1.5295395851135254","1.5295395851135254","1.5295395851135254"
"705","1.4954915046691895","1.4954915046691895","1.4954915046691895"
"706","1.509508728981018","1.509508728981018","1.509508728981018"
"707","1.5207778215408325","1.5207778215408325","1.5207778215408325"
"708","1.562687873840332","1.562687873840332","1.562687873840332"
"709","1.5345807075500488","1.5345807075500488","1.5345807075500488"
"710","1.5035954713821411","1.5035954713821411","1.5035954713821411"
"711","1.5266616344451904","1.5266616344451904","1.5266616344451904"
"712","1.5201938152313232","1.5201938152313232","1.5201938152313232"
"713","1.4930446147918701","1.4930446147918701","1.4930446147918701"
"714","1.5215847492218018","1.5215847492218018","1.5215847492218018"
"715","1.4566339254379272","1.4566339254379272","1.4566339254379272"
"716","1.5303161144256592","1.5303161144256592","1.5303161144256592"
"717","1.4868117570877075","1.4868117570877075","1.4868117570877075"
"718","1.497135877609253","1.497135877609253","1.497135877609253"
"719","1.5375041961669922","1.5375041961669922","1.5375041961669922"
"720","1.5053153038024902","1.5053153038024902","1.5053153038024902"
"721","1.4849023818969727","1.4849023818969727","1.4849023818969727"
"722","1.479816198348999","1.479816198348999","1.479816198348999"
"723","1.5315699577331543","1.5315699577331543","1.5315699577331543"
"724","1.575466275215149","1.575466275215149","1.575466275215149"
"725","1.5380035638809204","1.5380035638809204","1.5380035638809204"
"726","1.4986741542816162","1.4986741542816162","1.4986741542816162"
"727","1.4854227304458618","1.4854227304458618","1.4854227304458618"
"728","1.5306962728500366","1.5306962728500366","1.5306962728500366"
"729","1.5053725242614746","1.5053725242614746","1.5053725242614746"
"730","1.4828616380691528","1.4828616380691528","1.4828616380691528"
"731","1.5259509086608887","1.5259509086608887","1.5259509086608887"
"732","1.5031169652938843","1.5031169652938843","1.5031169652938843"
"733","1.5431249141693115","1.5431249141693115","1.5431249141693115"
"734","1.4818816184997559","1.4818816184997559","1.4818816184997559"
"735","1.4899203777313232","1.4899203777313232","1.4899203777313232"
"736","1.4973441362380981","1.4973441362380981","1.4973441362380981"
"737","1.4942023754119873","1.4942023754119873","1.4942023754119873"
"738","1.457582712173462","1.457582712173462","1.457582712173462"
"739","1.5245848894119263","1.5245848894119263","1.5245848894119263"
"740","1.511854648590088","1.511854648590088","1.511854648590088"
"741","1.5243335962295532","1.5243335962295532","1.5243335962295532"
"742","1.5351178646087646","1.5351178646087646","1.5351178646087646"
"743","1.4746061563491821","1.4746061563491821","1.4746061563491821"
"744","1.5230919122695923","1.5230919122695923","1.5230919122695923"
"745","1.5224138498306274","1.5224138498306274","1.5224138498306274"
"746","1.523683786392212","1.523683786392212","1.523683786392212"
"747","1.5259644985198975","1.5259644985198975","1.5259644985198975"
"748","1.5150787830352783","1.5150787830352783","1.5150787830352783"
"749","1.4543379545211792","1.4543379545211792","1.4543379545211792"
"750","1.4878785610198975","1.4878785610198975","1.4878785610198975"
"751","1.5529024600982666","1.5529024600982666","1.5529024600982666"
"752","1.507713794708252","1.507713794708252","1.507713794708252"
"753","1.4691946506500244","1.4691946506500244","1.4691946506500244"
"754","1.4880660772323608","1.4880660772323608","1.4880660772323608"
"755","1.4582419395446777","1.4582419395446777","1.4582419395446777"
"756","1.4441715478897095","1.4441715478897095","1.4441715478897095"
"757","1.4543304443359375","1.4543304443359375","1.4543304443359375"
"758","1.4575145244598389","1.4575145244598389","1.4575145244598389"
"759","1.4853178262710571","1.4853178262710571","1.4853178262710571"
"760","1.513849139213562","1.513849139213562","1.513849139213562"
"761","1.505171775817871","1.505171775817871","1.505171775817871"
"762","1.491913080215454","1.491913080215454","1.491913080215454"
"763","1.5062823295593262","1.5062823295593262","1.5062823295593262"
"764","1.5192424058914185","1.5192424058914185","1.5192424058914185"
"765","1.448507308959961","1.448507308959961","1.448507308959961"
"766","1.4032994508743286","1.4032994508743286","1.4032994508743286"
"767","1.4954661130905151","1.4954661130905151","1.4954661130905151"
"768","1.4781378507614136","1.4781378507614136","1.4781378507614136"
"769","1.5447462797164917","1.5447462797164917","1.5447462797164917"
"770","1.4993265867233276","1.4993265867233276","1.4993265867233276"
"771","1.549644947052002","1.549644947052002","1.549644947052002"
"772","1.5018792152404785","1.5018792152404785","1.5018792152404785"
"773","1.4930001497268677","1.4930001497268677","1.4930001497268677"
"774","1.486789345741272","1.486789345741272","1.486789345741272"
"775","1.4938620328903198","1.4938620328903198","1.4938620328903198"
"776","1.4855680465698242","1.4855680465698242","1.4855680465698242"
"777","1.4553368091583252","1.4553368091583252","1.4553368091583252"
"778","1.4780076742172241","1.4780076742172241","1.4780076742172241"
"779","1.485700249671936","1.485700249671936","1.485700249671936"
"780","1.540602684020996","1.540602684020996","1.540602684020996"
"781","1.437549352645874","1.437549352645874","1.437549352645874"
"782","1.4825783967971802","1.4825783967971802","1.4825783967971802"
"783","1.423940658569336","1.423940658569336","1.423940658569336"
"784","1.468314528465271","1.468314528465271","1.468314528465271"
"785","1.491977572441101","1.491977572441101","1.491977572441101"
"786","1.5263315439224243","1.5263315439224243","1.5263315439224243"
"787","1.4728786945343018","1.4728786945343018","1.4728786945343018"
"788","1.4910476207733154","1.4910476207733154","1.4910476207733154"
"789","1.5147768259048462","1.5147768259048462","1.5147768259048462"
"790","1.4893296957015991","1.4893296957015991","1.4893296957015991"
"791","1.4717706441879272","1.4717706441879272","1.4717706441879272"
"792","1.5475592613220215","1.5475592613220215","1.5475592613220215"
"793","1.5202664136886597","1.5202664136886597","1.5202664136886597"
"794","1.493404507637024","1.493404507637024","1.493404507637024"
"795","1.4641987085342407","1.4641987085342407","1.4641987085342407"
"796","1.5083105564117432","1.5083105564117432","1.5083105564117432"
"797","1.466762661933899","1.466762661933899","1.466762661933899"
"798","1.5062063932418823","1.5062063932418823","1.5062063932418823"
"799","1.500623345375061","1.500623345375061","1.500623345375061"
"800","1.502461552619934","1.502461552619934","1.502461552619934"
"801","1.4611575603485107","1.4611575603485107","1.4611575603485107"
"802","1.4902374744415283","1.4902374744415283","1.4902374744415283"
"803","1.4573489427566528","1.4573489427566528","1.4573489427566528"
"804","1.4521372318267822","1.4521372318267822","1.4521372318267822"
"805","1.479957103729248","1.479957103729248","1.479957103729248"
"806","1.4904251098632812","1.4904251098632812","1.4904251098632812"
"807","1.4421583414077759","1.4421583414077759","1.4421583414077759"
"808","1.5022588968276978","1.5022588968276978","1.5022588968276978"
"809","1.507657766342163","1.507657766342163","1.507657766342163"
"810","1.4893947839736938","1.4893947839736938","1.4893947839736938"
"811","1.4751181602478027","1.4751181602478027","1.4751181602478027"
"812","1.523075819015503","1.523075819015503","1.523075819015503"
"813","1.48232901096344","1.48232901096344","1.48232901096344"
"814","1.4479193687438965","1.4479193687438965","1.4479193687438965"
"815","1.479805588722229","1.479805588722229","1.479805588722229"
"816","1.5375616550445557","1.5375616550445557","1.5375616550445557"
"817","1.4439393281936646","1.4439393281936646","1.4439393281936646"
"818","1.4855828285217285","1.4855828285217285","1.4855828285217285"
"819","1.4323066473007202","1.4323066473007202","1.4323066473007202"
"820","1.462438702583313","1.462438702583313","1.462438702583313"
"821","1.4790323972702026","1.4790323972702026","1.4790323972702026"
"822","1.4637949466705322","1.4637949466705322","1.4637949466705322"
"823","1.452951192855835","1.452951192855835","1.452951192855835"
"824","1.488004446029663","1.488004446029663","1.488004446029663"
"825","1.45856511592865","1.45856511592865","1.45856511592865"
"826","1.4497605562210083","1.4497605562210083","1.4497605562210083"
"827","1.457073450088501","1.457073450088501","1.457073450088501"
"828","1.4783345460891724","1.4783345460891724","1.4783345460891724"
"829","1.4819440841674805","1.4819440841674805","1.4819440841674805"
"830","1.453468680381775","1.453468680381775","1.453468680381775"
"831","1.5091627836227417","1.5091627836227417","1.5091627836227417"
"832","1.4873138666152954","1.4873138666152954","1.4873138666152954"
"833","1.3732898235321045","1.3732898235321045","1.3732898235321045"
"834","1.4662411212921143","1.4662411212921143","1.4662411212921143"
"835","1.525586485862732","1.525586485862732","1.525586485862732"
"836","1.472446084022522","1.472446084022522","1.472446084022522"
"837","1.4933122396469116","1.4933122396469116","1.4933122396469116"
"838","1.4340388774871826","1.4340388774871826","1.4340388774871826"
"839","1.5528115034103394","1.5528115034103394","1.5528115034103394"
"840","1.4758166074752808","1.4758166074752808","1.4758166074752808"
"841","1.4620693922042847","1.4620693922042847","1.4620693922042847"
"842","1.4133790731430054","1.4133790731430054","1.4133790731430054"
"843","1.4945729970932007","1.4945729970932007","1.4945729970932007"
"844","1.4960362911224365","1.4960362911224365","1.4960362911224365"
"845","1.430514931678772","1.430514931678772","1.430514931678772"
"846","1.5000040531158447","1.5000040531158447","1.5000040531158447"
"847","1.4774341583251953","1.4774341583251953","1.4774341583251953"
"848","1.4532591104507446","1.4532591104507446","1.4532591104507446"
"849","1.4824466705322266","1.4824466705322266","1.4824466705322266"
"850","1.4964677095413208","1.4964677095413208","1.4964677095413208"
"851","1.4855331182479858","1.4855331182479858","1.4855331182479858"
"852","1.5142645835876465","1.5142645835876465","1.5142645835876465"
"853","1.469112515449524","1.469112515449524","1.469112515449524"
"854","1.4561411142349243","1.4561411142349243","1.4561411142349243"
"855","1.4659335613250732","1.4659335613250732","1.4659335613250732"
"856","1.4691886901855469","1.4691886901855469","1.4691886901855469"
"857","1.4715886116027832","1.4715886116027832","1.4715886116027832"
"858","1.466827392578125","1.466827392578125","1.466827392578125"
"859","1.4884816408157349","1.4884816408157349","1.4884816408157349"
"860","1.459198236465454","1.459198236465454","1.459198236465454"
"861","1.5091115236282349","1.5091115236282349","1.5091115236282349"
"862","1.4430865049362183","1.4430865049362183","1.4430865049362183"
"863","1.4662836790084839","1.4662836790084839","1.4662836790084839"
"864","1.4920766353607178","1.4920766353607178","1.4920766353607178"
"865","1.4421021938323975","1.4421021938323975","1.4421021938323975"
"866","1.4620940685272217","1.4620940685272217","1.4620940685272217"
"867","1.5109601020812988","1.5109601020812988","1.5109601020812988"
"868","1.493475317955017","1.493475317955017","1.493475317955017"
"869","1.4870115518569946","1.4870115518569946","1.4870115518569946"
"870","1.4897218942642212","1.4897218942642212","1.4897218942642212"
"871","1.4363754987716675","1.4363754987716675","1.4363754987716675"
"872","1.459511399269104","1.459511399269104","1.459511399269104"
"873","1.4456136226654053","1.4456136226654053","1.4456136226654053"
"874","1.4638718366622925","1.4638718366622925","1.4638718366622925"
"875","1.4439946413040161","1.4439946413040161","1.4439946413040161"
"876","1.4584660530090332","1.4584660530090332","1.4584660530090332"
"877","1.4410077333450317","1.4410077333450317","1.4410077333450317"
"878","1.4932440519332886","1.4932440519332886","1.4932440519332886"
"879","1.424445390701294","1.424445390701294","1.424445390701294"
"880","1.4735655784606934","1.4735655784606934","1.4735655784606934"
"881","1.4236654043197632","1.4236654043197632","1.4236654043197632"
"882","1.4287700653076172","1.4287700653076172","1.4287700653076172"
"883","1.4838792085647583","1.4838792085647583","1.4838792085647583"
"884","1.4587674140930176","1.4587674140930176","1.4587674140930176"
"885","1.4820586442947388","1.4820586442947388","1.4820586442947388"
"886","1.4409373998641968","1.4409373998641968","1.4409373998641968"
"887","1.4966282844543457","1.4966282844543457","1.4966282844543457"
"888","1.4818905591964722","1.4818905591964722","1.4818905591964722"
"889","1.4103249311447144","1.4103249311447144","1.4103249311447144"
"890","1.434208631515503","1.434208631515503","1.434208631515503"
"891","1.5196690559387207","1.5196690559387207","1.5196690559387207"
"892","1.4653128385543823","1.4653128385543823","1.4653128385543823"
"893","1.4579061269760132","1.4579061269760132","1.4579061269760132"
"894","1.3849177360534668","1.3849177360534668","1.3849177360534668"
"895","1.4439491033554077","1.4439491033554077","1.4439491033554077"
"896","1.509073257446289","1.509073257446289","1.509073257446289"
"897","1.4753849506378174","1.4753849506378174","1.4753849506378174"
"898","1.550942063331604","1.550942063331604","1.550942063331604"
"899","1.4388874769210815","1.4388874769210815","1.4388874769210815"
"900","1.4396008253097534","1.4396008253097534","1.4396008253097534"
"901","1.4360543489456177","1.4360543489456177","1.4360543489456177"
"902","1.4328951835632324","1.4328951835632324","1.4328951835632324"
"903","1.4046217203140259","1.4046217203140259","1.4046217203140259"
"904","1.4529825448989868","1.4529825448989868","1.4529825448989868"
"905","1.4896438121795654","1.4896438121795654","1.4896438121795654"
"906","1.4120126962661743","1.4120126962661743","1.4120126962661743"
"907","1.443593978881836","1.443593978881836","1.443593978881836"
"908","1.437807321548462","1.437807321548462","1.437807321548462"
"909","1.4907844066619873","1.4907844066619873","1.4907844066619873"
"910","1.4670875072479248","1.4670875072479248","1.4670875072479248"
"911","1.4243353605270386","1.4243353605270386","1.4243353605270386"
"912","1.4327784776687622","1.4327784776687622","1.4327784776687622"
"913","1.4722869396209717","1.4722869396209717","1.4722869396209717"
"914","1.4204329252243042","1.4204329252243042","1.4204329252243042"
"915","1.4810268878936768","1.4810268878936768","1.4810268878936768"
"916","1.4767324924468994","1.4767324924468994","1.4767324924468994"
"917","1.5011740922927856","1.5011740922927856","1.5011740922927856"
"918","1.4604337215423584","1.4604337215423584","1.4604337215423584"
"919","1.4869359731674194","1.4869359731674194","1.4869359731674194"
"920","1.4737675189971924","1.4737675189971924","1.4737675189971924"
"921","1.4669417142868042","1.4669417142868042","1.4669417142868042"
"922","1.4267395734786987","1.4267395734786987","1.4267395734786987"
"923","1.4703242778778076","1.4703242778778076","1.4703242778778076"
"924","1.43878173828125","1.43878173828125","1.43878173828125"
"925","1.4066096544265747","1.4066096544265747","1.4066096544265747"
"926","1.4814023971557617","1.4814023971557617","1.4814023971557617"
"927","1.466192603111267","1.466192603111267","1.466192603111267"
"928","1.495298981666565","1.495298981666565","1.495298981666565"
"929","1.4409514665603638","1.4409514665603638","1.4409514665603638"
"930","1.4550211429595947","1.4550211429595947","1.4550211429595947"
"931","1.4889754056930542","1.4889754056930542","1.4889754056930542"
"932","1.4459455013275146","1.4459455013275146","1.4459455013275146"
"933","1.4178192615509033","1.4178192615509033","1.4178192615509033"
"934","1.5063421726226807","1.5063421726226807","1.5063421726226807"
"935","1.441778540611267","1.441778540611267","1.441778540611267"
"936","1.446745753288269","1.446745753288269","1.446745753288269"
"937","1.4716318845748901","1.4716318845748901","1.4716318845748901"
"938","1.4211750030517578","1.4211750030517578","1.4211750030517578"
"939","1.4599980115890503","1.4599980115890503","1.4599980115890503"
"940","1.461043119430542","1.461043119430542","1.461043119430542"
"941","1.441455602645874","1.441455602645874","1.441455602645874"
"942","1.4802371263504028","1.4802371263504028","1.4802371263504028"
"943","1.5056973695755005","1.5056973695755005","1.5056973695755005"
"944","1.4138201475143433","1.4138201475143433","1.4138201475143433"
"945","1.4523972272872925","1.4523972272872925","1.4523972272872925"
"946","1.4892454147338867","1.4892454147338867","1.4892454147338867"
"947","1.4932501316070557","1.4932501316070557","1.4932501316070557"
"948","1.4729470014572144","1.4729470014572144","1.4729470014572144"
"949","1.4655261039733887","1.4655261039733887","1.4655261039733887"
"950","1.3883025646209717","1.3883025646209717","1.3883025646209717"
"951","1.4318089485168457","1.4318089485168457","1.4318089485168457"
"952","1.4217435121536255","1.4217435121536255","1.4217435121536255"
"953","1.4379242658615112","1.4379242658615112","1.4379242658615112"
"954","1.4337902069091797","1.4337902069091797","1.4337902069091797"
"955","1.4192893505096436","1.4192893505096436","1.4192893505096436"
"956","1.448221206665039","1.448221206665039","1.448221206665039"
"957","1.4247418642044067","1.4247418642044067","1.4247418642044067"
"958","1.4667755365371704","1.4667755365371704","1.4667755365371704"
"959","1.4435889720916748","1.4435889720916748","1.4435889720916748"
"960","1.3847709894180298","1.3847709894180298","1.3847709894180298"
"961","1.502739667892456","1.502739667892456","1.502739667892456"
"962","1.415542483329773","1.415542483329773","1.415542483329773"
"963","1.4599769115447998","1.4599769115447998","1.4599769115447998"
"964","1.40736985206604","1.40736985206604","1.40736985206604"
"965","1.5245025157928467","1.5245025157928467","1.5245025157928467"
"966","1.413858413696289","1.413858413696289","1.413858413696289"
"967","1.440565824508667","1.440565824508667","1.440565824508667"
"968","1.4296808242797852","1.4296808242797852","1.4296808242797852"
"969","1.4013168811798096","1.4013168811798096","1.4013168811798096"
"970","1.398436427116394","1.398436427116394","1.398436427116394"
"971","1.420680284500122","1.420680284500122","1.420680284500122"
"972","1.4232933521270752","1.4232933521270752","1.4232933521270752"
"973","1.4995452165603638","1.4995452165603638","1.4995452165603638"
"974","1.437568187713623","1.437568187713623","1.437568187713623"
"975","1.41934335231781","1.41934335231781","1.41934335231781"
"976","1.434226393699646","1.434226393699646","1.434226393699646"
"977","1.4423272609710693","1.4423272609710693","1.4423272609710693"
"978","1.4321517944335938","1.4321517944335938","1.4321517944335938"
"979","1.411731243133545","1.411731243133545","1.411731243133545"
"980","1.4301509857177734","1.4301509857177734","1.4301509857177734"
"981","1.4504958391189575","1.4504958391189575","1.4504958391189575"
"982","1.4270679950714111","1.4270679950714111","1.4270679950714111"
"983","1.4924917221069336","1.4924917221069336","1.4924917221069336"
"984","1.4270663261413574","1.4270663261413574","1.4270663261413574"
"985","1.4626823663711548","1.4626823663711548","1.4626823663711548"
"986","1.4230531454086304","1.4230531454086304","1.4230531454086304"
"987","1.4274704456329346","1.4274704456329346","1.4274704456329346"
"988","1.4297326803207397","1.4297326803207397","1.4297326803207397"
"989","1.4437568187713623","1.4437568187713623","1.4437568187713623"
"990","1.4758707284927368","1.4758707284927368","1.4758707284927368"
"991","1.4267306327819824","1.4267306327819824","1.4267306327819824"
"992","1.4365386962890625","1.4365386962890625","1.4365386962890625"
"993","1.4846704006195068","1.4846704006195068","1.4846704006195068"
"994","1.3962209224700928","1.3962209224700928","1.3962209224700928"
"995","1.4641356468200684","1.4641356468200684","1.4641356468200684"
"996","1.4164724349975586","1.4164724349975586","1.4164724349975586"
"997","1.4044454097747803","1.4044454097747803","1.4044454097747803"
"998","1.4534252882003784","1.4534252882003784","1.4534252882003784"
"999","1.3898948431015015","1.3898948431015015","1.3898948431015015"
"1000","1.445061206817627","1.445061206817627","1.445061206817627"
"1001","1.4266526699066162","1.4266526699066162","1.4266526699066162"
"1002","1.443414568901062","1.443414568901062","1.443414568901062"
"1003","1.4287829399108887","1.4287829399108887","1.4287829399108887"
"1004","1.4948700666427612","1.4948700666427612","1.4948700666427612"
"1005","1.4467440843582153","1.4467440843582153","1.4467440843582153"
"1006","1.448559284210205","1.448559284210205","1.448559284210205"
"1007","1.4603772163391113","1.4603772163391113","1.4603772163391113"
"1008","1.4003524780273438","1.4003524780273438","1.4003524780273438"
"1009","1.421424388885498","1.421424388885498","1.421424388885498"
"1010","1.435538411140442","1.435538411140442","1.435538411140442"
"1011","1.4416084289550781","1.4416084289550781","1.4416084289550781"
"1012","1.4464584589004517","1.4464584589004517","1.4464584589004517"
"1013","1.4236537218093872","1.4236537218093872","1.4236537218093872"
"1014","1.4306751489639282","1.4306751489639282","1.4306751489639282"
"1015","1.3941351175308228","1.3941351175308228","1.3941351175308228"
"1016","1.4135618209838867","1.4135618209838867","1.4135618209838867"
"1017","1.3920727968215942","1.3920727968215942","1.3920727968215942"
"1018","1.412014365196228","1.412014365196228","1.412014365196228"
"1019","1.4224395751953125","1.4224395751953125","1.4224395751953125"
"1020","1.4350053071975708","1.4350053071975708","1.4350053071975708"
"1021","1.429513931274414","1.429513931274414","1.429513931274414"
"1022","1.4084181785583496","1.4084181785583496","1.4084181785583496"
"1023","1.4189492464065552","1.4189492464065552","1.4189492464065552"
"1024","1.396666407585144","1.396666407585144","1.396666407585144"
"1025","1.407735824584961","1.407735824584961","1.407735824584961"
"1026","1.4596503973007202","1.4596503973007202","1.4596503973007202"
"1027","1.4832366704940796","1.4832366704940796","1.4832366704940796"
"1028","1.39726984500885","1.39726984500885","1.39726984500885"
"1029","1.3981083631515503","1.3981083631515503","1.3981083631515503"
"1030","1.4389387369155884","1.4389387369155884","1.4389387369155884"
"1031","1.451741337776184","1.451741337776184","1.451741337776184"
"1032","1.45009446144104","1.45009446144104","1.45009446144104"
"1033","1.4211193323135376","1.4211193323135376","1.4211193323135376"
"1034","1.462476134300232","1.462476134300232","1.462476134300232"
"1035","1.437631607055664","1.437631607055664","1.437631607055664"
"1036","1.4473189115524292","1.4473189115524292","1.4473189115524292"
"1037","1.401785135269165","1.401785135269165","1.401785135269165"
"1038","1.4528613090515137","1.4528613090515137","1.4528613090515137"
"1039","1.4194090366363525","1.4194090366363525","1.4194090366363525"
"1040","1.4076508283615112","1.4076508283615112","1.4076508283615112"
"1041","1.4601268768310547","1.4601268768310547","1.4601268768310547"
"1042","1.4875129461288452","1.4875129461288452","1.4875129461288452"
"1043","1.4352084398269653","1.4352084398269653","1.4352084398269653"
"1044","1.4017759561538696","1.4017759561538696","1.4017759561538696"
"1045","1.4468739032745361","1.4468739032745361","1.4468739032745361"
"1046","1.4162198305130005","1.4162198305130005","1.4162198305130005"
"1047","1.4076967239379883","1.4076967239379883","1.4076967239379883"
"1048","1.4541963338851929","1.4541963338851929","1.4541963338851929"
"1049","1.4589813947677612","1.4589813947677612","1.4589813947677612"
"1050","1.4654147624969482","1.4654147624969482","1.4654147624969482"
"1051","1.415425419807434","1.415425419807434","1.415425419807434"
"1052","1.4110623598098755","1.4110623598098755","1.4110623598098755"
"1053","1.3555147647857666","1.3555147647857666","1.3555147647857666"
"1054","1.3623499870300293","1.3623499870300293","1.3623499870300293"
"1055","1.4223099946975708","1.4223099946975708","1.4223099946975708"
"1056","1.4230754375457764","1.4230754375457764","1.4230754375457764"
"1057","1.4478850364685059","1.4478850364685059","1.4478850364685059"
"1058","1.4314738512039185","1.4314738512039185","1.4314738512039185"
"1059","1.4184048175811768","1.4184048175811768","1.4184048175811768"
"1060","1.3840727806091309","1.3840727806091309","1.3840727806091309"
"1061","1.4011250734329224","1.4011250734329224","1.4011250734329224"
"1062","1.3763881921768188","1.3763881921768188","1.3763881921768188"
"1063","1.418734073638916","1.418734073638916","1.418734073638916"
"1064","1.4269509315490723","1.4269509315490723","1.4269509315490723"
"1065","1.3847548961639404","1.3847548961639404","1.3847548961639404"
"1066","1.3596458435058594","1.3596458435058594","1.3596458435058594"
"1067","1.3758882284164429","1.3758882284164429","1.3758882284164429"
"1068","1.3869540691375732","1.3869540691375732","1.3869540691375732"
"1069","1.4195514917373657","1.4195514917373657","1.4195514917373657"
"1070","1.4440293312072754","1.4440293312072754","1.4440293312072754"
"1071","1.3994715213775635","1.3994715213775635","1.3994715213775635"
"1072","1.3888505697250366","1.3888505697250366","1.3888505697250366"
"1073","1.4517838954925537","1.4517838954925537","1.4517838954925537"
"1074","1.4074095487594604","1.4074095487594604","1.4074095487594604"
"1075","1.411590814590454","1.411590814590454","1.411590814590454"
"1076","1.3919583559036255","1.3919583559036255","1.3919583559036255"
"1077","1.4965834617614746","1.4965834617614746","1.4965834617614746"
"1078","1.3872075080871582","1.3872075080871582","1.3872075080871582"
"1079","1.377746820449829","1.377746820449829","1.377746820449829"
"1080","1.4641326665878296","1.4641326665878296","1.4641326665878296"
"1081","1.4161901473999023","1.4161901473999023","1.4161901473999023"
"1082","1.4121551513671875","1.4121551513671875","1.4121551513671875"
"1083","1.4121973514556885","1.4121973514556885","1.4121973514556885"
"1084","1.4163968563079834","1.4163968563079834","1.4163968563079834"
"1085","1.4258027076721191","1.4258027076721191","1.4258027076721191"
"1086","1.439866304397583","1.439866304397583","1.439866304397583"
"1087","1.4154138565063477","1.4154138565063477","1.4154138565063477"
"1088","1.4852126836776733","1.4852126836776733","1.4852126836776733"
"1089","1.4992952346801758","1.4992952346801758","1.4992952346801758"
"1090","1.4131662845611572","1.4131662845611572","1.4131662845611572"
"1091","1.4338144063949585","1.4338144063949585","1.4338144063949585"
"1092","1.38169527053833","1.38169527053833","1.38169527053833"
"1093","1.4349418878555298","1.4349418878555298","1.4349418878555298"
"1094","1.4317806959152222","1.4317806959152222","1.4317806959152222"
"1095","1.4044893980026245","1.4044893980026245","1.4044893980026245"
"1096","1.431065559387207","1.431065559387207","1.431065559387207"
"1097","1.4377628564834595","1.4377628564834595","1.4377628564834595"
"1098","1.3604154586791992","1.3604154586791992","1.3604154586791992"
"1099","1.3901442289352417","1.3901442289352417","1.3901442289352417"
"1100","1.4171878099441528","1.4171878099441528","1.4171878099441528"
"1101","1.4002161026000977","1.4002161026000977","1.4002161026000977"
"1102","1.3745834827423096","1.3745834827423096","1.3745834827423096"
"1103","1.4076722860336304","1.4076722860336304","1.4076722860336304"
"1104","1.3977911472320557","1.3977911472320557","1.3977911472320557"
"1105","1.4468406438827515","1.4468406438827515","1.4468406438827515"
"1106","1.4468590021133423","1.4468590021133423","1.4468590021133423"
"1107","1.4236054420471191","1.4236054420471191","1.4236054420471191"
"1108","1.397814393043518","1.397814393043518","1.397814393043518"
"1109","1.4207552671432495","1.4207552671432495","1.4207552671432495"
"1110","1.4526147842407227","1.4526147842407227","1.4526147842407227"
"1111","1.3853590488433838","1.3853590488433838","1.3853590488433838"
"1112","1.3636683225631714","1.3636683225631714","1.3636683225631714"
"1113","1.4372870922088623","1.4372870922088623","1.4372870922088623"
"1114","1.4165732860565186","1.4165732860565186","1.4165732860565186"
"1115","1.4297161102294922","1.4297161102294922","1.4297161102294922"
"1116","1.4041495323181152","1.4041495323181152","1.4041495323181152"
"1117","1.3910959959030151","1.3910959959030151","1.3910959959030151"
"1118","1.384965181350708","1.384965181350708","1.384965181350708"
"1119","1.408277153968811","1.408277153968811","1.408277153968811"
"1120","1.3977816104888916","1.3977816104888916","1.3977816104888916"
"1121","1.391435980796814","1.391435980796814","1.391435980796814"
"1122","1.4612833261489868","1.4612833261489868","1.4612833261489868"
"1123","1.4135875701904297","1.4135875701904297","1.4135875701904297"
"1124","1.4354556798934937","1.4354556798934937","1.4354556798934937"
"1125","1.38893461227417","1.38893461227417","1.38893461227417"
"1126","1.3952802419662476","1.3952802419662476","1.3952802419662476"
"1127","1.4397096633911133","1.4397096633911133","1.4397096633911133"
"1128","1.4149988889694214","1.4149988889694214","1.4149988889694214"
"1129","1.373928427696228","1.373928427696228","1.373928427696228"
"1130","1.4023311138153076","1.4023311138153076","1.4023311138153076"
"1131","1.430923581123352","1.430923581123352","1.430923581123352"
"1132","1.3918346166610718","1.3918346166610718","1.3918346166610718"
"1133","1.4382182359695435","1.4382182359695435","1.4382182359695435"
